Username,location,date,content,Rating
Tiffany Taylor,US,"Jun 1, 2023","Working on the weekendCellunlocker was very quick -- I sent in a request over the Memorial Day weekend, expecting to get results on Tuesday, but I got my unlock codes the very next day! The directions were clear and easy to follow, and it worked perfectly. Still amazed at how quickly the request went through. If I ever need a digital device unlocked again I will definitely use cellunlocker.net.Date of experience: May 27, 2023",5
Tess Wonson,US,"Mar 18, 2022","AT&T IS THE WORST!Awesome company. AT&T was trying to hold my phone hostage even though it was completely paid off. After days of trying to resolve why with reps and management, finally receiving an email saying that my phone would be locked permanently into the AT&T network if I continued trying to unlock, I came to cellunlocker and got my code (that worked!) less than 24 hours later.Date of experience: March 18, 2022",5
Robert,VE,"Jan 28, 2024","EXCELLENT SERVICE !!EXCELLENT SERVICE !!!  Place my order #4313064 yesterday January 26, 2024 at 3:54 p.m.  to obtain an unlock code for my Samsung Galaxy S22 Ultra from AT&T USA, making a one-time payment of $89.99 through PayPal, today January 27, 2024 at 12:55 p.m.  I received an email with the unlock code, which worked perfectly, 100% recommended, reliable, serious and responsible team.Date of experience: January 26, 2024",5
Orraine Daniels,JM,"Apr 9, 2022","Phone unlocked in Jamaica by total noviceWe needed a phone unlocked in Jamaica. I have never unlocked anything before. We used Cellunlocker.net followed their instructions, paid via Paypal and received the unlock code the next day. The phone is working just fine. Saved ourselves a few $$$ by avoiding the phone shop. Happy first time customer here from Spanish Town, Jamaica.Date of experience: April 09, 2022",5
Sudipa Sarker,GB,"Jul 5, 2024","DO NOT USE IT FOR VODAPHONE UKThis is a money trap. If they cannot unlock your phone, they will give you a credit note to use for other unlocks. This is so funny because if they cannot unlock your phone, would you trust them to unlock another device? They first do a check, which is 26 GBP, to see whether they can unlock a phone or not, and they then charge you again another 25 GBP for unlocking. Then, the unlock is not instantaneous. It will take them days to unlock, and even after many days have gone past, they will not be able to unlock and issue a credit note instead of getting your money back. PLEASE STOP USING THEIR SERVICE. It is this sort of company that reaps people off with their money. Date of experience: June 22, 2024",1
M Richards,US,"Updated Nov 9, 2021","Service never fufilledOrdered my service on 7/20. Have been following up periodically, however, the service that was promised never worked (unlocking through the unlock app). Recorded a video showing me factory resetting my phone and provided it per their request. It was never seen even though it was provided over a month ago. Asked for refund several times after providing the video, however, was ignored. Had to dispute the charge with my credit card company.Date of experience: November 09, 2021",1
WM,US,"Sep 25, 2021","Incredibly good service!I've been using cellunlocker.net for years now and they have never disappointed and always go the extra mile. The one or two times that they couldn't unlock an obscure carrier they tried all they could and gave a full refund. Most recently, the iPhone 13 came out and while they said 5-15 days plus 1-2 days processing to get an unlock, I got my unlock within just a few hours!! Same day of the phone release! Then support also responded to a question of mine the same day. I will continue to use only cellunlocker.net for the foreseeable future and recommend them to everyone.Date of experience: September 25, 2021",5
Victor Gore,CA,"Jun 7, 2023","Sketchy site, but they’re definitely realI was skeptical about the unlocking service because their site said something about being able to send me a code in 5 minutes, however I received my code the next day. I put in the unlock code given and it worked and my phone is now unlocked. I also received 20 percent of my next phone unlocking service through them. Their customer service is a little bit iffy cause when I contacted them it seemed like a total mess, but I’m glad I was able to unlock my phone for just 11 bucks.Date of experience: June 06, 2023",5
Diamond Davis,US,"Sep 19, 2021","Galaxy Note20 UltraSo, This Is My First Time Trying This Awesome Service Out, And Even Though I Had Too Wait Way Past The Time Frame That They Had Given Me But Honey They Still Had Came Through For Me Though And I'm Very Thankful For That And I'm Most Definitely Grateful That I Had Decided Too Used This Website Service Because I Can Now Uses My T-Mobile SIM Card With My Freaking AT&T Phone.. And Now I'm About Too Seriously Unlocks Both Of My Kids Phones As Well Though, So Thank You Very Much Cellunlocker.!! #ProudCustomer 😍😍Date of experience: September 19, 2021",5
Louis Chukwunomso,NG,"Mar 18, 2022","Best unlocking companyOkay, I found cellunlocker on google search checked price and it was too cheap to be true, I came here on trustpilot and found so many positive reviews, I tried them out with an order and within 8hours of purchase I got my unlock code and it work instantly... will come back for moreDate of experience: March 18, 2022",5
emily juarez,US,"Feb 22, 2024","Took a bit but they unlocked my Verizon phoneWas starting to get a little iffy about the wait and the website being down, but they ended up unlocking my iPhone! They even gave us a 20% discount for our next order. I'm happy with the results and just put in another order today using the discount.Date of experience: February 21, 2024",5
Michael J.,US,"Updated Oct 25, 2021Verified","Refunded my order ONLY if I removed my bad (honest) review1.  Twenty six days after I proved their code did not work, and 6 emails to ask for a refund, and two bad reviews here later, they said they would refund my order IF I removed my bad review. 2.  When they noticed my 2nd review, they threatened to release my personal information here if I did not remove it. 3. And recently, they asked Trustpilot to verify that I was an actual customer.4. = SCUMBAGS Beware!Date of experience: September 14, 2021",1
Martin Ojeda,US,"Feb 15, 2022","Iphone 13 pro max unlockedI’m always come to cellunlocker for my iphones to get unlocked after I search different companies for a services finally  I end up with a serious and professional company that unlocks phones for reals most of the other companies they just fraud. Cellunlocker is the company you most trust. My highest recommendation for your personal or business matters. They give you a time frame that’s some times ix lees than expected some phones take less time. But always come back with excellent and positive results. Thank you.Date of experience: February 15, 2022",5
Nin B,US,"Jan 5, 2023","Not going to lie I was very skeptic at…Not going to lie I was very skeptic at first but CellUnlocker is doing everything right. Several emails follow up until your device is unlock is very satisfying to a customers. Great job Team Device: Samsung Note 9 provided MCK and NCKDate of experience: January 05, 2023",5
Jordan Lacy,CA,"Oct 16, 2023","Needed to unlock my galaxy note20 ultraI was pretty hesitant at first to use this service because of obvious reasons. Took the chance and used paypal to have the dispute option. They delivered my network unlock code in less then 24 hours,  with great instructions and it worked like a charm. They are the real deal. I hardly every write reviews but the boys at cellunlock 100% deserve this.Date of experience: October 14, 2023",5
Brandon murphy,US,"Feb 29, 2024","Very fast! Easy to use!I needed to unlock a Samsung Galaxy Flip Z 4 that was reported lost from at&t, and the unlock code was provided within a couple business hours and worked flawlessly after following the provided instructions. Definitely will reuse this service for any future network locked phones I come across.Date of experience: February 28, 2024",5
Rogelio Mendoza,US,"May 30, 2024","Cellunlocker is legit.I had my doubts like everyone, and read the reviews, I went ahead and paid for the unlock. I was not disappointed, they unlocked my S23 ultra from AT&T to work for verizon, took roughly a week. I would definitely use again. Date of experience: May 30, 2024",5
Rick Solie,US,"Aug 5, 2021","First-class serviceFirst-class service.  Took less than two days and worked right off.  Original carrier AT&T refused to help even though the phone was bought from them and never reported lost or stolen.  And Cellunlocker is a bargain too, cheapest I found.  Highly recommended.Date of experience: August 05, 2021",5
Amir H Kioumars,US,"Jul 22, 2023","Outstanding serviceI am a returning customer for the 3rd time, and Cellunlocker's service is unbeatable. They are extremely responsive, fast, and knowledgeable. More importantly, they are honest. During their first attempt, they couldn't unlock my device, and even before I could ask, they initiated the refund process. I then opted for a higher service option, which proved to be very cost-effective. Within 10 minutes, they promptly joined me on a remote call and successfully unlocked my phone with a 100% success rate. The technician stayed on the call to ensure I had enough time to swap the SIM card and test my device, demonstrating great patience and politeness. I am truly impressed with the Cellunlocker service. Thank you, team, for your outstanding help and customer service. You are the best.Date of experience: July 20, 2023",5
Ansel Walcott,US,"Updated Oct 21, 2021","Some models don't ask for the unlock code.The code worked but this was a learning experience for me.Before ordering the code I realized my phone wasn't asking for a code when I inserted a foreign sim.The phone wasn't unlocked or blacklisted.However I still went ahead and ordered an unlock code.After receiving unlocked code I tried a different foreign sim and again no success.I went online and googled why my model wasn't asking for a code and follwed instructions.For this model I had to type 2945#*model number #.After this it asked for my unlock code.Date of experience: October 21, 2021",4
Mrs. Salina W BooBee,US,"Dec 22, 2022","Outstanding ServiceOutstanding Service: I'm sorry for others having so much trouble, I have nothing but good things to say about this company. 1st, and farmost; it was only a 2 day turn around, and 2nd; outstanding directions that made it user friendly and easy to use the codes. The phone UNLOCKED instantly! I have  a newer Samsung phone model which made it quick and easy; I can say it was expensive for 2 sets of codes, but it was worth it. I wish everyone the best of luck, and blessings to you all.Date of experience: December 19, 2022",5
Mike,US,"Updated Aug 19, 2022","I've waited over 3 weeks now for an…I've waited over 3 weeks now for an unlock code that was supposed to take 1-3 days.The company does not answer any questions about time to deliver unlock code or refunding. Going to dispute the charge with my cc company. Buyer beware.OrderID::4038961Make	LGModel	LG V60 ThinQLocked To	AT&TAvg. Processing Time	1-72 HoursEdit: 8-19 Its now been a month without a refund or unlock code.Date of experience: August 13, 2022",1
Edward Michonski,US,"Jun 8, 2022","These folks are persistentThese folks are persistent, effective, and professional.  They provided unlock code for a phone that AT&T claimed Samsung did not have a code for.  The first method they tried yielded no result, but after checking back with us they tried a second data base and were successful.  It wasn't super quick but was within the quoted time.  They stayed in contact on progress.  I am going to use Cellunlocker for a second phone.  I highly recommend them!Date of experience: June 08, 2022",5
Eric O'Callaghan,US,"May 7, 2022","AT&T USA premium unlock service greatAT&T USA premium unlock service only took a few days and worked perfectly fine! I unlocked from AT&T and was able to use another (Ting) SIM, activate, get signal, and make a call with no problems and didn't even need to restart!Date of experience: May 07, 2022",5
Fast_ Eddy,US,"Aug 14, 2021","Great customer service. Definitely worth what I paid!I have unlocked dozens of phones over time and have never used anyone but Cellunlocker once I discovered them.1.) You get what you pay for, and Cellunlocker will do its best to deliver.2.) If they cannot unlock your phone or at least provide a code, it's probably not their fault. Something else is likely overriding the normal process.3.) Your codes will be delivered promptly, in my experience, within 24 hours.Date of experience: August 14, 2021",5
Hector J Morales,US,"Oct 12, 2022","I recommend Cellunlocker.netI recommend Cellunlocker.net.  I have used their services about 3 times and met all my expectations.  Never had any problems.  My most recent request was on October 10th, 2022 and fully completed on October 11th, 2022.  Thanks.Date of experience: October 10, 2022",5
Trinhlan Nguyen,US,"Updated Jan 20, 2022Verified","My Code Failed; More Than One Month Passed before I Got a RefundI bought a code from CellUnlocker.net; it did not work; they asked me to record three videos of myself entering their code. After the third video, they did not respond for three weeks. I reported CellUnlocker.net to law enforcement, and I told them that I reported them. They finally gave me a refund on 2021-02-12.Trustpilot's rules don't allow me to publicly share the conversation between myself and CellUnlocker.net. If this review gets flagged, I'm happy to prove my claims with documentation. I've saved all our email messages as PDF files.I wish I knew about Trustpilot sooner! Since I got my refund in February of last year, this review is still within the twelve-month limit.Update 2022-01-19: My order ID is 3567306.Date of experience: January 09, 2022",1
threvis samuel,KN,"May 25, 2024","So it's been three days and I havent…So it's been three days and I havent received a code, now I have been trying to reach out to them and from my surprise not once I received a response. The unlock time was 1-6hours and not even a message back to me with a update service is very poor Date of experience: May 23, 2024",1
Khalad Hasan,CA,"Sep 6, 2022","Unlocked Fido Phone and Charge[OrderID::4049717] I was not aware of the fact that from December 1, 2017, all Fido phones come unlocked. I submitted a request to unlock the phone, however, later I started using the phone with another network without any issue. They sent me an unlock code 4 weeks later. When I told them that I didn't use the code and I didn't need it anymore (which I also told them 1-week later via email), they refused to return the money. Very poor service.Date of experience: September 06, 2022",1
Bill,US,"Jan 10, 2024","I strongly advise against using this…I strongly advise against using this service. Their website claims that once a device is unlocked, it stays unlocked permanently. However, my experience tells a different story. I had 8 iPhones, all on a reseller flex plan, which were temporarily unlocked by CellUnlock. Unfortunately, about a month later, each iPhone relocked, this time to a minor carrier. Despite numerous emails and attempts at resolution, the issue remains unsolved. Now, all these iPhones are essentially useless, locked to a carrier with no available unlocking options. While they did refund the service fees, there was no further compensation for the significant inconvenience caused. Please be wary - even if your device is initially unlocked, there's a high chance it might relock.Date of experience: November 18, 2023",1
hector requeno,US,"Updated Dec 27, 2022Verified","these jokers blacklisted my device…these jokers blacklisted my device after they clearly told me they could nit unlock and wouldnt refund me kept just delaying the process i made a chargeback and prompted the blacklisted stay away from these fraudsupdate they want for me to respond dont want nothing to do with these frauds ended up warranty on my blacklisted phone fraudsDate of experience: June 10, 2022",1
Taylor Maxa,US,"Updated Sep 27, 2022","My apologies to y'allSo I jumped the gun on my review and missed a detail that makes a huge difference.  CellphoneUnlocker.com is a knock off scam. Cellunlocker.net is the real deal. After the mix up, a gentleman called me personally to handle all the questions I had and went above and beyond to satisfy each concern with the patience of a Saint. I'm willing to give them a  try and feel pretty good about it.Date of experience: September 03, 2022",5
Kaneda Hoppus,US,"Jul 24, 2023","Months later, and still no refund.It has now been MONTHS since my experience with these scumbags. They have not responded to my messages or emails they requested, and they refuse to even read them. This company is so very incredibly corrupt, they tried taking my last review down, and when they couldn’t, they responded to it saying they wanted to “verify my authenticity”, although I had already sent them countless emails and they had responded to none, they charged me twice, resulting in 70$ down the drain. The only reason they responded to me was for damage control. If I get my 70$ back, I might lighten these reviews, since that’s my biggest problem , but I know damn well these guys don’t care, they just want your and my money. STAY AWAY FROM THESE PEOPLE.Date of experience: July 24, 2023",1
Karli Pan,US,"Dec 17, 2021","So easy to unlock a dipstick can do it!!Quick, efficient and true to their advertised word.  Had 2 Samsung phones that were sim locked.  Paid just over $40 for both to get unlocked (which was a bargain since t-mobile was not offering any free phones)  requested services late mid morning and by early afternoon boom two unlock codes instruction on what to do and in less that 2 minutes for both phones I was done, T-Mobile sim working perfect in both.  There estimate was up to 24 hours to get this done from order to unlock in about 4 hours.  No gimmicks no extras tried to be sold just got the job I wanted done………DONE! If you need unlocking I honestly can say these guy at Cellunlocker will be the best choice!Thanks,K.E. Order #3888887Date of experience: December 17, 2021",5
A Muhammad,US,"Nov 24, 2021","Will Recommed!!!Great Company! The unlocked my phone in 3-days, which is surprising because I was expecting it to take a lot longer. I popped in a new sims card, and it worked immediately. Total seamless process, will recommend who looking for a legit fast turnaround. Total 5+ star service!!!Date of experience: November 24, 2021",5
Eve Jackson,US,"Jul 7, 2021","Worked like a charm!I found this company from a YouTube that I watched and was hesitant at first but went through the steps and in less than the expected turnaround time my iPhone 11 max pro was unlocked and I was successfully able to install my new SIM card from my new carrier. Thank you again!Date of experience: July 07, 2021",5
Kate Byrnside,NZ,"Jun 18, 2021","CellUnlocker did an awesome jobCellUnlocker did an awesome job! It took a while but I stuck with them and they eventually got my phone unlocked, The wait was definitely worth it ! I moved to New Zealand from the states and my phone was brand new with AT&T and even though I’m still making payments on it, they manage to get it unlocked.Date of experience: June 18, 2021",5
Stavan Shah,IN,"Oct 24, 2021","Happy with the serviceRegardless of negative reviews, my experience was great. Got my galaxy fold unlocked within 5-6 days. Though it delayed a bit but it is worth waiting. I was kept informed about the delay and they kept me updated with the status. Good service and highly recommended.Date of experience: October 24, 2021",5
Eric Andermahr,US,"Sep 20, 2022","I was a little sceptical at first about paying a website to help me with my unlock code,so I read all the positive reviews and decided to go for it. I received my code in less than 48 hours. It workedI was a little skeptical at first sending money to a website I've never used, but after reading all the positive reviews I felt much more comfortable. I received my code in less than 48 hours and it worked first time I was so happy Thank you very much 100% satisfiedDate of experience: September 16, 2022",5
Minh Le,US,"Feb 3, 2022","Just recently unlocked my iPhone 12 Pro…Just recently unlocked my iPhone 12 Pro Max. I was scared because it was taking awhile. But they did said it would be up to 12 days. I was just impatient lol. When you get an emailed saying your unlock code has been processed, is a freaking good feeling!!! Did several other phones with them and never had a problem.Date of experience: February 03, 2022",5
Manuel Salcido,US,"Mar 28, 2024","I have used the service twice and less…I have used the service twice and less than 24 hours I received my unlock codes and able to use my phone on any network now. They offer money back if not successful so don't worry about that part give it a shot!!!!Date of experience: March 26, 2024",5
Elysha Silva,US,"May 29, 2022","BEST PRICE FAST RETURNAfter researching a few sites, reading reviews, and looking for the best price; I came across Cellunlocker. I am not going to lie, between the already low price, the additional coupon they so graciously gave me, and the fastest turn around time, I was skeptical with a price point of 22.00 for a S20 with a turn around time under 48 hours. I ordered on a Friday and really didn't expect anything until after Monday (memorial day weekend). I came across a follow up email and couldn't believe I had missed the first one! They gave very simple detailed instructions, and my code worked great! I couldn't be happier! Best price, fastest turn around, and great customer service! If you had a less than satisfactory experience with a company like Unlock Panda in the past, try Cellunlocker, they are the complete opposite in every aspect!Date of experience: May 29, 2022",5
Mark Obrien,US,"Aug 17, 2021","Works!Used this service to unlock a Moto E from T-Mobile for a friend. Was skeptical at first...read reviews watched videos... decided to give it a go. They were very responsive to questions. Worked fantastic, just as they said. Would definitely use this service again....Date of experience: August 17, 2021",5
Kris Wilson,JM,"Jan 11, 2022","Definitely works as advertisedDefinitely works as advertised They definitely work, they unlocked my iPhone 13 Pro Max on AT&T, it took about 10 business days so just know you have to wait a bit but my phone got unlocked and is working!Date of experience: January 11, 2022",5
Mohammad,CA,"Nov 22, 2021","I had an old blackberry phone I needed…I had an old blackberry phone I needed to unlock. I looked around and it seemed to have the best price. I sent my IMEI and provider to them but I filled in the wrong provider. I got sent a code that didn't work, noticed my mistake, notified them and then got sent a code that worked instantly. Customer support was quick to respond to any concern and I got my phone back in less than 8 hours. Couldn't be a happier customerDate of experience: November 22, 2021",5
JimT,US,"Mar 10, 2023","Quick and Easy Unlock ProcessTried to unlock my Samsung Galaxy S21 thru ATT.  They told me it couldn't be unlocked.  Signed up to let Cellunlocker try, received my code the next day, followed the easy instructions and phone is now unlocked!  THANKSDate of experience: March 08, 2023",5
Ede M A,US,"Jun 12, 2021","Seamless unlock…I have always likedThe service provided by Cellunlocker.net Not it’s not the first time I’ve used them and I was surprised how fast the service was this time around easy quick and the price with me will recommend to anyone want to unlock  phoneDate of experience: June 12, 2021",5
cathi lipham,US,"Updated Dec 21, 2022","Rude serviceI must say that unlocking my Samsung Galaxy was rather quick & easy.  But my issue is with how the company handled my daughter's iPhone.  We both bought the unlock service on the same day.  Mine was done within 24 hours,  Her's on the other hand is still not unlocked after little over 2 weeks.  When she contacted costumer service & support, they were rather rude to her twice.  They claim to have 24/7 support, but I will say they do not. Both of us found them replying to emails does not happen.  Though we are still waiting for her phone to be unlocked so she can actually use her phone again, I must say (for now) the only complaint is the rude service we received.In response to the reply, the order number for my daughter is: 4137156Date of experience: December 03, 2022",3
Isaac,US,"Nov 9, 2022","Great price and fast service!Great service. The unlock for my note 9 was priced reasonably and the code came very fast, within a day. No issues and the phone is unlocked and working perfectly on a new carrier! Highly recommend this company.Date of experience: November 08, 2022",5
Alex Strickland,US,"May 11, 2022","Takes time, but useful and worthwhile serviceThey were effective! Not a scam or anything like that. Unlocked my phone when no other options worked. However, the reason I gave 4 stars instead of five is because they advertise an average of 1-5 business days, and for me it was more like 3 weeks. But, the job was done in the end, so I'm a happy camper.Date of experience: May 11, 2022",4
Jordan Draper,US,"Jan 19, 2022","Service worked as advertisedI had switched over to a new carrier not realizing the device (an iPhone 12) I wanted to use was still sim locked, so I started looking around for ways to unlock it. Looked at several different providers, most rated quite poorly but found CellUnlocker and its great rating. I was still skeptical, but read quite a few reviews and figured what the heck. Submitted my order and then the wait began. I was sure I’d just flushed $$ down the drain. It took 7 days (5 business days) which was the low end of their communicated Avg Processing Time, but I got the email it was unlocked! Still… until I actually was able to use my device, I was wary. Followed the instructions they sent on how to finish the process and lo and behold, it worked! Thank you! It’s a pricey purchase, but in my searching, I didn’t find another company offering anything cheaper and those all had bad reviews on top of it. Definitely would recommend if you’re in the market of getting your device unlocked.Date of experience: January 19, 2022",5
LaShay,US,"Nov 9, 2022","Theyre legit & way cheaper than mostThey're legit! I needed to unlock my S20FE bc it was locked to AT&T only & I wanted to use it on Verizon. Their pricing was lower than all the others I found also. They also gave me a 20% off coupon during sign up to use so I paid right at $30 to get my phone unlocked. I bought my code late Saturday night around 10pm & I received it Sunday around 5pm. Alot of the services u have to download stuff & hook ur phone up to get it unlocked but at celllocker.net it's way easier & u just enter the code they email u & it's unlocked instantly. I wasn't sure my order went thru so I emailed them & they responded back fairly quickly & they even try to follow up afterwards to make sure u got it unlocked. I also received another coupon via email towards my next purchase. IF UR SKEPTICAL LIKE I WAS AT FIRST JUST TRY IT U WONT BE DISAPPOINTED!! do not confuse this company w cellphoneunlocker. Two diff companies. The other one is a scam & they got me!Date of experience: November 05, 2022",5
Scott Neville,US,"Nov 13, 2023","Great fast serviceMy son gave me his old AT&T Samsung Note Ultra 20.   I took it to Xfinity Mobile and found it was locked.  Found this site, took a chance, and paid the fee.  24 hours later sent me the unlock code,  unlocked it, and am now using it on Xfinity.  Thank for a fast and efficient job.  Highly recommend Cellunlocker!Date of experience: November 10, 2023",5
cryptoboynow,JM,"Aug 19, 2022","good service was way past due but ima a…good service was way past due but ima a very patient person, and that was no issue for me, I highly recommend this service. just be patient because they are not taking up the unlock code to unlock your device from a google searchDate of experience: August 19, 2022",5
Deon M.,US,"Mar 18, 2023","Great ServiceI was a bit skeptical about using this service at first, but it turned out great! The turnaround time was fast, the instructions were clear and easy to follow and everything worked as they said it would. Highly recommended this service!Date of experience: March 16, 2023",5
Jo Marie,US,"Nov 26, 2021","Mck codeI wish I found you guys before I reset my phone to factory settings & lost all my pics (even tho I backed them up) I locked up my Samsung phone trying to switch carriers & needed a mck code. You guys came thru!! So happy! Got any magic now to restore my pics 😜Date of experience: November 26, 2021",5
Shannon,US,"Mar 1, 2023","I tried transferring my cell carrier…I tried transferring my cell carrier and I was stuck without service. I was in a bind. I found cellunlocker online and their claim sounded too good to be true. But the price was so cheap I tried it, bc it's way cheaper than buying a new phone. And within 15 hours I had my unlock code and it worked!! I was intimidated but it was so easy!! I knew my new carrier had approved my phone but they failed to tell me I had to unlock it. I'm so gratefulDate of experience: February 28, 2023",5
Tim Johnson,US,"Oct 25, 2023","These guys rockThese guys rock. Like 3 hours start to finish and my phone was unlocked. The reviews I think are real I know mine is. Galaxy note 20 ultra locked to at&t. I paid around 9 am Tuesday morning by noon I had the unlock code. 30$ was the cheapest I see and the cheapest isn't always the best but in this case it was. Directunlocks wanted 90$ and there slip n slide price slide. Cellunlocker.net is legit not a scam. Highly recommend.Date of experience: October 24, 2023",5
Blessing Achi,NG,"Sep 26, 2023","Cell unlocked are reliable and fast…Cell unlocked are reliable and fast when it comes to phone unlocking. And also you get your money back in full refund if unlocking is successful.Date of experience: September 25, 2023",5
Steve,US,"Sep 27, 2022","Decently Quick and Great ServiceDecently quick and great service! I was looking to get my new iPhone 14 Pro Max unlocked for travelling abroad and they were able to get it done in ~1 week! So shady that cell carriers lock them when we've paid for the device and refuse to unlock before 60 days.Thanks again y'all!Date of experience: September 27, 2022",5
Kyle,US,"Oct 28, 2021","Submitted request to unlock on Friday…Submitted request to unlock on Friday got it done on Tuesday when they had it on their website that it takes 10 working days. Right place for anyone to unlock their phone. 5 star.Date of experience: October 28, 2021",5
Emma,US,"Nov 15, 2022","Once again.. This is NOT a ScamThis is the second time dealing with this business. It was just amazing. I ordered an unlocking code for a Galaxy s22 and the code worked! My phone now is fully unlocked! The processing time was within the promise period as usual..  I am fully satisfied with them and I highly recommend them!Date of experience: November 14, 2022",5
Tinna Amisa,KE,"Dec 9, 2022","SeamlessThe process of unlocking my phone was so seamless. I got the codes a few hours after making payment and all I had to do was enter it as per the phone's request and voila! Happened within 12 hours. Happy customer here! Would be recommending you guys!Date of experience: December 07, 2022",5
Gurpreeet Kaur,US,"Feb 26, 2022","Excellent ServiceThis is my third time unlocking device with them. Always a great team to get work done, wonderful service and really helpful throughout whole process. Excellent workDate of experience: February 26, 2022",5
G. Gedeh,US,"Oct 29, 2022","This company is 110% legitThis company is 110% legit! I put in my request to have my 13 Pro Max unlocked on the 26th of November 2022 and within 14 hours, it was unlocked. I then requested to have my wife’s IPhone 13 Pro Max unlocked on the next day the 27th at 7am. And it 3:33 pm the same day, hers was unlocked . We didn’t have to used any code and just like that both of our phones are carriers unlocked. course, hers was unlocked inThey quickly helped me. The price for a right and the hype is absolutely worth it. I had previously used Unlocked River but the charged they couldn’t get my phones unlocked after 15 days. But this company was able to get both our phones done in a matter of hours. I will definitely recommend this company to anyone who’s looking to unlock their phones in a matter of days especially over any other companies out there.Date of experience: October 25, 2022",5
MJ,US,"Sep 29, 2022","Worked perfectlyWorked perfectly. I was able to unlock my iPhone 14 dual esim with two different carriers. I also received the unlock a lot quicker than I thought I would. I will definitely use them again if I find the need to.Date of experience: September 27, 2022",5
Nathan Winans,US,"Oct 27, 2021","Within one minute and 30 seconds my…Within one minute and 30 seconds my phone says ""YOUR PHONE IS UNLOCKED"". Fast, easy, and fantastic communication as well as follow up. 10 stars+++Date of experience: October 27, 2021",5
David,BZ,"May 31, 2022","My phone was unlocked in less than 2 days 2 daysMy phone was unlocked in less 2 days.  I gave another company the same information to unlock the phone and they never did it.  With cellunlocker my inquiry was answered within 2 hours.Date of experience: May 31, 2022",5
Aaron W,US,"Dec 5, 2021","Terrible.I ordered for my phone to be unlocked on Oct 8th for around $80.  I've reached out multiple times and the issue is still not resolved.  They don't ever reach out to give updates.  They couldn't unlock my phone so they just purchased an unlock app codefor another software company to unlock the phone. Come to find out.  They only charge $6.  That has not worked either.  This company is a scam.Date of experience: December 05, 2021",1
