Username,location,date,content,Rating
MARTIN MUNDUA,FR,"Feb 5, 2021","Elementor supportI could not load Elementor to update my site and used the live chat function on template monster and was speedily helped by a very responsive live agent (Britney). Very satisfying support. Thank YouDate of experience: February 05, 2021",5
Karel Oscar,NL,"Dec 29, 2020","Britney ViljoenBritney Viljoen, support agent at template monster has been helping me setting up my website, she is the textbook example of what customer support should be! Thanks again for your support!Date of experience: December 29, 2020",5
VanguardPC - André,PT,"Feb 23, 2024","Theme WordpressI purchased a theme from this company, and I needed support, which was resolved within the same day.Great Professionals, very quick response and very helpful!I recommend!Date of experience: February 23, 2024",5
Mr.Lee,TH,"Jul 19, 2021","Much appreciate contribution from Britney…Much appreciate contribution from BritneyI encounter with content in ""Home"" page didn't change after press update She support quickly and clear.ThanksDate of experience: July 19, 2021",5
Petra Bockus,CA,"May 21, 2021","Installation issues resolvedI was unable to install my recently purchased and downloaded wordpress theme. Britney, support agent, took me through step by step and resolved the issue completely with much patience.Date of experience: May 21, 2021",5
tina golding,GB,"Sep 17, 2021","Zemez are a remarkable team.Zemez are a remarkable team that provide great templates that are comprehensive and use all the unique qualities of Shopify. I had some design issues that needed their support which was provided in a timely and efficient manner solving all my problems. Unreservably recommended.Date of experience: September 17, 2021",5
Ben Taylor,GB,"Feb 7, 2023","Can't say enough good things about Zemez!I've had a few issues that I needed help with and the team has just been incredible. Nothing is too much of a problem and I couldn't be happier with the theme and service provided.Date of experience: February 07, 2023",5
Vasilis,CY,"May 30, 2022","The best Website Services company in the entire WORLD!!!The Zemez team is the best at what they do, and SUPER DUPER helpful!!!Take it from me, these guys are professional to the core!I had an issue with my website.. BAM! The Zemez team fixed it right away!!I cannot recommend them higher enough!!Super thrilled with their service!! - You will too!!!Date of experience: May 30, 2022",5
Stefan,RS,"Apr 20, 2021","Thank you Britney with implementationI had problems with implementing theme and importing demo content. With a little help of Britney i had it fixed in a matter of minutes.Fast and responsive support.Date of experience: April 20, 2021",5
Marie,FR,"Feb 20, 2023","Zemez support is very efficientZemez support is very efficient, always finds solutions in a short time. I've tested other supports, and nothing compared to Zemez's. Thanks !Date of experience: February 19, 2023",5
Mr ARTEM SYZKOV,UA,"Feb 18, 2021","Great respect for such a service!Whenever I have a question or any difficulty, the support team quickly, efficiently and courteously helps to resolve them.Great respect for such a service, guys! :)Date of experience: February 18, 2021",5
Jada Jones,US,"Jul 2, 2021","I needed to understand the process of…I needed to understand the process of adding new pages to my website and I was afforded the opportunity  to discuss this with Britney and she delivered just as i needed. ThanksDate of experience: July 02, 2021",5
T. Koroglu,US,"Oct 22, 2021","Great supportI am a layperson trying to set up a webshop for the family business and it was very crucial to receive tech support that is prompt, supportive and communicated easy understandable to me. I got it all here!Date of experience: October 22, 2021",5
Paul Musee,KE,"Jun 11, 2021","Great help wih theme installation and pluginsI just got quiet some great help from Britney. She really sorted me with a problem about theme installation and plugins. Thanks so much Britney.Date of experience: June 11, 2021",5
Halia,UA,"Oct 6, 2022","the best supportthe best support, they helped with everything, the site template(Monstroid2) is very flexible, you can customize it as you like.Date of experience: August 31, 2022",5
Kartick Gopaul,MU,"Aug 24, 2022","Zemez team is quick and reliableZemez team is quick and reliable. Had some issues installing the theme, upon their intervention it was all sorted in a swift.Date of experience: August 24, 2022",5
Sharon Thomas,GB,"Mar 29, 2021","Used them on a Prestashop module issue.Used them on a Prestashop module issue.Others failed to resolve the issue, but these guys fixed it.Perfect work, highly recommend.Date of experience: March 29, 2021",5
Manouk jr Der Stépanian,CH,"Jul 19, 2021","Amazing service from BritneyAmazing service from Britney! I add a lot of questions and she showed patience and efficiency.Really appreciate that kind of servicesDate of experience: July 19, 2021",5
Oleg,NL,"Jan 5, 2021","Thank you for fast en goaldriven support!Thank you for fast en goaldriven support! Britney solved two of my problems today and therefore I am very happy with provided support.Date of experience: January 05, 2021",5
Roelof Vredeveld,NL,"Mar 6, 2023","Perfect help!Never experienced such a great help from a template builder! Please keep up this great way or working!Date of experience: March 06, 2023",5
Shaun Barratt,GB,"Mar 4, 2021","I cannot fault the customer service…I cannot fault the customer service that I received on this occasion.Britney dealt with my problem effectively and in a prompt manner. I am extremely happy with my experience.Date of experience: March 04, 2021",5
CamilleKenton,US,"Mar 1, 2021","Britney was fantastic customer supportBritney was fantastic customer supportThank you, Britney, for helping me with my website issues.  I was quite stressed until you resolved my issues. I appreciate your support very much. Very professional and efficient.Date of experience: March 01, 2021",5
Rvigen,ID,"Mar 8, 2021","Positive impressionsI can't say that I've experienced the excitement of this service - but everything works, everything works and that's certainly great news.Date of experience: March 08, 2021",5
kitesafe.de,DE,"Mar 11, 2021","Every now and then I need supportEvery now and then I need support - and get it!All the staff is pretty friendly, fast and helpful; today I got in touch with Britney a few times and within no time --> from issue to solution.Thanks Zemez!Date of experience: March 11, 2021",5
GoEmed,US,"Dec 29, 2020","Amazing Customer serviceAmazing, Excellent service. Britney was very helpful. Got my questions answered in minutes. Thanks again, Britney!Date of experience: December 29, 2020",5
Michael,CH,"Mar 1, 2021","Britney was of great helpBritney was of great help. The Zemez team wasn't able to help me for everything, but the customer service is globally really good :)Date of experience: March 01, 2021",5
Michail Panagoulias,GR,"Dec 16, 2020","The response of support was fast and to…The response of support was fast and to the point. As well as solving our problem they even showed how they achieved it so we know how to solve the issue in the future.Date of experience: December 16, 2020",5
Charles Verghese,AE,"Jun 17, 2021","Flexible Zemez's Eco-Tech TemplateGreat template (Eco-Tech) & very flexible.  More importantly, the support team answered my queries and to my satisfaction.  Would highly recommend themDate of experience: June 17, 2021",5
Franco M,ES,"Dec 15, 2020","Very professional support!I was very happy with the support from this provider, The template is very nice and I have to admit that Mrs. Britney from the support helped me a lot. Highly recommended!Date of experience: December 15, 2020",5
D C,US,"May 17, 2024","World Class Support!Support for this page is out of this world. Extremely helpful, nice and patient. Site looks great and I was able to modify everything that I needed to make my site just how I liked it.Date of experience: May 16, 2024",5
Tom,GB,"Feb 10, 2022","The template we downloaded is really…The template we downloaded is really good. The support received from Megan was great too, would highly recommend.Date of experience: February 10, 2022",5
Colin Sullivan,US,"Updated Feb 4, 2021","Fantastic Service!Jacob was friendly and professional, and he solved my issue very quickly! I've always had great experiences with Zemez.Date of experience: February 04, 2021",5
Piotr Muszyński,PL,"Aug 11, 2021","Great supportBritney helped me a lot with 2 things that I could't do and they were crucial for my site. Fully professional support from her.Date of experience: August 11, 2021",5
Manfred Kraus,DE,"Jul 25, 2023","Zemez theme and Zemez support can only be recommended...In the beginning I had tried free theme for my Shopify store until I decided on a theme. When I wanted to buy a license of the selected theme from Zemez, I unfortunately bought it on an unauthorized site and had problems with the optimization of the site.Since the support of the unauthorized site could not help me and I came across the website of Zemez by searching for support on the web, I asked Zemez for support and learned that I bought a theme without a license.  Since I have businesses and I didn't want to use an unauthorized license, I purchased a license of the theme from Zemez and installed the theme in my Shopify store.For any question that arises about the theme, I have received a response from Zemez support with the solution. Also, when deciding which variant of the theme is best to use, I was given excellent advice by Zemez support, not only with a recommendation but also with the reason why to use this proposed theme. What stands out above all is that with the reply emails I received not only the text but also screenshots with explanations. The theme from Zemez and the support from Zemez can only be recommended.Date of experience: July 25, 2023",5
David Pence,US,"Feb 5, 2021","Megan was fast and on targetMegan was fast and on target.  Got me back up and running with my website plugin error in minutes.  Love great tech support.  Please make sure she is well cared for and stays forever!Date of experience: February 05, 2021",5
Costa Kambo,AU,"Updated Dec 21, 2022","No support whatsoeverI would like to start off by saying their is no support option where im able to speak to someone right away to help me set up my store ive looked everywhere been waiting on facebook messenger for hours also over 6 hours on the contact your author section on template monster and on instagram they told me we cant help you on here go onto fb messenger and as stated no reply their and this is all after i purchased their theme early this morning.Updated response and final.I would like to express my dissatisfaction with the purchase of the Pet Store Shopify theme. I was informed of the price of $108, however, upon completion of the purchase, I saw that $165.98 was debited from my account. There was no indication on the checkout page that this was the cost in AUD, and even Template Monsters support did not state this. When I needed help with any support questions, the only option available was to create a ticket and wait three days. I brought this issue up with Shopify, as I wanted to be sure it was not my own fault, and received a quick response as they stated it was theme issues not Shopify after all Shopify is the biggest platform in the world. My customer experience has been unpleasant, and from what I have seen, many others have had a similar experience. Your theme has major issues and your customer service should be available 24/7 for customers all over the world. Chat options should be available to provide quick responses, rather than waiting nine hours for a reply. Due to this experience, I request a full refund as soon as possible. You have not only taken my money, but also my time. I would appreciate swift action in this matter.Date of experience: December 20, 2022",1
Gordon Biersch,HK,"Mar 8, 2021","This is a great teamThis is a great team, answered questions and responded promptly, all my questions were resolved, Thanks a lot.Date of experience: March 08, 2021",5
Nicole Carter,ZA,"Dec 15, 2020","Great experienceGreat experience, had the pleasure of chatting with Jacob Donavan.He was super quick to answer any questions, very reliable and so helpful great service with wonderful results.Date of experience: December 15, 2020",5
Anas Maghraoui,MA,"May 25, 2021","Zemez assistance was so helpfullZemez assistance was so helpfull, and walked me step by step to set up my website, thank you!Date of experience: May 25, 2021",5
Maryam DY,AU,"May 17, 2021","Britney was really helpful and helped…Britney was really helpful and helped me to answer all the questions i had in regards to the template design.Date of experience: May 17, 2021",5
Fiona McGuire,IE,"May 3, 2021","I have received the most amazing supportI have received the most amazing support from these guys. there was an issue with the first template I bought from them and they went out of their way to solve it for me. I cannot rate them highly enough. Great service!Date of experience: May 03, 2021",5
Lorenzo Mastroluca,IT,"Jun 15, 2021","I just got a lot of help from BritneyI just got a lot of help from Britney. She really solved me with a plugin licensing issue. Thank you so much Britney.Date of experience: June 15, 2021",5
Onyx Technologies,CA,"Dec 11, 2020","Britney solved it in 5 minsBritney solved it in 5 mins! Seriously, lost 2 days on an issue and Britney solved everything in 5 minutes. Kudos Britney! Thanks!Date of experience: December 11, 2020",5
Chris Freeman,US,"Dec 2, 2020","Thanks for the helpThanks for the help. It was late night and i was exhausted. Could not find the answers on the web, and Alice got my access to the old files and the correct settings. Awesome, back in business!Date of experience: December 02, 2020",5
Mohamed Ajana,MA,"Jan 27, 2021","Amazing and available supportAmazing and available support, solved all my issues and keeps answering fast and helping me with my website, higly recommand them.Date of experience: January 27, 2021",5
MiChael Chan,HK,"Aug 11, 2021","Thanks for Britney's great helpThanks for Britney's great help, step by step to help me know how to fix the technical problem.Date of experience: August 11, 2021",5
Pankaj Jangid,IN,"Nov 17, 2021Redirected","How can I customize the product page…How can I customize the product page with different home pages and also the shopping page..Please help me from thisDate of experience: November 17, 2021",2
Marek,CZ,"Apr 27, 2021","I needed helpI needed help. You helped me even though I was not eligible for support. You're great. I look forward to another purchase.Date of experience: April 27, 2021",5
Leon,NL,"Sep 14, 2022","Super quick and helpful support…Super quick and helpful support whenever I had an issue with their product. Thank you!Date of experience: September 14, 2022",5
Vicki Harper,GB,"Jan 11, 2021","Britney was so very helpful and patent…Britney was so very helpful and patent with me and explained everything! Thank you very much Britney 5 Stars!Date of experience: January 11, 2021",5
Lucas Saraiva,PT,"Nov 25, 2022","A+++++ Theme and 5* SupportGreat support helped me trough everything that i needed . The theme is A+++ quality. Good job Guys... Honest review from PortugalDate of experience: November 25, 2022",5
Carine Groutars,NL,"Apr 12, 2021","Britney was a great helpBritney was a great help! She quickly solved the issue I had building and editing posts on our websiteDate of experience: April 12, 2021",5
Björn Engermann,DE,"Nov 25, 2020","great support by BritneyBritney helped me immediately for an issue of licensing! Thank you very muchDate of experience: November 25, 2020",5
mph,NL,"Sep 28, 2021","CrocoblockGreat help in fixing my problem with header and footer made with crocoblock by Britney!Date of experience: September 28, 2021",4
Daleen Media DavidHarex,DE,"May 25, 2021","Very fast and effective solution by…Very fast and effective solution by Britney. Thank you so much. Bye for now and allways again!Date of experience: May 25, 2021",5
"Diana Brown, on behalf of Fawzi Shaya",US,"Dec 11, 2020","Britney was very fast and helpful in…Britney was very fast and helpful in resolving my issue!Highly Recommend *****Date of experience: December 11, 2020",5
Andreas,DE,"May 31, 2021","Thank you for your excellent supportThank you for your excellent support. All questions are answered and the solutions are all great.Date of experience: May 31, 2021",5
Gabriel Marulanda Castaño,US,"Jul 30, 2021","Zemez tech support always help me and…Zemez tech support always help me and find a solution for what I need.Date of experience: July 30, 2021",5
Georges,AU,"Dec 1, 2021","Fast, professional and super friendly supportFast, professional and super friendly support as always! Well done Team Zemez!Date of experience: December 01, 2021",5
Bryce Morrison,US,"Feb 26, 2021","Britney was REALLY fast for the…Britney was REALLY fast for the TemplateMonster support, and was quick in resolving my issue.Date of experience: February 26, 2021",5
Sebastjan,SI,"Jul 29, 2021","Help on a common issueBritney helped me on a common issue, so it was quickly resolved.Date of experience: July 29, 2021",5
Jack B,CA,"Mar 18, 2021","More great service from BritneyPatient, polite, always ready to answer my dumb questions.  Britney is awesome!Date of experience: March 18, 2021",5
PI,PL,"May 19, 2021","Britney helps meBritney helps me, I received all information we need. Thank youDate of experience: May 19, 2021",5
Ninah Baatenburg de Jong,NL,"Feb 3, 2021","Very good, fast and problem solving helpVery good, fast and problem solving help. But it is a pity that there are often bugs in the plugins of the themes.Date of experience: February 03, 2021",4
Trever Bostrom,US,"Aug 2, 2021","The support's live chat function was helpfulThe support's live chat function was quick & responsive. Britney was extremely helpful!Date of experience: August 02, 2021",5
Fahd Nait Ali,AE,"May 7, 2023","The best serviceThe best service. they will make sure you are not left alone and will support swiftly and efficientlyDate of experience: May 07, 2023",5
Nelson Sagastume,US,"Aug 5, 2021","Great support received from Britney as…Great support received from Britney as always, Support Agent from Template MonsterDate of experience: August 05, 2021",5
Karim Guettache,NL,"May 24, 2021","Helpful support from britney with activating licenseBritney was very helpful and we quickly resolved the issue of activating the license of my jet pluginsDate of experience: May 24, 2021",5
Midrara Trading,SD,"Dec 22, 2020","I spoke with Britney Support Agent,I spoke with Britney Support Agent,she has been very useful on how to install.Date of experience: December 22, 2020",5
James Halpert,US,"Mar 2, 2023","Awesome!Awesome!They have great templates and briliant support! Thanks a lot)Date of experience: January 19, 2023",5
Roman Andreev,RU,"Feb 5, 2021","Support AgentSupport Agent, Britney. Best of the best, of the best)She can help me in one a difficult question. Now i`m hapy)Date of experience: February 05, 2021",5
Filipe Barbosa,FR,"Feb 11, 2021","Great Support Team !Great Support Team !Great help and very quickly answers...Special thanks for Jacob!Date of experience: February 11, 2021",5
Jack Gutierrez,PE,"Jul 27, 2021","britney was a great help solved a…britney was a great help solved a problem I had with a  template .thank you very much for the time given.Date of experience: July 27, 2021",5
baruna scsc,ID,"Oct 12, 2022","ThanksThanks , Good Service Verry Fast And Recomended zemez.ioDate of experience: October 12, 2022",5
Sergio Doglioli,IT,"Apr 28, 2023","GreatGreat! No other words. Fast reaction, good solution.Date of experience: April 28, 2023",5
KREWI MEDICAL,DE,"Dec 22, 2021","ALWAYS A GREAT HELPALWAYS A GREAT HELP! Seriously they are the best supporters!Date of experience: December 22, 2021",5
Jennifer Spaeth,CA,"Jan 6, 2021","Helped me update theme all the way…Helped me update theme all the way through installation.Date of experience: January 06, 2021",5
Brad,US,"Oct 27, 2022","Excellent SupportI was having an issue with my theme relating to currency selection, and the support I received was excellent. Highly recommended.Date of experience: October 26, 2022",5
A. Verónica Pérez Montiel,MX,"Feb 17, 2021","Excellent serviceExcellent service! Megan was of great assistance. Nice job!Date of experience: February 17, 2021",5
Jeff Wajda,US,"May 26, 2021","Fast & Helpfulfast and helpful support via their live chat with activation issue.Date of experience: May 26, 2021",5
Justin,US,"Feb 16, 2021","Britney nailed itBritney nailed it - solved our issue in a matter of seconds.Date of experience: February 16, 2021",5
Miguel Duarte,PT,"Feb 5, 2021","Britney helped me very quickly!Britney helped me very quickly!Now i can continue my work!Thank You BritneyDate of experience: February 05, 2021",5
Customer,FR,"Dec 29, 2021","Good serviceGood service, quick response to a solution to my problem.Date of experience: December 29, 2021",5
FABRIZIO,IT,"Aug 25, 2021","great service and service supportgreat service and service support. They solved all my problemsDate of experience: August 25, 2021",5
nms,US,"Feb 11, 2021","The chat is greatBritney answered my questions very quickly and pleasantly!Date of experience: February 11, 2021",5
Emelyne Munezero,CA,"Feb 19, 2021","Great supportI needed help with CSS and the support was excellent! They answer quicky,Thank you !Date of experience: February 19, 2021",5
Martina,CZ,"Sep 27, 2021","Dantastic customer serviceThank you for your fantastic customer service. Very fast problem solving and friendly operators.Date of experience: September 27, 2021",5
Andrea,IT,"Jul 12, 2023","Always available to helpAlways available to help, good support staff!Date of experience: July 11, 2023",5
César Donovan,DO,"Nov 26, 2020","The for its excellence in supportThe reason why I buy Zemex templates is because in addition to being modern and can be easily adapted, the technical support service is excellent and that for me is the most important thing, since when you have a problem you don't have to wait days to solve it, they give you attention via chat which is great.Date of experience: November 26, 2020",5
Luca,IT,"Jun 13, 2024","Cherry Services List pluginCherry Services List plugin in Beclinic Template causes critical issues affecting Site Health.Date of experience: June 13, 2024",1
Suzan Cicek,GB,"Jan 6, 2021","Megan always help me with my theme…Megan always help me with my theme design she is number one xxDate of experience: January 06, 2021",5
Luis Alfonso Córdoba,PA,"Sep 22, 2022","Diligent and friendly supportDiligent and friendly support and attention. This aspect is important when buying a template.Date of experience: September 22, 2022",5
LB,US,"Jul 16, 2021","Britney was a great helpBritney was a great help! Answered all my questions thoroughly.Date of experience: July 16, 2021",5
alper bingöl,TR,"Apr 30, 2021","Thank you so much to BritneyThank you so much to Britney for her support. Thanks to my problem solved.Date of experience: April 30, 2021",5
Anup Singh,IN,"Jun 30, 2021","5* Support5* Support. Megan helped me identify the problem.Thank you.Date of experience: June 30, 2021",5
Yutub Wkok,SV,"Oct 29, 2022","Good pilot serviceGood pilot service, account safe and money safe ❤Date of experience: October 29, 2022",5
Jason Gelfand,US,"Jan 8, 2021","Problem with my Theme and Britney was…Problem with my Theme and Britney was able to help me fix in 5 min.Date of experience: January 08, 2021",5
Gilles Duboux,CH,"Mar 12, 2021","Britney was wonderfulBritney was wonderful. She helped me so much. Bravo, and many thanks to her !Date of experience: March 12, 2021",5
Bruno Vieira,PT,"Mar 25, 2021","I didn't have any questions either1. Everything was quick.2. Everything is accurate.3. The prices are adequate.Date of experience: March 25, 2021",4
Tim,SG,"May 24, 2024","Good product and even better supportDate of experience: May 24, 2024",5
MaHe Solutions OG,AT,"Apr 6, 2022","Thanks for the fast and efficient…Thanks for the fast and efficient service-support! Great!Date of experience: April 06, 2022",5
Eleni,GR,"Dec 9, 2020","Great support!Thank you Britney For the support! You are awesome!Date of experience: December 09, 2020",5
Alexander von Känel,CH,"Dec 21, 2020","Britney was quick to solve the problemBritney was quick to solve the problem. Thank you Britney.Date of experience: December 21, 2020",5
The Honeyhound,AU,"Jul 7, 2021","Britney was very suppotive and helpful.Date of experience: July 07, 2021",5
Andrew Hazelton,CA,"Feb 10, 2021","Great Product & Support!Love the Monstroid2 theme & they have some great support!Date of experience: February 10, 2021",5
Patrick Zuluaga,AU,"Nov 26, 2020","RealiableQuick and responsive and got it fixed the first time around!Date of experience: November 26, 2020",5
Robbster,NL,"Apr 12, 2021","Megan provided an instant solution!Date of experience: April 12, 2021",5
Hola Tenerife,IT,"Feb 15, 2021","Great support with Britney.Exceptional support, with problem solving. evaluation of the patient and concreteness in solving the problem. Contact Britney. For consistency and excellent communication with the customer.Date of experience: February 15, 2021",5
SUZAN CICEK,GB,"Jan 22, 2021","Britney always helped me a lot thank…Britney always helped me a lot thank you to herDate of experience: January 22, 2021",5
Mateusz Grabowski,PL,"Jul 13, 2021","PerfectGreat help, everything went well thanks to Britney. greetingsDate of experience: July 13, 2021",5
Ami,US,"Feb 17, 2023","Actual people who know their stuff!Even if I am not sure what I did wrong they fixed it for me! Love the theme and love the people. Thank you!!Date of experience: February 17, 2023",5
Khalid BIn Ahmed,BD,"Jan 11, 2021","Great AssistanceShe is amazing, Help me a lot. I'm really benefited.Date of experience: January 11, 2021",5
