Username,location,date,content,Rating
UKD,US,"Mar 29, 2024","Move On!Seems to be going downhill over the last year with customer service and ease of use/customer experience. Renewed last year only to have product code expire, and support was useless! Actually sent me my 2 year old code that read expired, and then asked me to prove my purchase. And the pop ups, oh wow, get ready for several side loaded programs and constant bombardment of ""Buy Now!"" pop ups. Advice, Move on! There are many, better, cleaner,  customer oriented service, companies out there waiting to WOW you with their software.Date of experience: March 28, 2024",1
Carlos Gallego Paz,ES,"Aug 17, 2024","MORE DISAPPOINTED IMPOSSIBLE!Lousy service to the max.... There is no way to contact IOBIT. Their website contains dubious and misleading information. For this reason I have mistakenly activated 2 licenses of programs with which I already have an active license. There can be no more deception and scam. And now there is no way to contact IOBIT to resolve these misunderstandings. I am very disappointed with IOBIT. I do not recommend anyone to buy this type of software.Date of experience: August 17, 2024",1
Whatever,PL,"Apr 26, 2024","Instal, drivers, uninstalThe only good thing is that it can updae drivers for most devices. Most - because tablets need specific ones chosen or else You need to instal it clean afterwards.Now the most annoying thing about that (don't know if it is legal) is that You get only one notifier about side programs during fresh instal, but get 4 or more installed without any permision.I only use it once at fresh windows, then uninstall it, because those ads and unnecessary apps are waste of precious space (physicaly and on screen).Date of experience: April 25, 2024",2
DEBRA,US,"Jul 25, 2024","got rid of your Itop vpngot rid of my itop vpn/ took me while. Bitched abcause it took over all my computer settings. Now that its finally gone, what the truck! Still go to my security setting, setting them to my satisfaction, and i'm seeing buttons turning back off as I WAS TRYING to put the security setting back on. Even though I have othe irobits programs, are they changing my setting now?  Id like to know???Date of experience: March 24, 2024",1
Ian Brown,GB,"Updated Jul 30, 2024","Variable performanceI have used Advanced System Care on and off for years and it seems to work although experts more savvy than me say that Windows 11 doesn't need it.What I don't like is iObit's persistent  nagging to buy other of their software, some of which works and some that doesn't.My Chrome browser recently got hi-jacked so I purchased iObit Malware Detector Pro (£24.95 for 2 years). I ran a full scan but no malware was detected yet the browser hi-jack persisted. I finally cured it with other malware detector software.I emailed iObit to claim a refund under their 60 day money back guarantee and I received a refund within 7 days. On a positive, their Uninstaller, Driver Update and Software Updater programs work very well.Date of experience: July 24, 2024",3
Thomas Paterson,GB,"Jan 10, 2024","Downloaded multiple spam programsDidn't get to try the actual software much as I was fighting to uninstall the host of other junk that the program installed. I'd been planning to buy it, but then found myself with programs screen recorders, vpn software and pop ups for AI lip syncs. How can I trust a software to speed up my PC when it downloads multiple files and spam during its install. Stay well clear, or at least triple check every page of the installer to untick ""bonus"" installations. Now my PC is even more unusable than before...Date of experience: January 10, 2024",1
Dan Wheeler,CA,"Jul 23, 2024","License Expiry date extentions not permittedAlthough I was hoping for a ""Time-Saving Deal"" by extending the term of my licenses during a recent sale, rules are rules as determined by the publisher. I was assured that I would be able to contact the publisher for their best ""Sale"" offering at my time of license renewal. My Query was promptly replied to and provided alternative solutions. I have been very satisfied with the IObit line of products for almost 5 years. Every one of my purchase ""Situations"" has been politely resolved, so I remain a Loyal customer.Date of experience: July 22, 2024",5
johnnie pritchard,GB,"Feb 11, 2024","BE AWARE....BE AWARE....You will have an infected system if you use any products from iobit. Trojan infections that are unable to be X from main screen from a company that's supposed to be legit....Anyway uninstalled all products... I have a VPN provider and don't need your pressuring tactics to illicit money out of me or potential vulnerable people.Date of experience: February 10, 2024",1
Aga,ID,"Aug 26, 2024","Decent software, overbearing adsDecent software.The aggressive marketing is uhh...How do i explain it?Also, its pretty annoying when their ads appear out of nowhere.Plus, some of the setups tries to install another software along with it.Date of experience: August 28, 2023",2
ricardo “Splendidum” del chiar,IT,"Mar 23, 2024","I purchased Advanced System Care but…I purchased Advanced System Care but did not receive any information about the product after completing the purchase. Here are the details of my order:Payment made online on 16/03/2024 at 12:45Vendor: PADDLE.NET* IOBITSOFT LISBOA PRTOrder number: 629107Could you please send me the activation code or any necessary information related to my order? Thank you.Date of experience: March 16, 2024",2
Heidi Shank,US,"Jun 10, 2024","I have had nothing but problems with…I have had nothing but problems with this software. Every time I use their uninstall unnecessary files my computer becomes a paper weight and I have to go through the process of system restore. Another annoying thing it does is randomly changes settings so I have to Google and figure out why a setting was changed and how to fix it. Stay away from this software unless you want to have more headaches than you started with. Date of experience: June 10, 2024",1
CONSTANTINOS IANIS,FR,"Oct 14, 2024","It's a very usefull programIt's a very, very useful tool for updating all your software programs just in a single “click”. Easily to handle, with a friendly interface, easy to use.....it's awesome !Date of experience: October 14, 2024",5
Greg Hine,GB,"Feb 10, 2023","Avoid unless you want to buy a new computerWhilst I have used Avast Advanced SystemCare with no issues for about a decade, I have an issue as do many (look it up) with the Driver update tool.After selecting the recommendations I selected the updates for My Microsoft Surface Pro.In short it totally wrecked my machine - no UEFI, no ability to boot, no boot sector, no restore points - in short I am now having to buy a new tablet which will cost me £700-1000Avoid at all costsDate of experience: December 05, 2022",1
Sindre Andrè Andersen,NO,"Jul 22, 2024","STAY AWAY FROM THIS SHI**Y SCAMWARETHEY TRY TO TRICK YOU TO INSTALL SHITWARE WITH JUST ONE SIMPLE PROGRAM, THEY ARE THE SCUMMIEST PEOPLE ON THE EARTH THAT I HOPE ALL THE ONES THAT MAKES THE DECISIONS DIE A SLOW AND HORRIBLE DEATH. AND WHEN YOU GET THAT ONE PROGRAM INSTALLED WITHOUT ALL THE SCAMWARE INSTALLED THEY HAVE THE AUDACITY TO SHOW YOU F***ING ADS FOR A STUPID FACE SWAP PROGRAMDate of experience: July 22, 2024",1
Jamie,IE,"Oct 11, 2023","STAY AWAYVery untrustworthy company, my bank had to call me when they tried to renew early and after i attempted to cancel 5 times  and emailed them 4 times a month before hand.Also if u get there software prepare for roughly 7 pop up ads from them for things you dont need or want.Strongly suggest other options for people lookingDate of experience: October 02, 2023",1
Barry Mallek,US,"Feb 15, 2023","IOBIT.. These are criminalsThese are criminals! I, unfortunately bought their product and from then on I received all kinds of pop UPS. When my subscription expired they sent me a notice that they were automatically renewing my subscription. Their email notification did not provide a link or information on how to cancel. They tried to use my debit card but I'd already notified my bank to cancel. Iobit then used another internet pay source and that went through my ban for $99.00. These people are criminals!!!Date of experience: February 14, 2023",1
Loïc Tourrette,FR,"Sep 24, 2024","I am very happy with the  ASCU and IOMF…I am very happy with the  ASCU and IOMF tools that I use since several  years.Each time I needed support, the support  team was very kind and efficient.I strongly recommend IObit for the quality of the tools and of the support. Date of experience: September 24, 2024",5
Show Nuff,US,"May 18, 2024","Contacted IObit about software I hadn't…Contacted IObit about software I hadn't received. Turns out I had somehow misspelled my email address so they couldn't send my order to me. Cicely at IObit figured out what the problem was and immediately sent my software to me. I've been an IObit customer for 11 years and highly recommend them.Date of experience: May 15, 2024",5
OMJI BIR,AU,"Mar 24, 2023","Unresponsive desktop shortcutsThe issues that I had with the two desktop shortcuts have finally been resolved though it took longer than expected. I would, of course, like to add that IObit Support did initiate prompt action to try to resolve the issues. Finally, I am happy to say -  all is well that ends well - and that is precisely what has happened in this instance.  Thanks Neon; your perseverance paid off finally.Date of experience: March 05, 2023",4
Markr,NO,"Updated Dec 29, 2023","New licenses not included with installThe new licenses do not come with the install procedure. One has to go back to the emails, extract the licenses one-by-one, and copy-paste them into the newly installed software. This really should not be necessary. A better procedure mlght be to send the licenses in a single followup message when the customer has bought a package. The existing procedure seems fine when the purchase is only a subset of the full package. Note that this comment has nothing to do with the quality of the software, which in my opinion is fine!!Date of experience: December 25, 2023",3
ggbros gg,US,"May 10, 2024","Mostly goodGood software, works as intended with no issues nor flaws. All software does its job. I've only had minor issues with advance system care but not a big deal. Also, be on the look for the checkboxes that install other programs!Date of experience: May 10, 2024",4
Dashlane Customer,CA,"Feb 21, 2024","great softwarenew laptop 1 email instructions on how to use old keys to activate. I have used iobit for over 5 computers and 3 laptops it always does the job at a price that is resonable. only complaint the last 2 year promo didn, include software upgrade only 1 yrDate of experience: February 20, 2024",5
Robert Wells Jr,US,"Oct 5, 2023","License Activated For PC/LaptopI had an issue where the license for Iobit Driver Booster Pro on my PC worked, but did not for my laptop, stating that it had been used for a maximum number of rigs.A note sent to Iobit support was responded to within a day with the solution that the code had been reset to allow for three rigs.I tried it on the lappie and it worked, woo-hoo!Very pleased with Iobit support and Zoe with whom I corresponded to solve this matter quickly and efficiently.Date of experience: October 04, 2023",5
CrankCase08,GB,"Jul 12, 2023","DysfunctionalEvery day it launches a pop-up to inform me three items of installed software (Audacity audio editor, Opera browser, and K-Lite codec pack) are outdated, showing the latest version numbers for me to download. However, These updates are already installed on my computer.This company needs to hire developers who can do their job properly rather than opening up yet another Mars bar.Date of experience: July 12, 2023",1
Ann Di Marco,FR,"Aug 13, 2024","I'm very angry!I'm very angry!!   I've been using this company's products for years without a problem.   But then started to have problems with installing new or updating programs.  I bought a package of 4 programs.  I complained (16 June) and sent them screenshots - that was nearly 2 months ago.  Then I asked for reimbursement.  They have a ""ticket"" system so I'm in a queue - I suppose.   When will I ever hear from them?Date of experience: June 16, 2024",1
ded,AT,"Nov 21, 2023","I greet all users of IObit products and iTOP…I greet all users of IObit products and at the same time the entire company. I have been using all IObit products for many years, because I also participate in their translation into SLOVAK language. I am VERY satisfied with these products even if there were some problems at times, but IObit's technicians always solved it quickly. I recommend users to at least try some products from the company iTOP, with which IObit has successfully established cooperation. For example, I recommend the excellent product ""iTOP VPN"" or iTOP PDF, etc.The translator alias dedko58 wishes everyone much success.Date of experience: November 21, 2023",5
Russell Coop,GB,"May 23, 2024","Iobit Support helps with missing fingerprint driverI had been trying to find fingerprint driver software online for a mini pc that I had bought on ebay. Driver Booster Pro didn't find the driver so I reached out to their Support team. The whole process was very quick and simple and they did manage to provide me with the necessary driver software. I also reached out to the manufacturer of the mini pc at the same time and to date they still haven't gotten back to me!Date of experience: May 18, 2024",5
James Gorichar,US,"Sep 24, 2024","I was having difficulty finding drivers…I was having difficulty finding drivers for my Surface Pro and Iobit came through like a champ.  There support service was fast and easy to work my issue out with.  Date of experience: September 23, 2024",5
Sean O'Neill,GB,"Apr 11, 2023","10bit unwanted pop-upsHi there 10bit. You promised to have your team of experts review your marketing strategies in relation to all these unwanted pop-ups and your reluctance to take NO for an answer. Can you report any progress or will you still be looking into it 🤔😊? Any chance of globally removing your company from the computers of those who don't want you. I do accept your right to advertise of course.Date of experience: April 11, 2023",1
TinkerNZ,NZ,"Dec 12, 2023","IObit Software Updater top marks with great supportAs a longtime user of IObit Uninstaller, I gave the latest Software Updater a try and found it extremely helpful and accurate. More over the list of Recommended software makes it super simple to add any new stuff to my system while ensuring I get the most recent version.After initial install I did strike an issue with one App. which reported incorrect version and wouldn't update. After very fast and accurate diagnostic from Support it proofed to be an error on my part, now rectified and all is well. Thank you IObit for an excellent utility and great support.Date of experience: December 12, 2023",5
Sakuragi Hanamichi,DE,"Feb 19, 2024","No Cancel Subscription OptionThis website does not send the ""forgot password email"" to redeem an account to cancel subscriptions.Neither does it have a built in Subsciptions cancel on their website and all it leads to is a dead end in which you cannot cancel your sub. Messaging a Moderator also does not help since they wont answer.Date of experience: February 19, 2024",1
RLM,BE,"Oct 15, 2023","Great when it works but installs bloatware and randomly invalidate existing licenses!I've been using their Driver Booster Pro software for a couple of years now and when it works, it works pretty good but...a) They constantly try to install other software if you did not uncheck the box next to the small print (very annoying, lost one star for this).b) They bring out ""new"" major version that add zero new functionality other than invalidating your existing licenses.  I could live with the illogical release schedules... c) Their support is very unprofessional.  It takes them days to respond and even weeks to fix an issue they caused themselves by invalidating existing licenses which should not have taken more than a day...  For this they loose another star.Date of experience: October 15, 2023",3
Louis Carnivale,US,"Dec 6, 2023","I recently purchased the wrong itemI recently purchased the wrong item. I put in a request to see if Customer Support could do anything about rectifying MY mistake and within 24 hours, I received a response from Zoe who not only fixed my error, but went above and beyond my expectations. Thank you, Zoe!Date of experience: December 05, 2023",5
James Franklin,GB,"Updated Jul 4, 2024","Avoid - Spyware WarningI installed their system cleaner a few months back, seemed to do the job. However, I started to notice that is began installing additional software packages in the background that I then had to uninstall. Today, I noticed my machine was running really slow, sound wasn't working and could not run a video - task manager - found several IObit apps running, using around 85% of resourced - laptop runs a Gen 12 i5 @ 3.1GHz and 64GB memory - not a lot slows it down. Noticed that my sound was disabled as the mic was running, their screen recorder app, which it installed, was running, recording sounds - it was trying to run the camera but I use an external which was not plugged in - internal disabled. I have now uninstalled all their spyware, cleaned my registry of all their junk and recommend people think long and hard before installing IObit software. Date of experience: July 03, 2024",2
Goldenplay,DK,"Mar 17, 2023","Excellent Customer service, good solutionsI use and appreciate some of their software: Smart Defrag and Uninstaller.As others here, I find the upgrade invitations embedded in the software annoying, but they have a neat solution now (at least in the pro versions). It's in the ""Action Center"" (a rather misleading name) where I can hide these. The customer service is excellent! I reported an annoying bug, it was fixed, and they even reached out to me when that happened to ensure all was well.Date of experience: March 16, 2023",4
R W,US,"Jul 5, 2024","Decent programDecent program, very annoying with playing games or watching movies then out of nowhere ads for their programs appear. click no and they keep coming back. Date of experience: July 05, 2024",2
John Soric,US,"Jan 25, 2023","Best Protection AvailableI have been an Iobit customer for six years and I love them.  They continue to add tools for their customers and updates come about once a week, if you have their entire suite of products.They even include Bitdefender with their Malware package, and Bitdefender is as good as it gets for protecting your PC.Date of experience: January 25, 2023",5
Linda Barth,US,"Sep 26, 2023","Great team and a ton of patience!I have nothing but great reviews for this company!  I was having error issues, and they helped my resolve them, get me reinstated, and up and running again!  Their patience and quick response to my issues are truly appreciated.  I have been with them for several years and always do good my me!   You are all so appreciated!Date of experience: September 25, 2023",5
ravi,IN,"Jan 19, 2024","honest I am greatly satisfied with…honest I am greatly satisfied with…honest I am greatly satisfied with their support. I had an issue in my laptop in which my touchpad stopped working entirely and I was out of the country which means Id have trouble getting the guaranty I have so I contacted them and there had been several email sent and received in which every one contained a solution that unfortunately didn't work and then another email for a solution for another and the reply time was very short as well. Thank you guys truly really I my experienceDate of experience: January 19, 2024",5
Gyla,US,"Feb 20, 2024","I purchased Advanced System Care PRO…I purchased Advanced System Care PRO and installed it on my laptop.  It worked once then got replaced (by them) with Advanced System Care ULTIMATE, which I would have to pay for.  I contacted help and they sent me a link for Advanced System Care.  I didn't have a problem installing that product.  I didn't even buy that product.  I have no idea what to do now.  I bought something that has magically disappeared.  I've bought their products for years and never had a problem.  I'm so disappointed.Date of experience: December 26, 2023",1
Paul McNamee,US,"Nov 15, 2024","Customer RelationsI have been a subscriber of IOBIT software for over 10 years and have always been satisfied with the quality, efficiency, functionality, and well designed user interfaces.I recently had an issue with one of their applications, submitted a ticket for their examination and they resolved it completely within 24 hours,I will continue to be a loyal customer.Date of experience: November 08, 2024",5
Chris Sky Sky,US,"Jun 17, 2023","Goodbye IOBit!I have been a customer for many years now, since PCtools was the goto product. But now, I am sick and tired of your continuous pop-up ads! Lately they cannot be removed from the screen without visiting their website where there is a full page version of the ad. You have plagued my computer with the very same thing your software is supposed to get rid of, unwanted AdWare. What hypocrites you are! I am going to uninstall every bit of your tainted software and replace it with utilities from a reputable company that respects their customers - if there are any left. Goodbye IOBit, you have seen the last of my dollars!Date of experience: June 16, 2023",2
Chris Chapin Sr.,US,"Nov 21, 2023","Iobit Uninstaller Pro SupportI use Iobit Uninstaller pro for a few years now. I had an issue with my subscription and their support person ""Eva"" had already fixed the issue before even contacting me via my  email. So with a few simple commands, the issue was resolved. Well Done!Date of experience: November 20, 2023",5
Mohan,IN,"Dec 19, 2022","IOBIT is a great company with a fastastic product suite.The product is great functionally and visually. It does what it's supposed to do without any fuss.The price is very reasonable.The support personnel are prompt, courteous and helpful to customers like me.I would definitely recommend the company's products anytime.Date of experience: December 17, 2022",5
George Harding,CA,"Dec 18, 2022","I have used IObit products for more than 10 yearsI have used IObit products for more than 10 years. They work very well and safely. The renewal process can be a bit tricky and it is important to uncheck anything you do not want as they often have other ""deals"" that they offer. Support is very good and re-imbursements or changes to what I have installed is always an option!Date of experience: December 18, 2022",5
Davorin,HR,"Aug 23, 2023","Nightmare to shut off renew.App is fine and make its job well, but support is catastrophic. In app do not exist how to cancel renew. Charge me more then double, with Pay Pal, then last time, without I know if I have this option or not. . It looks like some kind of fraud. After contacting PayPal, Iobit support contact me, and offer two year subscription, for this payment. So good app, not so fair company. Second problem ... when I uninstall some other app, from same company, windows are in cyrillic.  I do not know what this mean...Date of experience: August 18, 2023",2
Richard Bonheim,US,"Feb 20, 2024","It was my mistakeMy mistake inadvertently renewing a second 1 year License. I was the one responsible for a dual subscription. I require one subscription. My request was to either delete one of license codes and refund the cost OR my preference to extend my subscription. Their response was, ""We have managed it for you. Please follow the instructions to activate the new service time."" The second subscription was deleted and the current subscription extended for one year. Exactly what I asked for.Date of experience: February 19, 2024",5
Reid Woolery,US,"Aug 23, 2023","Very happy with IObit software and service...I have always received good service from IObit. When problems have developed they are always quick to respond and resolve the matter within 24 hours. As to their software, I have been using several of their packages for well over ten years and have found them easy to use and very helpful in maintaining my system.Date of experience: August 23, 2023",5
Roy S,GB,"Dec 11, 2023","Great Software -  aggressive auto renewal / Extra softwareTheir software is fantastic, but the last year or so they aggressively try and put iTop products on your PC regardless if you wanted them or not. It's actually getting worse as the company sneakily puts you on auto renewal and you end up paying because it's designed to be impossible to cancel with them (they just ignore all emails and messages) and the only way is to cancel with card provider.Such a shame their aggressive marketing and sales ploy is killing the trust of a great software developerDate of experience: December 11, 2023",2
Matěj Bláha,CZ,"Updated Mar 20, 2023","Installs unwanted programsiObit uninstaller is a great software. It's a shame that iObit installs programs into your computer basically without asking you for your permission, which I thing is illegal! I was asked to download iTop VPN without any option to decline, there was simply no way of closing the pop-up window other than installing the program. I don't understand why iObit does this, it cannot help them, it only ruins their reputation. I used iObit in the past and was just painfully reminded why I stopped using their programs back then.Edit: Thanks for the reply, I've sent an email as requested. I've now noticed that there actually was an option close the window, but it was barely visible and I couldn't see it even though I looked for it. So it was probably not illegally but still. . .Date of experience: March 16, 2023",1
