Username,location,date,content,Rating
Sebastian Kouassi,US,"May 1, 2020Verified","Thank you very much for this service…Thank you very much for this service because it allows me to talk to my brother who had a stroke. If it wasn't your service, the phone  bills will destroy me.Thank you so much.Date of experience: May 01, 2020",5
CTS,US,"Aug 18, 2019Verified","Love It!I wish I had known about this service long ago, it would have saved me time looking around for phone cards. I like that I have the option to setup and make direct callings.Date of experience: August 18, 2019",5
Emmanuel Faeflen,US,"Oct 26, 2019Verified","I really like your servicesI really like your services.  Only frustration I had is it took too long for my transaction to Liberia to go through.Date of experience: October 26, 2019",5
linda,US,"Sep 16, 2019","Stole my money and havent deliveredTheir service  is poor. I bought  airtime to ghana. i have a screen shot only. they dodnt send me an email, they haven't  delivered my airtime and yet they have charged  my card.  if I dont get my money or airtime. theyre just fake. Don't  try them till I receive mine. save yourself.Date of experience: September 16, 2019",1
Kelly Orphan,US,"Nov 7, 2019Verified","Easy to use and clear phone calls!Easy to use and clear phone calls! I like knowing how much I am spending when I call loved ones in Zimbabwe.Date of experience: November 07, 2019",5
Faith Mwangi,US,"Sep 21, 2019Verified","Owesome but you need to create a way we…Owesome but you need to create a way we can always go to the contact and hit the contact instead of mastering the number I want to call.Date of experience: September 21, 2019",5
Fefe,US,"Updated Feb 10, 2021Verified","Horrible and i need my money i will keep…After i wrote a complain on this site they communicate with me by email and refund my money! sad always it has to be this wayDate of experience: August 15, 2020",1
Jeniffer Kasiimire,US,"Aug 3, 2020Verified","Very goodThanks to my sister for recommending VIP communication... am able to talk more compared to the other call services I was using.Date of experience: August 03, 2020",5
Abdelrahman Abraida,US,"Apr 13, 2019Verified","For a new user and subscriber to VIP…For a new user and subscriber to VIP communications, I feel satisfied so far. And looking for more satisfaction in the future using of the service.Date of experience: April 13, 2019",4
Gashaw Takele,US,"Apr 22, 2019","Pls remove my number from your servicePls remove my number from your service? I was not able to call to Canada that is on my plan to call for free without your service getting on the way.Date of experience: April 22, 2019",1
GUTA,US,"Jun 28, 2020Verified","Very quality connection...Very quality connection.... but Price is too expensive per/minute to call EthiopiaDate of experience: June 28, 2020",5
Moses Gitomga,US,"Apr 5, 2020Verified","The customer care is outstanding and…The customer care is outstanding and the rates are realistic and affordable. Great service and especially during the current global pandemic as we exercise social distancing but at the same time keeping in touch.Date of experience: April 05, 2020",5
Esther D,US,"Updated Mar 21, 2019Verified","OkayAm impressed that this company responded to my concerns in a timely manner and I will be watching and monitoring the minutes as am using it to know exactly how many minutes for certain amountDate of experience: March 21, 2019",4
Abdi G,US,"Updated Jul 15, 2020Verified","Air TimeGreat service but doesn't tell minutes provided up on charge/recharge, and  after each call.Date of experience: July 15, 2020",4
Haddis Shibru,US,"Feb 23, 2019Verified","It is fast and clearIt is fast and clear. I like it. The only problem is it keep asking me PIN number which I don’t have. So I always have to go to the welcome email to diel  the number you gave me without PIN number. Please fix this for me. Thank you.Date of experience: February 23, 2019",5
Yonas Liben,US,"Jun 9, 2019Verified","Your rate is too highYour rate is too high. You don't show how many minutes used and the voice for telling us the available credit is not clear or audible.Date of experience: June 09, 2019",2
F David Starline,US,"Jul 1, 2019Verified","I called the access number and was able…I called the access number and was able to call 2 of my friends for a very reasonable amount of money.Date of experience: July 01, 2019",4
Piero Tibontchou,US,"Nov 8, 2020Verified","My first international went smoothly.My first international call went smoothly.customer service was excellent. Things were explained clearly to me and my questions answered satisfactorily.Date of experience: November 08, 2020",5
Marie Latner,GB,"Apr 6, 2020Verified","Line to that clearLine to that clearAlso rates not clear -says starts at 1.5 a minute.  According to my credit it seems to be more than that.  You need to make your rates absolutely clearDate of experience: April 06, 2020",3
Zemede Gebrengus,US,"Jun 28, 2019Verified","I am very happy to have the Vip…I am very happy to have the Vip communications. It is very fast clear and always at hand when ever you need it.Date of experience: June 28, 2019",5
YVELLE VINCENT,US,"Oct 17, 2020Verified","I was having trouble.I called customer…I was having trouble.I called customer service and someone help me in a matter of minutes.Date of experience: October 17, 2020",4
Amarech Kersima,US,"May 7, 2020Verified","It’s very good like your service and l…It’s very good like your service and l recommend my friends and family.Date of experience: May 07, 2020",5
Maru Tesfaw,US,"Aug 5, 2019Verified","I wish the per minute charge was a…I wish the per minute charge was a little bit cheaper than It is now. Other than that I like how crystal clear it is every time I make a phone call. Keep up.Date of experience: August 05, 2019",5
Ada Soaper,US,"Jan 28, 2020Verified","I’m glad I subscribed with VIPI’m glad I subscribed with VIP. It is such a relief to be able to call overseas and not get cut off constantly.Date of experience: January 28, 2020",5
Tefera Cherkossie,US,"Mar 13, 2021Verified","Excellent.Excellent. You are doing very well. And we are happy for joining your company.Date of experience: March 13, 2021",5
Joseph Madorsky,US,"Apr 19, 2019Verified","We did not use yet your companyWe did not use yet your company, but conversation was great.Date of experience: April 19, 2019",5
Helen Berhane,US,"Mar 3, 2020Verified","Customer service was very goodCustomer service was very good. The quality of the call wasn’t as clear as when I use the app “what’s up” to call there.Date of experience: March 03, 2020",3
Anny Namazzi,US,"Dec 25, 2019Verified","My credit is always there when I’m…My credit is always there when I’m calling there is no hidden feesDate of experience: December 25, 2019",5
Sibongile Chirima,CA,"Feb 6, 2020Verified","Your service is really good and…Your service is really good and efficient so is your staff at customer service.Date of experience: February 06, 2020",4
SG,US,"Jul 20, 2020Verified","right choiceFor me, VIP communication is a very good choice and I recommend for others too.Date of experience: July 20, 2020",5
Saleh Moa,US,"Jul 4, 2019","It is very clear voice and cheap to…It is very clear voice and cheap to call international callingDate of experience: July 04, 2019",5
glenda buluma,US,"Sep 27, 2019Verified","Love VIP very clear no issues like I…Love VIP very clear no issues like I had on boss revolutionDate of experience: September 27, 2019",5
Michael Anzan,US,"Jan 5, 2021Verified","Call is cut off during the conversationNot only do the calls have difficulty, but they are regularly cut off during communicationDate of experience: January 05, 2021",1
Narine Aghakiant,US,"Nov 13, 2020Verified","It's very user friendlyIt's very user friendly, affordable and has great quality.Date of experience: November 13, 2020",5
Marilyn Peters,US,"Aug 13, 2019Verified","I have not been able to place a call…I have not been able to place a call yet and they are taking the money whenever I try.Date of experience: August 13, 2019",1
Alain-Georges Moukoko,US,"Aug 9, 2019Verified","It was a very good experienceIt was a very good experience.  I'm getting ready to use it againDate of experience: August 09, 2019",5
Serge Eva,US,"Jul 12, 2020Verified","The person who guide/signed me in was…ExcellentThe person who guide/signed me in was simply excellent.Date of experience: July 12, 2020",5
Abel Tewolde,US,"Nov 20, 2019Verified","The best app to call abroadThe best app to call abroad, plus Good customer service.Date of experience: November 20, 2019",5
LA,US,"Jun 5, 2019Verified","Easy to set upEasy to set up. International calls are clear.Date of experience: June 05, 2019",5
Esther A,US,"Jun 12, 2020Verified","Thanks for walking me through the whole…Thanks for walking me through the whole process. Calling my mom in Ghana was a breeze.Date of experience: June 12, 2020",5
Egigayehu Wakjira,US,"Feb 25, 2019Verified","New customers set up accountThe customers Service did a great job. She takes her time to help me out till end.Date of experience: February 25, 2019",5
Belaynesh Dilebo,US,"May 2, 2019Verified","I am using VIPI am using VIP for the last ten years and it is fantastic!!!Date of experience: May 02, 2019",5
stuart,GB,"Nov 23, 2019Verified","most helpful in setting up this…most helpful in setting up this telephone account and explaining the systemDate of experience: November 23, 2019",5
hilina Berhe,CA,"Jul 6, 2020Verified","Charged twice, my phone company and VIP charged memy phone company and VIP charged me. I wish there was a notice of that before I signed up!Date of experience: July 06, 2020",2
Njuguna Mburu,US,"Jul 2, 2019Verified","User FriendlinessSo far it is relatively easy system to use and would recommend it to anyone in need of international service.Date of experience: July 02, 2019",5
Patricia Ghalayini,US,"Jun 25, 2019Verified","good sound but the conversation was…good sound but the conversation was always cut.Date of experience: June 25, 2019",4
Samuel Ghebremedhin,US,"Apr 14, 2020Verified","A good start and quick replayA good start and quick replay. My first call to Eritrea was so nice and fair rate.Thumbs upDate of experience: April 14, 2020",4
Mohamed Konte,US,"Mar 28, 2019Verified","VIP communication is fantastic and…VIP communication is fantastic and loving the air time, you definitely enjoy your money's worth.Date of experience: March 28, 2019",5
Augustine Arthur,US,"Feb 18, 2019Verified","ExcellentExcellent service from the agent who attended to me.Date of experience: February 18, 2019",5
Marianne Fidler,US,"Apr 30, 2019Verified","Excellent customer service and the easy…Excellent customer service and the easy way to call other countries for a very inexpensive priceDate of experience: April 30, 2019",5
Kinza Rasheed,PK,"May 15, 2022","Daily basis apartment for rent one bed…Daily basis apartment for rent one bed town bed farnishDate of experience: May 15, 2022",5
Emmanuel Owusuefriyie,US,"Mar 19, 2020Verified","Thanks for your best lines so fantasticThanks for your best commication lDate of experience: March 19, 2020",5
Mathews,US,"Feb 21, 2019Verified","My first experience was greatMy first experience was great. The call was clear.Date of experience: February 21, 2019",5
TS,CA,"Nov 7, 2019Verified","It worksIt works, good quality, and reliable.Date of experience: November 07, 2019",5
Wilfred Davies,US,"Jun 7, 2020Verified","Great customer service.The representative showed great professionalism When signing me up and using the service was very easy.Date of experience: June 07, 2020",5
Roberto Tonucci,US,"Apr 13, 2020Verified","Is very reliable and fastIs very reliable and fast, nice connection!Date of experience: April 13, 2020",5
Fana Haile,US,"Oct 15, 2020Verified","The best thing about this is very clear…The best thing about this is very clear with good prices. Excellent for the moneyDate of experience: October 15, 2020",5
Francis Keister,US,"Aug 14, 2019Verified","I don't have to what I am doing…I don't have to what I am doing recharge and that's greatDate of experience: August 14, 2019",5
Endalcachew Hailemariam,US,"Oct 13, 2020Verified","You charge for calls that are not…You charge for calls that are not connectedDate of experience: October 13, 2020",1
Anita Beukman,US,"Jul 22, 2020Verified","Call never droppedCall never dropped. The sound was equal to a local call without any lag.Date of experience: July 22, 2020",5
shankoy,US,"Jul 11, 2020Verified","The price to expensive and it stopped…The price to expensive and it stopped every secondDate of experience: July 11, 2020",1
Kay,US,"Jul 13, 2019Verified","Not good always saying the line is busy.Date of experience: July 13, 2019",1
Hicks,US,"Nov 12, 2019Verified","Clear linesClear lines Cheap rates unlike other competitorsDate of experience: November 12, 2019",5
Mrs. Majella Selamou,CA,"Jan 27, 2020Verified","Easy to useEasy to use. Clear connection.Date of experience: January 27, 2020",5
Ashenafi Fikre,US,"Jun 26, 2019Verified","To expensive to Ethiopia 15 minutes…To expensive to Ethiopia 15 minutes $5.00Date of experience: June 26, 2019",1
Ghislain Kouame,US,"Dec 27, 2019Verified","Best calling card system.Date of experience: December 27, 2019",5
T.M,US,"Mar 2, 2019Verified","It disconnects now and thenDate of experience: March 02, 2019",2
Bethel,US,"Jun 18, 2020Verified","The connection was not as clearDate of experience: June 18, 2020",5
Amanda Ohmer,US,"Jul 14, 2019Verified","Unable to connect at all.Date of experience: July 14, 2019",1
ziad elhelou,US,"Apr 20, 2020Verified","Thank you for your supportThank you for your support. was really helpfulDate of experience: April 20, 2020",5
JAMES KIIRU,US,"Jun 13, 2020Verified","Clarity and money savings.Date of experience: June 13, 2020",5
Mercy Thompson,US,"Apr 8, 2020Verified","It’s convenient and goodDate of experience: April 08, 2020",4
Nelson Asamoah,US,"Jun 28, 2019Verified","Excellent.Excellent. Go on with your good work.Date of experience: June 28, 2019",5
Tesema Boru,US,"Jul 18, 2019Verified","It was Excellent for meDate of experience: July 18, 2019",5
Meseret Senbeta,US,"Feb 13, 2020Verified","Great customer service and friendlyDate of experience: February 13, 2020",5
Mildred Chishilba,US,"Dec 21, 2019Verified","It' is bestIt' is best  ,and easy to be connected toDate of experience: December 21, 2019",3
Kwasi Adu Jyamfi,US,"Sep 11, 2019Verified","Works greatWorks great, no issues so far. If I find any I will let you knowDate of experience: September 11, 2019",4
Henok Araya,US,"May 21, 2019Verified","It’s too expensiveDate of experience: May 21, 2019",1
Gerry Beauchemin,US,"Aug 25, 2019Verified","I am very satisfied.Date of experience: August 25, 2019",5
Mimi,US,"Oct 20, 2020Verified","Don’t like use phone notificationDate of experience: October 20, 2020",1
Shukri nur,US,"Mar 10, 2019Verified","Great price and good communication lineDate of experience: March 10, 2019",5
Elvis Junior Dun-Dery,US,"Mar 16, 2020Verified","I have not been able to make calls for…I have not been able to make calls for sometime nowDate of experience: March 16, 2020",3
Meskerem Shumyie,US,"Jan 12, 2020Verified","When I need it easily communicateDate of experience: January 12, 2020",5
Martin Thomas,US,"Oct 14, 2020Verified","Great ratesGreat rates, and the app makes it some much easierDate of experience: October 14, 2020",5
Elias Ngang,US,"Jul 24, 2019Verified","Excellent communication networkExcellent communication network. Am happy to be a part of VIP Communication.Date of experience: July 24, 2019",5
Arthur Kettor,US,"Oct 17, 2019Verified","I think u guys are trying to be the…I think u guys are trying to be the best.Date of experience: October 17, 2019",4
Bruktait Amtachew,US,"Dec 14, 2019Verified","Great serviceDate of experience: December 14, 2019",5
Lila  Deray kizzy Cameron,US,"May 10, 2019Verified","great serviceDate of experience: May 10, 2019",5
Ketema Abdi,CA,"Mar 22, 2020Verified","Poor serviceDate of experience: March 22, 2020",2
Teade Mekonen,US,"Jul 18, 2019Verified","My personal experience in my first call…My personal experience in my first call was excellent.Date of experience: July 18, 2019",5
Babalola Taiwo Sefiu,NG,"Mar 3, 2024Redirected","For a businessDate of experience: March 03, 2023",5
CM,GB,"Mar 24, 2020Verified","Good serviceDate of experience: March 24, 2020",4
GAINFORD AMPONSAH,US,"May 4, 2019Verified","Good money transferDate of experience: May 04, 2019",4
Daniel Tesema,US,"Jun 12, 2020Verified","It's not working .Date of experience: June 12, 2020",1
Wayne Phillips,US,"Dec 28, 2019Verified","So far...ExcellentDate of experience: December 28, 2019",5
Ahmed Sherief,US,"Mar 28, 2019Verified","Veery good serviceDate of experience: March 28, 2019",4
Robel Molla,CA,"Jun 4, 2020Verified","It's super star.Date of experience: June 04, 2020",5
Mercy Mafie,US,"Jun 13, 2020Verified","Courteous follow up.Date of experience: June 13, 2020",5
Gerawork Gebreslassie,US,"Apr 23, 2020Verified","WellWell, you service is very good. Keep it up!Date of experience: April 23, 2020",5
Doris Baffour-Asare,GB,"Jan 23, 2020Verified","Good servicesThe service is good, l give 4 starsDate of experience: January 23, 2020",4
Stella,US,"Jun 20, 2020Verified","Could be clearer on both ends.Date of experience: June 20, 2020",3
Mavis Phiri,US,"Sep 25, 2019Verified","I'm very happy with the VIP serviceDate of experience: September 25, 2019",5
Tadesse Gebrameikael,US,"Feb 14, 2021Verified","it good serviceDate of experience: February 14, 2021",5
Melanie Miller,US,"Jul 6, 2019Verified","Caleb was excellentDate of experience: July 06, 2019",5
Nishan M.,US,"May 7, 2020Verified","Thank youThank you for your service !!!Date of experience: May 07, 2020",5
Nathaniel Anum,US,"Apr 10, 2019Verified","Splendid great good as goldDate of experience: April 10, 2019",5
Mohamed Johra,US,"Feb 11, 2020Verified","Pretty cool service and cheapDate of experience: February 11, 2020",5
Garce Gbodi,US,"Sep 7, 2020Verified","The staffs were helpfulDate of experience: September 07, 2020",5
Briggs Kallon,US,"Mar 4, 2021Verified","This service is greatDate of experience: March 04, 2021",5
Aklilu Belay,US,"Jun 24, 2020Verified","They have a great customer careThey have a great customer care, I appreciate the representative.Date of experience: June 24, 2020",5
Abrahaley Gebrehiwot,US,"Aug 9, 2019Verified","I Aprciate YOu ThanksDate of experience: August 09, 2019",5
James Malula,US,"Dec 30, 2019Verified","Up to date servicesDate of experience: December 30, 2019",5
Belay AMBECHA,US,"Dec 11, 2019Verified","It is great serviceit is great serviceDate of experience: December 11, 2019",5
Lilian Omayo,US,"Nov 24, 2019Verified","Am liking it so far.Date of experience: November 24, 2019",5
Felix Okafor,US,"Feb 17, 2019Verified","excellent qualitycall quality and customer support are wonderful.Date of experience: February 17, 2019",5
Francis Awere,US,"Jul 31, 2020Verified","I love vipI love using VipDate of experience: July 31, 2020",5
Elizabeth yeboah,GB,"Jun 15, 2019Verified","It’s easy goingDate of experience: June 15, 2019",4
Elsa Gebremichael,US,"Jul 12, 2020Verified","Great customer service and great phoneGreat customer service and great phone line communicationDate of experience: July 12, 2020",4
NGW,US,"May 14, 2019Verified","Reliable serviceReliable service. Timely response to questions from representatives.Date of experience: May 14, 2019",5
Rania Rahim,US,"Jun 6, 2019Verified","A very good communication appDate of experience: June 06, 2019",5
Hailu Zelelew,US,"Apr 15, 2020Verified","So far it is works well for me.Date of experience: April 15, 2020",4
Ansie Schoombee,US,"Aug 9, 2019Verified","Easy to use and value for your moneyDate of experience: August 09, 2019",5
Kofi Adognon,US,"Updated Oct 16, 2019Verified","Thx for ur replyThank you for your reply i got itDate of experience: October 16, 2019",5
Abraham Mebrahtom,US,"Aug 22, 2020Verified","Owww I really like itOwww I really like it,  Thank youDate of experience: August 22, 2020",5
abie goultie,US,"Jul 24, 2019","your rate is to high to EthiopiaDate of experience: July 24, 2019",3
Mamadou Sacko,US,"Dec 14, 2020Verified","I love 💘 too use this appDate of experience: December 14, 2020",5
Nana Bonsu,US,"Sep 24, 2019Verified","Clear lines and easy to use.Date of experience: September 24, 2019",5
