Username,location,date,content,Rating
Lori S,US,"Dec 19, 2024Verified","2 year ContractI dislike that there was a 2-year contract, that after 5 years, when we wanted to cancel, we had to pay for year #6, even though we didn't plan to use it.Date of experience: November 26, 2024",3
customer,US,"Dec 13, 2024Verified","I cannot get our business SMS approvedI cannot get our business SMS approved. It has been an absolute nightmare for the past 8 months. I have spent hours on the phone with your team. I have screen shared my computer with them and written down, verbatim, what they recommend. Denied every time. It's absolutely maddening. I only want to send a few texts a month. It shouldn't be this hard. I am now looking to move our business to another VOIP. I was using texting with another provider last year.Date of experience: December 13, 2024",1
customer,US,"Dec 10, 2024Verified","Touching keypad on phone not effectiveThe touch experience isn't effective on my latest Samsung phone. I need to make customer service calls for work and I need to press numbers to get through the customer service directory. When I use RingCentral on my phone, the numbers don't register (the customer service line on the other end can't make out what numbers I'm pushing). I have to make those calls using my regular cell phone account to use my regular phone's dial pad. This isn't acceptable for the kinds of calls I need to make.Date of experience: December 03, 2024",1
Jerry,US,"Dec 16, 2024Verified","RingCentral is great.RingCentral is much better than our old answering machine.  We get our messages right away and can deal with them quickly.Date of experience: December 09, 2024",5
bellisimo,US,"Dec 22, 2024Verified","Did what you were supposed to do on…Did what you were supposed to do on time and within budget.  Any concerns were addressed immediately.  Well done Date of experience: December 19, 2024",5
Sean Shay,US,"Dec 27, 2024Verified","My phones don't ring in locations I…My phones don't ring in locations I want them to, and faxes should be available on the app to everyone. Date of experience: December 27, 2024",3
Brad Messer,US,"Nov 29, 2024","Lack of transparency into featuresMy wife has used this throughout her job and thought it might be useful as we get her business up and running. Turns out, it's a piece of garbage.She needed to transfer her number from another service which started out as doable and then for some unknown technical reason could not be.Then trying to call and get it cancelled with the phone just continuously hanging up or having a interface which doesn't allow me to input the correct phone number to bring up my wife's account records. What a piece of garbage. Save your money and use something else.Date of experience: November 29, 2024",1
Simeon,US,"Dec 3, 2024","Beware !!! They are Scammers !!!Horrible for many reasons:- poor customer service: Based in Phillipines and staff cannot speak English, and they are very rude with the rudimentary English they speak- lack of transparency: they charge you for calling credits (automatically), when your contract and plan says you have unlimited calls. This is their major scam. - poor connection: they experience down times more than once per day and never seem to take care of their malfunctioningI would not advise anyone to use them. I will be reporting them to the BBB and CFPB. Hopefully, they get sanctioned and are closed for good.Date of experience: December 01, 2024",1
RoyAl,US,"Dec 9, 2024","New customer and the onboarding process…New customer and the onboarding process has been some of the worst I have ever been through in my 20 plus years. Disorganized and we were giving an engineer not in our time zone that mad things very difficult. Also, the fact that we had to use google docs and it's not something we use. Date of experience: December 02, 2024",1
AMark,US,"Dec 26, 2024Verified","Many of my calls experience bad…Many of my calls experience bad connections, delayed connections.  I still can't send texts.Date of experience: December 26, 2024",3
Jeff W,US,"Dec 3, 2024","The service is fine, the company is a SCAMThe service is fine, I've been using it for years. But I have been trying to cancel for 3 weeks and they are giving me a total runaround. Spending an hour on hold, calling back well outside of business hours, and closing ""support tickets"" as resolved when the support ticket is literally just begging them to cancel. Absolute SCUM of a cancellation practice and you should stay away from them at all costs.Date of experience: December 03, 2024",1
Kent,CA,"Dec 13, 2024","I have been with Ring central for many…I have been with Ring central for many years. Tonight I tried to cut out some of the un used lines and was told ""you have a contract that automatically renews so you can't cancel any lines at this time"" Now I will be cancelling all my service with this corrupt company. Is this even legal?Date of experience: December 12, 2024",1
customer,US,"Nov 7, 2024Verified","Does what we need it to do but not user…Does what we need it to do but not user friendly. Complicated to figure out voicemail set up, faxing, multiple line systems. Dashboard always changing, so one day you know where things are, next you are learning it all over again. Customer service response time, and the ability to talk with a human, could be better. Date of experience: October 31, 2024",3
Scott DeBruyn,US,"Nov 9, 2024Verified","Complex Help and settings pages (admin)…Help pages and settings pages (admin) are too difficult to use. I spent so much time in initial setup, that, I rarely go back into it, even when RingCentral announces new features. If I don't see an immediate use, it remains unused because of the difficulty and time sync it creates. As a solo business owner, I don't have a dedicated IT person to stay on top of this... stuff.Date of experience: November 08, 2024",3
customer,US,"Dec 27, 2024Verified","Desktop AppIn general, the service is great. I wish the desktop app was more user friendly and easier to navigate.Date of experience: December 25, 2024",3
Hanisha,US,A day ago,"Not worth itNot worth it, will continue subscription after cancellation and refund. Date of experience: December 03, 2024",1
Josh Robel,AU,"Nov 27, 2024","They make it impossible to cancelThey make it impossible to cancel. You cannot cancel on the website, when you try to call they will put you on hold continuously until you give up. They wont respond to any cancellation emails or case creations. I wasnt even on any contract. It was only until I threatened to take it legally that they decided to respond.Very scammy, will never advise or use them again. Date of experience: November 26, 2024",1
National Interlock,US,"Oct 25, 2024Verified","great customer service.Ring Central assigns a dedicated account executive when you sign up for service. Mine (Zarah) has ALWAYS been very responsive to any question that I've had. The prices are fair and the equipment has been great. I've had my system for over a year now with ZERO issues. I added an additional extension and asked for help setting that up. Support has been great even after the sale.Date of experience: October 25, 2024",5
Customer,US,"Nov 19, 2024Verified","TrickstersTricksters! A company that is definitely in it for the money. We were held hostage for 3 years by a contract they used to blackmail us to stay. The issues and qualities were bad at first, then they slowly became better. Be weary, they're customer support is a JOKE. And when you try cancelling it's a mission and a half and you better cancel 30 days before your last bill otherwise they'll WAX you one last time before you go. Very unsatisfied experience, they integrate well but are very expensive to upkeep.Date of experience: November 12, 2024",1
customer,US,"Nov 29, 2024Verified","RingCentral only has one good feature. The only reason we use RingCentral is for its one-click call recording feature. Beyond that, the service falls short in numerous ways—too many to list— but just a few quick ones: Customer service is a ZERO.  RingCentral is expensive. Very difficult to get them to set up text ability for your company. You cannot choose to block all international calls and you are charged for them when a spammer calls your toll-free number. If your business doesn’t require the ability to easily record conversations, I strongly recommend exploring other options.Date of experience: November 28, 2024",2
Jasper Robinson,NL,"Nov 26, 2024","They keep calling after declining their serviceWas on their website and filled a form for more information. Decided we weren’t a good match. RingCentral kept calling me for over 2 weeks, often 3 times per day. Everg time, they used a different phone number.From that moment onwards, I was certain that I didn’t want anything to do with them.Date of experience: November 14, 2024",1
Pits for Cancer,US,"Oct 25, 2024Verified","Works Well but Censors The service works very well, except for one very bothersome issue.  Ring Central feels that they should censor messages.  There are certain words that if you put them in a text message, they will not deliver the message.  Those are not necessarily profanity or abusive either & I have no ideas what words are prohibited.  Date of experience: October 17, 2024",3
QSR Franchisor,US,"Dec 13, 2024Verified","Trapping customers into contracts isn’t…Trapping customers into contracts isn’t a sustainable business model. I would never subject my franchisees to an environment that preys on people with unclear practices. Businesses built on short-term gains will never outlast those rooted in great service and trust. Perhaps it’s time to rethink your approach—consider new management strategies or reducing reliance on outsourced customer service. Long-term success demands clarity, integrity, and care for both customers and stakeholders.” Date of experience: December 13, 2024",1
Delilah Mittermaier,CA,"Nov 11, 2024","Mixed experience with RCMixed experience with RC. Phone service seems to work, but have been having serious issues with SMS over the years. Current issue has been ongoing for weeks and we keep getting sent to the next level of tech support who will ""call me within 24-48 hours"". Currently SMS isn't reliably going out and being received by our patients, with very unreliable indicators of which messages are and are not being received. Overall, very frustrated with the tech support. Even had my manager reach out directly to our rep too last week and we've yet to hear back from our account rep. Date of experience: November 11, 2024",2
Kelly McIntosh-Kraft,US,4 days agoVerified,"Your breaking up… are you still there?Make it to the phone lines don’t break up during the call Date of experience: January 04, 2025",1
Tony Davis,UZ,"Dec 21, 2024","ABSOLUTELY SCAM FROM HEAD TO TOEABSOLUTELY SCAM FROM HEAD TO TOE, THEY HAVE CHARGED US , BUT SERVICE IS NOT WORKING AT ALL. THEY ARE CHARGING EXTRA EVERYTIME.Date of experience: December 21, 2024",1
Gregg Kunz,US,"Nov 25, 2024Verified","Generally speaking Ring Central has…Generally speaking Ring Central has been a strong fit for our business although some work is needed to shorten the time it takes for calls to appear on the app.Date of experience: November 14, 2024",4
Ruth,US,"Dec 19, 2024Verified","My system has not worked correctly…My system has not worked correctly since the beginning.  There are multiple problems.  I am not happy with ring central and would like to get out of it if at all possible.Date of experience: December 19, 2024",1
customer,DO,"Nov 28, 2024Verified","My dedicated account rep never helpsMy dedicated account rep never helps, she sets appointments and either doesn’t show or is late. She doesn’t explain anything and can’t help with anything. I plan to cancel service as soon as my contract is up in July. Date of experience: November 28, 2024",1
Mike,PH,4 days agoVerified,"TCR ProcessYour TCR process is horrible!Date of experience: January 08, 2025",1
Satisfied Customer,US,"Nov 19, 2024Verified","TCN Cares About Our ClientsWhen Tenant Counsel Network (TCN) launched their Call Center, it's been a very successful launch and the best way that they communicate with their clients.Thankk you RingCentral.Date of experience: November 15, 2024",5
customer,US,"Dec 10, 2024Verified","exts update Ive been trying to change the number on one of my exts for like 2 h now. They keep transfering me back and forth from rep to rep. Anytime you need to do anything on your account expect loooooong wait and a lot of hold music)Date of experience: December 08, 2024",1
customer,US,"Dec 15, 2024Verified","Ring central app constantly times out…Ring central app constantly times out with no warning. Teams integration is terrible. Never updates presence information to indicate I am in a call. Admin center is a disaster. Date of experience: December 14, 2024",1
Shannon Miller,US,"Nov 17, 2024","Two-year contract felt like a ten-year.Two-year contract - no option for ""free trial"" or cancel anytime, so beware.Hidden fees and extra charges for text messages.Difficult to reach and work with customer service.  Contract is FINALLY up and excited to switch!Date of experience: November 17, 2024",2
customer,US,"Dec 5, 2024Verified","They deliver what they say they will…They deliver what they say they will consistently. I have yet to have a problem with the service and after shopping around their costs are very reasonable. Date of experience: November 28, 2024",5
Bob Penny,US,"Dec 5, 2024Verified","It's SO complicated to use even basic features!The VERY FEW and very BASIC features I use are difficult to access reliably. IF I can get phone help, the reps are always say, ""oh, no problem. Just do this, then this, then this, then this, etc."" It's always complicated. Date of experience: December 05, 2024",2
customer,US,"Nov 5, 2024Verified","The phone system works wellThe phone system works well, but your Customer service needs to improve. Every time we need something from you, it takes forever. Yesterday, I spent 1.5 hours in the line waiting for assistance, and nobody got my phone call or anything, so I could not resolve my issue. Date of experience: November 05, 2024",3
Bruce Carlson,US,"Updated Oct 28, 2024Verified","Their software is great.Although we had a problem with their sales and support staff, they rectified the problem through management. It's not the ideal way to go, but their software is probably the best so I have to take the bad with the excellent. We will continue to do business with them and suggest yo try them.Date of experience: July 31, 2024",5
Kerry Knott,US,"Nov 1, 2024","STAY AWAYSTAY AWAY - Was supposed to be Month to Month with the rate locked for a year, turns out they turn on an Auto renewal feature that makes it an annual contract and charge you an early termination fee to close it early. Then they just keep billing you and say they have no record of you closing the account and you have to either wait until the end of the contract or pay a fee equal to a years worth of monthly statements. They make it as hard as possible to cancel without sticking you for extra fees, stay away.Date of experience: November 01, 2024",1
Vladimir Markovic,US,"Dec 1, 2024","Downtimes and bad customer serviceRingcentral tries to innovate, however they are unable to maintain some really basic services such as SMS.  Customer service is horrible and SLAs are not followed.  STAY AWAY !!!Date of experience: December 01, 2024",1
J P,US,"Nov 12, 2024","Great when it works, but you're SOL when it doesn't.We rely on SMS for our business. Ever since our TCR was approved, our SMS has stopped working. We are not able to take orders from our customers, nor can we respond to them. It's been two weeks, and customers have been complaining every day. Whenever I call tech support, I'm always given the standard ""check back in 48 hours."" Well, it's been 2 weeks, still no resolution.Date of experience: November 01, 2024",1
customer,MX,"Dec 27, 2024Verified","Full phone number does  not show up on…Full phone number does  not show up on the pop up for incoming callsDate of experience: December 27, 2024",3
Jami S. Oliver,US,"Dec 10, 2024Verified","Horrible customer serviceHorrible customer service - over billing - changes terms in middle of contract.  Ugggh we are switching to a different vendor Date of experience: December 10, 2024",2
customer,US,5 days agoVerified,"calls are not being recordedcalls are not being recorded Date of experience: December 10, 2024",1
Nick mendoza,US,"Nov 6, 2024Verified","Customer service isnt just horribleCustomer service isnt just horrible, it is non existent.  Dont bother with their services if you want to receive text messages,  it wont get approved for 9+  months. They always take their payment out on time though.Date of experience: November 04, 2024",1
KB,US,"Nov 15, 2024Verified","I like Ring Central overallI like Ring Central overall, but there is a delay in the voice calls as well as sometimes when I answer it hangs up on the caller. I like the texting feature, however I would like to be able to send links in the text. Date of experience: November 15, 2024",3
customer,US,"Nov 12, 2024Verified","No one has been helpful with our TCR…No one has been helpful with our TCR registration. I have been trying to get our campaign approved for months and there is something different every time that is found wrong with it. I am sick and tired of it and am considering finding another phone service.Date of experience: November 05, 2024",1
Niles,US,"Nov 20, 2024Verified","MyraMyra, our account exec., and April on the tech team were booth helpful and knowledgeable. The follow-up to answer my initial inquiry was quick and the concern I had was solved. Date of experience: November 13, 2024",5
Scott,US,"Nov 12, 2024","NightmareNightmare. They barely speak English and you will just be stuck on the phone with customer service. After signing up the implementation was so bad i had to cancel before starting the service. Even canceling proved to be a nightmare. I have about 4 hours of phone time trying to onboard with people who didn't seem to care or know what's going on. Save your time and money and go with a provider who can provide you with the service you need to run a business. Date of experience: November 12, 2024",1
Client Conscious Care,US,"Dec 18, 2024Verified","I love the appI love the way you can text, message, call, send documents and faxing on one app.Date of experience: December 10, 2024",5
Noor Dubow,KE,"Updated Oct 31, 2024Verified","Its very difficult to get management on…Its very difficult to get management on the phone and some individuals in their customer success team do whatever they feel like doing. No accountability. They hang up the phone on you when you call, no response to emails and still can get away with that. In general one of the worst company I have ever dealt with. A lesson learned. Their SMS system is also very hectic and inconvenient. I did exactly what one of their rep told me to doit and now my application was rejected despite already paying the TCR fees. Its an absolutely odd. Date of experience: October 29, 2024",1
Michael Bennett,US,"Oct 31, 2024","Absolutely horrible serviceAbsolutely horrible service. DO NOT WORK WITH THESE CON ARTISTS! I submitted my TCR application with verbiage that was literally provided to me by one of their reps. I just found out I'm now permanently banned from TCR because of this - and they not only won't take responsibility, but also misclassified my buisness.Date of experience: October 30, 2024",1
Greg M.,US,"Updated Nov 4, 2024","Slow TCR RegistrationI moved over to Ring Central and have so many regrets. I ported my number over and have been stuck in TCR registration for six weeks.My business has suffered. One of my biggest regrets moving over to this.Update based on Ring Central's response: I don't need a webinar on TCR. I submitted my TCR registration 10 days ago for the 3rd time. What would be very helpful is more responsiveness in TCR submissions. If there is 10 days+ between  submission and approval, then it can be easy to see how it can take months before it's approved.Date of experience: October 31, 2024",1
V L,US,"Nov 18, 2024","o Not Recommend – Poor Service and Unhelpful SupportWe’ve been using RingCentral for 4 years, and while it started off okay, it quickly became frustrating. The setup was complicated but manageable. However, integration with HubSpot has been a constant headache, and the technical support is generic and unhelpful.One major issue is that adding a new line resets your contract, with no flexibility. If you run a small business and need to adjust the number of users, you could end up stuck paying for extra users until the end of your contract.Also, be aware that the SMS TRC registration process can be a huge pain if you don’t have a website and everything set up perfectly. Even with a website, the registration is unnecessarily difficult.We won't be renewing with RingCentral. They’re quick to take your money but slow to resolve billing issues. The assigned ‘account executive’ is more of a fancy title than actual support. Very disappointed.Date of experience: November 01, 2024",1
