Username,location,date,content,Rating
Raju Moni Deka,CA,"Jun 27, 2022Verified","When balance reaches bellow around $1When balance reaches bellow around $1, it disconnects ans ask to top up. I complained this earlier, but they didn't listen. Next time I will report to federal agency. I don't have much option because I use this service rarely and so I topped up again today.Date of experience: June 27, 2022",1
uvais Patel,US,"Nov 28, 2022Verified","Ease of useEase of use. My only suggestion is pricing. Unlimited monthly plan needs needs to be lower. Around $3.00/Month since I hardly use it. Most of the time I use WhatsApp to call back home. ThanksDate of experience: November 27, 2022",5
A R,US,"Oct 25, 2022Verified","Reliable connections…Reliable connections.never had a call failure. Have been using PhoneIndia for over 6 yearsDate of experience: October 24, 2022",5
Thomas,US,"Apr 18, 2022Verified","The phone system is easy to get…The phone system is easy to get connection and is very reliable. I use it regularly. Good connection and service..Date of experience: April 18, 2022",5
M. RASIWALA,FR,"Updated Oct 28, 2022Verified","Great phone servicePhone India is a particularly correct and useful customer service. The accounts are kept exactly and phoning India is no longer money consuming.Date of experience: October 24, 2022",5
Kapil Mishra,US,"Jul 2, 2022","I would have given zero star if it has…I would have given zero star if it has allowed to. I am charged by AT&T for 252 India minutes as pay per use that is $1327 even though they were called from PhoneIndia access number. AT&T call logs clearly displays access no call and after 10 seconds same call got converted to AT&T voice calls. It happend from 6/25 to 7/1/2022. I called PhoneIndia and after listening my concern they cancelled my account. They have also cleared all call logs which are present in AT&T bill. This is very unprofessional act from PhoneIndia and they should accept to the mistake from their side and should process the refund ASAP.Order no 7192262Date of experience: July 02, 2022",1
Rabia Khatoon,US,"May 4, 2022Verified","always get quick and great connection…always get quick and great connection whenever i make call. I have been with phoneindia for over 12 years .Date of experience: May 04, 2022",5
Arunkumar Dwarakaanathan,US,"Feb 17, 2024Verified","Worst serviceWorst service, unable to call any customer service in abroad and calls to abroad are not very clear and quality. Waste of $5 every month, keeping the service just only because of cheap plan.Date of experience: February 16, 2024",1
pramodpatel PATEL,US,"Oct 5, 2024Verified","fast rechaged indian simcard with…fast rechaged indian simcard with reasanable rate.very good service.Date of experience: October 02, 2024",5
User,NZ,"Nov 1, 2022Verified","The App keeps fading outThe App keeps fading out. You cannot hear the other person in the middle of the conversation. It has been happening from last 3 months. The app needs update every week these days. Not good. Will stop using this after my balance is over.Date of experience: October 31, 2022",1
Abduk Salam Andu,IN,"Apr 16, 2022Verified","using more than six months to call to…using more than six months to call to India from Ireland.ExcellentDate of experience: April 16, 2022",5
Nasar Ahmed Amiruddin,US,"Jun 26, 2024Verified","Though I paid $5 for voice credit it is…Though I paid $5 for voice credit it is not reflecting in my account Despite the complaint no remedy in the past two days Date of experience: June 25, 2024",1
Amit Kumar Mitra,CA,"Jun 13, 2022Verified","Phone is been consistent with service…Phone is been consistent with service quality,  as always.. cheers 👏Date of experience: June 13, 2022",5
Raj jada,US,"Mar 1, 2022Verified","Overall good serviceOverall good service. However, in the middle of conversation I have to hang up and dial again. Because I can't hear nothing.Date of experience: March 01, 2022",4
Sridhar Ramamurthy,CA,"Nov 1, 2022Verified","I have been using this service for over 10 yearsI have been using this service for over 10 years.  Very happy with the ease of access and quality of phone calls.Date of experience: November 01, 2022",5
Bhim Sadhukhan,US,"Mar 18, 2022Verified","Good serviceGood service. Not so expensive and excellent quality of voice receiving and delivering! Better than Reliance.Recommend the service, Bhim C SadhukhanDate of experience: March 18, 2022",5
Siva Devisetti,US,"Mar 10, 2023Verified","Clear voice no interruptions complete the callClear voice no interruptions. Single call complete talk.Date of experience: March 09, 2023",5
Shaista Khan,GB,"Aug 26, 2022Verified","I connect my family immediately when I…I connect my family immediately when I call.Best app I love itDate of experience: August 26, 2022",5
Giriprasad Kathula,US,"Feb 29, 2024Verified","Very easy to recharge and also great to…Very easy to recharge and also great to call other countries. Easy to use service.Date of experience: February 28, 2024",5
Pankaj Aggarwal,CA,"Feb 16, 2024Verified","Like the easiness of calling but prices…Like the easiness of calling but prices are so expensive now, its almost 3 cents/ minute when there are so many other companies providing cheaper rates/ minute.Date of experience: February 15, 2024",3
Farookh Azeez,US,"Jul 31, 2023Verified","Excellent and clear phone calls to…Excellent and clear phone calls to india. Very Good service.Date of experience: July 30, 2023",5
Pradeep,US,"Nov 7, 2022Verified","Very efficient and inexpensiveVery efficient, simple and NOT expensive!!! Keep up the good work!Date of experience: November 07, 2022",5
Phone india fan,US,"Apr 24, 2022Verified","User friendly websiteUser friendly website. Voice calls quality is excellent.Date of experience: April 24, 2022",5
Jeetendra Dash,US,"Nov 12, 2024Verified","Dependable over the yearsDependable over the years. Consistent quality and outstanding serviceDate of experience: November 11, 2024",5
Karam,NZ,"Feb 19, 2024Verified","Having issues while calling you can’t…Having issues while calling you can’t hear the other user and some time got disconnected getting worse service day by dayDate of experience: February 18, 2024",1
Alphonsa Damelo,GB,"Mar 18, 2024Verified","Because since I have been using this…Because since I have been using this service it been great Date of experience: March 17, 2024",5
shaila mehta,GB,"Mar 28, 2023Verified","Phn is not connecting straight away…Phn is not connecting straight away .always problems Getting .Many time goes offline .it's not helpful .Date of experience: March 26, 2023",2
JOHN C,US,"Jul 10, 2022Verified","Great service companyGreat service for many years. Excellent. No complaintsDate of experience: July 10, 2022",5
Vallabh Vaghani,US,"Jan 14, 2024Verified","ServiceService Provides quality communication to India. My old relatives get good quality of sound without interruption.Jan 14, 2024Date of experience: January 13, 2024",5
Jatinder Singh,NZ,"Oct 25, 2023Verified","HelpfulUnderstood my query very well and provided solution to the pointDate of experience: October 23, 2023",5
gopalakrishnan ramaswami,US,"Aug 22, 2022Verified","Landline PerformanceKeep up your goodwork amidst huge competition. Connecting audibly well from USA to IndiaDate of experience: August 22, 2022",4
customer,NZ,"Mar 5, 2022Verified","Been using the services for long time…Been using the services for long time now. Never had any issues. I quite like itDate of experience: March 05, 2022",5
Prashant Rajvi,US,"Oct 13, 2022Verified","I am having an issue with drop calls…I am having an issue with drop calls every 10 to 15 mins call, since the last 5 months.even though I downloaded/ updated app but no result.Please help to resolve this issue.Thank You!Date of experience: October 13, 2022",1
Shailendra Kumar,US,"Aug 17, 2022Verified","Experience with PhoneIndiaVery prompt service and clear voice and good customer service.Date of experience: August 17, 2022",5
Sachin,GB,"Aug 6, 2022Verified","Connection interrupt often.Connection interrupt often.Audio disappears in every single call.App server status shows offline and audio disappear in each and every call.Date of experience: August 06, 2022",1
Dr. Venugopal Menon,US,"Jul 6, 2024Verified","Great serviceGreat service. great support. Quality productDate of experience: July 05, 2024",5
SASI SNENI,US,"Nov 6, 2022Verified","Always some disturbances on call &…Always some disturbances on call & disconnection during call. Need to re-connect the call to finish. All the time it is happening, Not one specific call.Date of experience: October 27, 2022",2
Ravindirin ,FR,"Apr 13, 2022Verified","Good serviceUncomplicated Site navigation Easy to subscribe. Many options to choose. Call quality always good. No hesitation to recommend.Date of experience: April 13, 2022",5
Anand Inamdar,US,"Aug 3, 2022Verified","My experience was good compared to…My experience was good compared to what's calls which drop off at timesDate of experience: August 03, 2022",4
Solomon RK Selvaraj,KW,"Oct 5, 2022Verified","Quality and capacityVery useful and helpful for me to communicate with my family 👪Date of experience: October 05, 2022",5
Ascend Engineering Inc,US,"Sep 17, 2024Verified","good jobkeep doing what you been doingDate of experience: September 16, 2024",5
PC,US,"Dec 28, 2023Verified","Not able to send the sms. Huh!!Bought the voice credit but now am not able send the sms to my usa friends, I can call them though. Crapy service. Pathetic. Very disappointing.Date of experience: December 27, 2023",1
Giuseppe Arcidiacono,IT,"Jan 5, 2023Verified","Thank youThank you! And congratulations for the great service.... 🌲  👌 ✌️  🌟🔥🌟😊  🤩 🥰     🌲Date of experience: January 03, 2023",5
Rajeev,US,"Apr 17, 2022Verified","Easy to useEasy to use, good connectivity, prompt serviceDate of experience: April 17, 2022",5
Hemant Kulkarni,CA,"Jun 4, 2022Verified","A very good service overallA very good service overall. I am satisfied.Date of experience: June 04, 2022",5
customer,US,"Oct 20, 2023Verified","The customer support was able to…The customer support was able to quickly reset my password and I could login.Date of experience: October 19, 2023",4
Vijay Jay,SG,"Jun 23, 2022Verified","Very useful and recharge also so…Very useful and recharge also so fast.thanks for ur serviceDate of experience: June 23, 2022",5
ANURADHA NATH,US,"Nov 14, 2023Verified","The website did not show Divali credit.The website did not show Divali credit.I got the credit after complaining separately.NathDate of experience: November 12, 2023",3
Rachel Varughese,US,"Jun 4, 2024Verified","Used keep calling couple of years Used keep calling couple of years , But last four months not working properly. Date of experience: June 03, 2024",3
krishan sood,US,"Jun 4, 2023Verified","I like itEasy to rechargeBalance remains foreverDate of experience: June 03, 2023",5
MS,US,"Jan 15, 2024Verified","Call gets disconnected after 30 minCall gets disconnected every single time reliably after around 30 min into the call.Date of experience: January 14, 2024",3
Annie  Mathew,US,"Apr 2, 2024Verified","Very Pleased with Phone India services.Date of experience: March 31, 2024",5
HARRIS,US,"May 9, 2022Verified","Excellent serviceExcellent service. Great call quality and very reasonable price.Date of experience: May 09, 2022",5
mr Ahmed Gangat,GB,"Oct 25, 2024Verified","Very good serviceVery good service Date of experience: October 24, 2024",5
SOUMITRA DAS,US,"Aug 19, 2022Verified","Not goodNot good . Call drops. Website is bad . I cant get to select a different payme t method .Date of experience: August 19, 2022",1
GEORGE WILLIAMSON,US,"Nov 2, 2024Verified","ease with which i was able to buy more…ease with which i was able to buy more timeDate of experience: November 01, 2024",5
Sumanta Basak,US,"Oct 18, 2024Verified","Great ServiceEverything is so easy and the service is great.Date of experience: October 17, 2024",5
pietro dieni,AU,"Jun 19, 2022Verified","Great value and easy calling from…Great value and easy calling from anywhere in the world.Date of experience: June 19, 2022",5
yogesh shah,US,"Jan 30, 2023Verified","Very easy to buy voice creditVery easy to buy voice credit, very fast & very good serviceDate of experience: January 29, 2023",5
Raj,US,"Nov 2, 2023Verified","simple and easy to useSimple and best for the monthly plan for India calling at $4. Keep it up.Date of experience: November 01, 2023",5
Arun Arora,US,"Feb 29, 2024Verified","Easy to use Phone India serviceDate of experience: February 28, 2024",5
RUPESH NEGI,NZ,"Oct 16, 2022Verified","Without approval deduct money from my accountWithout my approval they deduct money from my account. I got no satisfactory explanation for my email.Date of experience: October 14, 2022",1
Rohit Zaveri,US,"Oct 27, 2022Verified","ServiceMy question was answered properly.Date of experience: October 25, 2022",5
Percy Kapadia,NZ,"Dec 30, 2022Verified","Quick and easyAlways use it and a good experience.Date of experience: December 28, 2022",5
Augustine Joseph,US,"Nov 13, 2023Verified","Got connected  right awayDate of experience: November 12, 2023",5
Ananth Raja,US,"Aug 5, 2022Verified","Best Call Quality and less Cost and…Best Call Quality and less Cost and good serviceDate of experience: August 05, 2022",5
V K Mahadevan,GB,"Mar 19, 2022Verified","Excellent service!Quality prints! Prompt service!Date of experience: March 19, 2022",5
MANJIT KHATTRA,US,"Oct 2, 2023Verified","Most convenient and cost effective to…Most convenient and cost effective to connect to India.Date of experience: October 01, 2023",5
VIKRAM GAUTAM,CA,"Oct 24, 2022Verified","Un interrupted serviceUn interrupted service. Much better then other calling appsDate of experience: October 24, 2022",5
Krishan K,CA,"Jul 19, 2023Verified","A very user friendly appA very user friendly app. I am totally satisfied.Date of experience: July 17, 2023",5
Jigneshkumar Metha,US,"Feb 10, 2023Verified","connection issueTechnically not sound and didn't got proper solution. Had to cancel order.Date of experience: February 09, 2023",1
Kolath Haridas,US,"Jul 6, 2023Verified","Good Experience.Keep it upDate of experience: July 05, 2023",5
sadesh lakshmanan,US,"Aug 7, 2022Verified","Transaction is very quickDate of experience: August 07, 2022",5
Rama Ramakrishnan,US,"Oct 20, 2022Verified","Quick and easy transactionDate of experience: October 17, 2022",5
pramod patel,US,"May 31, 2023Verified","fast and secure service.Date of experience: May 29, 2023",5
Bill Dantes,US,"Dec 14, 2022Verified","Good phone serviceClear phone calls and reliable connection.Date of experience: December 12, 2022",5
Appukuttan Nair,US,"Feb 9, 2022Verified","very good connection while calling IndiaDate of experience: February 09, 2022",5
Ved Haridasse,US,"Jun 29, 2023Verified","Easy to recharge.Easy to recharge.The service is great.Date of experience: June 27, 2023",5
Xxx PETER JOHN,GB,"Mar 7, 2022Verified","Poor syncNo sync to online easily.Screen freezing during the call.Date of experience: March 07, 2022",1
Kd,US,"Mar 1, 2024Verified","The rate per minute has gone up…The rate per minute has gone up significantly.Date of experience: February 29, 2024",3
ujala kumari,IN,"May 1, 2022","Phonepe customer care Phonepe customer…Phonepe customer care Phonepe customer care Phonepe customer care Phonepe customer care 8837618974/8837618974Date of experience: May 01, 2022",5
Ramaseshan Balachandran,AU,"Aug 3, 2024Verified","VERY GOOD SERVICEDate of experience: August 02, 2024",5
Virinder Agarwal,US,"Mar 15, 2022Verified","If I call India 10 minutes 2-3 time…If I call India 10 minutes 2-3 time phone disconnect.Date of experience: March 15, 2022",1
Sarat Praharaj,US,"Oct 14, 2022Verified","This is a good serviceThis is a good service. We have been with them for many years.Date of experience: October 14, 2022",5
Abraham,US,"Apr 17, 2022Verified","Mostly goodGood phone company, with good prices. However, does not work when you have a call longer than 10 minutes.Date of experience: April 17, 2022",3
Pandiarajan Rathinasamy,US,"Aug 10, 2024Verified","Excellent Quality Every Time!Date of experience: August 08, 2024",5
Veena Naresh Sharma,US,"Apr 7, 2024Verified","Easy & Clear connectionDate of experience: April 06, 2024",5
Lilly,US,"Oct 9, 2022Verified","Sometimes stop the cal while talkingSometimes calls can’t be completedDate of experience: October 09, 2022",4
RUBAB MERCHANT,CA,"Jun 26, 2023Verified","Best servicesDate of experience: June 25, 2023",5
Raman Gill,CA,"May 8, 2023Verified","Great Service.Date of experience: May 07, 2023",5
Parm Sahota,GB,"Apr 12, 2024Verified","Good so farGood so far - easy to use website Date of experience: April 11, 2024",5
KIZHAKKEDATH eliachan,US,"Aug 16, 2023Verified","Good serviceDate of experience: August 15, 2023",5
Noby Alias,GB,"Jul 10, 2023Verified","Good serviceDate of experience: July 07, 2023",5
partho bhattacherjee,US,"Jun 25, 2023Verified","good supportDate of experience: June 24, 2023",5
AMIT RAYCHAUDHURI,US,"Apr 9, 2023Verified","Call rates are relatively inexpensiveCall rates are relatively inexpensive. The customer service is invariably superb. Call clarity is another great asset.Date of experience: April 08, 2023",4
Anand Singaram,US,"Jan 27, 2023Verified","Wish phoneindia customer support is…Wish phoneindia customer support is easily accessible on the phone.Date of experience: January 20, 2023",4
Vidyanand Shukla,US,"Feb 15, 2023Verified","Great ServiceDate of experience: February 13, 2023",5
MW,CH,"Sep 9, 2023Verified","Payment processed quicklyDate of experience: September 06, 2023",5
Lazar Doss,US,"Nov 24, 2022Verified","Doing great.Date of experience: November 22, 2022",5
RANJAN GIRI,NZ,"Sep 6, 2024Verified","Connect WellGreat calling and digital experience in ordering and connections.Date of experience: September 04, 2024",5
Prasad Paliyath,US,"Oct 12, 2022Verified","Service is okayService is okay. But sometimes voice is broken when I switch between apps in my phone.Date of experience: October 12, 2022",2
V.Hansen,US,"May 16, 2023Verified","Best service ever.Date of experience: May 15, 2023",5
Jimmy  patel,US,"Feb 12, 2024Verified","Best serviceBest service at good priceDate of experience: February 11, 2024",5
Mahaveer Pareek,AU,"Feb 19, 2023Verified","Excellent service and call qualityExcellent service and call quality. Reasonable rates.Date of experience: February 16, 2023",5
davinder singh,NZ,"Dec 28, 2022Verified","Good  serviceGood  service alwaysDate of experience: December 25, 2022",5
Navi Kaur,US,"Jun 28, 2022Verified","I liked phoneindiaDate of experience: June 28, 2022",5
Rahul Khanorkar,US,"Feb 16, 2024Verified","Excellent voice qualityExcellent voice quality.   Always available.  Multiple countries.Date of experience: February 15, 2024",5
mallikharjuna surapanani,US,"Mar 27, 2023Verified","very friendly and knowledgefulas noted belowDate of experience: March 26, 2023",5
Kabal & Gurpal Singh,NZ,"Jun 18, 2022Verified","Very good serviceDate of experience: June 18, 2022",5
satpal rathie,US,"Feb 13, 2023Verified","Very cost effective phone service with Excellent WebsiteClear international phone calls at Negligible costDate of experience: February 12, 2023",5
prashant,US,"Jul 11, 2022Verified","Value for moneyValue for money great service and clear voiceDate of experience: July 11, 2022",5
Benoy Augustin,GB,"Jan 7, 2024Verified","ExcellentSo far good serviceDate of experience: January 06, 2024",5
Rajesh Meti,US,"Feb 3, 2024Verified","Call disconnects every 5-8 minutesDate of experience: February 02, 2024",1
Joseph Johnson,US,"Jun 20, 2022Verified","Very good serviceVery good service! EXCELLENT!!!Date of experience: June 20, 2022",5
anand pratap singh,US,"Jul 22, 2023Verified","Great rates and servicesDate of experience: July 21, 2023",5
Partha Chatterjee,US,"Dec 16, 2023Verified","The quality of the calls is great.Date of experience: December 15, 2023",5
avtar singh,CA,"Jun 8, 2022Verified","Great siteGreat site, I'm with them from last few year's..Date of experience: June 08, 2022",5
Very Satisfied Customer,US,"Dec 8, 2023Verified","Great service and pricing.Always dependable and highly cost effective.Date of experience: December 07, 2023",5
puku raja,CH,"Jul 10, 2022Verified","you are puku star man..enjoy life man...Date of experience: July 10, 2022",5
rupa brahmbhatt,US,"Dec 19, 2022Verified","Excellent serviceAlways nice service.Recommend to others.Date of experience: December 16, 2022",5
Rajeev J ,US,"Mar 8, 2022Verified","Cheap and good clarity!Date of experience: March 08, 2022",5
"Prasad Betadpur, MD",IN,"Nov 1, 2022Verified","reliable trouble free serviceDate of experience: November 01, 2022",5
dilip desai,US,"May 12, 2022Verified","I am very happy with the service.Date of experience: May 12, 2022",5
tushar nayak,US,"May 30, 2022Verified","I like it ..I like it .. you can hide yr numberDate of experience: May 30, 2022",5
D O,CA,"Feb 23, 2022Verified","Great quality and priceDate of experience: February 23, 2022",5
SANTHOSH KRISHNAN NAIR,US,"Nov 10, 2023Verified","Very very useful one.Date of experience: November 09, 2023",5
MANOJ,US,"Jun 2, 2022Verified","Very Good serviceVery Good service. Value for money.Date of experience: June 02, 2022",5
Mrs Kamini Adatia,GB,"Mar 30, 2022Verified","As always excellent serviceAs always excellent service, clear reception. Very satisfied customer 😊Date of experience: March 30, 2022",5
DHANESHWAR,AF,"Jun 24, 2023Verified","Very goodVery good And good servicesDate of experience: June 22, 2023",5
sukhjinder singh,AU,"Dec 6, 2023Verified","I tried first 3$I tried first 3$. It’s not sending same no 2 times send money thanDate of experience: December 05, 2023",1
harbhajan johal,CA,"Jun 23, 2022Verified","good serviceDate of experience: June 23, 2022",4
david mathias,CA,"Mar 30, 2024Verified","Great serviceGreat service, promotions and website; excellent communication.Date of experience: March 29, 2024",5
Vipin Dharmadan,CA,"Jun 5, 2024Verified","Unable to make phone call most of the…Unable to make phone call most of the time....Date of experience: June 04, 2024",1
Anne Jose,US,"Aug 24, 2022Verified","Since last month when I call india the message says you have only 7 cents left then call get cut off after  sometimes , then I need dial again with password and everything. Please review  my  call. TSo far going  wellDate of experience: August 24, 2022",4
Hussain reddy Poreddy,US,"Apr 9, 2022Verified","Wonderful serviceWonderful service. Enjoying uninterruptedly. Best rates.Date of experience: April 09, 2022",5
Sateesh Rao,GB,"Mar 20, 2024Verified","Rates are goodRates are good. Service is good.Date of experience: March 19, 2024",4
mk,US,"Jul 31, 2022Verified","Mostly good except for occasional hiccupsDate of experience: July 31, 2022",4
Ram,US,"Jul 5, 2023Verified","Easy to use and low cost.Date of experience: July 04, 2023",5
Amit,US,"Sep 17, 2023Verified","line drops frequently on roadDate of experience: September 16, 2023",3
Data Geek,CA,"Jan 23, 2024Verified","Customer ExperienceAwesome and Reliable ServiceDate of experience: January 22, 2024",5
Vidya Sagar Garg,US,"Nov 18, 2023Verified","One touch quick callsDate of experience: November 17, 2023",5
Joe,US,"Oct 17, 2022Verified","Great at all levelsDate of experience: October 17, 2022",5
sukhdeep gill,AU,"Oct 9, 2024Verified","Did not get the money.Date of experience: October 07, 2024",1
jay,US,"Oct 28, 2022Verified","not a good servicenot a good service. call dropsDate of experience: October 26, 2022",1
Kanchan M,US,"Feb 6, 2022Verified","Nice easy to use.Date of experience: February 06, 2022",5
