Username,location,date,content,Rating
Angie,US,12 hours agoVerified,"Easy and most definitely convenient!Easy and most definitely convenient!! My first purchase and will be using again!!! Date of experience: January 12, 2025",5
customer,US,4 hours agoVerified,"I was a great experience and I have…I was a great experience and I have never had a problem. Keep up the great work and make new friends on Monopoly .Date of experience: January 13, 2025",5
Gonçalo Fonseca,PT,3 hours ago,"Quick and fast response and delivering…Quick and fast response and delivering on top, Ken you where very helpful indeed.Date of experience: January 13, 2025",5
Bigorse,AU,16 hours ago,"Awesome service by IGGMAwesome service by IGGM, specifically Shawn!Top Notch, Keep it up !Date of experience: January 12, 2025",5
Connor,NL,3 hours ago,"nice and fast help! answers chat fast!overall a solid 9/10, was very fast but not instant but thats normal.(lay) was the seller and very nice and helpfullDate of experience: January 13, 2025",5
customer,US,12 hours agoVerified,"Issues trading but worked out after I…Issues trading but worked out after I added the individual instead. Thanks again!Date of experience: January 12, 2025",5
Stephanie P,US,9 hours agoVerified,"They were quick to provide what I…They were quick to provide what I purchased. I did have an error on my part and they were very helpful to get it resolved. I will be using them again.Date of experience: January 12, 2025",5
C P,US,10 hours ago,"Helen very quickly helped me with my…Helen very quickly helped me with my order! I was pleasantly surprised. Helen was terrific!Date of experience: January 13, 2025",5
Wanda,US,9 hours agoVerified,"It took some time to receiveIt took some time to receive,  however it was resolved and I'm grateful. Date of experience: January 13, 2025",5
Eric LeMaster,US,7 hours ago,"Monopoly Go OrderLay was very friendly. Delivery is very prompt. Great customer service!Date of experience: January 13, 2025",5
Demond K Jones,US,4 hours agoVerified,"Cool They are great if you don’t understand stand something they will help outDate of experience: January 13, 2025",5
Miguel Angel,CL,11 hours ago,"Really niceThere's an operator named Vivi that's super fast and kind.Date of experience: January 13, 2025",5
customer,US,15 hours agoVerified,"Got the gold sticker i needed for a…Got the gold sticker i needed for a great price and was sent within 30 seconds of purchase Date of experience: January 12, 2025",5
Peter,US,6 hours ago,"Best in the business!These guys are the real deal. Save yourself hours and days of grinding. Everything delivered in minutes ! unreal ! try them out !Date of experience: January 13, 2025",5
customer,US,13 hours agoVerified,"IGGM is the bestIGGM is the best!  Low price, fast and reliable delivery.  Awesome!Date of experience: January 12, 2025",5
Natasha Martin,AU,9 hours agoVerified,"Fast transactionFast transaction. No fuss, easy to do. Help available if required. Date of experience: January 13, 2025",5
customer,US,12 hours agoVerified,"Do it!Was doubtful but figured give it a chance. No issues and order came in super fast.Date of experience: January 12, 2025",5
customer,US,14 hours agoVerified,"Excellent Service!Excellent Service!Store prices are great and products are delivered fast.Date of experience: January 12, 2025",5
customer,US,15 hours agoVerified,"Never received my order Never received my order tried talking to someone in chat and every time the number in the queue goes down the wait time goes up 5 mins. I have emailed never got any responseDate of experience: January 11, 2025",1
customer,CA,3 hours agoVerified,"Disappointed I made a mistake and I purchased ps instead of Xbox I told them about it and what they did was to switch it to Xbox made me get 200k less coins all because I clicked ps instead of Xbox pretty disappointed Date of experience: January 13, 2025",3
customer MF,US,8 hours agoVerified,"Excellent and FastExcellent and Fast! I was able to get my Monopoly stickers quick! Date of experience: January 12, 2025",5
mayan,US,2 hours agoVerified,"ExcellentExcellent. I say every time. Fast,  Easy, reliable.Date of experience: January 13, 2025",5
peter grant,US,An hour ago,"Jerry was very helpful in working…Jerry was very helpful in working though my concerns. Date of experience: January 13, 2025",5
customer,US,3 hours agoVerified,"Good experience Bought 2 gold cards with only 25 minutes left of the golden blitz and they sent both within 5 minutes.Date of experience: January 13, 2025",5
customer,IT,An hour agoVerified,"Great Service Perfect, very kindly and fast, the help in chat Is fast and resoluteDate of experience: January 13, 2025",5
Bryan Gick,US,3 hours ago,"I ordered 6 stickersI ordered 6 stickers.   Price is great. By time I paid, and opened my game, stickers were sent. Super fast. I love this Thank younDate of experience: January 13, 2025",5
Shawn,US,12 hours ago,"Fast and helpfulIt was very quick and helpful after mistyping error on my part. They were greatDate of experience: January 12, 2025",5
KIMcu,US,11 hours agoVerified,"Great serviceGreat service.  Received stickers very quickly.  Very affordable. Date of experience: January 12, 2025",5
JOSHUA R BISSETT,US,An hour ago,"Jerry was super helpful and quick to…Jerry was super helpful and quick to fix the issues.Date of experience: January 13, 2025",5
customer,US,10 hours agoVerified,"Love it!!Love it!!! Exactly as described super fastDate of experience: January 12, 2025",5
customer,US,17 hours agoVerified,"FastSuper fast service. Great for all challenges.Date of experience: January 12, 2025",5
customer,US,9 hours agoVerified,"Quick n easyQuick n easy, homeboi hmu within 20 seconds not even lolDate of experience: January 13, 2025",5
Jordan,US,15 hours ago,"Levi was super patient and helpfulLevi was super patient and helpful. Thanks so much!Date of experience: January 12, 2025",5
Jo Goldberg,US,4 hours ago,"IGGM is very quick and easyIGGM is very quick and easy. Ken was super helpful thank you.Date of experience: January 13, 2025",5
customer,US,7 hours agoVerified,"Quick & efficientQuick & efficient! The best app to get stickers from. Date of experience: January 13, 2025",5
Trina James,US,16 hours ago,"Thanks Levi for the great customer…Thanks Levi for the great customer service. You rock!!Date of experience: January 12, 2025",5
Tom,US,12 hours ago,"Helen was acesHelen was aces!  She was able to guide me thru the issue and get my order completed.  5 stars!Date of experience: January 12, 2025",5
customer,US,5 hours agoVerified,"Very satisfied I’m very happy it was super fast service would buy from againDate of experience: January 13, 2025",5
Ray N,US,6 hours ago,"Great help!Ken was very quick to answer and get to the bottom of the problem fast! Thank you!Date of experience: January 13, 2025",5
customer,US,13 hours agoVerified,"It took almost 10 hours for this order…It took almost 10 hours for this order and I lost out on rewards…not happy at all with this service Date of experience: January 11, 2025",2
customer,US,17 hours agoVerified,"Fast ServiceExcellent and speedy delivery of stickers. Thank youDate of experience: January 12, 2025",5
customer,US,14 hours agoVerified,"Very upsetVery upset. I needed that card I paid for 12 hours ago to complete a set to win first place in race. Due to delay in sending I lost in fourth place and didn’t get the prizes Inworked so hard for!! Date of experience: January 12, 2025",1
customer,US,14 hours agoVerified,"Ridiculously long wait time Sat in que for over an hour and a half to then have to wait another 30mins to get delivery.Date of experience: January 12, 2025",1
Angela Lovett,US,13 hours ago,"I’m so thankful that these guys are…I’m…I’m so thankful that these guys are…I’m so thankful that these guys are honest and trustworthy they’re also very fast at responding to any questions you may have at anytime and when they say they are giving away free stickers or dice 🎲 you can take it to the back you will receive it with worries at all if I could write them a 10, I would rate them a 10 I would recommend them to anyone at any given time there are so many scammers out there and these guys actually help keep a watch out for that and warn us when they see stuff but if you’re not positive on something, all you have to do is screenshot it and send them a message and they will look into it and they will tell you whether it’s one of their people or not I’ve done it multiple times so thank you guys for all you do. It is very much so appreciated.Date of experience: December 29, 2024",5
Rob Craig,GB,3 hours agoVerified,"5 stars received sticker straight awayDate of experience: January 13, 2025",5
walter white,US,14 hours agoVerified,"It was fast and accurate trustworthyIt was fast and accurate trustworthy Date of experience: January 12, 2025",5
customer,US,15 hours agoVerified,"I waited over a hour for my order and…I waited over a hour for my order and got disconnected 3 times from customer service, I will never order from this website again Date of experience: January 12, 2025",1
Sabro,CO,14 hours agoVerified,"I didn't like the delay in delivery of…I didn't like the delay in delivery of the sticker. I think, it should be immediate.Date of experience: January 12, 2025",3
customer,US,15 hours agoVerified,"2 items with high level requirements2 items with high level requirements. I assume the pack is supposed to be worn before lvl 65Date of experience: January 12, 2025",2
Jake Mccann,GB,4 hours ago,"fast and easyfast and easy answered my question before i could askDate of experience: January 13, 2025",5
Teresa Giles,GB,4 hours ago,"Thank you Ken problem sorted very…Thank you Ken problem sorted very quickly Date of experience: January 13, 2025",5
BARBARA BOLAND,GB,4 hours ago,"I'm happy with the outcome jerry was…I'm happy with the outcome jerry was very helpful Date of experience: January 13, 2025",5
customer,GB,14 hours agoVerified,"Monopoly stickerCome in 2 minutes brilliant service Date of experience: January 12, 2025",5
Chantele,CA,12 hours ago,"Prompt response and quickly dealt with…Prompt response and quickly dealt with the problem. Date of experience: January 12, 2025",5
customer,ID,12 hours agoVerified,"Great service like always Great service like always ! Thanks 🙏🏻Date of experience: January 13, 2025",5
Dawn,US,15 hours agoVerified,"Great service Great service and ease of  finding what I need Date of experience: January 12, 2025",5
Ruben Garcia,AR,12 hours ago,"FineFine, answer all my questionsDate of experience: January 13, 2025",5
customer,US,14 hours agoVerified,"WondersThe response time is great, and the prices are awsome.Date of experience: January 12, 2025",5
Robin,AU,14 hours agoVerified,"Once again fast and efficient.Once again fast and efficient. Date of experience: January 12, 2025",5
Janet,US,13 hours agoVerified,"Received all the stickers I needed…Received all the stickers I needed thank youDate of experience: January 11, 2025",5
customer,US,14 hours agoVerified,"Awesome!Awesome!! Quick, honest and legit. Date of experience: January 12, 2025",5
customer,US,9 hours agoVerified,"I got my stuff I ordered in the game…I got my stuff I ordered in the game mail and it didn’t take too long. Date of experience: January 13, 2025",5
customer,RO,6 hours agoVerified,"nice ppl and very fast deliveryDate of experience: January 11, 2025",5
customer,US,13 hours agoVerified,"Easy and quick Easy, fast and never an issue Date of experience: January 12, 2025",5
Taneika Banks,US,14 hours ago,"Anna was very helpfulAnna was very helpful. Solved my issue right awayDate of experience: January 12, 2025",5
customer,US,10 hours agoVerified,"Delivered as promised again!Date of experience: January 12, 2025",5
Aussie,AU,8 hours ago,"daisyinstant delivery great work cheersDate of experience: January 13, 2025",5
Kar,US,8 minutes agoVerified,"Awesome service The fast service and awesome pricesDate of experience: January 13, 2025",5
Alex Millhollin,US,10 hours agoVerified,"Company always deliversCompany always delivers. Very happy. Quick and efficient.Date of experience: January 12, 2025",5
MrsJ,US,10 hours agoVerified,"Very reliable and on time love it!Date of experience: January 12, 2025",5
Steven Lamb,US,5 hours ago,"Always a great company to buy fromDate of experience: January 13, 2025",5
Derek Hill,US,6 hours ago,"Fast Fast ! the experience was painless... and trustworthy !Date of experience: January 13, 2025",5
customer,US,8 hours agoVerified,"Delivery was quick and not a scam wDate of experience: January 12, 2025",5
Tracy Hall,US,8 hours agoVerified,"Very reliable Very quick and reasonable. Thank youDate of experience: January 12, 2025",5
David,FR,8 hours agoVerified,"Fast and very goodIt's ok, no problem, seriousDate of experience: January 13, 2025",5
M Bailey,US,4 hours agoVerified,"Very fast Very fast and responsive Date of experience: January 13, 2025",5
Brandy,US,3 hours agoVerified,"Easy fast and reliableEasy fast and reliable Date of experience: January 13, 2025",5
Mick,US,14 hours agoVerified,"Great price and rapid delivery!Date of experience: January 12, 2025",5
customer,AU,6 hours agoVerified,"ServiceVery fast and reliableDate of experience: January 13, 2025",5
customer,US,14 hours ago,"Quick and easyQuick and easy. Fast and reliableDate of experience: January 12, 2025",5
gina swanson,US,15 hours agoVerified,"Super easy to get what you need at a…Super easy to get what you need at a fair priceDate of experience: January 12, 2025",5
Christopher Allen,GB,7 hours agoVerified,"Excellent serviceExcellent service and order completed promptly as always!Date of experience: January 12, 2025",5
Lewis Aubrey,GB,4 hours ago,"Great customer serviceGreat customer serviceFast delivery,Professional  at all timesDate of experience: January 13, 2025",5
customer,US,12 hours agoVerified,"I had a little problem but it was fix…I had a little problem but it was fix quick Date of experience: January 12, 2025",5
JameStar,US,12 hours ago,"Quick turnaroundQuick turnaround Date of experience: January 12, 2025",5
LEEANN,CA,9 hours agoVerified,"Always great 👍Always great 👍 Date of experience: January 13, 2025",5
Terry Duran,US,An hour agoVerified,"Always prompt!Always prompt+Date of experience: January 13, 2025",5
customer,US,11 hours agoVerified,"Fast shippingFast shipping Date of experience: January 12, 2025",5
Jmbourque,CA,13 hours ago,"Great service!Date of experience: January 12, 2025",5
Marc Dear,US,8 hours ago,"Lay is one to Lay it down for youLay is one to Lay it down for you! helping out lotsDate of experience: January 13, 2025",5
customer,US,14 hours agoVerified,"Fast serviceDate of experience: January 12, 2025",5
carlcookies.,US,14 hours agoVerified,"Fast deliveryFast delivery!  Thanks Date of experience: January 12, 2025",5
MEGTORLO,GB,2 hours agoVerified,"OrderEverything was fine fast and problem freeDate of experience: January 13, 2025",5
Sandra,US,4 hours agoVerified,"Stickers were sent in like 60 secondsStickers were sent in like 60 seconds Date of experience: January 07, 2025",5
customer,US,2 hours agoVerified,"Very fast response.Very fast response. Date of experience: January 13, 2025",5
Exarch D,PH,4 hours ago,"Ken great supportDate of experience: January 13, 2025",5
customer,US,14 hours ago,"Very good serviceVery good serviceDate of experience: January 12, 2025",5
customer,US,12 hours ago,"Fast and courteousFast and courteous Date of experience: January 12, 2025",5
customer,DE,4 hours agoVerified,"Very good resultVery good result Date of experience: January 13, 2025",5
customer,US,4 hours agoVerified,"Very quick delivery.Very quick delivery. Date of experience: January 13, 2025",5
Patrick,AT,14 minutes ago,"Very nice and fast service.Very nice and fast service.♡ Shawn ♡ was very friendlyDate of experience: January 13, 2025",5
customer,AU,8 hours agoVerified,"reliability is the most important ..reliability is the most important ... good prices 👍 Date of experience: January 13, 2025",5
Dan,US,3 hours agoVerified,"QualityThey were quick and I had no issues!Date of experience: January 12, 2025",5
Sandy,US,16 hours agoVerified,"Fast service tyDate of experience: January 12, 2025",5
Stave O,CH,16 hours ago,"fast and helpfulfast and helpful Date of experience: January 13, 2025",5
Gena,US,6 hours agoVerified,"I got it so fast thank you so much you…I got it so fast thank you so much you saved meDate of experience: January 13, 2025",5
customer,US,13 hours agoVerified,"Awesome as usualDate of experience: January 10, 2025",5
customer,US,16 hours agoVerified,"Super fast orderDate of experience: January 12, 2025",5
customer,US,15 hours agoVerified,"ReviewEasy and reliable Date of experience: January 12, 2025",5
Sam,CA,10 hours agoVerified,"I never received the card I purchasedI never received the card I purchased Date of experience: January 12, 2025",1
Max,DE,3 hours ago,"Fast and great SupportFast and great Support Date of experience: January 13, 2025",5
Adam Fitzgerald,GB,4 hours agoVerified,"Great serviceGreat service, easy to use. Date of experience: January 12, 2025",5
Marla Hartnell,US,14 hours agoVerified,"Johnny on the spotGot my order right awayDate of experience: January 12, 2025",5
Merelya,TR,5 hours agoVerified,"TrustYou are doing well.Date of experience: January 13, 2025",5
customer,US,12 hours agoVerified,"Always so quick and easy!Always so quick and easy! Date of experience: January 12, 2025",5
customer,US,9 hours agoVerified,"GreatGreat service and fastDate of experience: January 13, 2025",5
Tempest_,US,4 hours agoVerified,"They were nice and helpfulDate of experience: January 13, 2025",5
customer,US,13 hours agoVerified,"Very fastVery fast! Great company!Date of experience: January 12, 2025",5
New Customer,US,13 minutes agoVerified,"Super fast and easyDate of experience: January 13, 2025",5
michele schwarz,US,25 minutes agoVerified,"Quick and accurate response!Date of experience: January 13, 2025",5
Furkan Cansever,TR,5 hours ago,"It helped a lotIt helped a lot. He's a great person.Date of experience: January 13, 2025",5
TIFFANY CATHEY,US,9 hours agoVerified,"This is a great optionThis is a great option Date of experience: January 13, 2025",5
customer,US,12 hours agoVerified,"Always fast delivery tyDate of experience: January 12, 2025",5
customer,US,13 hours agoVerified,"Reliable and been trustedReliable and been trusted Date of experience: January 12, 2025",5
customer,TR,9 hours agoVerified,"relevant and as promisedDate of experience: January 12, 2025",5
Jessica,US,15 hours agoVerified,"My order is filled immediately.My order is filled immediately. Date of experience: January 12, 2025",5
Marilyn Bonita,US,10 hours agoVerified,"Awesome I got what I paid for and very quick. Thank you Date of experience: January 12, 2025",5
Tracey Huddleson,US,17 hours agoVerified,"I have received my order yetDate of experience: January 12, 2025",1
Debi williams,US,16 hours agoVerified,"Service was fast but wish they offered…Service was fast but wish they offered more of what I needDate of experience: January 12, 2025",4
Germanotta James,AU,8 hours agoVerified,"Thank you has helped me out heapsThank you has helped me out heaps Date of experience: January 13, 2025",5
customer,NZ,17 hours agoVerified,"Excellent Completed the requirement within minimalTimeDate of experience: January 12, 2025",5
Wendy,US,6 hours agoVerified,"Everything was simple and went smoothlyDate of experience: January 13, 2025",5
Luis,US,9 hours agoVerified,"Fast and easy will use again Fast and easy will ude againDate of experience: January 12, 2025",5
customer,DE,3 hours agoVerified,"Fast Deliviery absolutly no problemsDate of experience: January 12, 2025",5
Eduard Leutwyler,CH,8 hours agoVerified,"Was fast but only 2 of 3 peacesWas fast but only 2 of 3 peaces. Later delivered the restDate of experience: January 13, 2025",4
customer,US,16 hours agoVerified,"U guys are great thanksU guys are great thanks Date of experience: January 12, 2025",5
Leo,PR,10 hours agoVerified,"The best service fastLove It the best of the bestDate of experience: January 13, 2025",5
customer,AU,9 hours agoVerified,"That was good as thanksThat was good as thanks Date of experience: January 13, 2025",5
Gregory Castellano,US,16 hours agoVerified,"Great fast and on pointDate of experience: January 12, 2025",5
Grimmjow Uchiha,PL,2 hours agoVerified,"FastFast, efficient and reliable.Date of experience: January 12, 2025",5
Sandy Salting,SA,5 hours ago,"Ken was a great HelpDate of experience: January 13, 2025",5
customer,DE,7 hours agoVerified,"Fast and reliable Delivery.Date of experience: January 12, 2025",5
customer,GB,37 minutes agoVerified,"Amazing serviceQuick delivery amazing Date of experience: January 13, 2025",5
JDAV,US,11 hours ago,"Great Customer Service!Date of experience: January 12, 2025",5
customer,US,14 hours ago,"Good customer serviceGood customer service Date of experience: January 12, 2025",5
Mitko,BG,8 minutes agoVerified,"Everything went smoothDate of experience: January 13, 2025",5
sam urbaniec,US,An hour agoVerified,"Professional and fastDate of experience: January 12, 2025",5
customer,DE,6 hours agoVerified,"Top Service Very friendly peoppleDate of experience: January 13, 2025",5
Amjad Hammoud,NO,12 hours ago,"Love u helen 😍🤍😘😘Date of experience: January 13, 2025",5
customer,US,15 hours agoVerified,"Good help thanksDate of experience: January 12, 2025",5
customer,FR,3 hours agoVerified,"Nice speed jobNice speed job Date of experience: January 13, 2025",5
customernett,US,8 minutes agoVerified,"Love this siteLove this site Date of experience: January 13, 2025",5
Drakno,CA,17 hours agoVerified,"Fast and nice!Quick and easy ! Date of experience: January 12, 2025",5
customer,US,15 hours agoVerified,"Fast and easy!!!Date of experience: January 12, 2025",5
Suhaib Shishi,JO,24 minutes agoVerified,"I got scammed i joined and they kicked…I got scammed i joined and they kicked meDate of experience: January 13, 2025",1
customer,CO,3 hours agoVerified,"Fast and easy!Fast and easy! Date of experience: January 13, 2025",5
Dmitry Otroshko,UA,4 hours ago,"very fastvery fast. thxDate of experience: January 13, 2025",5
Mr Robert Berryman,GB,16 hours agoVerified,"Quick and easyDate of experience: January 12, 2025",5
Jennifer Morgan,US,2 hours agoVerified,"quick deliveryDate of experience: January 12, 2025",5
Rish Lally,GB,16 hours agoVerified,"Fast deliveryFast delivery Date of experience: January 12, 2025",5
Cat,AE,6 hours agoVerified,"Cool and fastDate of experience: January 13, 2025",5
Jasmin Karavdic,AT,An hour agoVerified,"Easy and safeDate of experience: January 13, 2025",5
Eric Permenter,US,An hour ago,"TradeFast and easyDate of experience: January 13, 2025",5
customer,DE,5 hours agoVerified,"Fast deliveryDate of experience: January 13, 2025",5
customer,LK,5 hours agoVerified,"it's took such a long time to getDate of experience: January 12, 2025",3
customer,US,2 hours agoVerified,"Gold blitz card Lightening fast delivery Date of experience: January 13, 2025",5
sean z,US,2 hours ago,"patient and understandableDate of experience: January 13, 2025",5
Eldiann,HU,6 hours ago,"FastFast, clear, Date of experience: January 13, 2025",5
emerson pascual,KR,5 hours ago,"Fast and accomodatingDate of experience: January 13, 2025",5
Marcell Elek,FI,6 hours ago,"QuickQuick, kind.Date of experience: January 13, 2025",5
customer,US,7 hours agoVerified,"Great stuff!Date of experience: January 13, 2025",5
Seb Di,BE,7 hours ago,"*jerry* topDate of experience: January 13, 2025",5
Don,CA,13 hours ago,"good good goodDate of experience: January 12, 2025",5
DALE,BE,14 hours ago,"Good !!!!!!!!!!Date of experience: January 13, 2025",5
Kate,US,11 hours agoVerified,"Fast and as I ordered! Great experience. Date of experience: January 12, 2025",5
Kelly,MA,15 hours agoVerified,"5⭐️5 ⭐️ 💯 5 ⭐️………. 💯😊❤️💯Date of experience: January 12, 2025",5
Michał Kruk,PL,5 hours ago,"Good experience and deliveryDate of experience: January 13, 2025",4
customer,XK,14 hours agoVerified,"Worst site everWorst site ever Date of experience: January 13, 2025",1
Jenefier Adams,US,6 hours agoVerified,"Took 24 hours.Took 24 hours.  Date of experience: January 13, 2025",1
Micki,US,17 hours agoVerified,"Happy but took longer than usual I'm happy with my order however this time it took alot longer to get my order and I had to go to live chat to get my order filled but the live chat kicked me off twice before I got in touch with someone. Date of experience: January 12, 2025",4
customer,OM,17 hours ago,"reply was a bit late but other than that everything was good Date of experience: January 13, 2025",4
Carlos,ES,17 hours agoVerified,"Good jobGood job. Nice peopeDate of experience: January 12, 2025",5
Stacey,US,17 hours agoVerified,"Fast reliable good pricing and easyFast reliable good pricing and easyWas leery at first but after i tried the first time, i felt comfortable.Date of experience: January 12, 2025",5
customer,GB,17 hours agoVerified,"Good support and it’s legitDate of experience: January 12, 2025",5
Daniel Barker,US,17 hours ago,"He pushed order for me and waited for…He pushed order for me and waited for me to grab it really quick and talked with me. GREAT GUY Date of experience: January 12, 2025",5
Andrei Nicolae,MT,17 hours ago,"greatgreat serviceDate of experience: January 12, 2025",5
Hybrid,US,17 hours ago,"Amazing Support!I made 2 orders and one of them was completed really fast. The other took a bit so I contacted support. A person named Daisy helped out and prioritized my order and it was done in minutes. Totally amazing people and they helped out so much! Thanks Daisy!Date of experience: January 12, 2025",5
kerry,US,17 hours agoVerified,"Super easy and less stressDate of experience: January 12, 2025",5
Duke,US,17 hours agoVerified,"Been over an hour and a half and still…Been over an hour and a half and still have not received everythingDate of experience: January 12, 2025",4
customer,US,17 hours agoVerified,"Quick easy and fast serviceDate of experience: January 12, 2025",5
MrFluke,NZ,17 hours agoVerified,"It's trustable but you need to wait around 1 hr to get it, hopefully it will get faster than this next time.Date of experience: January 12, 2025",4
Amy,US,18 hours agoVerified,"Fast and good pricesDate of experience: January 12, 2025",5
customer,BB,18 hours agoVerified,"effient and very trustworthyDate of experience: January 12, 2025",5
Angela,US,18 hours agoVerified,"Fast deliveryFast delivery Date of experience: January 12, 2025",5
customer,IT,18 hours agoVerified,"Number one topNumber one top Date of experience: January 12, 2025",5
customer,US,18 hours agoVerified,"Very quick responsesDate of experience: January 12, 2025",5
Missy,US,18 hours agoVerified,"Super fast!Date of experience: January 12, 2025",5
cw,US,18 hours ago,"whoever helped me went above and beyond…Mina  helped me  and went above and beyond to help me with a mistake i made in the order... very much appreciated their attention and patience with me...Date of experience: January 11, 2025",5
margaret isom,US,18 hours agoVerified,"Gave me what needed for a GREAT PRICE…Gave me what needed for a GREAT PRICE AND DELIVERED FAST!!! thank you again for great service.  Date of experience: January 12, 2025",5
Trudie Jackson,US,18 hours agoVerified,"Everything went smooth Everything went smooth and I was notified of completion.Date of experience: January 12, 2025",5
customer,US,18 hours agoVerified,"Quick responseGot what I needed in no timeDate of experience: January 12, 2025",5
Tammy,US,18 hours agoVerified,"Got my stickers right away thank youGot my stickers right away thank you Date of experience: January 12, 2025",5
Misty Cowell,GB,18 hours agoVerified,"love this needed to get card I've been…love this needed to get card I've been after for weeks and now finally got it Date of experience: January 12, 2025",5
Shaddeus,DE,18 hours agoVerified,"Great site to buy gaming currencyGreat site to buy gaming currency. Fast and to top it off: safe.Date of experience: January 12, 2025",5
Amanda Dezzutti,US,18 hours ago,"Shawn was very prompt with helping me…Shawn was very prompt with helping me with my questions.Date of experience: January 12, 2025",5
