Username,location,date,content,Rating
Amar V,GB,"Aug 2, 2021","The BEST data recovery specialists around!!!Wow, where to begin.. I was referred to Ontrack from an independent trader. I had an failure on my HD Elements external hard drive. They have a great portal to keep you updated through the journey of recovery. My special thanks to Jason Butt, Emma Murray, Tom Nevin, and all of the team who were really happy to help, and provide regular updates. I could not have asked for a better customer service and will definitely be recommending the services on offer. Thanks again team Ontrack, you guys are awesome!! AmarDate of experience: August 02, 2021",5
Barbara,GB,"Jun 7, 2023","Trust pilot explained what need to be…Trust pilot explained what need to be done to recover the data from my grandchild’s laptop, after an accidental spillage of water on it . They send me the details of the courier and I was able to print the label. I then found on line my nearest point to post the package. On receiving my parcel I was emailed to say they had it and a list of the costs involved.We now have the data and my grandchild can continue her course at university in the knowledge everything had been resolved.Date of experience: May 27, 2023",5
Charles Willcox,GB,"May 4, 2023","Very efficient companyVery efficient company, recovered almost all my files, lost on faulty hard drive, in very quick time. and answered several questions I had after receiving my recovered data almost instantly. Would highly recommend, worth every penny.Date of experience: April 24, 2023",5
Dr John FitzGerald,AU,"Jan 15, 2022","Not only did OnTrack retrieve the…Not only did OnTrack retrieve the majority of my images from a failed Hard Drive I found ealing with them very pleasant. At all times I was treated with utmost courtesy and with a sense of personal involvement.  If all companies carried out their businesses with the professionalism and humanity that this company does the world would be a much happier place.  Well done!Date of experience: January 15, 2022",5
Deborah O'Brien,GB,"Jan 21, 2022","Terrible Rip-OffTerrible - will post my review everywhere I can - what a disgraceful rip-off. Quoted us £400 minimum to extract our photos from external hard-drive and then came back in 24 hours with a quote for over £800. Speculating on our desperation to get all our family photos back is really pretty disgusting. Cited 'complexity' of job and 'expert professionals' despite telling us in less than a day that the hard drive could 100% be repaired. Don't get sucked in, they will skin you alive. We can't afford this so unless we find a company less greedy we have lost almost all the photos we have of our children.Date of experience: January 21, 2022",1
Ben Postlethwaite,GB,"Aug 18, 2023","Very poor serviceVery poor service. All data recovery companies I approached before Ontrack offered a no success no fee option. Ontrack then sent me a mega quotation of £1,392.00 with the premium service almost double; way over the quotations I had previously received. I was then advised to take pay a diagnosis charge, despite already having two previous opinions. So effectively, if they couldn't do anything with my drive, I would be burning my money and paying for nothing. They then want to charge you £18 to have your drive delivered back to you!!!! Shocking. Would not advise to anyone, nor would I advise their partners Western Digital who directed me towards this company.Date of experience: July 25, 2023",1
Suse,AU,"Dec 10, 2023","The team at OnTrack are phenomenalThe team at OnTrack are phenomenal. I was a wreck after my iPhone died and I hadn’t backed it up since before my daughter was born…. And I couldn’t remember my iTunes password to top it off. The team were so patient, kind and reassuring. They were efficient and responsive and were able to retrieve all my data AND create a backup. Geniuses and angels. Thank you so so much!Date of experience: November 27, 2023",5
ACYH,AU,"Jun 12, 2022","A highly proficient and professional groupThis is my second experience with Ontrack - the first was about four years ago for work recovering data from a faulty laptop drive. On this occasion, my home NAS fell over.On both occasions, the Ontrack team was very responsive and communicated every stage of the process to me. Oh, and got all my data back.Date of experience: June 12, 2022",5
George Clifton,US,"Aug 4, 2022","Broke my portable hard driveBroke my portable hard drive, which I had failed to back up.  Ontrack was able to retrieve almost all the files and certainly retrieved the critical ones.  Their service was courteous and professional at every step and was performed in less time than originally estimated.Date of experience: August 04, 2022",5
Karen Seifert,AU,"Jun 16, 2021Invited","Outstanding serviceOutstanding service. Always helpful and friendly. Provide an incredible service to recover data when it appears all hope is lost. Totally honest and open that they may not be able to recover data. Do not charge you unless they can. Fantastic people to work with !Date of experience: June 16, 2021",5
Marian Frazier,US,"Jul 8, 2022","OnTrack saved my life!OnTrack saved my life!After a liquid spill and an IT screw-up left me with a fried laptop hard drive AND no cloud backup, I was desperate. I am so grateful to the folks at OnTrack for recovering literally my entire life from my laptop! They were professional, empathetic, and incredibly fast. I am recommending them to everyone I know.Date of experience: July 08, 2022",5
Rachel,AU,"Aug 19, 2021","Overall brilliant experienceOverall brilliant experience.  My external hard drive became unreadable and i was worried I would lose the thousands of photos that were on this drive.From the initial enquiry, Lucy and the team at Ontrack made the sending and retrieval process so easy.  Within 1 week they had the drive, run diagnostics, and dispatched a new drive with the data.Would highly recommend! Thank you for everything!!Date of experience: August 19, 2021",5
Coral,GB,"Jan 11, 2023","Good Pre Service but could improve on updating customer and online portalOntrack were very efficient in arranging collection of my device which I was really impressed with. However their online portal wasn’t updated with current updates, although I was encouraged to use this. Therefore I did find myself having to contact them direct to find out what was happening. Although Ontrack didn’t manage to recover my data the score is solely on the constant chasing for updatesDate of experience: November 01, 2022",3
Marissa Magias,AU,"Sep 16, 2022","Was so nervous about recovering lost…Was so nervous about recovering lost data from my SD card, from a holiday where the tide washed up the camera. But fortunately, the Ontrack data recovery team recovered mostly all of my lost data.Incredible job.Date of experience: September 16, 2022",5
Emily C,US,"Jun 17, 2022","Great service & would 100% recommendVery pleased with our experience with Ontrack. We were trying to recover data from a client's water damaged cell phone, and while they weren't able to extract the deleted data due to the software the phone was running (so no fault of their own), they were able to extract all the other data from the phone, which was helpful. They were professional and explained what the process would look like, and communicated with us through every step. Would 100% recommend if you need help recovering data from electronic devices.Date of experience: June 17, 2022",5
Sibylle Hernandez,US,"Feb 8, 2023","Great Service for Data RecoveryThe hard drive in our 12-foot SAVI guillotine stopped working the company is no longer in business we bought the machine used and did not have any kind of back up to get our machine up and running again. Chris in customer service answered all my questions before I sent the hard drive off. We opted for the 24-hour service. The hard drive went out on Thursday late afternoon by noon on Saturday I had the drive back in my possession. We installed the drive, and the machine is back to full production. All around everyone I interacted with was very professional. I highly recommend their service.Date of experience: February 03, 2023",5
Jeremiah Gackle,US,"Jan 17, 2023","Communication throughout the processCommunication throughout the process, whether from the project person or even automated, it was great. The presentation of my data as a I would expect to see it was brilliant. I was mostly intrigued that they were able to recover it at all! Thanks Ontrack.Jeremiah GackleDate of experience: December 02, 2022",5
Schlegel Jean-Louis,US,"Jul 8, 2023","Needs customer service improvementI used their service in two occasions: the first was with a magnetic drive and the second with a SSD drive. Unfortunately, they were unable to recover anything. I have no problem with that since data recovery is a complicated business. However, they were too unprofessional in keeping contact and updates of their progress. They provided a website to track their progress or work being done on the drive. The thread was never updated in both occasions until I request to send my drive back, the updates start to flow. I am not going to refer them any customer, my experience was totally negative. I doubt they are a global expert at data recovery.Date of experience: July 07, 2023",1
Sherri Roberts,US,"May 4, 2022","Extremely Thankful for Ontrack Data RecoveryI am extremely thankful for Ontack recovering my precious and private data from a corrupt external hard drive. I appreciate their flat pricing structure so there are no surprises. I had previously sent my drive to another recovery company that quoted $600-$4000 in hopes it would be in the lower price range. Even with a $200 off coupon they were going to charge me $3600. Josh and Chris were both very helpful, clearly explaining the process, possible expectations and responding quickly to emailed inquiries. I highly recommend Ontrack Data Recovery and will use them again if the unfortunate need arises again.Date of experience: May 04, 2022",5
Lavinia-Maria ,GB,"Mar 8, 2023","HDD recoveryI would really like to recommend this company for recovering data from HDD. I lost my hope of getting my data back from a corrupted Lacie HDD, I gave it to some other companies to scan it but every time was unsuccessful and a waste of time. We had a great communication, even they replied few emails in minutes and got the HDD recovered in few days only.Date of experience: February 08, 2023",5
Gary Bloomer,US,"Feb 28, 2023","Worth every dime.I recently had a 5TB Seagate plug-in drive die on me ... a drive for which I had no back up because, well, backing up was on my list of things to do. The team at Ontrack were able to recover all but one of my files and I'm impressed by the speed with which the job got turned around and by their systems and services. The work took 5 days, door-to-door: I asked for the priority service and they delivered as promised. Ontrack's process was seamless, swift, and thorough. The price of their service depends on the complexity of your project and on the services you ask for. Worth every dime, and now, I'm looking at cloud services.Date of experience: February 28, 2023",5
Deb,AU,"Jul 23, 2021Invited","Ontrack helped us to recover files from…Ontrack helped us to recover files from a corrupt external drive. They were really helpful, their turn around time was really quick and their communication was great and everything has now been recovered :-) Thank you so much.Date of experience: July 23, 2021",5
Repo Man,GB,"Oct 1, 2024","Utter con merchants avoid at all costsUtter con merchants avoid at all costsUtter con merchants - was told would be £1000 to recover all files and for them to be given to be. After I sent hard drive I get an email saying £1800 to just look at it. And another £18000 - £20000 to have the files. Are these guys for real. They prey on that you need the files.Date of experience: October 01, 2024",1
Jana ,GB,"Apr 29, 2022","Excellent!I’ve received an excellent customer service from Ontrack. They’ve recovered all the data from my SSD card after my laptop stopped working due to a tea spillage. The service was very fast, efficient, professional and simply outstanding. I’d like to say a special thank you to Lucas, for a fantastic communication throughout the whole process and answering all of my questions and concerns. I’m very grateful for all the amazing work Ontrack has done, and if I ever need any help with a data recovery in the future, I will definitely go back to them. Thank you so much again for all your help and support.Date of experience: April 29, 2022",5
Lisa D,AU,"Jul 26, 2021Invited","Absolutely amazingIf you're looking for a company you can trust to recover your data (in the most professional, efficient and cost effective way) and you've come across Ontrack, then stop looking! I found Ontrack after trying 2 different companies. The second company had my external hard drive for some 7-8 weeks only to tell me that my data wasn't recoverable. At the time I was completely gutted but didn't give up and thank goodness I found Ontrack. I sent off my hard drive and they returned a brand spanking new hard drive with all my data recovered in about a week! They were honestly worth every penny and ended up being cheaper than what I was prepared to pay with the previous company - special shout out to Rebecca, Lucy and Michaella for their help and support - truly amazingDate of experience: July 26, 2021",5
Roger Hempel,GB,"Jun 3, 2022","Sent external hard drive to Knoll for…Sent external hard drive to Knoll for assessment & received quote, went ahead with quote, kept advised of progress & paid when finish. Hard drive returned with new hard drive with recovered files on it.Date of experience: June 03, 2022",5
Ron E Oliver,US,"Updated Dec 15, 2021","My laptop data chip was hit when a…My laptop data chip was hit when a student poured a cup of coffee in the tote bag I was carrying. OnTrack was able to retrieve the data on an external drive for me and save countless hours and restore the data (years of work).They were easy to work with, courteous, and the turn around time was excellent,I would recommend OnTrack to anyone faced with a problem such as thisRon OliverDate of experience: December 15, 2021",5
Ahmad Elkhateeb,AU,"Sep 22, 2021","I have had a great experience with…I have had a great experience with Ontrack . Service has been very professional, honest and transparent in regards of the issue I encountered with sandisk SSD hard drive.I have recovered all my files that I thought I lost for good due to electronic failure with sandisk SSDThank you Renae,Lucy and all engineers that were involved in the process and appreciate the help and support.Date of experience: September 22, 2021",5
S.O.,GB,"May 5, 2023","Ontrack kept me informed and provided…Ontrack kept me informed and provided me a diagnosis as a reason of my data loss. Although they couldn’t recover my data due to a faulty ssd (Samsung Galaxy Book 2 Pro), it was still nice that they tried.Date of experience: April 05, 2023",5
Andy N,AU,"Jul 28, 2021Invited","Amazing work! Thank youOntrack recovered all of my photos on my iPhone X after the phone was in a coma for 10months. It wouldn't turn back on because the storage was full but ontrack was able to bypass that when no one else could. So happy to have my photos back, especially honeymoon and travel photos. Thanks so much ontrack! I also highly recommend their friendly customer service (thank you Michaella) and really quick turnaround time. You guys are amazing!!Date of experience: July 28, 2021",5
Darlington IKE,NG,"Jul 4, 2023","After a free diagnosis, they requested almost 270 Euro for deep analysis. I paid and they still couldnt recover anything. 4 weeks wasted.  If you have controller issue, dont use them.After a free diagnosis, they requested almost 270 Euro for deep analysis. I paid and they still couldnt recover anything. 4 weeks wasted.If you have controller issue, dont use them.Date of experience: July 04, 2023",1
David Coskrey,US,"Aug 26, 2021","OnTrack is the BESTOnTrack is the best, used them many times over the last 25 years. Don't cheap out and go with Joe's Discount Data Recovery if your data is valuable. The latest success story is an iPhone run over by a truck, literally split in half. Raw data 100% recovered, plus an image to completely restore a new phone. Never ceases to amaze me. Thanks OnTrack.Date of experience: August 26, 2021",5
Michael Pinos,US,"Mar 21, 2022","Worth every penny and great service!At first I was nervous since i have never had to recover data before. Ontrack gave me a quote for the service. The representative and techs replied to my questions very fast and gave updates throughout the process. Stood by that price. And recovered all of the lost data on my hard drive. Turn Round time was less than a week and I could not be happier. Pricing was very fair for the service and shipping especially when looking at other companies providing the same service. I hope I never am in this situation again, but if I am I will use their service without a second though!Date of experience: March 21, 2022",5
Mike Orth,US,"Dec 16, 2023","Excellent Service/Support - 100% RecommendSupport from beginning to end was excellent. Their technical support guy even spent time with me answering my questions regarding the report findings prior to me authorizing completion of the work. They were also 1/3 the cost of a company in CA that tried scamming me out of $3300 for the same ~1TB recovery of photos/video.Date of experience: December 13, 2023",5
Peter Franklin,GB,"Jan 31, 2022","Academic's despairAs a retired academic, I was in quite a state when my hard drive died. My college IT people were able to remove the hard drive from my iMac - but then it was up to Ontrack to recover ten years' worth of files. Some were stored elsewhere, but I was astonished and delighted at what they were able to retrieve, and in a very short time. Wonderful!Date of experience: January 31, 2022",5
ag2017,SE,"Nov 9, 2022","Great service!Great service, very professional! Ontrack engineers recovered all my data from a faulty mirrored G-raid drive. Perry was very helpful, he provided great communication at every stage of the process. I would definitely recommend them.Date of experience: October 28, 2022",5
Rudy G,US,"Dec 1, 2022","Glad I Found Ontrack!!I was in a funk as I lost all my pictures on a seagate hard drive and shame on me for not backing it up properly.  I found Ontrack through my attempts to have the photos recovered with another small computer company.  That owner suggested your company.  I was very pleased with the quick turnaround and the free shipping.  Thank you again!!Date of experience: November 16, 2022",5
Jas,AU,"Feb 22, 2023","The ontrak team were greatThe ontrak team were great. Lucy kept me informed of the process every step of the way. The work was done efficiently and I would definitely recommend their services to anyone who needs help with data recovery.Date of experience: February 15, 2023",5
Ash Harman,GB,"Aug 7, 2023","Professional and Courteous, RecommendedI contacted Ontrack in regard to a Helium-filled 8TB HGST hard drive which had failed. Though they examined the drive and were not able to assist me with this type of hard drive and issue, they provided a professional and courteous service. I was impressed and feel confident to recommend them to anyone who needs data recovery assistance.Date of experience: August 07, 2023",5
Anthony Graves,GB,"May 4, 2023","Hard Drive Photo Recovery at it's best.The company are very professional in all ways. They did an extremely good job, kept me informed of all the stages in the investigation and completed the task efficiently and quickly. I am satisfied with the work they did, although it was very expensive.Date of experience: April 20, 2023",5
William Eggert,US,"Mar 10, 2022","My External Hard Drive RecoveryMy Western Digital external hard drive crashed and Ontrack was recommended by an IT friend. I contacted Ontrack to see what my options were. I sent the hard drive to their facility and the pictures on it were recovered. The turnaround time was rapid and the whole experience was handled very professionally. I have already recommended Ontrack's services to a friend. I am very pleased with the professionalism and service that I received.Date of experience: March 10, 2022",5
Sean James,GB,"Oct 1, 2024","Utter con merchants avoid at all costs Utter con merchants - was told would be £1000 to recover all files and for them to be given to be. After I sent hard drive I get an email saying £1800 to just look at it. And another £18000 - £20000 to have the files. Are these guys for real. They prey on that you need the files. Date of experience: October 01, 2024",1
Carol pratt,US,"Oct 5, 2023","Reliable, Fast ServiceOntrack was able to recover my photos from my damaged flash drive the day after I mailed it.  They have excellent customer service.  They're a little pricey but when it comes to lost pictures and data, it's worth every penny.Date of experience: September 26, 2023",5
Dodge Nature Center,US,"Jun 3, 2022","Hard Drive CrashAfter my PC crashed and the tech firm we work with was unable to recover the hard drive, we contacted Ontrack and they were able to quickly and efficiently recover all of our files and the entire accounting program.  Great, seamless work!!Date of experience: June 03, 2022",5
David,AU,"Jun 21, 2021Invited","Data recovery is a stressful process but Ontrack helpedData recovery is a stressful process for the person who has lost access to their data. I did some research before choosing Ontrack from what I considered the top tier for data recovery on my broken laptop.The team were very helpful and flexible during the process. Sent them my computer, they diagnosed the fault, quoted, I payed them, they sent me the data on an encrypted hard drive.Very happy with them, they are not the cheapest but the data is worth a lot to me. I am glad that I went with them.Date of experience: June 21, 2021",5
Diane,GB,"Oct 6, 2023","I thought I had lost my data forever…I thought I had lost my data forever but Ontrack retrieved it for me.  Not cheap but worth every penny to get it all back. Excellent customer service from Perry and turned around in the time they promised, sent to me securely on an encrypted drive.  Can't fault this company in any way.Date of experience: September 11, 2023",5
Stephen Newton,AU,"Jul 6, 2021Invited","My external hard drive read as emptyMy external hard drive read as empty, naturally I panicked. Ontracks website was clear, concise, easy to navigate and understand. Their communication, support and follow up was excellent. Best of all was they retrieved all of my data exactly as it was. Highly recommend.Date of experience: July 06, 2021",5
Kim Thompson,US,"Jul 21, 2021","Great delivery serviceFor years ordering from Walmart.com my orders have been delivered by FedEx to many of my neighbors.  It has happened so much, I now have my packages sent to a FedEx office and I go in and pick them up. Today Ontrack delivered to me!!!  My neighbors didn't receive my package.  Thank you so so much!  Kim ThompsonDate of experience: July 21, 2021",5
Emma Wilson,AU,"Sep 7, 2021","highly recommendYes, Ontrack was able to recover my data, but the 5 stars are really for the service. From the first phone call, during a very stressful situation, I felt reassured. My service rep was calm and kind and very professional. I highly recommend themDate of experience: September 07, 2021",5
Dan,US,"Jun 9, 2023","Fantastic Service and ResultsOntrack was able to recover a virtual disk from a failed RAID 10 that belonged to an ESXI host.They communicated with us frequently, even outside of their normal business hours.They were prompt and polite and I'm thoroughly impressed with their professionalism and success in the recovery.Date of experience: June 07, 2023",5
B de Langen,NL,"Jan 15, 2023","Ontrack is customer friendlyOntrack is customer friendly with clear procedures. It’s expensive but the fact that your data are in good hands was for me the reason to make use of their services. Within weeks I’ve got our data recoveredDate of experience: December 20, 2022",4
Antonio Teixeira,PT,"May 8, 2023","Totally DisappointedOn April 4, I sent a simple 16gb pen drive that had a couple of documents to recover, this company answered me 23 days later, yes, more than 3 weeks! to tell me that if I wanted them to start a diagnosis I would have to pay 270 Pounds, this without any assurance that they could recover any file, that is, money that I could easily lose, if they found files to recover I would have to pay ADDITIONALLY 600 Pounds, plus shipping costs, plus the cost of a new pen drive, these costs are exaggerated for the type of disk, amount of data and additionally the type of user, I am a home user, not a company. Obviously I did not accept the proposal, later I received an email indicating that the return shipment would cost 18 Pounds! which is also excessive taking into account that we are talking about a flash drive, and the shipment would be national. I proceeded to make a claim and later they sent me at no cost. I do not recommend them.Date of experience: April 27, 2023",1
Tony Quatro,US,"Aug 31, 2021","Best data recovery service I've seen so far!I've used a few data recovery services in the past, being a computer shop. But Ontrack is the best one I have ever used. They gave my customer a good estimate and their service was fast. I would recommend them always!Date of experience: August 31, 2021",5
Saira Sky-ler,GB,"Aug 5, 2022","I thought I had lost years' worth of childhood pictures and videos, I got nearly 4,000 back which is amazing!I google and found The Ontrack though I thought it might not work.  The team and Lucas were very responsive and communicated at every stage of the process. The online process is useful to see the stages.After years I decided to send my WD passport portable to the repair shop for recovery data. They were unable to fix it. They said my hard drive is stuck in one place and they thought it was a charging port problem but it was head stuck. I thought I had lost years' worth of childhood pictures and videos, I got nearly 4,000 back which is amazing! The price is a bit pricey but they are very kind by giving me a discount. I highly recommend it, Thank you!Date of experience: August 05, 2022",5
David Silverfish,GB,"Mar 8, 2023","A mixed bag, less good than I wishedThe good bits:  Company is VERY professional in many ways with detailed report and follow up.The bad bits:  I gave a full explanation over the telephone for what had happened (ransomware attack).  I was advised to bring the server into them.  I did this.  I asked for a receipt (as I am handing over £3,000 of kit) and was told ""you will get an email in a few minutes"" - I didn't.  It took 24 hours.  Just over a day later, I had my report which told me, in a VERY professional document EXACTLY what I had told them before bringing it to them and nothing more.  This cost me £1,000.  Further, bearing in mind that they stated that they can recover from ransomware attacks, the report went on to say ""If they (the data files) are also encrypted, we will not be able to recover the individually encrypted files"" which rather negated the whole point of taking the machine to them.Date of experience: February 08, 2023",2
Helena,SE,"Jun 21, 2021Invited","Professional end to end!Ontrack were professional end to end in helping me recover my whole life off my faulty harddrive.Prompt responses, helpful and considerate tips. Can't reccommend them highly enough!Date of experience: June 21, 2021",5
Martine Ann,AU,"May 17, 2023","100%  Data Recovery achieved100%  Data Recovery achieved.  I don't normally compose reviews, however, my outstanding result from Ontrack motivates me to do so!  My Seagate Portable Extension Hard Drive with critical work related files failed before I could back up the contents.  I initially took the Drive to CentreCom for data recovery and it was confirmed the Drive had failed:  Unfortunately CentreCom could not restore it.  I used the Ontrack service and analysis confirmed that the Drive was in early stages of failure and a good data recovery result could be achieved.  Like so many other reviews, the best result possible was achieved:  100% Data Recovery.  With thanks to the Ontrack team for the professionalism and keeping me informed every step of the way.  Well worth the investment of time and money in using the Ontrack Data Recovery services!Date of experience: May 17, 2023",5
Bob,AU,"Jun 22, 2021Invited","The agent Lucy was very helpfulThe agent Lucy was very helpful, keep me informed of the status, the tech findings and options available. The technical response was thorough and clearly communicated progress and challenges.The documentation provided with recovered drive was comprehensive and easy to follow.I would be happy to recommend the company.Date of experience: June 22, 2021",4
Mr George,GB,"Updated Dec 20, 2022","Great serviceGreat service, communication at every step with courier pick up and delivery very quick. The process is excellent in that an assessment is made on phone before any payment is made. You get a report on the potential success, then you can decide if you want to proceed. Price seems high however in fairness I have no point of comparison and I was recommended Ontrack from technician in the Apple store. Ultimately the data couldn’t be recovered so I can’t rate 5 stars however the service was excellent and I didn’t lose anything for trying. If I am ever in this unfortunate position again I would use Ontrack and would recommend to others.Date of experience: November 04, 2022",4
Johnny Trotter,US,"Jan 19, 2023","Had a Sandisk drive that was…Had a Sandisk drive that was unreadable.  The tech determine the problem, fixed the drive and was able to recover 100% of the data.  The turnaround time was extremely fast.  Highly Recommend Ontrack and hopefully I will not have to, but I would use them again.Date of experience: January 07, 2023",5
Kerry Bodle,AU,"Jul 13, 2021Invited","The delivery to on track was very slow…The delivery to on track was very slow and tracking system poor.  I haven’t received a receipt and I keep getting told it takes 3-5 business days but I have already paid for this . I need to make a claim and need this documentation.Date of experience: July 13, 2021",2
customer Robyn,AU,"Aug 24, 2021","Ontrack were a godsendOntrack were a godsend.  They managed to recover the majority of my data.Lucy was extremely helpful.  She even took my call on a Sunday and helped reduce my stress by letting me know what I needed to do.  She kept me informed all the way through the process.Date of experience: August 24, 2021",5
Jess Scott,GB,"Jan 9, 2023","Really good service and good customer…Really good service and good customer service. Only thing is it did take much longer than anticipated and had the device for 3 months but data recovery was excellentDate of experience: January 09, 2023",4
Lewis Draper,GB,"Jun 3, 2021Verified","Customer service was goodCustomer service was good. The majority of our data was recovered. But Due to the damage to our drive they couldn't recover as much data as they thought so they gave us a nice discount. Very pleased overallLewisDate of experience: June 03, 2021",5
George Menaldo,US,"May 26, 2023","I had an exceptional experience with…I had an exceptional experience with the team from start to finish! The service I received was highly professional and their communication throughout the process exceeded my expectations. I strongly recommend their services for anyone looking for disk repair. Without a doubt, I will be using them again for any future issues. Thank you for providing such an outstanding service that I can confidently rely on!Date of experience: May 25, 2023",5
Marieke,GB,"Sep 5, 2023","Thought it was all gone!Thanks to Ontrack I got my data back, including priceless photos of our wedding, honeymoon, late dog...worth every penny. Thank you.Date of experience: July 18, 2023",5
Olga Strizheus,US,"Sep 16, 2022","This company is the BEST!!This company is the BEST!!! I’m very happy that they could recover all photos and videos from my broken hard drive. Their service is so amazing, very fast, friendly and polite! I highly recommend this very very responsible guys!!!Date of experience: September 15, 2022",5
Theresa,AU,"Updated Jul 13, 2021Invited","Good experienceGreat experience, staff were helpful and unfortunately they were not able to recover everything but I did get most of it back which was more than I expected.  Thank youDate of experience: July 03, 2021",5
roger turner,AU,"Jun 10, 2022","Great communication & quick turnaroundGreat communication & quick turnaround HDD failed, and so did my backup solution. Ontrack were able to recover my important data,saving many hours of work reconstructing it.Date of experience: June 10, 2022",5
Joseph Covington,US,"Jul 11, 2023","Saved my BaconMost obvious effect of Ontrack service was the recovery of recent lost data which I was not able to back up in time. After a simple power outage, and a local computer specialist couldn't help, I was directed to a different company to help recover my files. I was informed that the HD crash was too severe to recovery anything. Even after they had tripled the original estimated cost and I agreed, to my benefit I requested the HD sent back in lieu of being destroyed. After a few months of frustration, I sent my HD to Ontrack by recommendation of a friend, and they were great with communication, services, and delivery of recovered information.Date of experience: June 16, 2023",5
