Username,location,date,content,Rating
Lorraine Wyllie,AU,5 days agoVerified,"The product itself was perfect The product itself was perfect . The only issue I had was the time in which it came. In the sight it said 12/15 days but I waited over 4 weeks and I never got any updates on what was going on. Date of experience: November 27, 2024",4
Lee,US,"Dec 30, 2024Verified","Call it a winThis product was what I wanted as a gift for my wife (actually the dogs gave it to her, I need to trim down their allowance). After exploring your clip art for a bit, you had really accurate representations of our dogs.There were some delays in shipping, but it arrived well in advance of when it was needed. I was informed about the delay, which I appreciated.The product was exactly what I ordered. I'm not sure how you produce them, but the craftsmanship was on point. I am a fairly skilled carpenter, so I recognize good work.Do not take this as negative criticism, but more as product development. One of our dogs has a black coat, with white accents. That clip art kind of got lost in a dark background. Maybe a thin white line around the clip art? Our other dog is hopelessly white, the clip art was perfect.I am pleased.Date of experience: November 18, 2024",5
Mrs Dawn Molineux,GB,"Jan 6, 2025Verified","I ordered my goods November and I still…I ordered my goods November and I still haven't received it. The customer service says it's in transit . It was for Christmas . It's now January. I've asked for a refund but they have ignored it. The whole experience has been upsetting as it was a memorial for my husband who passed away last year and I wanted it for my tree. Date of experience: November 25, 2024",1
KWR,US,3 days agoVerified,"Sign was exactly as described.Sign was exactly as described.As nice as pictured on website.Date of experience: November 29, 2024",5
Mary Bregger,US,"Dec 31, 2024Verified","Best Christmas Gift Ever!The person who received the gift was overwhelmed. She said it was one of the most if not the most thoughtful gift ever. Thank you for the opportunity to give her the beautiful blanket!Date of experience: November 19, 2024",5
Lindsay Hobden,GB,2 days agoVerified,"Beautiful artwork and designBeautiful artwork and design. Very pleased with it Date of experience: November 29, 2024",5
Loretta Duran,US,3 days agoVerified,"Response time was slowResponse time was slow. Asked for a refund. No response. Finally got my order about 2 wks later than expectedDate of experience: November 29, 2024",1
Anna,US,"Dec 31, 2024Verified","Colorful signIt was easy as a first time Sunny Zone customer to look for, read about, customize and purchase my signs. Delivery was great too. Date of experience: November 18, 2024",5
Gail Kenworthy Kidd,GB,"Jan 3, 2025Verified","Personalised CushionsBought 3 personalised cushions and absolutely love them. Quality and size  was good.would definitely recommend and already have.Date of experience: November 22, 2024",5
Danielle Miller,US,5 days agoVerified,"Terrible I tried to get a hold of this company because my product was terrible. Never got a response I will never order here again. Date of experience: November 26, 2024",1
Edwin Rashad,US,"Dec 16, 2024","I ordered bereavement blanket…I ordered bereavement blanket 11/15/2024. I never received email with confirmation and they do not list a valid number to contact customer service. I do not have a tracking number, but they are horrible. Every company have someone you can inquire to. They have no number, no valid online chat & do not respond to emails. Date of experience: November 15, 2024",5
Hannah Jamieson,AU,"Jan 6, 2025Verified","Fast response and deliveryFast response and delivery. Love my canvas. Bought 2 more for family and they love them tooDate of experience: November 25, 2024",5
Karen Moore,GB,6 days agoVerified,"Christmas TimeI brought the present for a Christmas present for my granddaughter & she loves it.Date of experience: November 26, 2024",5
Herlinda Aguayo,US,"Jan 4, 2025Verified","Best gift ever ♥️I bought one for my mom and another for my son and they both said that was the best gift ever ! And my mom wants to know where I got them so she can get someone a good giftDate of experience: November 22, 2024",5
Charles Smith,US,"Dec 31, 2024Verified","The blanket that you sent was not the…The blanket that you sent was not the one I ordered, it ha a picture of an old lady that I didn't even know who she was.  The blanket I ordered had several pictures of MY family on it I'd like a refund, or replacement Date of experience: November 19, 2024",1
William Adams,US,"Dec 24, 2024Verified","The overall quality of the product was…The overall quality of the product was great. The wait time is a little frustrating. And trying to contact support is or anyone to give me an accurate eta was a complete waste of time. I needed it by the 14-20 days that was advertised for my wife's birthday and It ended up taking 44. Which was late. All is good just will plan way ahead of time if I ever purchase again. Date of experience: November 11, 2024",4
Bethany Deeds,US,Updated 6 days agoVerified,"Never receivedNever received and I’ve sent 5 emails since Christmas on a present that NEVER arrived. Will not purchase with this company ever again!Date of experience: November 24, 2024",1
Burton Davis,US,"Dec 28, 2024Verified","Customized ornamentThe product was exactly as customized online and looks great, received in a timely manner before Christmas and ready as a present!Date of experience: November 16, 2024",5
Yvette Mackney,GB,"Dec 30, 2024","CONCERENEDlike another customer and reviewer I too ordered at the beginning of December 2024 and despite sending emails asking about the expeceted delivery ETA I have received nothing, no response to my enquiry, no tracking number, no item due information and now quite concerned that I havent just been scammed !!!this company seem to comment after reviews with ""their caring team waiting to help and please email us on""..... but its rubbish, no one does help :(Date of experience: December 07, 2024",1
Kathy Fry,US,3 days ago,"I never received my orderI never received my order. Customer service is hard to get a response. Date of experience: December 10, 2024",1
Antony Crundell,GB,5 days agoVerified,"I payed extra for Express Delivery yet…I payed extra for Express Delivery yet the item still took about 6 weeks to arrive.Date of experience: November 26, 2024",3
Curley Jackson,US,"Dec 17, 2024Verified","The ornaments were great.The ornaments were great and pretty much accurate to design and make up to my wonderful family. The one thing I can say that was a difficult was the tracking of the shipping information. All in all I can see myself placing another order from Thesunnyzone.Date of experience: November 05, 2024",4
Loving Mom,US,"Dec 18, 2024Verified","Would order again!Website easy to navigate, fair pricing.  we were kept well informed of our item as it made it through the creative department and shipping.  Thank you.  Our son will love it!Date of experience: November 06, 2024",5
Vanessa Maldonado,US,"Dec 13, 2024Verified","Dog memorialWe had lost our dog a few weeks before I placed my order. I wanted to find something that would honor her. Making the choice on our piece was easy. Checkout was fast and easy to go through. I definitely recommend using thesunnyzone for any memorial pieces/canvases.Date of experience: October 31, 2024",5
Linda,US,"Jan 6, 2025Verified","I was impressed with how lovely the…I was impressed with how lovely the ornament turned out Date of experience: November 25, 2024",5
Jimmy Sims,US,"Jan 3, 2025Verified","Is an awesome product.The product was exactly as pictured, every one I ordered was awesome and the people I gave them to loved them.Date of experience: November 22, 2024",4
Janine,GB,"Dec 26, 2024Verified","Lovely productLovely product, kept me informed, really loved it would recommend this company to family and friendsDate of experience: November 13, 2024",5
Meyer Lansky,US,"Dec 24, 2024","Ordered item on December 9thOrdered item on December 9th. Finally received a tracking number, but it leads me to a Chinese delivery service that gives me ""unable to track item, error with order number"". I've emailed Sunnyzone twice but haven't gotten a response or a notification that my email was received at all.  It's December 24th and it looks like my item will not be here by Christmas. I think the site is a scam anyway, since it leads you to believe that it's an American company when after investigation it's actually Chinese. I'm notifying my bank that it's a scam so I can get my money back. Date of experience: December 24, 2024",1
Nancey Tolbert,US,"Dec 23, 2024Verified","Sympathy BlanketThe blanket was beautiful and picture was exactly as it was sent. The quality of the material is very good. I would recommend them to my friends and family.Date of experience: November 11, 2024",5
Breanne Cassiday,US,"Jan 3, 2025Verified","Horrible outcome Took a long time.  Tried to get in contact about tracking or knowing the status of my product.   Never gotten word from anyone.   Then when  l received my blanket they're wooden shards that I had to pick out!Date of experience: November 22, 2024",2
deborah,US,"Dec 23, 2024","I need to change my address for…I need to change my address for delivery because fed ex does not deliver to p o box. Hardest company I know of to get something done because communication is email only. Very unhappy. Paid 95 dollars for a order I’m unable to get!Date of experience: December 23, 2024",1
Jeneua,US,"Dec 20, 2024","I was really excited to order a gift… I was really excited to order a gift for a grieving friend who recently lost his daughter. I placed my order on 11/26/24 and received an email 11/28 that my order is getting ready to ship. I reached out on 12/12 to check the status and was advised it would take 3-7 business days before it would be shipped. I was instructed to wait for my confirmation e-mail before following up. I will be requesting a refund since he clearly won't get this item anytime soon. Date of experience: December 20, 2024",2
REBECCA COOLEY,US,"Dec 27, 2024Verified","5 girls who loved they parents dearly. The looks on the girls faces when they opened their gifts on Christmas morning and saw their parents faces on the throws.  Date of experience: December 25, 2024",5
Kay Harris,US,"Dec 27, 2024Verified","It’s just perfect for the garage as my…It’s just perfect for the garage as my husband is a mechanic. Looks great fast shipping.Date of experience: November 15, 2024",5
PhillipB,US,4 days agoVerified,"Very happy with thr quality and deep…Very happy with the quality and deep colorsDate of experience: November 29, 2024",5
Vicky Moreno Sparber,US,"Dec 5, 2024","Nicer then expectedI just received my order and was extremely pleased how my scrabble family name plaque turned out. Came on the date promised, can't wait to give to mil for Christmas.  Hubby said it looks like an expensive gift- but we'll never tell.  Date of experience: December 05, 2024",5
Barbara and Willie McRae,US,"Dec 2, 2024Verified","Chicken SignQuality of product was great…exactly as described…is going to be a great Christmas gift for my niece and her hubby as they just started raising chickens this year. Service was excellent. I am a very satisfied customer.Date of experience: October 21, 2024",5
Jean Nichols,US,"Dec 31, 2024Verified","Memory BlanketI was hesitant to buy from Facebook. But the blanket I bought was beautiful and well made.Date of experience: November 19, 2024",5
Matt Estes,US,"Updated Dec 23, 2024","SCAM TERRIBLE CUSTOMER SERVICE SCAMI ordered a memorial blanket and picture for my sister's dogs on November 2nd. 108$ charged immediately, no delivery guarantee or even a confirmation. I figured 2 months was plenty of time to receive by Christmas. NOPE. With multiple emails I received 1 response with tracking information saying out for delivery, but the tracking numbers go to 2 different shippers. The first says delivered to local carrier, the second (local carrier) says waiting on delivery. No replies to emails since. Phone number to customer service isn't real also. Called it and no answer, got a call from a guy in Alabama later saying he missed a call from me. Sunnyzone is listed in Oregon. Direct link on website to phone number once clicked is 123456789. SHADY BUSINESS Update: product now shown delivered to another state. WOWDate of experience: October 31, 2024",1
Frank Corrick,CA,"Jan 3, 2025Verified","If I could give zero stars I wouldIf I could give zero stars I would.   I still have not received my full purchase.    I have emailed twice and called once but no response at all.   I will dispute the charge to my card with my bank.   Your company has let me down and failed in customer service.    Date of experience: November 22, 2024",1
Michael Baskerville II Admire_,US,"Dec 24, 2024","I will never order from this place againI will never order from this place again. It’s been 18 days and my order is still in transit. This was an important and sentimental gift for my wife that was expected to be here before Christmas. This is ridiculous. Date of experience: December 05, 2024",1
narrelle marchesi,AU,"Jan 1, 2025Verified","I got some one else’s blanketI got some one else’s blanket, was for my granddaughter of her nan who passed and we got one of a family we don’t even knowDate of experience: November 19, 2024",1
Rose,US,"Dec 29, 2024","Please never received my order I send…Please never received my order I send bunch of messages called your phone which it's non working number helpDate of experience: December 13, 2024",1
Denise Jensen,GB,"Dec 19, 2024","ordered a pillow on 2nd December 2024…ordered a pillow on 2nd December 2024 item still not received. Ive sent 3 emails asking for an update as to if my item will be delivered before Christmas and had no response. The pillow is a special gift for my Dads wife who sadly passed nearly 4 weeks ago.All I want is an update so I can get something else if its not going to arrive on time. 😔 Date of experience: December 19, 2024",1
Cecilia Chamberlain,US,"Jan 1, 2025","SCAM!!SCAM!!! Do not buy from this company.   If you read reviews they do not give you anyway to contact them.  Shipping trackers don’t work!!   I ordered 12/9 have heard nothing!   Pretty sure I’ve been scammed!  Date of experience: December 09, 2024",1
Richard,GB,"Updated Dec 22, 2024","Very Disappointing I placed an order on the 9th of December. Asked a question to confirm something and got a pretty quick response but radio silence since then despite a couple of followups by email and the Web form. I accept that they're likely busy at Christmas, but it's super disappointing that I've had no response on shipping despite paying for an express service.Really concerned a family member will not get their Christmas present this year.Update: After seeing this review, I got the same ""We've sent you a message"" as others here, promising my parcel was on the way to the airport. Tracking shows that as untrue.They stated ""Delivered by 17th December"" when I ordered and paid for express delivery. I STRONGLY RECOMMEND YOU DO NOT DO BUSINESS WITH THIS COMPANY. VERY DISAPPOINTING.Date of experience: December 19, 2024",1
Troy,CA,"Dec 30, 2024","Ordered a blanket on November sometime…Ordered a blanket on November sometime and now it's going on 31 days and still no package or response from emails Date of experience: November 22, 2024",1
William,US,"Dec 24, 2024Verified","Gift to my wifeI was able to upload a photo of my in-laws for my wife’s blanket. It arrived and the blanket with photo was amazing. It was so realistic that it made her cry. She wraps up in it when she is missing them. Thanks for thinking of this type of gift.Date of experience: November 11, 2024",5
NordVPN Customer,US,"Dec 26, 2024Verified","Excellent quality and workmanshipExcellent quality and workmanship. Truly love the tribute to my dad. THANK YOU.....Date of experience: November 14, 2024",5
Stephanie Knapp,US,"Dec 31, 2024Verified","Great Christmas giftMy father in law was so happy with his sign. It def fits his personality Date of experience: November 18, 2024",5
Thomas Williams,US,6 days agoVerified,"I never received my orderI never received my order. Can I get a refund as I guessing it was lost Date of experience: November 26, 2024",1
dj shanahan-patchett,US,"Jan 3, 2025Verified","signsloved the personalized signs as gifts, well receivedDate of experience: November 22, 2024",5
Claire Ellen Ranger,GB,"Dec 13, 2024Verified","Dimensions Hi 👋 Yes, good customer service and delivery,  I did however think the picture was going to be big, for the cost. But never the less, it's in my bathroom.  I should of looked at the dimensions. So my fault. Date of experience: October 31, 2024",4
David,US,"Dec 6, 2024Verified","What I bought was a sun catcher to be a…What I bought was a sun catcher to be a Christmas gift.  It actually was more beautiful than I guess I expected.  And I'm sure will be a hit come Christmas morning!Date of experience: October 25, 2024",5
George,US,"Dec 25, 2024Verified","It brings great joy...It brings great joy to my wife and Sister-in-Law as a reminder of their Mother.Date of experience: December 24, 2024",5
Diana Krasowski,US,"Dec 30, 2024Verified","Delivered a great productDelivered a great product. Step daughter absolutely loved itDate of experience: November 18, 2024",5
Phillip Norrish,AU,11 hours agoVerified,"Great product very professionalGreat product very professional Date of experience: December 02, 2024",5
dhawblitzel,US,"Dec 18, 2024","Very poor serviceWhen I placed my order it said I would receive it by Dec 18.  It's now Dec 17 and it hasn't even begun production, and I'm now going to miss being able to give this as a Christmas gift.  I have emailed multiple times in the past week to cancel this order with no response.Date of experience: December 17, 2024",1
Michelle Smith,CA,"Dec 30, 2024Verified","Scam Alert!Item was never received. I’ve emailed and called and the phone number is out of service. Refund my $67. It went from Canada post to China. I live in Canada. Initial order date on email is before I even ordered it. Scamming people is horrible. Date of experience: November 18, 2024",1
Dakotah,CA,"Dec 14, 2024","TERRIBLE CUSTOMER SERVICESo far, I’m not pleased at all. I’ve sent emails and gone on the online chat feature. I ordered NOVEMBER 29th and still no response back and the phone # listed doesn’t work. the order was immediately taking out of my account. This is supposed to be a Christmas gift for my mother and I have no information on MY ORDER. I have no idea when it’s gonna be shipped or if it’ll be here on time. I am EXTREMELY upset over the customer service I am receiving. I ALSO PAID FOR EXPRESS SHIPPING…………I would like some sort of compensation for this incredibly DISSATISFYING experience.Date of experience: December 13, 2024",1
claire swales,GB,6 days agoVerified,"Mother in law loves it. The blanket was of good quality and the…The blanket was of good quality and the image very clear. Date of experience: November 26, 2024",5
Janel,US,"Dec 23, 2024","I can't rate much because I have not…I can't rate much because I have not gotten much. I ordered 3 blankets Dec 12th, 11 days ago. I got the order confirmation but nothing since. The website said 3-5days for production on blankets??Date of experience: December 12, 2024",1
Cathleen Foreman,US,"Updated Dec 30, 2024","I ordered my children blankets with…I ordered my children blankets with their father that passed away in them.  Ordered Nov 26 emailed them to ask when it would be here and I hoped before Christmas.  No reply for them and it is Christmas Day and my children did not get the gift that would have meant so much to them.  Thanks for not giving them the gift from heaven.  Update as of today I still have not received my order. Plus no contact back from this so called company.  Guess I will be contacting my bank to dispute the charge now.Date of experience: December 24, 2024",1
Jason storey,US,"Jan 4, 2025Verified","I am what I am and I love my dogsNothing aft all. Im a quite personal Date of experience: November 22, 2024",5
Michael Armbrust,US,"Dec 24, 2024Verified","I was really contemplating what to rate…I was really contemplating what to rate this place.  I never actually received my order and it took 2 weeks of daily back and forth to get my money back.  So let's just say I give it a neutral ratingDate of experience: November 12, 2024",3
leslie jarrell,US,"Jan 3, 2025Verified","Never received what I orderedNever received what I ordered. I’ve emailed and tried calling the phone number that isn’t legit. Have not heard back from them. Scammers I’m out $80 Date of experience: November 22, 2024",1
Vera Hoppe,US,"Dec 28, 2024Verified","like the finished ornament but it took…like the finished ornament but it took more than 15 days to arriveDate of experience: November 16, 2024",4
William,US,"Dec 20, 2024","Currently right now I’m not impressed…Currently right now I’m not impressed by this company. I ordered a blanket for my mother for Christmas. I have an order number, but I’ve been yet to receive any information regarding tracking the package. It’s been a week and still no tracking information. I purchased this for Christmas based on the guidelines. It said that it would be here within 5 to 7 days I paid for express shipping. I wouldn’t assume that it would’ve been here by now or I would have received a tracking number for my order. I don’t feel confident that I’m gonna receive this blanket at all. I’ve emailed the company twice. There is no way that you can contact them the telephone number doesn’t exist And the chat online you actually have to pay for what company does that so disappointed this would’ve been a perfect gift for my mother for Christmas. It’s been a long time since she has seen her parents, and I feel like this blanket would have given her some comfort and joyDate of experience: December 20, 2024",1
Stuart ,GB,"Updated Dec 6, 2024","Placed an order last Monday 25/11Placed an order last Monday 25/11, received a confirmation email saying the order would be processed within 2-3 business days….. Heard nothing since and this company IGNORES emails sent, I will be raising a dispute with my bank as I am almost certain I won’t be getting an email back or my item which I ordered!! AVOID this company at all costs. NO email received after responding to this post!!!!Date of experience: November 25, 2024",1
nikoladzin,JP,"Dec 17, 2024","Placed my order on December 2nd.Placed my order on December 2nd.Never get tracking number, just order confirmation.Order number is 90936Wrote multiple emails, never received any response from you…Regards,Nikola DzinovicDate of experience: December 17, 2024",1
Nancy Green,US,"Dec 24, 2024Verified","Thank you for getting all my orders to…Thank you for getting all my orders to me in time for Christmas. The blankets look great. Will be ordering again. Date of experience: November 08, 2024",5
Stacy Malara,US,"Dec 27, 2024","Shipped all the way from ChinaI ordered my products 1st week in December and the timeline in email from them states items would be shipped 4-10 day. Today is 12/27 and the rep told me it would be another 5-7 days. They really should make customers aware that items are being shipped all the way CHINA. The tracking they provide is in Chinese! Steer clear of the seller. Christmas gifts will be late if bought from them!Date of experience: December 27, 2024",1
Cricket Fox,US,"Dec 12, 2024","Only received one item of TWO items orderedI ordered TWO ITEMS on November 22nd as Christmas gifts for a newly engaged family member.  One item was just delivered on Dec. 9, the second item was missing.  It has now been 19 days.  I have sent 4 emails to sunnyzone asking where my other order is, and have not received a single response.  I had ordered 6 items prior to these last 2 items since late October, and was delighted with the accuracy of the merchandise and wrote a complimentary reply stating that. I thought this business was the most honest of others who advertise, and would have given them 5 stars.  I've worked in law firms for the last 49 years, and am considering having them to look into this.  I'm so disappointed.Date of experience: November 22, 2024",3
kevin Mccullagh,US,"Updated Dec 29, 2024Verified","Thieving Rat BastardsI never received the shipment and inapite of telling you thieving rat bastards TWICE (THAT MEANS TWO TIMES) you have yet to correct or even acknowledge the problem. UPDATE: They said the merch was ""on its way"".....well it's still not here! Buyer beware!Date of experience: October 31, 2024",1
LaDana,US,"Dec 14, 2024","So so upset So far, I’m not pleased at all. I’ve sent emails and gone on the online chat feature. I ordered NOVEMBER 22nd and still no response back and the phone # listed doesn’t work. the order was immediately taking out of my account. This is supposed to be a Christmas gift for my daughter and I have no information on MY ORDER. I have no idea when it’s gonna be shipped or if it’ll be here on time. I am EXTREMELY upset over the customer service I am receiving. I ALSO PAID FOR EXPRESS SHIPPING…………I would like some sort of compensation for this incredibly DISSATISFYING experienceI am just so so upset. Guess I’ll file fraudulent charge with my bank and now there’s no time to order from anyone else. Date of experience: December 14, 2024",1
Jim Walker,GB,"Dec 3, 2024","Placed an order on 15/11/24 then…Placed an order on 15/11/24 then received an email on 25/11/24 to say due to shipping problems my order has been delayed. Sent numerous emails since to ask when can I expect delivery but no one has responded to any of my emails which I find very disrespectful. I am beginning to think this site is a scam.Date of experience: December 03, 2024",1
Barry,GB,2 days agoVerified,"Excellent quality itemExcellent quality item, exactly as described.Date of experience: November 29, 2024",5
hoagies hoagies,US,"Dec 26, 2024","NO BLANKET OFF SALEOff of facebook they sell the blanket for 63.99.   My son just died so the picture is of him holding his sons.  I paid for 2 blankets, one for each child.  Long time to get order and then after weeks of waiting, I got ONE blanket not the 2 I paid for.  CANNOT GET ANY RESPONSE FROM THE COMPANY.  THE PHONE NUMBER IS NOT A WORKING NUMBER.Date of experience: December 22, 2024",2
Jeanne Joers,US,"Dec 12, 2024Verified","I ordered what I wanted and held my…I ordered what I wanted and held my breath. I have it now and it is exactly what I ordered. Delivery was acceptable and I couldn’t have expected more. It’s a Christmas gift and I know he’ll love it.Date of experience: October 31, 2024",5
Isabel,GB,"Dec 6, 2024","Bad Customer Service…After several Emails asking for a delivery update I had one that said they had a logistics problem and nothing more. I know I am in the UK but  waiting over a month for an item is excessive especially as I can get one from China in less than a week.   The item is supposed to be a gift for my son. very disappointed that they are not responding to my requests,Date of experience: December 06, 2024",1
Mary-Jane French,GB,"Dec 12, 2024Verified","Really pleased myself can’t say much…Really pleased myself can’t say much more as it’s a Christmas surprise for my partner Date of experience: October 31, 2024",5
Dana D.,US,"Dec 20, 2024Verified","Quality was GREAT!Fun to Order when you can pick so many elements of the personal sign!Date of experience: November 06, 2024",5
Miss Morris,SE,"Updated Dec 5, 2024","Item ordered but not receivedI have ordered a picture for my daughters for Christmas, the following day I got a reply to say that i wouild be despatched soom, then the day after that you sent me a mail to advise you have had a logistics problem. I have emailed you twice and no response, but you are ablle to send marketing emails from the same email address so someone must be monitoring the mail. I would like to know when this will despatch or I will seek to get my money back and buy elsewhere.I have changed my stars from 1 to 3 due to the despatch note for the item being sent after my review and the claim for myu money back via PayPal.All unnecessary if you had just responded to my first email.Date of experience: December 04, 2024",3
Angela Anthony,US,"Dec 18, 2024Verified","Perfect gift for my father!This gift turned out better than expected and the recipient, my father, was thrilled!  The personalization was perfect and the speed of delivery next to none for a personalized gift!Date of experience: November 06, 2024",5
Kathy Nelson,US,"Dec 23, 2024Verified","The blanket was wonderfulThe blanket was wonderful, just expected it to be bigger. Should have looked at the sizesDate of experience: November 11, 2024",4
Fsuever,US,"Dec 6, 2024","Ordered 2 blankets on Nov the 21st from…Ordered 2 blankets on Nov the 21st from them and I've emailed them with no response. No tracking has been sent to me no one responding so $95 down the drain. But I will be reaching out to the Better Business Bureau and reporting it. I'm sure I'll get a generated response here just like everyone else and that's all the BOT will do.Date of experience: December 06, 2024",1
Gary Langlois,GB,"Dec 19, 2024Verified","The cushions were ok butThe cushions were ok but, delivery wasn’t good if I’m honest, if I’d known they were coming from China I wouldn’t have bought if I’m honest, sorryDate of experience: November 07, 2024",2
Bliss Unlimited,US,"Dec 19, 2024","I have tried to email and contact…I have tried to email and contact multiple times with no response I can't track my package this is not a good service makes me think I got scammed Date of experience: December 19, 2024",1
Sandra,US,"Jan 1, 2025Verified","The product received was as expected!The product received was as expected!Date of experience: November 19, 2024",5
Miss Mandy Holdsworth,GB,"Jan 3, 2025Verified","To get wate I asked for When I got my order they were great and I am very happy with them Date of experience: November 22, 2024",5
Steve  Angell,GG,"Dec 27, 2024Verified","Sign itself is good but it said Craig…Sign itself is good but it said Craig instead of Craig’s, which was disappointing.Date of experience: November 15, 2024",3
Vicki,US,"Dec 6, 2024Verified","The Signs Are Awesome!The two signs I bought were perfect, exactly as the photo showed. However, the stain glass ornament is just a PICTURE of stain glass and looks fake. That's why I gave it 4 stars. But overall, I liked the products!Date of experience: October 25, 2024",4
Cliffy,US,"Dec 18, 2024Verified","PerfectPerfect! Item as described and expected. Quick shipping and well packed.Date of experience: November 06, 2024",5
Shirley Bee,US,"Dec 13, 2024","I ordered a blanket of my dad‘s dog…I ordered a blanket of my dad‘s dog that just passed away from cancer a few weeks ago and when I got the blanket, it was more the size of a towel and the picture of the dog was just a black blob. You couldn’t even tell who the dog was. Very disappointed I don’t recommend this blanket.Date of experience: November 02, 2024",1
emma tyler,GB,"Updated Dec 28, 2024","Can someone please review my latest…I initially gave a 1 star review as there was absolutely no contact with a wrong order sent until I left a review which is sad as now it is sorted the product is actually really good. If the contact had been better the number of stars would have been alsoCan someone please review my latest emails. Wrong order delivered and I would really like the one I ordered. The replies to emails seem very hit and miss. Date of experience: December 06, 2024",3
This place sucks,US,"Dec 6, 2024","If I could give a zero I would!!I purchased a canvas print of my family and NOTHING lines up. The hair is off and you can see the persons outline, the shirts, and pants are also off. I wrote the company and they said is “meets their quality standards”. They must have the lowest standards of any company in the world. I hope no one EVER buys another thing from this company. Date of experience: December 05, 2024",1
Leslie Jarrell,US,"Updated Dec 5, 2024","Don’t think there for real Ordered a photo to be printed on canvas. Something came but it wasn’t what I ordered. Phone number on their website does NOT work and no one has emailed me back to help resolve my problem. I believe it to be a scam. Update- the sunny zone sent a reply when they saw this review simply apologizing but has don’t nothing to rectify the problem. They asked for a photo of what I received, which I immediately did. NOTHING from them. I still think it’s a scam Buyers beware Date of experience: December 03, 2024",1
Russ Thongs,US,"Dec 10, 2024","Bad customer serviceI have sent several e-mails on status of an order I placed almost a month ago with no information or email back. I cannot contact them and they will not respond via email. Scam?Date of experience: November 16, 2024",2
Tommy Brennan,US,6 days agoVerified,"I have never recieved my product…I have never recieved my product !?!?!?!I want a return of my money !!!!Scam !Date of experience: November 26, 2024",1
Stevie Barry,GB,"Dec 2, 2024","Still waiting for my orderI cannot find my order number or confirmation email. I still have not recieved my order and it's been over 4 weeks!! I can't request a refund with no order number and was never emailed but it's come out of my bank! I'm furiousDate of experience: November 15, 2024",1
