Username,location,date,content,Rating
Terrence Russell,AU,"Jul 18, 2024"," Klaudina seat cushion and backrest. I use my Klaudina seat cushion and backrest on my portable electric wheelchair. It gives me all day comfort and is superior to the supplied cushion and backrest. At the end of a day on the chair I no longer feel fatigued. Date of experience: July 18, 2024",5
Janet Wilson,US,"Updated Jul 11, 2024","Customer Service responded quickly to my concerns.I purchased this seat cushion for my home and office and was unable to use it.  This is a larger cushion and would be appropriate for a chair that was big enough. I would check the size of the cushion and your chair prior to purchasing it.  Customer service understood my frustration and refunded my money the same day.  Date of experience: July 08, 2024",4
JUDY KELLEY,US,"Updated Dec 20, 2024","DO NOT PURCHASE anything from them !!!!!I was sent four outer covers by mistake. I have tried to return, but not going to pay $29.00 to return them to Germany. After all this confusion I want to return everything, but not Germany. They were mailed from the US so why can't the be returned to the same. I have sent several request regarding this problem, and called the customer service number and was put on hold for over 20 minutes three times. Please advise how I can return and receive a full refund.Date of experience: November 28, 2024",1
Ms. Carola I Klink,AU,"Jun 18, 2024","Haven’t actually tried the pillow yet…Haven’t actually tried the pillow yet but I think I’ll love it, it’s for my car. What I disliked immediately was all the heavy plastic packaging. Totally unnecessary to have the pillow in 2 thick bags . Hope you can find a different solution, it literally hurt me to put it in the bin.Sorry, it had to be said Thank you 🙏 Date of experience: June 17, 2024",4
Carmen Norris,AU,"Jun 7, 2024","Seating Relief.To manufacture a product that allows people to sit in a chair without twisting and turning plus moaning and groaning because of the pressure, shows me that a serious commitment is in place to produce a ""HAPPY"" product. I know this product, as with all products, will not suit everybody, but it does suit me better than other items that I have tried.Date of experience: June 07, 2024",5
Gita Khanna,AE,"Jun 14, 2024","Delivered on time & good quality CushionsGot my Cushions as per schedule & the product is of very good quality. Exactly as shown in the picture. The comfort of sitting long hours with the help of the cushion is truly amazing. Very satisfied with my purchase. Date of experience: June 07, 2024",5
Trost,ES,"May 2, 2024","Most relevant are the quality and price…Most relevant are the quality and price of the product (a seat cushion). It was bought for my husband's wheelchair a few days ago -he sits for hours- and we are not sure for the moment that the cushion helps to relieve his backacheDate of experience: April 22, 2024",5
Paul Mazzio,US,"Jul 13, 2024","Pure DelightAfter researching several companies who claimed to have the best seat cushion, I googled what is the #1 best seat cushions and your company came up. I looked into it and thought it sounds like it is just what I need for this new season of driving. So I ordered 2 of the. One for my school bus and one for my car. Little did I know the amazing surprise my body was going to feel as I began to use them. WOW!! No pain driving and was amazing. So gave one to my fellow driver who loves it and no pain too while driving our long routes. So definitely deserving of KUDOS of the Highest for a well designed product that can help everyone!!Date of experience: July 01, 2024",5
Farm Granny,US,"Oct 25, 2024","I can safely and painlessly sit again.It became very obvious that sitting was painful and making my back and legs ache.I have become older, skinny and boney.Date of experience: October 23, 2024",5
Ernest Iannelli,US,"Jul 11, 2024","I had posted a review where I told that…I had posted a review where I told that it was impossible to return a seat cushion.subsequently, I was contacted by Klaudena, and my money was refunded, and I was promised a gift for my trouble.so, it pays to complain.But they are still a bad company to deal with.Date of experience: July 09, 2024",5
Elaine S,US,"May 21, 2024","I was contacted by Klaudena's customer…I was contacted by Klaudena's customer service yesterday, May 20th, to address my previous complaint. I was informed they were very sorry for what happened with my order. Customer service is looking into my order and has compensated me, which I think is what a reputable company would do. I'm totally satisfied with the outcome. Date of experience: May 20, 2024",5
Gaye Hall,AU,"Updated Jun 28, 2024","Refund I would like to change this review I did on this company.  When I finally managed to contact the correct department Klaudena have gone out of their way to fix my complaint.  They have refunded the full amount I paid as a show of good faith.Date of experience: May 17, 2024",4
Pauline Webber,AU,"Jun 21, 2024","Look looking their bestJunOffering 3 for 1 is an excellent incentive for people to buy . The overall appearance of these products is Feminine, And appealing, All three containers have a fresh clean look, I love that they are all pump bottlesDate of experience: June 21, 2024",5
Raffaella Roviglioni,IT,"Updated Oct 13, 2024","Pillow didn't regain right shape from vaccuum bag - they refunded itI ordered twice from this company, and some products (the seating pillow) were fine both times. But the lumbar support pillow didn't regain its intended shape after days from opening the vacuum bag it came in: the asymmetrical shape made it useless. They sent me a replacement for it, and this second pillow was even worse than the first one: the shape was not regained and it remained flat on one side, even more irregular than the previous one. I asked for a refund at that point, and they would not give me my money back unless I return the pillow *at my own expense*. Given it's a shipment to China, the cost to send it back equals what I paid for the pillow.Really bad customer care, since the refund for a defective item cannot be treated as any other return (because you don't like the item or else). I will never recommend it again.EDIT: the company reached out to me and offered a refund for the item which I received quickly. Given that, I am open to buy from them again - also considering the other items I bought are pretty good quality and deliver as promised.Date of experience: October 07, 2024",3
Ron Stojek,US,"Nov 8, 2024","Helpful PersonnelAs I needed to return 4 extra covers (my order error) the process was easy due to your your kind personnel. Date of experience: November 01, 2024",5
Jerry Buckman,US,"May 22, 2024","The item shipped on timeThe item shipped on time. The item is even better than I  thought. I have a large Lazboy rocker in nice leather. I have tried several covers for the chair. None stay in place and I was constantly putting myself back in place. With the type of finish on the bottom of the cushion it stays in place, nicely, on the leather seat.Great!! All the other features just make the cushion that much better!Date of experience: May 20, 2024",5
Sharon Lippert,US,"Apr 23, 2024","Posture and core strengthI got the seat cushion for more support.  If you sit a lot, this is really great for helping your posture which is really important as we age. Sitting up straight helps core strength too.  I hope they make another version for the car.  This seat didn't fit for my car, it may for yours.Date of experience: April 23, 2024",5
Jude powell,US,"May 25, 2024","Relieved lower back issuesI appreciate being contacted by the company for my honest feedback on their product and was able to say I'm very happy with the ergonomic office chair cushion I purchased.  It's a game changer for my back issues.  Date of experience: May 24, 2024",5
Linda-Ann Tolla,US,"Jun 22, 2024","Unbelievable comfort at first…Unbelievable comfort at first sitting….I have been using it in bed watching TV…I have even fell a sleep through the night on it….I am thinking of getting one for my wheelchair….thanks Date of experience: June 19, 2024",5
whackfoldeediedo,US,"Updated Jun 18, 2024","Fraudulent companyI ordered one cushion and they sent me four. The cost of returning the other three exceeds the value of the product. This is Trump like con artistry.  The product itself is sub par. Take my advice and avoid this company .UPDATE: In fairness, the company reached out to me and gave me a full refund. SO I take back my initial review and am now happy to say that I am very satisfied.Date of experience: June 11, 2024",4
Monica K,US,"May 13, 2024","Top Notch Customer ServiceI did contact customer service and they were very helpful. I had purchased 4 of the cushions and I was unsure if I needed to purchase the covers for them separately. The representative assured me that they came with covers and cancelled the order immediately for the cushions - I did not have to wait a week or two for the credit like most companies make you do.Date of experience: May 03, 2024",5
Joshua Peart,AU,"Jun 3, 2024","A great product which actually works!A great product which actually works!I have had lower back pain for years on and off due to sitting for long periods of time in meetings. This product is easy to carry around to wherever I go and I can just put it on the seat prior to sitting and it's a lifesaver. No more pain when I go to get up after an extended period of time sitting down. Thanks Klaudena!Date of experience: June 01, 2024",5
L E,US,"Updated Oct 10, 2024","I'm hoping this gets your attention…Edit: Well, this review worked. They sent me another cushion and it is currently re-inflating after the journey. I am hopeful that it will be comfortable and grateful they fixed the situation. Leaving off one star because it was quite the runaround and now they won't stop calling me to talk...I'm hoping this edit serves as a gentle message that we do not need to talk...please stop calling and thank you again for your help.~I'm hoping this gets your attention because nothing else has. I noticed the address I shipped to was wrong within 30 seconds of the order. I immediately had a conversation with an agent saying I needed to change the address, she took down my accurate address and said she would process it. Two days later I get an email saying it's coming to the wrong address which is across the country. When I emailed about it I got a response saying I needed to work it out with the carrier. What?? Why would your customer service be unable to cancel or change an order within 30 seconds of doing it? I just want this cushion or a refund, whichever is faster!Editing to say: You aren't giving me any way of contacting you other than the form. I've already talked to you on the form and you keep offering me digital gifts worth more than the cost of the cushion instead of just sending me another cushion or refunding me...! For the love of all that is holy please just refund me or send the cushion to the right address!Date of experience: September 29, 2024",4
Rose Fleet,US,"Jun 18, 2024","ReclinerPrimary use of cushion is for my recliner when I watch TV.  The cushion is not as wide as I would like it to be to cover more of the recliner seat, but it's medium soft and comfortable.Date of experience: June 18, 2024",4
Steve Jarrett,AU,"May 4, 2024","Quick postage and product is excellent…Quick postage and product is excellent quality and has helped my lower back pain to go away. My 80 year old mother also finds it very comfortable.Date of experience: May 04, 2024",5
christy,US,"Sep 18, 2024","The seat cushion is very well madeThe seat cushion is very well made, the height is perfect for my computer chair. I feel much better after sitting so long. The shipping was fast and the packaging was great.Date of experience: September 18, 2024",5
Eddie,US,"May 20, 2024","Great customer serviceGreat customer service. Available to answer any questions. It took a little time to provide the tracking number but everything else was on point. Product is of good quality. Date of experience: May 20, 2024",5
Karel van Dooren,CH,"Dec 19, 2024","The seat cushions and the head pillow…The seat cushions and the head pillow are a very positive experienceDate of experience: December 06, 2024",4
Lemonkay,US,"Jun 11, 2024","Superior comfort.I have tried 6 other cushions for my wheelchair. None of them worked. This one provides superior comfort through an 8 hour shift at work.Date of experience: June 11, 2024",5
Sharan Pike,US,"Jul 9, 2024","I ordered 1 seat cushion and a cushion…I ordered 1 seat cushion and a cushion cover. The cushion was on special for $18.85 and the cover $14.10. I was immediately inundated with more offers. Then before I got the order tally you had changed the order to 4 cushions for a total of $103.00. I had to go searching for the invoice. The order total should be done immediately before confirmation and I would have them seen the mistake and changed it. But now you say it is too late to make any changes. This sounds very shady. I would like to cancel the order. Date of experience: July 08, 2024",3
VeAnn Nichols,US,"Jun 14, 2024","I love the cushionI love the cushion.  The only problem I had was somehow 8 cushions were ordered and I could not change it at the time of purchase.  Returning the items was very expensive so I kept them with a 20% discount and some online items.  The support section was very helpful.Date of experience: June 07, 2024",3
Hugh Mclachlan,AU,"Apr 23, 2024","the product is exactly what it was…the product is exactly what it was described online, nothing false. it was posted quickly and received in the same condition it left the warehouse.Date of experience: April 23, 2024",5
Lilian,IE,"Jun 19, 2024","I bought the Klaudena for leg and back…I bought the Klaudena for leg and back pain while driving. Since using this product the pain has reduced dramatically.. I genuinely love it, its so good to not feel pain anymore Date of experience: June 12, 2024",5
TERESA STEELE,US,"Jun 13, 2024","Comfier than anticipatedI really like this cushion. I did not expect it to be any where near as comfortable as it is.  So far it really positions me just the way I like.  I just bought another one for my husband.Date of experience: June 07, 2024",5
Consumer,US,"Dec 9, 2024","My husband could not use the seat…My husband could not use the seat cushion, since he is so tall the cushion made his head hit the roof of the car and he said it was not comfortable. I called to return and was told if the package was opened I could not return it.  I couldn’t believe it.  I told the representative that I would make sure and put on Facebook not to order their product.Date of experience: December 08, 2024",1
Jimmy Scheel,US,"Dec 11, 2024","They give what they promiseThey give what they promise. The cushions were very well presented, and I got just what I ordered.Date of experience: November 27, 2024",5
Janet Forrester,CA,"Nov 23, 2024","Buyer Beware-This is not America’s #1 Seat CushionI ordered 4 seat cushions in what I thought was Canadian dollars - not clear on currency. Got charged in U.S. dollars. Then received a misleading email saying ""did you forget to order seat covers?"" So I ordered 4 seat covers. Package arrived with seat covers on the seat cushions. Two days later, received 4 seat covers which I didn't need. Seems returns must go to Germany and the shipping costs 2-3 times more than the items are worth. No satisfaction from customer service. No refund without returning items. Apparently not clear where the company is located. Invoice says ""UAB Ausica Gedimno g. 45-7, LT-44239 Kaunas""Date of experience: November 19, 2024",1
Danielle ,AU,"May 12, 2024","Happily ordered two of these products…Happily ordered two of these products one was for Mother’s Day ! Thankfully it arrived in time ! Very satisfying Date of experience: May 12, 2024",5
Linda Bartnick Hoefer,US,"Dec 8, 2024","Rip OffI am one of the ones that got lost in the process of returning my 4 cushions, that I did not order.  I refuse to pay the $94.00 to ship them back to Germany when it only cost the company $8.95 to send them to me in North Carolina.  So I returned the 4 cushions to the address, Cheektowaga, NY where they were shipped from.  They received them on Saturday  12/7/2024.  I have not heard back from them.  I would not do business with them.  It is a rip off,.Date of experience: December 01, 2024",2
Yvonne Alston,US,"Jun 17, 2024","Very comfortableVery comfortable.  Helped my posture.  It was a little slippery. I would recommend it to others.  Foot stool was also very comfortable and convenient.Date of experience: June 13, 2024",4
Mike Gantnier,US,"May 29, 2024","Bad AppThe APP you use for orders does not work properly and makes changes to the order as it is placed. I wanted 1 seat and when I placed my order it showed I ordered two. On another order I ordered one seat and one cover and after I placed the order, it showed I ordered one seat and four covers. Date of experience: May 09, 2024",3
Eunice Ann Carr,AU,"May 28, 2024","I sit all day and using the Klaudena…I sit all day and using the Klaudena cushion has made the day bearable now, so will no doubt order another, to save carting it around to another room.Date of experience: May 28, 2024",4
Bobbi Griffith,US,"Jun 22, 2024","Received quickly and helped a lot!We received the Kaudena cushion very quickly. My husband has a severe back problem that causes pain when he sits. This cushion helped him so much in his recliner and in the driver's seat of our vehicles. GREAT product.Date of experience: June 15, 2024",5
Gregory Merkle,US,"Updated Jul 12, 2024","Great sizeGreat size. Harder than expected, not giving as much relief as desired. Customer service responded with a positive response in a fast manner. Was satisfied with the way the company made a resolution. Date of experience: July 07, 2024",3
sheilapog,CA,"May 21, 2024","The great customer service when I had a…The great customer service when I had a problem with one of the seat cushions! Awesome!!! The cushions are a game changer for my husband and his back comfort! Thanks for a great product!! Keep up the great customer service! One of the BEST i have had to deal with!!Date of experience: February 21, 2024",5
Doug Hansen,US,"Updated Dec 2, 2024","Return of Product is costly!I bought a seat cushion from Klaudena.  The company sent 4 cushions and I was charged accordingly.  I tried to return the order to get a refund.  In order to return, the package must be sent to Germany.  The cost of freight is high.  I contacted Klaudena for help since it was a mistake from the shipping department. Today I received a phone call from a Klaudena representative and they issued me a credit for the three extra cushions.  I am thankful and satisfied this got worked out.Date of experience: November 14, 2024",1
Kirk Faupel,US,"Jun 7, 2024","It's likely just meIt's likely just me, my posterior isn't used to having a cushion underneath it. Hopefully I'll get accustomed to it.Date of experience: June 04, 2024",4
Marianna Kramer,NL,"May 22, 2024","Thank you Klaudena!It took some time before my order arrived, that is the only downside. Other than that the order was very wel packaged and reached me in good shape. I am very pleased with my back pillow. Thank you Klaudena!Date of experience: May 11, 2024",4
Rebecca Childress,US,"Nov 22, 2024","SCAM to return have to pay to send back to GermanyThis cushion does not work to relieve anything. I ordered on Nov 8th and returning on Nov 22. They try to claim that if you OPENED the package you can't return it. I have the original packaging and have packed it back. Then they tried to offer me digital products vs the return.Now after being on hold tells Maria in customer service was problem - would not give a supervisor telling I have to ship back to Germany. Which is not on your RETURN page. Google requires everything to be upfront RIGHT there. You have this buried on purpose in a terms and conditions page because no one is going to spend $50 to send overseas. This is SCAM DO NOT PURCHASE. Date of experience: November 22, 2024",1
Michael Noll,US,"Dec 20, 2024","Ordering experience is great…The overall experience of ordering through delivery is excellent. I have zero complaints.Date of experience: December 02, 2024",5
Patrick Gamble,US,"Aug 4, 2024","Ordering was easy and arrived early Ordering was easy. I was informed during the whole process. I did not take log to arrive. And to be honest, I really like the product. It helps my back side feels great.Date of experience: July 12, 2024",5
Harriet Irene Hilbert Hilbert,SE,"Oct 16, 2024","It is a good productIt is a good product, good price (I bought several to family members). Date of experience: September 12, 2024",5
Gloria,AU,"Jun 12, 2024","Prompt deliveryPrompt delivery, as I needed the cushion with some urgency. Great customer service. The cushion itself is terrific, I highly recommend.Date of experience: June 12, 2024",5
Dean Thurston,US,"May 21, 2024","The foam seat is very comfortable and…The foam seat is very comfortable and form fitting. The fabric is attractive, but it is very light weight. I hope the stitching will last.Date of experience: May 21, 2024",4
Douglas Barclay,SE,"Jun 22, 2024","Excellent seating I liked both the seat cushion and the back cushion - as they give a nice seating and a stiff back feelingDate of experience: June 22, 2024",5
Mrs Kathleen Topping,GB,"Dec 18, 2024","YES EVER7YTHING WAS EXCELLENTDate of experience: December 18, 2024",5
Skip Sage,US,"Jun 18, 2024","After five purchases of otherAfter five purchases of other cushions for my desk chair that failed. Cost ranging up to 100 bucks, this one is perfect. I love it.Date of experience: June 18, 2024",5
ALICE B NARANJO,US,"Apr 23, 2024","CUSHION IS GREAT FOR SLENDER FIGURESCUSHION IS GREAT FOR SLENDER PEOPLE BUT A PLUS SIZE NEEDS MORE CUSHION TO BE EFFECTIVE Date of experience: April 18, 2024",5
McK,US,"Oct 19, 2024","Morally corrupt company, avoid at all costs!Absolutely agree that this company is a big scam. They added things to my order that I did not order, and just took my money. Their money-back guarantee is worthless, as they demand international shipping (to Germany) to return items that were shipped from NY. Totally morally corrupt.Date of experience: October 18, 2024",1
Karen Bryan,US,"Apr 25, 2024","Helpful website and follow up after…Helpful website and follow up after purchase, just used my cushion yesterday for first time at work and it does seem to have helped with my back issues and hoping it continues to make a difference in relieving painDate of experience: April 24, 2024",5
Robert,US,"Jun 20, 2024","Great product as we have experienced…Great product as we have experienced after 3000 miles of testing this productDate of experience: June 20, 2024",5
Johnny Lamb,US,"Jun 6, 2024","Ordering was easyOrdering was easy.  Product arrived as expected and in time frame quoted.Date of experience: June 06, 2024",5
Stephen Longo,US,"Jun 22, 2024","The seat cushion is overall goodThe seat cushion is overall good.  One suggestion is to improve rear-ending comfort by eliminating the ""borders"" by rounding the contour lines.Date of experience: June 22, 2024",4
THOMAS CISEK,US,"Updated Jul 1, 2024","***Caution-Caution*****Caution-Caution**Read refund policy before buying.Cushion was too firm for my needs.Date of experience: June 24, 2024",3
