Username,location,date,content,Rating
Gisella Hanze,US,"Jul 3, 2024","I have always had great experiences…I have always had great experiences with Nick Susko from Bulbs.com. Always attentive, helpful, and knowledgeable.  Amazing customer service all around. I have been purchasing lights and dealing with Nick for about 4 years. Nick is like a family member to me.Date of experience: June 28, 2024",5
Kevin Vo,US,"May 29, 2024Verified","Andrew Johnson I had reached out to my ex client Andrew Johnson, knowing he works at bulbs. Andrew Johnson is truly an expert in his field. He was patient and very professional. Helped me source out the perfect type of lights for my barbershop. Learned so much about light soecs through the process. Felt like Andrew Johnson was the owner of the company himself ! Thank you for making it a breeze while purchasing from bulbs !Date of experience: May 29, 2024",5
customer,US,"Oct 10, 2024Verified","I appreciated that I received a phone…I appreciated that I received a phone call versus going through it on the chat bot. Sales rep was very helpful in walking me through the rebate process.Date of experience: October 10, 2024",5
Hannah Campbell,US,"Jun 13, 2024","No customer too smallThis is my second time buying from Bulbs.com, and both times I have been so impressed with the customer service and expertise. Melissa C. helped explain all the different options and asked all the right questions to help me find the bulb I was looking for. And only 24 hours later, the bulb arrived at my door and it was just what I hoped it'd be.Even though I am just one person shopping for one specific bulb, and not a large business client, I was treated with just as much care and consideration. That's the kind of experience that makes me recommend a business to friends and keeps me coming back. Date of experience: June 12, 2024",5
Rob electriciancustomer,US,"Jun 14, 2024Verified","Purchased bulbs previously and items…Purchased bulbs previously and items arrived very fast and packaged well.Also called customer service for a new order and they were very helpful in getting me the correct bulb I needed to replace a legacy fluorescent lamp.Will be ordering more in the future from them. Date of experience: June 14, 2024",5
Skyliss,US,"Jun 6, 2024Verified","Hollywood FriendlyKevin saved the day and was able to get the manufacturer to drop ship an order next day air after FedEx fumbled an order from another vendor for globes that were very time sensitive. He only had a few hours lead time and we barely made the 3:30 ET cutoff for last shipment out, but less than 24 hours later I had what I needed in hand on the other side of the nation and literally saved the show!Date of experience: June 04, 2024",5
Charlene G Murdock,US,"Dec 13, 2024Verified","Your customer service reduces…Your customer service reduces significantly once you have your customers money. In sales work, it is the 2nd and 3rd sale that are the goals, in my opinion.Date of experience: December 04, 2024",1
Charlene Cartwright,US,"Nov 12, 2024Verified","Jim is great! Jim helped me get my order corrected today - he was a huge help and we really appreciate it! Date of experience: November 12, 2024",5
Kimberly Wiarda- Bluetape USA,US,"Nov 21, 2024Verified","Jim R was very responsive and went…Jim R was very responsive and went above and beyond to have the shipment get out before the holidaysDate of experience: November 21, 2024",5
Jen From Morehead State Univer,US,"Sep 12, 2024Verified","Dave has been a delight to work withDave has been a delight to work with. From his bright funny disposition on the phone, to the great communication skills. I look forward to becoming a regular customer in the future!! Date of experience: September 12, 2024",5
Roger H,US,"Jul 9, 2024Verified","Great customer support and experience great customer support and experience . I started my order and had movers and contractors show up before I was able to complete my order. Thw salesperson was very understanding and I was able to call him back a few hours later to complete my order Date of experience: July 09, 2024",5
customer,US,"Jan 3, 2025Verified","Very helpfulVery helpful Date of experience: January 03, 2025",5
customer,US,"Jan 3, 2025Verified","Great serviceDate of experience: January 03, 2025",5
customer,US,"Sep 19, 2024Verified","Having a sales rep handy to give…Having a sales rep handy to give advice, help find products, research availability, etc. is such a top-notch experience!Date of experience: September 19, 2024",5
Reine Parsons,US,"Dec 7, 2024","Bathroom Light Fixture BulbsOne of my bathroom light fixture bulbs had burned out, but the other two remained illuminated.  I went to the big box hardware stores looking for as close of a match as I could to the one that burned out, but I could not find anything.  I tried a regular bulb, but it just did not look right and it stuck out a little bit farther than the other two.Buying lightbulbs used to be easy but now it’s pretty painstaking to make sure you get the right one for the right fixture with the right wattage, lumens, Is it halogen?, Is it an LED?, etc.Finally, I had enough and I did a Google search and I found this wonderful company, bulbs.com.  I called them and a young gentleman answered the phone and I told him my situation gave him all the information off the burned out bulb. We talked about what kind of color light that the other two bulbs present and long story short, this person that I talked to on Monday, December 2, 2024, got me hooked up with the correct bulb that I need and I ordered 12 of them that way I can have them should any of the other bulbs in my bathrooms burn out I will have the replacements on hand.I can’t remember his name, but he hooked me up with the correct bulb, an  LED 9W/60W, A19, 800 lumens/brightness, 3000K soft white light appearance and the bulb is frosted. The bulb also has that hard coating part that takes up the lower half of the bulb as well.He gave me the information, I went online, I ordered the 12 and about four days later FedEx was handing them to me in my driveway.  If I ever need another lightbulb for my new construction townhome again, bulbs.com is the only place I’m going to go.  The person that helped me was so genuine and so professional and so sweet and so caring, and he really was drilling down and asking me a lot of questions to make sure that he got me the right lightbulb for my light fixture and so for that, I am eternally grateful.  I think bulbs.com is exactly what we need more of in this country in terms of online retailers.  I’m very happy I found them online. I’m even happier that I made the phone call to the company and I’m thrilled that I don’t have to worry about light bulbs for my bathrooms for about eight years. Keep up the great work and thank you.Date of experience: December 02, 2024",5
Charlie,US,"Dec 6, 2024Verified","Great service Cole worked with me and…Great service Cole worked with me and found us the best bulbs for that location.Date of experience: December 06, 2024",5
Editha Jonkergouw,DE,"Nov 7, 2024","It doesn't get any better than thisI got incredibly great advice and help from Missy. She helped me a lot and it was a great pleasure to communicate with her. Thank you very much!Date of experience: October 29, 2024",5
Gina,US,"Oct 21, 2024Verified","Bulb Reorder for one no longer availableI hadn't ordered in a while but the bulb I needed was no longer available. I called and Kevin looked it up, told me to give him an hour, and he would have me a replacement. He was a man of his word. I got the order, placed it and will soon have my bulbs. Thank you for great customer service! Date of experience: October 21, 2024",5
BrianS.,US,"May 8, 2024Verified","The customer service is TOP NOTCHThe customer service is TOP NOTCH. Bill went above and beyond to help facilitate my needs. Friendly. Knowledgeable. And thorough. I couldn’t recommend bulbs.com more. Date of experience: May 08, 2024",5
JB,US,"Jul 24, 2024Verified","I was able to get the MR 16 lamps that…I was able to get the MR 16 lamps that I needed. I spoke to customer service they’re very helpful. They got me an excellent quote very professional and easy to work with. I will definitely use them in the near future.Date of experience: July 24, 2024",5
GoldLeaf Associates,US,"Nov 12, 2024Verified","Cole is always very helpful and…Cole is always very helpful and informative when I give him a call for an order. Date of experience: November 12, 2024",5
'fleetian,US,"Nov 26, 2024Verified","Great sales repSales rep helped with alternative to a lamp no longer able to be sold in MADate of experience: November 26, 2024",5
D. Harris,US,"Jun 6, 2024Verified","Excellent Customer ServiceBill Simpson was incredibly helpful assisting with finding the right bulbs and measure of light for our commercial space.  He found a rebate that was outstanding as was his customer service.Date of experience: June 06, 2024",5
Leslie,US,"Oct 31, 2024Verified","Easy, great assistance. I sent a picture of what I needed to our Rep Ann, and she had a fast turnaround with a link for me to order. Date of experience: October 30, 2024",5
Dave Johnson,US,"Oct 29, 2024Verified","I emailed a question to your…I emailed a question to your representative COLE.He responded with a phone call . We discussed what i needed and i placed an order.  He is looking into a warranty issue for me . I am sure he will call back as soon as he gets information. His track record is good. I appreciate him . Date of experience: October 29, 2024",4
Alpine City,US,"Oct 25, 2024Verified","Such an easy experience to place an…Such an easy experience to place an order with our tax exempt status. Thank you to Bill and Jaime for their help.Date of experience: October 25, 2024",5
Kerri at Fuller's Collision,US,"Aug 23, 2024Verified","Sam Houston you are a rockstarSam Houston you are a rockstar!  Thank you for your help and assistance in finding what we needed to keep our paint booth well lit.  Date of experience: August 23, 2024",5
Jeffrey M,US,"Aug 6, 2024Verified","Needed more bulbs!I picked up the phone, made the call, got GREAT CUSTOMER SERVICE FROM SAM, and less than 5 minutes later my order was complete. He even had to find a comparable substitute bulb for me. This is why Bulbs.com is my go to for any lighting!!! Can you give more stars??? I just my office staff we need to be like bulbs.com!!! :)Date of experience: August 06, 2024",5
Jackie Levine,US,"Sep 16, 2024Verified","Bill Harvey is ALWAYS a pleasure to…Bill Harvey is ALWAYS a pleasure to work with: polite, knowledgeable, helpful...couldn't ask for anything more.Date of experience: September 16, 2024",5
Frank,US,"Aug 8, 2024Verified","Top customer service.Top customer service.Called and spoke with Jim, he reviewed my needs and helped me through the ordering process.Date of experience: August 08, 2024",5
Robert goldstein,US,"Nov 12, 2024Verified","Great sales repGreat sales rep, knowledgeable and willing to go the extra mile for the customer.Date of experience: November 11, 2024",5
Laurie S.,US,"Jul 19, 2024Verified","Great First experienceBill was very pleasant and helpful as well as very knowledgeable.  This was a great first time experience in working with Bulbs.com.Date of experience: July 19, 2024",5
Ruth Vasquez,US,"Jun 12, 2024Verified","Fast and smooth transactionI called in a credit card over the phone, and it was surprisingly went very smooth and quick. Usually takes some steps us being tax exempt. Jason G was very quick and helpful and friendly. Am still amazed how quickly the transaction went. Keep up the good work. You are the best in my book.Date of experience: June 12, 2024",5
Clean and Light,US,"Dec 12, 2024Verified","Sam was able to locate what I neededSam was able to locate what I needed, improve the price and get the bulbs out quickly.  Easy-peasy !!!Date of experience: December 12, 2024",5
customer,US,"Sep 3, 2024Verified","Green initiative is a scamOrdered the wrong bulbs, Jim quickly cancelled it and got me the correct bulbs.  Very nice.  The incandescent bulb ban is a joke and is for money purposes only.  Date of experience: September 03, 2024",5
STEPHEN PELTON,US,"May 3, 2024Verified","Awesome customer serviceAwesome customer service! In 5 minutes I had a car charger enroute to my office for delivery on Monday and I placed the order at 3:20 on a Friday. Date of experience: May 03, 2024",5
Chris,US,"Dec 23, 2024Verified","Thanks!Timely follow up, good communication, got us what we neededDate of experience: December 23, 2024",4
susan leahan,US,"Aug 17, 2024Verified","Nick was very professional and helpful…Nick was very professional and helpful with all that I needed.  Will definitely work with him and the company.Date of experience: August 16, 2024",5
Anthony/Tuxego,US,"Jul 24, 2024Verified","Bill was super helpful Bill was super helpful in finding me the bulb which best matched the model I currently haveDate of experience: July 23, 2024",5
"Pro Sound, Inc.",US,"Sep 16, 2024Verified","Great Customer Service!I always get such great customer service from Bulbs.com. If they don't have it in stock, they let me know right away. They hunt down the weird lamps that I sometimes need.  I love them!Date of experience: September 16, 2024",5
Rached,US,"Jul 24, 2024Verified","Sam was very knowledgeable &…Sam was very knowledgeable & professional, he knew exactly what to do to help me with my order.Date of experience: July 24, 2024",5
Dave in Pasadena,US,"Jul 25, 2024Verified","Sales person Dave was very helpfulSales person Dave was very helpful.  I couldnt find the bulb i needed anywhere in the internet.Date of experience: July 25, 2024",5
Neffs Renovations LLC,US,"Aug 4, 2024Verified","Cole really helped me out with…Cole really helped me out with suggestions and made my order process go smoothly. Date of experience: August 01, 2024",5
Darrell,US,"Sep 24, 2024Verified","Got me what I needed at a fair price!Nick in customer service was patient and helpful.He got me what I needed at a fair price.Can't ask for more.Date of experience: September 23, 2024",5
customer,US,"Sep 13, 2024Verified","Great customer service over the phoneGreat customer service over the phone! No wait time, helpful, and with a real human!Date of experience: September 13, 2024",5
customer,US,"Aug 13, 2024Verified","Ann Marie was a great help.Ann Marie was a great help.Knowledgeable and professional. Easy to place my order.Date of experience: August 13, 2024",5
customer,US,"Aug 12, 2024Verified","Great company to work withAlways quick and responsive as well as communicative with back orders and look for solutions in those cases.I also appreciate the representative looking into possible rebates in my area to save in upfront costs in converting existing florescent bulb fixtures to LED.Date of experience: August 12, 2024",5
Philip Marrone,US,"May 8, 2024","Dealing with Melissa was awesomeDealing with Melissa was awesome. She was helpful and very knowledgeable. She went out of her way for me....Phil MarroneDate of experience: May 06, 2024",5
customer,US,"Aug 1, 2024Verified","Jason Garrett handles my light bulb…Jason Garrett handles my light bulb needs and is an amazing light bulb specialist.Date of experience: August 01, 2024",5
Steve M  Sanibel electrical,US,"Dec 11, 2024Verified","Got a happy ending with my order.Got a happy ending with my order. Date of experience: December 11, 2024",5
Russell,US,"Aug 20, 2024Verified","Nick was very helpful and assisted me…Nick was very helpful and assisted me to purchase a unique outdoor LED bulb.Date of experience: August 19, 2024",5
Schoeps,US,"Oct 21, 2024Verified","Only order from hereQuick response, expert guidance! Thank you as always!!!Date of experience: October 21, 2024",5
Charles,US,"Jul 29, 2024Verified","Easy site to navigateEasy site to navigate, many products and pricing is good. Shipping is high however.Date of experience: July 29, 2024",5
Dennis,US,"Sep 18, 2024Verified","Great salesman, quick customer serviceGreat salesman. Informed and guided me to the correct product. Quick responses back to my questions.Good product.Date of experience: September 18, 2024",5
Tiffany Ann Coddington,US,"May 3, 2024","You won't Be Sorry You Called Them!!!I just wanted to take a moment to express my appreciation for the outstanding service provided by your sales representative, Bill S***. He has been absolutely fantastic in assisting me with orders for our business, Ace Handyman Services North Indy.Bill's helpfulness, kindness, and quick responsiveness have truly exceeded my expectations. From helping me determine exactly what I need to efficiently processing orders and even facilitating returns for items ordered by mistake, Bill has made the entire process seamless and stress-free.It's truly refreshing to work with someone who is so dedicated to providing exceptional service and ensuring customer satisfaction. His attention to detail and commitment to excellence are commendable.I have been so impressed with Bill's professionalism and competence that I've already recommended him to other offices within our company. Thank you for having such a valuable team member!”Date of experience: May 02, 2024",5
Art,US,"Jun 25, 2024Verified","Did Not Receive Promised DiscountPrior to starting my order I signed up for a 5% discount. I didn't receive an email with a discount code as indicated at sign-up. I opened an account and had expected the discount would show up somewhere in the order process, but it did not. I was in a hurry when I was ordering and went forward with the order. But I would have liked to have received the 5% discount and given bulbs.com 5 stars.  Date of experience: June 25, 2024",3
Andrew  Morrissey,US,"Aug 27, 2024Verified","Great customer service Jim was very helpful in helping me locate and order the needed product.Date of experience: August 27, 2024",5
dswanson,US,"Jun 12, 2024Verified","Jared does a great job at customer…Jared does a great job at customer service! He always finds a solution! Date of experience: June 12, 2024",5
Dinesh.M,AE,"Aug 8, 2024Verified","Prompt supports both on technical and…Prompt supports both on technical and commercial portion. Keep it up.....!Date of experience: August 08, 2024",5
customer,US,"Dec 4, 2024Verified","Bulbs that workDavid helped find the correct bulbs for our auditoriumDate of experience: December 04, 2024",5
Kathleen  Cutlass,US,"Jun 14, 2024Verified","Annemarie was an absolute pleasure to…Annemarie was an absolute pleasure to deal with!If I lived in MA, I would steal her away & ask her to work with me ; )Date of experience: June 13, 2024",5
Evolution Electrical,US,"May 22, 2024Verified","We love dealing with Sam the lighting…We love dealing with Sam the lighting expert for our commercial needs. Date of experience: May 22, 2024",5
customer,US,"Jul 30, 2024Verified","Great CompanyCole is the greatest guy! Helpful, fast, professional, great pricing.Date of experience: July 30, 2024",5
De S.,US,"Sep 27, 2024Verified","Ann Marie is great!Ann Marie is great! She's responsive, quick, and knowledgeable.Date of experience: September 27, 2024",5
James,US,"Aug 29, 2024Verified","They went over and beyond to get the…They went over and beyond to get the right product for a very special hotel project!Date of experience: August 29, 2024",5
Vinewoods,US,"May 3, 2024Verified","Long term customer of Bulbs.comI have been buying from Bulbs.com for almost 20 years!  They have what I need at competitive prices.Date of experience: May 03, 2024",5
Jim Gardner,US,"Oct 15, 2024Verified","Friendly people and very knowledgeable…Friendly people and very knowledgeable about their products.  They are great on the follow ups.Date of experience: October 15, 2024",5
Fiorella Labiento,US,"Oct 28, 2024Verified","The customer service that Dave provides…The customer service that Dave provides is 5 starDate of experience: October 28, 2024",5
Stacie,US,"Sep 10, 2024Verified","Great response time from KevinGreat response time from Kevin. Extremely helpful and quick.Date of experience: September 10, 2024",5
customer,US,"Oct 18, 2024Verified","My salesman did a great job…My salesman did a great job communicating, searching out options, and following upmwith me.  It was a good old fashoned customer service experience.Date of experience: October 16, 2024",5
Latrobe Presbyterian Church,US,"Nov 14, 2024Verified","I appreciated the help I received from…I appreciated the help I received from Rhonda, very professional and informative.Thank youDate of experience: November 13, 2024",5
Hawaii Self Storage,US,"Aug 26, 2024Verified","Awesome service and great pricing!Sam Houston was very helpful and responsive.  Excellent service with great pricing!  Will definitely continue to order from here!Date of experience: August 26, 2024",5
Nick,US,"May 22, 2024Verified","I had ordered and it was wrong a quick…I had ordered and it was wrong a quick phone call and it was taken care of in a matter of seconds. Great working with a company that takes care of you.Date of experience: May 22, 2024",5
Tennessee Airport,US,"Oct 7, 2024Verified","Appreicate the ease of ordering online…Appreicate the ease of ordering online with our company purchase order. ThanksDate of experience: October 07, 2024",5
BILL,US,"Aug 27, 2024Verified","MUCH NEEDED BULBS !WAS GLAD I WAS ABLE TO FIND YOUR COMPANY AND PURCHASE THESE BULBS. IT WAS VERY EASY TO ORDER ONLINE.Date of experience: August 27, 2024",5
baby Supermart,US,"Oct 28, 2024Verified","great service from Bill today.great service from Bill today.very informativeDate of experience: October 28, 2024",5
Lal singh cheema,US,"Dec 17, 2024Verified","Good serviceGood service Date of experience: December 11, 2024",5
customer,US,"Dec 27, 2024Verified","Fast easy and best price I could find.Date of experience: December 27, 2024",5
customer,US,"Oct 31, 2024Verified","Easy check out experience.Easy check out experience.Thank you!Date of experience: October 31, 2024",5
customer Jita,US,"Nov 26, 2024Verified","Sales person great guy price is good Sales person great guy price is good Jim Rasco is great Sales person Date of experience: November 26, 2024",5
skmeath,US,"May 19, 2024Verified","helpful person over the phonehelpful person over the phone, fast delivery, free shipping over $99Date of experience: May 15, 2024",5
customer,US,"Aug 7, 2024Verified","Bill Harvey is a terrific…Bill Harvey is a terrific representative. Knowledgeable and always looking out for the customer. Excellent service - he should get a raise!Date of experience: August 06, 2024",5
customer,US,"Nov 11, 2024Verified","Nick SuskoNick Susko, is the best, very responsive everytime.Date of experience: November 11, 2024",5
Oliver,US,"Sep 24, 2024Verified","Kevin Woods is very responsive and very…Kevin Woods is very responsive and very helpful. Great customer service!!!Date of experience: September 24, 2024",5
customer,US,"Aug 11, 2024Verified","Easy finding the products you are…Easy finding the products you are looking for…and fast shipment!Date of experience: August 08, 2024",5
Rob,US,"Aug 26, 2024Verified","Ease of useEase of use, availability of the exact product neededDate of experience: August 26, 2024",5
Brownsville Community Health C,US,"Jul 23, 2024Verified","The ordering is simple and fast The ordering is simple and fast , our Rep. Jim Racicot always replies in a short time and very savvy .Date of experience: July 23, 2024",5
"Wendy at Maloney Associates, I",US,"Dec 16, 2024Verified","Easy order process.Easy order process. Date of experience: December 16, 2024",5
customer,US,"Dec 5, 2024Verified","Cole Ambach was very detailed oriented…Cole Ambach was very detailed oriented and professional. Date of experience: December 03, 2024",5
customer,US,"Sep 20, 2024Verified","Great price and availability.Great price and availability.thank you, Glenn Date of experience: September 17, 2024",5
customer,US,"Jun 27, 2024Verified","Fantastic job answering all questions…Fantastic job answering all questions and placing order.Will definitely use your company again Date of experience: June 27, 2024",5
customer,US,"Jun 19, 2024Verified","Very experienced sales person and easy…Very experienced sales person and easy to work with. Date of experience: June 19, 2024",5
customer,US,"Sep 19, 2024Verified","Kevin is always friendly and courteous.Kevin is always friendly and courteous.Date of experience: September 19, 2024",5
St. Mary Church,US,"Aug 5, 2024Verified","prompt efficient service as usualprompt efficient service as usual. Thank you,Date of experience: August 05, 2024",5
Wheaton Electrical Service Inc,US,"Jun 26, 2024Verified","Your Website is user friendly Your Website is user friendly And reasonable pricesDate of experience: June 26, 2024",5
Holiday's Nursery,US,"Nov 8, 2024Verified","Bill is always helpful.Date of experience: November 08, 2024",5
Mark Ortutay,US,"Dec 12, 2024Verified","My credit card workedMy credit card worked Date of experience: December 12, 2024",5
Guy Glenn of Everest Systems .,US,"Oct 14, 2024Verified","The company does fine but Nick does…The company does fine but Nick does GREAT with me.I always ask or work with Nick.ThanksGuy Date of experience: October 14, 2024",5
customer,CA,"Dec 12, 2024Verified","great servicegreat service, site and price Date of experience: December 12, 2024",5
customer,US,"Oct 29, 2024Verified","Provided timely response to my inquiry…Provided timely response to my inquiry about availability of a discontinued bulb.  Quickly arranged for drop shipment from manufacturer.Date of experience: October 29, 2024",4
Joan,US,"Oct 30, 2024Verified","Don't do social media!!!Date of experience: October 30, 2024",5
East Coast Propeller Service,US,"Nov 5, 2024Verified","Customer service unparalleledCustomer service unparalleled! Always available for questions, technical assistance. Prices great. Would definitely recommend!Date of experience: November 05, 2024",5
customer,US,"Jul 1, 2024Verified","Customer service rep was great!Customer service rep was great!Very informed!Date of experience: July 01, 2024",5
rjordan,US,"Jun 18, 2024Verified","Nick was very helpfulNick was very helpful, ordering was easy.Date of experience: June 18, 2024",5
customer,US,"Jul 8, 2024Verified","Easy to work with and save $Mr. Harvey is the one that I really want to order from him. He is quick and so helpful. Date of experience: July 08, 2024",5
customer,US,"Jul 25, 2024Verified","Quote was received quicklyQuote was received quickly, and order shipped promptly.Date of experience: July 24, 2024",5
customer  Joan Page,US,"Aug 20, 2024Verified","Great place to order fromGreat place to order from.  We have ordered in the past and were also very pleased.  Service is great.Thank you!!!Date of experience: August 20, 2024",5
customer,US,"Oct 4, 2024Verified","Sam was extremely helpfulSam was extremely helpful Date of experience: October 04, 2024",5
customer,CA,"Aug 29, 2024Verified","Bill Harvey is responsiveBill Harvey is responsive, professional, and cooperative to help meet tight timelines.Date of experience: August 29, 2024",5
SRS Electric,US,"Dec 24, 2024Verified","Great people to deal withDate of experience: December 24, 2024",5
TJ,US,"May 13, 2024Verified","Found what I needed and made the…Found what I needed and made the purchase with no problems.Date of experience: May 12, 2024",5
customer,US,"Sep 17, 2024Verified","The guy was very helpfulThe guy that help me , actually help and was Date of experience: September 16, 2024",5
customer,US,"Aug 24, 2024Verified","Good prices and easy to navigateGood prices and easy to navigate Date of experience: August 23, 2024",5
customer,US,"May 21, 2024Verified","Great ServicePrompt, helpful, and friendly service!!Date of experience: May 21, 2024",5
Mike Brown,US,"Dec 2, 2024Verified","Great customer service A+Date of experience: December 02, 2024",5
LYNNE WALTER,US,"Oct 4, 2024Verified","Easy and fast quoting and…Easy and fast quoting and communication.Lots of inventory.Date of experience: October 04, 2024",5
dwteag,US,"Sep 19, 2024Verified","You guys always have what I need and at…You guys always have what I need and at a fair price. Date of experience: September 19, 2024",5
Brett,US,"Sep 10, 2024Verified","Cole is always helpful and attentive.Cole is always helpful and attentive. Date of experience: September 10, 2024",5
Ronald Baker,US,"Nov 22, 2024Verified","It was easy to gin and orderDate of experience: November 22, 2024",5
