Username,location,date,content,Rating
Fernoツ,SI,"Jun 30, 2023","I needed information about a product i…I needed information about a product i wanted to buy, very fast friendly and acurate feedback. And very fast delivery. Product was as described.Date of experience: May 10, 2023",5
of pikipoki,SI,"Oct 12, 2023","Bad quality products, do not buyThe cabinet I ordered looked really well on the website, and I was pleased with quick delivery.Sadly, the product did not meet the expected minimum quality standard. The wooden planks had some black smudges that can not be cleaned, they were negligently made, the veneer placement was askew, the holes for dowels had different diameters.After the assembly the whole cabinet was wobbly and the main planks were not parallel to eachother.The biggest dissappointment was the design of the back of the cabinet, made from three cardboard pieces, with two visible connections. I would suggest a redesign, for the back to be made from two pieces, conncting on the back of the middle shelf. I am overall very disappointed. If I knew what I would get for this money, I definitely wouldn’t buy it.Date of experience: September 18, 2023",1
Neža Špringer,SI,"Nov 2, 2023","Bought two of the same clothing racksI bought two of the same clothing racks. One product broke as soon as I got the pieces out of the box. The other one, who managed to stay whole after assembling it, also isn’t worth the price I paid, because it doesn’t stay tightened at the height I set it as, and keeps falling down. So definitely won’t be buying from this site ever again. Experience rated 1/10Date of experience: October 02, 2023",1
Matej Ožvatič,SI,"Aug 21, 2024","Parts was missing and they replace all…Parts was missing and they replace all produkt with no problem. Also no problem with shipping to them and backDate of experience: July 09, 2024",5
Tjaša Klavs,SI,"Apr 6, 2023","RefundWe weren t satisfied with the product and thay have given us full refund without any problem.Date of experience: March 12, 2023",5
maja maja,SI,"Oct 30, 2024","Great company with a lot of affordable…Great company with a lot of affordable wood products.Date of experience: September 11, 2024",5
Unknow,SI,"Jul 31, 2022Verified","I couldn't find it anywhereI couldn't find it anywhere, finally found it with them.  Low price, fast delivery.  I recommendDate of experience: July 31, 2022",5
Viljem,SI,"Nov 29, 2023","Great serviceGreat service, and quick delivery.Everything is well packed, additionaly in their own boxes.Date of experience: November 06, 2023",5
Marko Češnjak,SI,"Jun 27, 2022Verified","Everything great but the remote…Everything great but the remote controler doesnt work..We need to solwe that but everything Else is superDate of experience: June 27, 2022",5
toni,SI,"Jul 2, 2023","Easy item selection and purchaseEasy item selection and purchase. Dispatched on time while some troubles with delivery serviceDate of experience: July 02, 2023",4
Jelka Brenholc,SI,"Sep 20, 2022Verified","Jelka Brenholc, Prerad 14I order ""rolo"" for Windows and seatesfide with this products and with delivery. Thank you. I know that I order more when need. It's easy with paymant.Date of experience: September 06, 2022",5
Mirko Kavčič,SI,"Aug 2, 2022Verified","Chicken boxOn delivery everithing ok, except one smashed corner of the box. Very por quality of the product and bad manual for montage.Date of experience: August 02, 2022",3
Marko Kuhar,SI,"Sep 20, 2022Verified","Well...Well, nothing especially happened. I order one item, paid for it, it arrived in the promised time and that is all.And that is exactly what I like.  Simple and swift.Date of experience: September 07, 2022",5
zdenka erlah,SI,"Sep 26, 2022Verified","Your perfect deliveryMy order (no. 0038000095744) was delievered promptly  and accurately. I was/am very satisfied with all details - confirming the order, informing me about expected delivery, packaging...  Thank you for your professional attitude.Date of experience: August 28, 2022",5
Žan Vogrin,SI,"Jul 3, 2023","Bad product quality and even worse overall service.I have ordered a dining table, a bench and a pair of dining chairs. After about 1 week, I received the bench and the table, and a small inflatable boat, which I thought at first, was a ''bonus gift''. It was not, since I have received no chairs.It took me about a month of nagging with customer support, to tell them that they have sent the wrong item (PS: The customer support did barely understand what I was saying, probably using Google translate, and they have switched agents for almost every reply I got). After 1 month of emailing back and forth, they apparently understood the problem, and after a week, I finally received my package, only to find another bench inside, instead of the chairs. It then took another month to get them to understand what they did wrong, and only then, after 2 months and 30+ emails written, and an army of CS agents, they have finally sent me the right package.This experience has left me deeply dissatisfied with their service.+ the quality is bad, it doesn't match the price at all.Date of experience: May 25, 2023",1
Bojan Ramsak,SI,"Sep 21, 2024","Recommendable shopFast delivery. Product as described! Can recommend the shop.Date of experience: August 29, 2024",5
Urška Koštrun,SI,"Mar 14, 2024","Nice design, but awful instructions + bad quality of the boardsThe design of the bed is good looking. But putting this together is another story. The bed comes with instructions that doesn't have correct display of what holes on the black wooden boards, that you get. They aren't numbered and look quite the same. So you can really relay on the instructions to put the boards together.So when you figure that out, you realise after 5 hours that actually you got the map of 1 bed and 1 additional piece, that makes the design pretty. So in any case you get a lot of extra parts.So if you started with the first map and assembled the whole bed, you have to reassemble everything again becouse that additional part comes instead of the pieces of first map, which remain at the end...Anyway, this seems like a joke and if it wouldn't be such a problem reasseblme that all and send back i would return it, becouse also the boards are not painted well, are damaged and a few of them are also a little too short...So maybe at lease give the costumers the accurate instructions with pictures that display everything as it should be. We were putting it together for 6 hours with 2 men that works in handy jobs...Date of experience: March 01, 2024",1
kasia kacprowicz,SI,"Aug 28, 2024","I like comunucation and your workers…I like comunucation and your workers are very getileWhat i dont like it is that i should get money back for my complain one chairDate of experience: July 01, 2024",3
Maja Bertole Jeras,SI,"May 31, 2024","Fast deliveryThe delivery was fast, the product was exactly as in pictures and it works greatDate of experience: April 18, 2024",5
Blaž Kopač,SI,"Jan 5, 2023Verified","I have no complications.I have no complications.Everithing went smooth.I m satisfied with produkt.Date of experience: January 04, 2023",5
BR,SI,"Nov 22, 2023","Satisfied customerEasy ordering and quick delivery. Very satisfied with product, well described online and received in that condition.Date of experience: November 01, 2023",5
Jack,SI,"May 28, 2022Verified","It is like made from paperIt is like made from paper. I had to strenghten every side. If I wasn't a handyman the chicken house would be destroyed by the first fox coming by. I don't recommend the purchase.Date of experience: May 28, 2022",1
Senad Oraščanin,SI,"May 9, 2022Verified","Very good and quick deliveryVery good and quick delivery. Quality also good.I am satisfied.Best regards.Date of experience: May 09, 2022",5
Darja Pezdirnik,SI,"Jul 30, 2022Verified","They gave me a very positive and quick solution regarding the return of the product. gave me a very positive and quick…They gave me a very positive and quick solution regarding the return of the product.Date of experience: July 30, 2022",5
Taja Strmčnik,SI,"Oct 3, 2024","The article was not as describedThe article was not as described, it is nit strong and not good quality. Instructions we’re really bad.Date of experience: August 25, 2024",1
Žiga,SI,"Aug 8, 2022Verified","Everything fits and it is easy to…Everything fits and it is easy to change. I bought part, i wanted to change on old canopy. Only comunication can be better, but it goes.Date of experience: August 08, 2022",4
belasnezinka,SI,"Dec 30, 2022Verified","recommendMy parcel arrived very quickly and in time, the product was good as expected.Date of experience: December 22, 2022",5
Matej Z,SI,"Aug 3, 2022Verified","Wrong payment set in orderCanceled order with no problem and noticed me to create new one.Date of experience: August 03, 2022",5
Tomaž Beti,SI,"Oct 22, 2022Verified","Never buying form this seller againNever buying form this seller again! Bought a flower stand and was never so disappointed in my life. The stand was so chealpy made, it can hardly hold itself up, but they sell it for a premium price. It's a scam.Date of experience: September 23, 2022",1
Vera Malokuu,SI,"Nov 2, 2023","The quality of the bed is catastrophicThe quality of the bed is catastrophic, it is not worth the price, and it's tough even to sit on it needless to say sleep on it.Date of experience: October 11, 2023",1
Marin Gizdavcic,SI,"Sep 15, 2022Redirected","I wait for a refund of VAT (B2B)…I wait for a refund of VAT (B2B) already from 9.6.2022 and I our correspondence have already 26 emails. All the time they circle around... Actually they confirmed the refund in third email, but still nothing...Date of experience: June 09, 2022",1
Sandra Meško,TR,"Oct 26, 2022Verified","Delivery was slowDelivery was slow, definitly not as written. The product is ok, but without any instructions about all games.Date of experience: September 18, 2022",2
Marko Hafner,SI,"Dec 21, 2023","Excellent serviceExcellent service, good prices, wide range of productsDate of experience: December 21, 2023",5
barbara smrke,SI,"Jun 23, 2022Verified","The product you sold me failed on its…The product you sold me failed on its first quest! I bought a tent for 6 people, nothing special,a square one with two doors. The first time,actually on the first day it rained all the day and after 10min my tent was under the water, which was pouring through walls and both zippers. I might say it was better outside. The problem was I was stuck the whole day long in the open. What a day! At the end of the day the bran new tent went to the trash, we were wet to the skin with boots in the pool. The only part that holt was the basement. What an excitement ,to sit in the tent, wet as a mouse, feeling how rain is falling on your had with feet in the pool. I think I will never but a product from you guys. You should have a slogan-incredible and unique experience .Date of experience: June 23, 2022",1
Selma Muhamed,SI,"Nov 3, 2022","Top.They are really kind and helpful.The quality and the price are suitableI recommend. 🍀Date of experience: September 25, 2022",5
K S,SI,"Oct 4, 2023","All as it should ne.All as it should be. From order to final delievery.Date of experience: October 04, 2023",5
jan j,SI,"Jul 19, 2023","Everything is as described 👍 fast delivery, great store !Date of experience: June 08, 2023",5
NATAŠA ORNIK,SI,"Nov 23, 2022Verified","I AM VERY SATISFIED WITH THE PRODUCT I ORDERED, FAST DELIVERY.Date of experience: October 26, 2022",5
Snowflake,SI,"May 9, 2022Verified","The item looked bigger on the pictureThe item looked bigger on the picture. Like it has more space between the steps…Otherwise all goodDate of experience: May 09, 2022",4
Igor Škorja,SI,"Jun 27, 2024","All perfrect...artucle and…All perfrect...artucle and delivery...top priceDate of experience: June 01, 2024",5
Blaž Bratovž,SI,"Nov 7, 2022Verified","Good support and understanding with…Good support and understanding with goods return. Thank youDate of experience: November 07, 2022",5
Alen Mikelin,SI,"Jun 27, 2022Verified","some of the items has very bad qualitysome of the items has very bad quality. Some of the boxes hasnot had proper pieces and I was unable to returned them for exchange.Date of experience: June 27, 2022",3
Jure Merkač,SI,"Jun 10, 2022Verified","Long shipping time, insufficient bank information,  poor customer service responseItem was on stock, shipping was 10 days. 3 days to process the payment. No one to talk to about the missing vat id number on the invoice etc.Not happy with the sale.Date of experience: June 10, 2022",2
Tadej Ahtik,SI,"Dec 20, 2022Verified","All is okOk delivery. Ok inside in package... All is ok... ThanksDate of experience: November 24, 2022",5
Primož Humar,SI,"Sep 20, 2022Verified","gabioniDelivery took a little bit longer, orherwise ok.Date of experience: September 20, 2022",4
Irena Maver,SI,"Sep 20, 2022Verified","It was a good experienceIt was a good experience, I am especialy happy becouse the delivery was quick and without problems.Date of experience: September 20, 2022",5
Igor Voljč,SI,"Aug 22, 2022Verified","Excellent opinionExcellent. The goods were packed good and was fest delivered.Date of experience: August 22, 2022",5
Ales,SI,"Jan 3, 2023Verified","GreatLow price, fast delivery, quality product.Date of experience: December 09, 2022",5
alenka vodnik,SI,"Jul 6, 2022Verified","I orderd and payed two chairsI orderd and payed two chairs, received only one. After three weeks still no solution of thr problem.Date of experience: July 06, 2022",1
Alenka,SI,"Dec 20, 2024","Very poor cualityVery poor cuality - uselessDate of experience: October 08, 2024",1
Vedran,SI,"Nov 14, 2022Verified","First order. Very pleasedVery helpful payement emails, fast delivery, solid products.Date of experience: October 12, 2022",5
Mija,SI,"Dec 10, 2022Verified","Stran ge colourThe product was not the colour as on the picture. On the picture was dark brown (Pantone 4695) in real is red-brown (Pantone 7523).THE fabric seems to be good.Date of experience: December 09, 2022",2
Mateja Remec,SI,"Sep 25, 2023","Bad product,we were not able to retourn…Bad product,we were not able to retourn the product because we were supposed to pay to ship it back. Never again.Date of experience: August 25, 2023",1
LUKA,SI,"Aug 30, 2022Verified","Fats delivery and product as describedDate of experience: August 30, 2022",5
NATALIJA KURMANŠEK POLJŠAK,SI,"May 14, 2022Verified","I ordered a lot from VidaxlI ordered a lot from Vidaxl. I like fast delivery.Date of experience: May 14, 2022",5
Cvetka Čander,SI,"Jan 4, 2023Verified","The Santa was not okThe Santa was not ok, i did send you the pictures, and you did not respond!!!! Im disapointed!!!!!Date of experience: December 06, 2022",1
sasamiha,SI,"May 31, 2022Verified","super happysuper happy with products and especially fast deliveryDate of experience: May 31, 2022",5
Darko,SI,"Dec 7, 2023","Very bad instructions manual.It was…Very bad instructions manual.It was almost imposible to put the item together.Date of experience: December 07, 2023",2
Asli Višić,SI,"Jan 5, 2024","Fast answers and quick solutionsDate of experience: December 29, 2023",5
Miss Mojca Furlan,SI,"Aug 30, 2022Verified","Quality products and fast service!Date of experience: August 30, 2022",5
Maks Puhar,SI,"Sep 18, 2023","The product was not of the expected…The product was not of the expected quality!Date of experience: August 17, 2023",3
Roman Juvan,SI,"Jul 20, 2023","Good price and fast deliveryDate of experience: July 19, 2023",5
Dora Stojanova,SI,"Sep 25, 2023","Good solutionProduct as described, fast delivery.Date of experience: September 23, 2023",5
Tamara Eissa,SI,"Aug 30, 2022Verified","very good service and response timesDate of experience: August 30, 2022",5
Sonča Hunjadi,SI,"May 16, 2022Verified","No problemsNo problems. Everythinag was ok.Date of experience: May 16, 2022",5
Domen Kozole,SI,"Jul 18, 2022Verified","Good service but extremly low quality…Good service but extremly low quality of ordered product.Date of experience: July 18, 2022",2
Vito Miklavčič,SI,"May 9, 2022Verified","very goodGood in delivery, nice cherDate of experience: May 09, 2022",5
tamara hrvatin,SI,"Oct 18, 2022Verified","I very satisfied with every thing every…I very satisfied with every thing every time.Date of experience: October 11, 2022",5
Mitja Rous,SI,"Oct 3, 2023","Good price vs. qualityGood price vs. quality ratioDate of experience: October 02, 2023",4
Uroš,SI,"Nov 23, 2022Verified","All goodAll good and fast delivery.Date of experience: November 08, 2022",5
md,SI,"Mar 17, 2022Verified","Ordered a bed for my kidOrdered a bed for my kid. At first I was surprised by the small package size (the bed is 200 cm) in length, but then saw how it is made and I must say I'm impressed. Wood is processed nicely, everything fits perfectly. When assembled the bed is very sturdy.Date of experience: March 17, 2022",5
Rupnik A,SI,"Aug 22, 2022Verified","All goodAll good,  fast delivery..Date of experience: August 22, 2022",5
miss_nina,SI,"Oct 12, 2023","Fast shippingFast shipping, very cheap prices but the product is very cheap as well. It broke after a few weeks.Date of experience: September 12, 2023",3
Uroš Antončič,SI,"Aug 23, 2022Verified","We return the stuff and no problemDate of experience: August 23, 2022",5
Plona Retelj Bešič,SI,"May 9, 2022Verified","Very happy with itemVery happy with item. Fast delivery. Good price.Date of experience: May 09, 2022",5
Nika Sirk,SI,"Apr 25, 2024","Cheep s**t stuffCheep s*it stuff. Never going to order here againDate of experience: March 14, 2024",1
Igor,SI,"Jul 14, 2022Verified","All okAll okDelivery in timeDate of experience: July 14, 2022",5
Vida Seme Hocevar,SI,"Sep 21, 2022Verified","good service and reasonable productDate of experience: August 26, 2022",5
Xoxo,SI,"May 18, 2022Verified","Quick and detail support.Date of experience: May 18, 2022",5
Transalpinus Miloš Ćirić sp,SI,"Dec 21, 2023","The item has mistakeThe item has mistake. It does not assemble correctly.Date of experience: November 24, 2023",1
Klemen,SI,"Nov 1, 2022","I enjoyed your service!Date of experience: October 31, 2022",5
Sandi,SI,"Mar 30, 2023","Good quality and deliveryVery good quality and deliveryDate of experience: February 28, 2023",5
MatejB,SI,"Dec 25, 2022Verified","Selling bad quality productSelling bad quality product. Only customer support gets positive review.Date of experience: December 06, 2022",2
Igor S,SI,"May 7, 2023","How can you send the same WRONG item 2 times in a row!I am absolutely enraged and deeply disappointed with the abysmal service I have received from VidaXL. Not only did they manage to send me the wrong item once, but they had the audacity to repeat the mistake for the second time on the same order! It is beyond comprehension how a company can exhibit such a staggering level of incompetence and carelessness.The sheer amount of time and effort wasted in dealing with VidaXL's consistent errors is mind-boggling. First, I had to spend precious time contacting their customer support, explaining the situation, and initiating a return. I thought this would be the end of my ordeal, but little did I know that VidaXL had other plans to test my patience.When I finally received the replacement item, my hopes were quickly dashed as it turned out to be yet another incorrect product. It is astonishing how a company can repeatedly fail at fulfilling a simple order, especially after they were made fully aware of the mistake they made previously.As a result of VidaXL's gross negligence, not only did I have to invest additional time and energy in returning the wrong items, but I also had to endure the disappointment and frustration of not receiving what I had initially ordered. The level of inconvenience and inconvenience caused is simply unforgivable.Furthermore, the fact that this happened twice for the same order is indicative of systemic flaws within VidaXL's operations. It raises serious questions about their quality control, attention to detail, and overall reliability as an online retailer. Customers should be able to trust that the products they order will be delivered correctly, without the need for repeated interventions and time-consuming returns.Needless to say, I will never be making another purchase from VidaXL, and I strongly caution others to steer clear of this company. Their inability to fulfill even the simplest of orders accurately and their blatant disregard for customer satisfaction are utterly unacceptable.In conclusion, VidaXL's consistent delivery of wrong items, not once but twice for the same order, has left me feeling frustrated, inconvenienced, and utterly dissatisfied. Their inability to rectify their mistakes and their lack of regard for their customers' time and trust is appalling. Save yourself the headache and avoid VidaXL at all costs.Date of experience: May 07, 2023",1
andrej staric,SI,"Jul 24, 2024","everithing run smoothlyDate of experience: May 22, 2024",5
Slavko Erjavec,SI,"Aug 16, 2022Verified","Everything O.KEverything O.K. , I hope the same for the future !Regards !Date of experience: August 16, 2022",5
Špela,SI,"May 16, 2024","Very good, I am happyThe shipment came fast, it was packed nicely.Date of experience: May 16, 2024",5
Semiko Marucelj,SI,"Apr 5, 2023","Bad product...product it's a crap...Bad product...product didn't fallow the picture...Date of experience: March 29, 2023",1
Markovic Nikola,SI,"Sep 7, 2024","Best service in the world!Date of experience: August 30, 2024",5
Irena,SI,"Jun 2, 2022Verified","Everything perfect!Date of experience: June 02, 2022",5
Gregory N,SI,"Aug 13, 2022Verified","everything perfectDate of experience: August 13, 2022",5
Damjan Gaberšek,SI,"Aug 22, 2022Verified","Everithing ok:-)Date of experience: August 22, 2022",5
ZVONKA GERT ,SI,"Sep 12, 2023","god qualityDate of experience: September 12, 2023",5
MARIO BRUNO TORCELLO ,US,"Aug 18, 2023","everything good,Jennelyn is very kind and competenteverything good,JennelynDate of experience: August 17, 2023",5
JB,SI,"May 28, 2022Verified","The package was damagedDate of experience: May 28, 2022",3
Rok,SI,"Nov 21, 2022Verified","I only received one half of the package…I only received one half of the package … i ordered sofa.Date of experience: November 21, 2022",1
klemen,SI,"Sep 1, 2022Verified","Good sunbed.Date of experience: September 01, 2022",5
Danilo Bukovec,HR,"Jul 7, 2022Verified","Everything was alrightDate of experience: July 07, 2022",5
Juta,SI,"May 4, 2022Verified","Waste of moneyThe product was bad. Very low quality it started to fall apart in less than two weeks. We contacted the help service and it was just chaotic. Every time a different person replied promising different kind of help. In the end they said we can send it back if it is in same shape as we got it. Would definitely NOT RECOMMEND. Waste of money and time. Completely disappointed with everything.Date of experience: May 04, 2022",1
Sebastijan Udovic,SI,"Dec 10, 2022Verified","Fast deliwery,,good comunication…goods…Fast deliwery,,good comunication…goods like in description….Date of experience: December 09, 2022",5
Mateja Kalan,SI,"Aug 27, 2022Verified","The shipment came to lateThe shipment came to late! After 7 working days, not 4 as you wrote.Date of experience: August 27, 2022",1
Aljaž Urbanc,SI,"Apr 8, 2022Verified","I paid for this table over 200€ than…I paid for this table over 200€ than next week you have additional discount for  50€ than few days latter 70€ less from my price.so I could buy this table for 133€. so Im very upset about your tactics that you lover the price until costumer buy.and its not worth 200€ but 120€ is the price I would pay if i can see that table in realDate of experience: April 08, 2022",1
Gorazd Veselič,SI,"May 9, 2022","We have a very bad experience with VidaXlWe have a very bad experience with VidaXL.Despite the fact that the website promises that the product will be delivered within 5 working days, it took us more than a month to receive all the packages of the product, and only after our urging and complaints.When the product finally arrived, it was of poor quality and useless.Our complaint and refund have been in place for over a month now, and despite promises to receive the money within 5 business days, we still haven’t.I strongly advice to avoid buying from VidaXLDate of experience: May 09, 2022",1
nina rus,SI,"Apr 27, 2024","not enough screws in the packagenot enough screws in the package. missing 1/4 screws Date of experience: April 11, 2024",1
Uroš,SI,"Jul 18, 2022Verified","Item as describedDate of experience: July 18, 2022",5
Marko,SI,"Mar 1, 2024","The quality is not as good as the Ikea.Date of experience: March 01, 2024",4
Matej Žmavc,SI,"Jan 13, 2022Verified","very fast shippingvery fast shipping, free delivery and good price. It vas no security check for paying with credit card so that can be a problemDate of experience: January 13, 2022",5
Mateja Martini,GB,"May 9, 2022Verified","product of poor quality and damagedDate of experience: May 09, 2022",1
Tine Pečar,SI,"Aug 19, 2022Verified","Poor english helpDate of experience: August 19, 2022",4
marko kristan,SK,"Jun 7, 2022","No problemNo problem, very good productDate of experience: June 07, 2022",5
MARIA ZHUKOVA,SI,"Jun 5, 2022Verified","On time delivery!Date of experience: June 05, 2022",5
MILAN KAPETAN,SI,"Jun 24, 2022Verified","Fast deliveryFast delivery, quality product, reasonable price.Date of experience: June 24, 2022",5
Jernej Anderle,SI,"Sep 20, 2022Verified","It is wery good online shopDate of experience: September 09, 2022",5
I.K.,SI,"Sep 5, 2023","Long transit timeLong transit time. Not good quality of the itemDate of experience: August 16, 2023",1
barbara povse,SI,"Sep 4, 2024","Didn't get what I orderedDidn't get what I ordered, also no infoDate of experience: September 04, 2024",1
mato,SI,"Dec 16, 2022Verified","super shiping timecorrect price and lead timeDate of experience: November 30, 2022",5
Suzana,SI,"Aug 5, 2022Verified","Very fast deliveryDate of experience: August 05, 2022",4
Jože Kašček,SI,"Jan 3, 2023Verified","flexibilityflexibility when the product isn't useful.Date of experience: December 14, 2022",5
Lili Kolar,SI,"Jan 10, 2022Verified","At first I was affraidAt first I was affraid becouse no confirmation of payment was given. But everything was OK and delivered in time.Date of experience: January 10, 2022",4
Klipo,US,"Jul 27, 2022Verified","I like it and is’s usefullDate of experience: July 27, 2022",5
Tanja Mojzer,SI,"Apr 12, 2022Verified","I know that you have very good and…I know that you have very good and quality items, but I had very bad experience about sending it. Two times you sent me wrong item. I ordered two times the same item and you sent it two times wrong.Date of experience: April 12, 2022",1
Milena Humar,SI,"May 9, 2022Verified","Quality very low.Date of experience: May 09, 2022",3
Tjaž Manjević Kopčič,SI,"Feb 24, 2022Verified","Recommend the pageEffective, useful, and trustworthy page. They ship quick and the products are very solid.Date of experience: February 24, 2022",5
Dejan Arh,SI,"Aug 19, 2022Verified","Got exactly what i orderedGot exactly what i ordered, quite fast as well. Great jobDate of experience: August 19, 2022",5
Nataša Purgaj,SI,"Mar 31, 2022Verified","Priducts are as they looked on linePriducts are as they looked on line, delivery was on time. Great experience.Date of experience: March 31, 2022",5
Robert Lozinšek,SI,"Jul 18, 2022Verified","Pollthe pool was punctured.Date of experience: July 18, 2022",3
Tomaž Furlanič,SI,"Jan 12, 2024","Rotating grillTop product. Already done tasty mealsDate of experience: December 24, 2023",5
Jože Miklavčič,SI,"Nov 20, 2022Verified","when i received it the product did not…when i received it the product did not workDate of experience: November 17, 2022",1
Tija Alabanda,SI,"Dec 21, 2022Verified","Bad productBad product, not like on the pictureDate of experience: December 06, 2022",1
PETRA ČEBULAR,SI,"Jan 3, 2023Verified","The worst quality.Date of experience: December 14, 2022",1
