Username,location,date,content,Rating
David,US,"Dec 17, 2024Verified","All around PositiveEasy website, ordered several types and sizes of bolts, nuts, washers and screws.Ordered arrived promptly.Date of experience: December 10, 2024",5
Rocking M Ranch,US,"Oct 29, 2024Verified","Outstanding customer serviceOutstanding customer service! Customer service helped me set up an ag exemption for my account and I was able to place my order in about an hour (this usually takes days with other companies). Bolt Depot had what I needed in stock and I received my order on time. Overall positive experience!Date of experience: October 21, 2024",5
Scott P Brown,US,"Oct 12, 2024Verified","Customer service is their priorityCustomer service is their priority. They communicate well and they work hard to get your order to you. They do this very quickly. I recommend them to all who need fasteners- they have a fantastic listing of hard to find quality fasteners/bolts/screws/etc. You will not be disappointed.Top notch company!Date of experience: October 04, 2024",5
MikeBinAR,US,"Sep 2, 2024Verified"," All around outstanding service and productsAll around outstanding service and products.  Ordered parts to refinish an outdoor park type bench.  The bolts and related products were shipped faster than expected. Installed all 25 carriage bolts in refinished bench and they look great.  Best prices I could find along with outstanding customer service make 'em a winner.  They are now in my ""favorites"" listing.Date of experience: August 22, 2024",5
Bob from Maine,US,"Nov 28, 2024Verified","Prompt service, terrible shipping.Website very easy to navigate.  Everything promptly shipped.  Only downside was UPS took 6 days to send packages from Massachusetts to Maine.Date of experience: November 18, 2024",4
Engineer,US,"Jul 3, 2024Verified","What a great company for supply of all…What a great company for supply of all types of fasteners.  Used many times and my orders have been filled accurately without a single miss.  Appreciate that there is no minimum quantities and each item arrives in its own fully labeled bag (including your personal note of what the item is to be used for if you want). Large selection so you always get the length you want typically within a 1/4"". Sure beats the out-of-stock bins and limited selection at hardware and big box stores!Date of experience: June 26, 2024",5
Thomas Urban,US,"Nov 5, 2024Verified","Made my life and my daughters life so much easier.Buying from Bolt Depot has made my life and my daughter's life SO MUCH easier. She can find the bolts, set screws, and nuts I ask her for without having to triple check she's getting the right item. Everything we order from them comes in a timely manner and is priced fairly. Date of experience: October 29, 2024",5
AL Forester,US,"Oct 12, 2024Verified","Bolt Depot Is Easy to Find What You NeedBolt Depot has the greatest assortment of bolts, washers, and nuts available. The have low prices  with different sized bulk lots. They have always shipped my orders within 1 to 2 business day and it will be delivered in about a week.Date of experience: October 02, 2024",5
Scott Hepburn,US,"Jul 22, 2024Verified","I wish I knew of Bolt Depot years ago I only recently discovered Bolt Depot and my foremost comment is ""where have you been all my life?""  I've placed a couple orders with Bold Depot and I am particular happy to find so many stainless steel components. The selection is fantastic.  The packaging of the ordered items is very efficient and separately package.  Delivery of items is very quick.  I've never had a need to engage customer service since each order has been exactly what I ordered. Keep up the great work Bolt Depot.Date of experience: July 13, 2024",5
JosephineGarcia,US,"Nov 7, 2024","Outstanding service and products...Every one of my projects requires fasteners. Bolt Depot always has the best at a great price. Their website is easy to navigate to the products that I want. I receive the products very quickly and it is always of excellent quality.Date of experience: October 26, 2024",5
Overland Adventure Truck,US,"Apr 17, 2024","Hands down, Best customer service ever!I’ve bought thousands of dollars in fasteners from Bolt Depot over the past few years. Until today I had never had an issue with a shipment. I received an empty damaged box that had clearly been re taped by USPS. I called and without hesitation they duplicated that box’s contents and sent me an overnight shipment tracking label. Hands down the best customer service I’ve ever experienced. Thank you Bolt Depot! Date of experience: April 16, 2024",5
Merrill Mant,CA,"Sep 26, 2024Verified","Awesome SupplierAs a boat owner the selection of SS fasteners was the best I have ever seen. A super informative and detailed web site made ordering a simple process. Customer Service was responsive when I called and shipment left in a very timely fashion. I could not recommend this company more as a go to hardware supplier. Date of experience: September 19, 2024",5
Dave stonge,US,"Jul 2, 2024Verified","Bolt Depot is Best Bolts & Everything Else!I have ordered from Bolt Depot several times, each order has been different and unique to each project.As I have mentioned before, the website is second to none from ease for locating the items that I was looking for, to then ordering. Check out and shipping are as straightforward as can be.Did I mention that their selection makes them my go to for any and all hardware needs. Date of experience: June 25, 2024",5
Scott Wilson,US,"Nov 22, 2024Verified","I'm simply an amateur DIY home ownerI'm simply an amateur DIY home owner. I'm not a major buyer but they have what I need, ship fast and the website is easy to navigate. Date of experience: November 14, 2024",5
Jeffrey,US,"Nov 26, 2024Verified","Bolt Depot ordersI have ordered from Bolt Depot many times.  The wide variety of fasteners and speedy delivery is greatly appreciated.Date of experience: November 15, 2024",5
Brettjetrealz,US,"Jan 13, 2024","I needed a single replacement screw for…I needed a single replacement screw for my Blo-Fan (Pryne & Co) ceiling fan, in order to securely attach the fan to the rotor. I had such a hard time finding the correct screw (Knurled cup point #8-32 x 1/8"") and Bolt Depot had exactly what I was in need of! The ""Alloy steel black oxide finish"" really made a testament to their high quality of products, the Allen wrench insert didn't strip like three the other screws I purchased from Amazon... As a DIYer I'll be ordering my screws and bolts from them from now on. I highly recommend.Date of experience: January 13, 2024",5
Kurt Nyffeler,US,"Jun 3, 2024","They combined two $6 orders to save me $5!I needed six 20 cent screws.  Once I place the $6 order (included shipping), I realized I ordered the wrong size, so I placed another $6 order for for 6 more 20 cent screws.  I just got an email from Bolt Depot customer service that they are combining the orders to save me $5 in shipping.  This is exemplary customer service.  If they take this care for a $1 screw order, imagine how they handle $100 or $1,000 orders!Date of experience: June 03, 2024",5
E. A.,US,"Jul 7, 2024Verified","Happy customer since (about) 2015I always do a pretty extensive internet search (both local stores & on-line) when I need to make a purchase.  I first found Bolt Depot several years ago when trying find a good price on (2-56) hardware for my hobby activities.Because 2-56 is not widely used in home or construction projects, the prices from Bolt Depot were far better than any place else (quantity purchases, of course).Since then, I've been buying from Bolt Depot for several years for both my hobby & home projects.  They always have the best prices for quantities and a great selection.Because of the shipping charge, I try to ""plan ahead"" so I can select a wide variety of hardware items.  This is the best way to get the most value for what I spend.Date of experience: June 29, 2024",5
Mark,US,"Sep 30, 2024Verified","They have always had my hardware in…They have always had my hardware in stock and it ships same day that it is ordered.  Each part number is neatly bagged and labeled in a rugged plastic resealable bag.  I have been ordering from Bolt Depot for a few years and will continue.  Date of experience: September 23, 2024",5
D. Jenkins,US,"Mar 9, 2024Verified","Always have the fasteners I needIt’s a challenge finding high corrosion resistant in my area.   Even harder finding SS socket head fasteners in hex or square drive.   Bolt Depot seems to always have the products I need in reasonable bulk packaging.  They ship quickly as well so I can keep my boat projects on schedule.   Date of experience: March 01, 2024",5
Michael,US,"Oct 23, 2024Verified","Every one of my projects requires…Every one of my projects requires fasteners. Bolt Depot always has the best at a great price.  Their website is easy to navigate to the products that I want.  I receive the products very quickly and it is always of excellent quality.   Date of experience: October 15, 2024",5
Gaura,US,"Oct 3, 2024Verified","I'm a long-term repeat buyer from Bolt…I'm a long-term repeat buyer from Bolt Depot.I buy for our business.They have a wide variety of bolts and related items.The catalog is easy to browse and find what I need.They have a no questions, no time limit return policy.I have returned hardware to them 2 or 3 years after buying it and received a refund at the price I paid, no hassle.They are my go-to distributor for all types of bolts.Date of experience: September 26, 2024",5
Dorsia,US,"Sep 1, 2024Verified","I’m a repeat customer with Bolt Depot…I’m a repeat customer with Bolt Depot because their customer service, product selection, and pricing is second to none! The first time I ordered from them my tracking number showed that my package had been delivered but I had not received it. I reached out to BD to inform them of the situation and they sent me a new order free of charge. They even honored my request to send to a different “safe” address when I advised them of issues my building had been experiencing with stolen packages. With understanding customer support like that I will forever give this awesome company my business. Not to mention the fact that I always need special items that bolt depot seems to be the only place I can find them at rock bottom prices. Date of experience: August 24, 2024",5
James Armstrong,US,"Jun 23, 2024","I love this place!!’I love this place! The site is easy to navigate to find the exact bolt you’re looking for, you can buy the exact number of items you need instead of having to buy bulk just to get the quantity you need. And if you don’t need it right now it’s so much simpler to  pick what you need online rather than looking through countless bins, plus it’s delivered fast right to your doorstep. I love this place!!!Date of experience: June 23, 2024",5
Paul Novelli,US,"Jan 20, 2024Verified","Always have what I need.They pretty much have everything I've needed in fasteners (nuts, bolts, washers, others)  I like the material and grade options (stainless, grade 5, grade 8, etc.).  In particular I like being able to save the shopping cart.  Sometimes, you need to collect and adjust a list of what you need over time and that's a great feature.Date of experience: January 13, 2024",5
Thomas,US,"Nov 18, 2024Verified","Always th he best experience!!Bolt Depot is the only place I buy from now.. I  build boats so stainless and galvanized are my go to hardware...  Amazingly fast delivery....  7 stars !!!Date of experience: November 10, 2024",5
Harlan Sexton,US,"Jun 2, 2024Verified","Made a mistake in an order after hoursMade a mistake in an order after hours, and sent a message asking to cancel. Was done before I was out of bed on the next business day, and woke up to a friendly notification. That's great customer service, in addition to BD's comprehensive selection of bolts at excellent prices. If they don't have it, you'll probably need to make it yourself.Date of experience: May 26, 2024",5
Ron Ruggles,US,"Jul 20, 2024Verified","Bolt Depot is my first choice for threaded hardwareI have been a Bold Depot customer for at least the last 20 years.  They have always been very responsive, delivered high quality products, the right quantities at a fair price. When it comes to sourcing threaded hardware, Bolt Depot is always my first choice.Date of experience: June 22, 2024",5
Thomas Vance,US,"Jun 25, 2024Verified","If you need a few bolts or many bolts…If you need a few bolts or many bolts this is the place to go. I was able to order just a few in several different sizes that I needed and the shipping was very reasonable and fast.No minimum orders and excellent variety and prices sets Bolt Depot apart from its competition.Thank You! Bolt Depot!Date of experience: June 16, 2024",5
Wayne,US,"Jul 17, 2024Verified","I began buying from BoltDepot in late 2012I began buying from BoltDepot in late 2012. The beginning reason was the simplicity of their Websites. It just seemed to ""click"" with me and I had no trouble locating what wanted. In those days a BIG order was about 100 pieces. Now I often buy 1000 and sometimes 2000 pieces of various products. I really enjoy their packaging and their prompt shippingDate of experience: July 09, 2024",5
Kevin K,US,"Aug 7, 2024Verified","The website is very easy to useThe website is very easy to use. I'm not a contractor, so I need a lot of information sometimes to figure out what I need. This is the 4th or 5th time I've used Bolt Depot and the order has always been accurate and shipped out immediately. Date of experience: July 30, 2024",5
Bob Regina,US,"Jun 22, 2024Verified","It doesn't matter how large or small the order.It doesn't matter how large or small my orders are. Bolt Depot personnel handle them with the same care and speed of delivery I need. Their packing of items makes it easy to check my shipment and they are always making sure what I ordered is 100% correct. I'm impressed!Date of experience: June 12, 2024",5
Ed Balevic,US,"Jan 9, 2024Verified","Prompt and professionalI don't usually respond to reviews but I'm making The Bolt Depot an exception.  It has one of the best and easy to use website with the great layout for finding what you need.  Their prices are very competitive, especially when compared to speciality companies for hard-to-find items.  Response to my order was very quick and shipping fast.  Packaging was unique:  I ordered 3 different items with various quantities - each was in it's own sealed plastic bag with a descriptive tag. The website tells the company's story about a family hardware store that needed to be creative to stay in business.  Great job, kudos to the many guys and gals who made this a success.Date of experience: December 31, 2023",5
Wendell,US,"Oct 2, 2024Verified","Bolt Depot is GreatNinety nine percent of the time Bolt Depot has what I am looking for.  And the price plus shipping is nearly always cheaper than the local hardware stores.   Date of experience: September 23, 2024",5
JOHN TELLECK,US,"Mar 10, 2024Verified","Vast selection of hardware, excellent service, intuitive siteWide selection of hardware, especially hard to find sizes. Top notch customer service. There was a slight problem with one piece and the problem was promptly fixed at no cost. I wish all online vendors had such an easy to use website and were this responsive. I'll be using this site whenever I need that perfect piece.Date of experience: March 01, 2024",5
Bruce Carver,US,"Feb 18, 2024Verified","I found their site easy to useI found their site easy to use - the tools to help in fastener selection were very helpful.  They had a great variety of products, especially the silicon bronze pieces I needed for boat building.  I was also pleased that they didn't overcharge got shipping - and had a number of shipping options from which to choose.Date of experience: February 10, 2024",5
Michael Danker,US,"Nov 25, 2024Verified","They Have It!!!They have what I need without having to go to a giant surplus store and spend hours looking for what I need. They have things I never knew about too!!!Date of experience: November 15, 2024",5
Super Dave,US,"Mar 19, 2024","Ever wonder where service went?  It went here!…I didn’t receive an order and contacted Bolt Depot after hours through their chat box.  Received a response before I got out of bed this morning! Not surprisingly, they shipped it, USPS lost it! A replacement order is on its way.  Great service, once again and a great company to work with.Date of experience: March 19, 2024",5
John Latronica,US,"Mar 18, 2024Verified","This place is by far the best place to…This place is by far the best place to buy bolts nuts and hardware. I’ve been ordering stuff from them for a few years now and I’ve never had a problem. I’ve recommend them to all the other tradesmen I work with. The fasteners are top quality and the prices are significantly cheaper than the big box stores and they ship very fast.It doesn’t matter if it’s a couple fasteners or a couple hundred they always deliver. On a scale of one to ten bolt depot is a 12Date of experience: March 10, 2024",5
Jim Sulley,US,"Mar 8, 2024","My go to place for all fastenersBolt Depot is my go to place for all fasteners. Great selection, although could add a few more rivets and trim head screws :-). Much better quality than the big box stores. If you think a screw is a screw, compare theirs with ones from HD and see the difference. Great customer service.Date of experience: February 29, 2024",5
Robert Snow,US,"Jul 29, 2024Verified","Bolt Depot has every size I've ever…Bolt Depot has every size I've ever needed. You can't always find locally. Most times, even with shipping costs, it less expensive. Fast delivery too. Date of experience: July 22, 2024",5
Patrick T.,US,"Jun 25, 2024Verified","Mixed resultsI liked the prompt delivery, the total price.I did not like the bolt had the wrong size carriage head on it and they were totally un-usable to me.  I will see if I can return them but still didn't solve my time-sensitive break/fix.Date of experience: June 17, 2024",3
Kevin Randal,US,"Feb 29, 2024","Great company .I did not have to buy…Great company .I did not have to buy 50/100 screws to get just 2 .Other places only sells over 50 count .Plus shipping and presentation of packaging was excellent.Kudos Bolt Depot.Customer for life and Will recommend.Date of experience: February 24, 2024",5
Glenn Scheipe,US,"Dec 14, 2024Verified","I have never had a bad experience with…I have never had a bad experience with Bolt Depot. Always as expected. Date of experience: December 07, 2024",5
WC,US,"Apr 29, 2024Verified","Bolt Depot is great to deal withBolt Depot is great to deal with, they always get everything right and their service is extremely quick. I wouldn't purchase from anybody else, when I need something I always go right to Bolt Depot.Date of experience: April 22, 2024",5
Julio M Lopez-Hidalgo,US,"May 31, 2024Verified","I've been using Bolt Depot for yearsI've been using Bolt Depot for years, and I love their products! Their products are of good quality, and they have a great website to order from. I've also used their customer service phone lines and found their staff to be very knowledgeable and very customer-friendly! They also offer fast shipping. Keep up the great work!Date of experience: May 23, 2024",5
Jeffrey Wilson,US,"Feb 23, 2024Verified","Bolt Depot is my go-to place I do a lot of woodworking and other projects - Bolt Depot is my go-to place for screws, nuts, bolts in virtually every size, style, and material.  Always fast shipping at reasonable prices.  Date of experience: February 15, 2024",5
Jan Larsen,US,"Nov 28, 2024Verified","Efficient Promt, precise service. Order exactly to specifications. Timely delivery. Can’t ask for more.Date of experience: November 20, 2024",5
JOBESYNDROME,US,"Feb 25, 2024Verified","Need special boltsNeed special bolts, nuts or washers?  I did and I found them all right here at Bolt Depot at a great price.  Vintage motorcycles have specific specs. And are either hard to find or expensive, sometimes both.  I found them here easily and for a lot less money.Date of experience: February 18, 2024",5
Steve Lott,US,"Sep 23, 2024Verified","Fantastic bolt and nut supplier Fantastic bolt and nut supplier , I have been a customer for about 4 years and will highly recommend . Great choices and prieces. Great prices and serviceDate of experience: September 16, 2024",5
Duane D Collier,US,"Jul 22, 2024Verified","Small orderSmall order? No problem. Many shipping options make things super fast or super affordable. All in all a pleasant experience. I will definitely use them in the future and recommend them to others.Date of experience: July 14, 2024",5
James Raymond,US,"Jun 28, 2024Verified","Trusted SourceThere is so much poor quality hardware flooding the market, the importance of a trusted source is greater than ever -- Bolt Depot is not only a source that can be trusted, they run a really tight ship operationally. (Submitted by a retired component engineer.)Date of experience: June 21, 2024",5
Matt M,US,"Mar 14, 2024Verified","Great serviceGreat service, great shipping, at a reasonable price. Their customer service is incredible. Everyone we have spoke with has been happy to help and wanted to hear our needs to get us the best products for our unique situation.Date of experience: March 06, 2024",5
Bruno A.,US,"May 22, 2024Verified","Great service!Great service! Called customer service the day after I placed my online order and spoke to a real person right away. The represenative assured me that my order was going to be shipped out that same day. Whew! Thanks for the great service!Date of experience: May 15, 2024",5
Jim Flaherty,US,"Apr 11, 2024Verified","You have every conceivable productYou have every conceivable product, very well displayed, on a logically navigated web site. Prices are reasonable but UPS shipping cost is not.Date of experience: April 03, 2024",5
Brian,US,"Feb 20, 2024Verified","Site is easy to navigateGreat site. Easy to find what I’m looking for. They are hundreds of different kinds of screws made of different materials, but with their interface you can track down what you need and can buy by the piece, bag or the box.Date of experience: February 13, 2024",5
Randall Sisk,US,"Feb 19, 2024","I found Bolt Depot online looking for…I found Bolt Depot online looking for oddball fasteners for a vehicle restoration i am doing.  My orders are always accurate and on time with fair shipping charges.  I highly recommend!Date of experience: February 17, 2024",5
Philip DiPascal,US,"Dec 13, 2024Verified","Bolt Depot had the products that I…Bolt Depot had the products that I needed at a reasonable price.Date of experience: December 01, 2024",5
Dan Kapuschinsky,US,"Apr 26, 2024Verified","Bolt depot is the best to get your your hardware fromBolt depot is the best to get your hardware from. I have been working on my 1924 REO Speedwagon for over a year now and have been ordering from these guys since. I am putting all stainless hardware back on it. Love all the info they have on their website. Shipping is reasonable and fast.Date of experience: April 18, 2024",5
TonyaMiller,US,"May 16, 2024","Great job!!Always accurate order picking and on time delivery! I operate a small prototyping shop and trust these guys to get my stuff fast.Over the years they have not let me down.Date of experience: May 08, 2024",5
Paul Rogers,US,"May 13, 2024Verified","Always accurate order picking and on…Always accurate order picking and on time delivery! I operate a small prototyping shop and trust these guys to get my stuff fast. Over the years they have not let me down. Great job!Date of experience: May 06, 2024",5
Cookie Monster,US,"Jul 3, 2024","Forced cookiesLoved my first order. Now it will not let me browse to do another order unless I ACCEPT your tracking cookies. Guess I will find another vendor. And even the review is tracked. Date of experience: July 01, 2024",1
Philip Egan,US,"Jun 15, 2024Verified","Their organization is Nuts ...... and Bolts.The website is very intuitively laid out, and functional to find what I was looking for. (even as a non-professional)The product was delivered promptly, and shipping cost was reasonable.Date of experience: June 07, 2024",5
Theo Kubalek,US,"Feb 7, 2024Verified","Quick order filled and shippedQuick order filled and shipped. E-mail notifications at every step.Web site interface was not always 100% customer friendly, but I found what I wanted.Date of experience: January 30, 2024",5
Rob,US,"Sep 24, 2024Verified","Spending Money is Enjoyable with Bolt Depot! Bolt Depot has an easy-to-use website and ordering process.  The shipments arrive faster than expected and the products are carefully packaged and labeled.  It is always a wonderful experience!Date of experience: September 17, 2024",5
Robert I,US,"Jan 31, 2024Verified","This company is FANTASTICThis company, Bolt Depot is as good as it gets.  Wonderful, fast, responsive service.  Prices are very reasonable and any mistakes are corrected quickly.  They are the best.Date of experience: January 23, 2024",5
Andrew Poelstɐr,US,"Nov 29, 2024Verified","Easy to useEasy to use, straightforward website. Wish they had more selection.Date of experience: November 16, 2024",5
Corey S Hallberg,US,"Jun 20, 2024Verified","Organized and simple navigationI am completely impressed with the website clarity, organization, and ease to use. Quality of product seems to be great. Emails are simple yet detailed. Date of experience: June 13, 2024",5
M.M.,US,"Nov 13, 2024Verified","Team supportTeam support, quality and cost and a timely delivery.  How can or could one complain...Date of experience: November 05, 2024",5
Alfonso,US,"Apr 9, 2024Verified","I have used bolt depot for some timeI have used bolt depot for some time, it's nice to be able to sit down and order what i need and get it in a few days. yes there are sellers local but you get treated like an idiot. some smart a$$ acting like I don't know what I need, or he's never heard of that size.....Date of experience: April 01, 2024",5
Bill Bratcher,US,"Jul 13, 2024Verified","Great service !Everything is great accept I ordered the wrong length on 1 item. Of course that's my fault. LolThis shipment took 5 days to get here witch is about what you would expect. My previous shipment was much lighter and was to Texas on Monday after being ordered on Friday. I would say that you guys do a great job. Thanks for your accuracy in filling my orders. Everything has been correct and complete.Date of experience: July 06, 2024",5
Richard Mendoza,US,"Mar 11, 2024Verified"," Recommended Bolt Depot always gets my order out the door quickly.  I can't stress enough how awesome it is to not have to purchase a pack if I don't want to.  No issues with quality or accuracy to date.  Customer for life.Date of experience: March 04, 2024",5
G. Kite,US,"Jul 11, 2024Verified","Get exactly what I needI really like being able to order the exact high quality fasteners that I need at a reasonable price that can be shipped to my door in a few days.  Quality and selection are great, and I appreciate everything being individually packaged and labeled for future reference.  Date of experience: July 04, 2024",5
Mike,US,"Jun 20, 2024Verified","Another happy customer!I had a few hard to find bolts I needed for a project and Bolt Depot had them easy to find on the website after a little research. I ordered the bolts and they arrived quickly. I am very happy with this company and will be back next time I need specialty fasteners.Date of experience: June 12, 2024",5
Louis Katz,US,"Jan 27, 2024Verified","Quality, Quantity, Customer ServiceI have been doing business with them for a very long time (over 10 years). I almost never buy a bolt at the box store in town and prefer to order from Bolt Depot, get quality and quantity for less money. The gas savings pay the postage. It also takes less time. I could order elsewhere and save a few pennies. But here the quality is always good. For the price of 3 bolts locally I can get 100. Customer service from them has been incredibly good. When an item got lost they came through. Of the thousands of screws and nuts the ones with bad threads is less than 10.  They also tell you the grade or specific material they are made from.Date of experience: January 20, 2024",5
Padraic Kane,US,"Aug 11, 2024Verified","Bolt Depot is the BOMB!!Every time I order from Bolt Depot, the transaction is smooth and easy. The merchandise comes in 1-2 days. They have a great selection, so I do not have to go to Lowes or Home Depot.Date of experience: July 29, 2024",5
Jonathan  Weisse,US,"Mar 22, 2024Verified","Best place for fasteners…The prices were the main attraction. Sometimes more than 50% less than I can buy local, even with shipping added. Second was the selection and ease of use of the website to find what you’re looking for. And lastly was shipping was fast. 2-4 days. Very happy with Bolt Depot. Date of experience: March 13, 2024",5
Harlan Emil Gruber,US,"Dec 13, 2024Verified","Great easy to use website and best prices!Great easy to use website and best prices!Order was shipped out super quickDate of experience: December 05, 2024",5
David,US,"May 9, 2024Verified","Great Experience Great selection, very good pricing, super fast shipping! No drama just a great experience!!This was my second order with Bolt Depot and had another great experience! Highly recommended! A+++++Date of experience: May 01, 2024",5
Chris Popovic,US,"Dec 27, 2024Verified","Quick and easyQuick and easy. Called and they picked up on the first ring. Found my bolts and had them in a few days. Date of experience: December 18, 2024",5
Lost Sailor,US,"Apr 9, 2024Verified","Simply the bestNot only do they have any possible fastener you want, but their accuracy in fulfilling your order, early delivery, and customer service are way above and beyond your wildest expectations! This makes their prices irrelevant, EXCEPT that they are very reasonably priced. Date of experience: April 01, 2024",5
AlanLimburg,US,"Nov 18, 2024","Outstanding..Super fast delivery at a fraction of the cost I was paying to by locally.Date of experience: November 12, 2024",5
BRUCE E. FOSTER,US,"May 5, 2024Verified","You Need It, Bolt Depot Has It!I was in need of 9/16"" Grade 8 Bolts that were 4 1/2 inches. All I could find in 2 of my local box stores was even sizes, no 1/2 sizes of that size bolt. Bolt Depot had them in stock and shipped them quick. They show diagrams of the bolts which include shoulder size and thread length which was crucial to my installation. The price wasn't bad either.Date of experience: April 28, 2024",5
Richard Stone,US,"Feb 15, 2024Verified","great place to shoppurchased several bolts that are extremely hard to find. Bolt Depot had is stock and not only in stock had several. Awesome. you have my attention now.Date of experience: February 08, 2024",5
Kenneth D Brown,US,"Jul 24, 2024Verified","Longtime loyal customerLongtime loyal customer. Orders are always correct and shipping is fast. Hard to find items fairly priced. Date of experience: July 17, 2024",5
Ethan Hoefler,US,"Jan 4, 2025Verified","Great selectionGreat selection, high quality materials, great shipping, great websiteDate of experience: December 28, 2024",5
customer,US,"Oct 15, 2024Verified","Ever since i bought a 1948 Harley…Ever since i bought a 1948 Harley Davidson Panhead, i've used chrome and SS bolts, washers and nuts to replace all the rusted hardware, i've had a rewarding experience with this company, i want to say thank you.Date of experience: October 08, 2024",5
Mike,US,"Sep 4, 2024Verified","Bolt Depot supports my projectsBolt Depot provides a very important function of providing the exact type of fasteners needed for my projects in both small and large quantities. Date of experience: August 22, 2024",5
EmberLester,US,"Nov 14, 2024","Awesome!!Super fast delivery at a fraction of the cost I was paying to by locally.Date of experience: November 05, 2024",5
Jay Blosser,US,"Nov 22, 2024Verified","Easy to order on websiteEasy to order on website. Large selection and very navigable. Excellent results and fast shippingDate of experience: November 11, 2024",5
RAND J. HILL,US,"Nov 28, 2024Verified","EASY, FAST, AFFORDABLEBolt Depot always deliveries the best products at a reasonable price and most of the time arriving before the delivery date.Date of experience: November 20, 2024",5
