Username,location,date,content,Rating
Mark Andrews,US,"Updated Feb 13, 2024","Very Responsive CompanyVery good company to work with.  Put up a flag pole a month after receiving it as a present and noticed hardware did not get shipped with it.  I called and they provided all parts without any questions in a very timely manner.  Will definitely do business with them again.Date of experience: February 01, 2024",5
JOANNE  LANCE,US,"Oct 2, 2023Verified","Placing our order was quick and easyPlacing our order was quick and easy. Delivery was fantastic! We were notified of every step it was free. We haven't had a chance to set up our portable garage yet, but are very excited to soon.Date of experience: September 02, 2023",5
JAMES  MCRAE,US,"Nov 19, 2023Verified","Quality Seville  marmalade has been…Quality Seville  marmalade has been hard to find in stores especially at a reasonable price. My order for 6 jars was delivered promptly and is delicious.Date of experience: October 07, 2023",5
DIANA,US,"Nov 10, 2023Verified","Unacceptable DeliveryThe 6 packs of McVitie chocolate biscuits arrived all melted together. When I called o let them know they were inedible I was told I should have ordered a gel pack since I live in a hot area of the country. I was planning on having those biscuits for a function i Had planned and of course could not do so.Truly awful customer service!Date of experience: September 28, 2023",1
Henry Bowen,US,"Dec 29, 2023Verified","I always buy American made flags and…I always buy American made flags and will continue to buy American made flags, but the prices are getting outrageous. I provide flags for the cemetery, Fire Department, and our community building.Date of experience: December 01, 2023",4
Lisa Smith,US,"Jun 1, 2024Verified","my order came exactly as I orderedmy order came exactly as I ordered. I have ordered from them in the past and every time I order the custom flags they come perfect. I also order all our American Flags from them and they are very good qualityDate of experience: April 17, 2024",5
MARILYN RUSSELL,US,"Sep 2, 2023Verified","I ordered 20 jars of pickled onions..I ordered 20 jars of pickled onions... i received 6 and one jar had a hole pierced in the lid... this happened BEFORE packaging because the bubble wrap and box was intact..my refund for 15 jars was prompt but im very disappointed you didnt want to mail me the rest of my order ...Date of experience: August 04, 2023",4
ANGELA  TAYLOR,US,"Sep 23, 2023Verified","I was beginning to wonder a little…I was beginning to wonder a little because there were no shipping progress updates to be found. Only that it shipped. I was pleased that it arrived a little earlier than first expected. Item was wrapped and packed well. Box was a little roughed up but not damaged. The item matched as described.Date of experience: August 25, 2023",4
IVETTE  VICKERY,US,"Sep 18, 2023Verified","Super goodI was very happy to see that the order was sent to me in a nice neat package and nothing was damaged or missing soI work super happy thank you again for my order sincerely  IvetteDate of experience: August 20, 2023",5
Merlinda Potts,US,"Feb 29, 2024Verified","Grandma wilds cookies R great, but service is disappointing.I ordered 4 packs of grandma wilds cookies over a month ago (6 weeks from jan 17). Two packs of butter or sugar cookies came a month later and one of the two packs of chocolate chips came the other day. I opened the box yesterday and realized there's only one pack. Where's the other pack since I paid for 4 packs? If you can't even deliver the products you're advertising, why are you selling them? Can I expect the other pack of chocolate cookies this year or next year? Thank you.Date of experience: January 17, 2024",1
Annette,US,"Mar 5, 2024Verified","Consistently goodOrder was delivered complete, correct, and incredibly fast!  Exactly what I’ve come to expect from Online Stores, LLC! Date of experience: February 06, 2024",5
Chuckteethree,US,"Sep 2, 2023Verified","My Honest ReviewThe Pros:  You had what I wanted.  I ordered it.  I received exactly what I ordered in a reasonable amount of time.The Cons:  Your presentation needs a lot of help.  I kept thinking that maybe this is not a legit site.Conclusion:  I decided to give you a chance and so far I have not regretted it.Date of experience: August 03, 2023",5
WILLIAM HECKER,US,"Nov 13, 2023Verified","Asked for refund and they bungled it.I initially asked for a refund over a coat which was the wrong size so I had bought another item from another vendor. Instead, I was sent a replacement in the right size. Now I have two coats and it wasn't worth the struggle to risk another screw-up by Online Stores LLC.  Will never shop here again.Date of experience: October 16, 2023",1
SV,US,"Jun 2, 2024Verified"," Missing parts was provided with a replacement One of surface mount kits was missing screws packet. Online stores responded to request and sent a replacementDate of experience: May 04, 2024",5
Anthony Mahan,US,"Jan 4, 2024Verified","I initially placed an order for knitted…I initially placed an order for knitted cotton gloves. The order was placed and stated that they were ""in Stock"". Two days later i received an email stating that these were in fact not ""in stock"". Further more it pushed my order back almost 4 weeks before I received my order. I feel this was beyond a reasonable time frame. I was looking for a consistent vendor to stock gloves for our company.Date of experience: December 07, 2023",1
Keith DAVIS,US,"Nov 29, 2023Verified","Well Tried to order 45degree stove…Well Tried to order 45degree stove pipes and a tent jack for my stove I can find nowhere else. I cancelled it twice because you said they were out of stock.I finally reordered and decided to wait because I can't find these parts anywhere else....I've never got the parts and I've never got reimbursed. I guess I give up,,,So are going to reimburse me. I'll never buy anything from you guys again. Thanks for nothing !~Date of experience: October 08, 2023",1
Unhappy Customer,US,"Aug 22, 2023","Made a mistake and cancelled an order 8…Made a mistake and cancelled an order 8 minutes after receiving confirmation.  These ""people"" said all sales are final and would not authorize cancellation of the order.  Never doing business with them again.BE CAREFUL WITH THESE ""PEOPLE"".Date of experience: August 20, 2023",1
NANCY CHAMPLIN,US,"Apr 18, 2024Verified","Burial flag case not up to expectationsAlthough I was disappointed in the burial flag case not having a hinged front opening as described in the item details, the company did respond to my concerns and apologized for the incorrect description on their site.  They also offered me a free return and refund or a discount for my inconvenience, so that was helpful.  Date of experience: February 29, 2024",4
Mark Santos,US,"Dec 19, 2023Verified","You guys stole my money never gave me…You guys stole my money never gave me my package I'm surprised you're even asking me for a rating your fraud and people need to see this that you're fake and you take people's money don't ever order from this place right here online stores they're fraudDate of experience: November 06, 2023",1
Dennis Gable,US,"Jan 15, 2024Verified","Best companyKnowledgeable sales people, best prices, two best products Annin and Valley Forge. Can't go wrong with Online stores.Date of experience: December 18, 2023",5
The Nelsons,US,"Dec 4, 2023Verified","Not badWe got what we wanted fasr but, unfortunately, only 3 of the 4 lights worked. Not returning it because it still works good enough for what we wanted it for.Date of experience: October 18, 2023",4
customer,US,"Oct 4, 2023","Bought 2 pair of clearance jeansBought 2 pair of clearance jeans. They were tagged and labeled correct but were clearly two sizes too long as I have 6 pairs already. They won’t refund on clearance items. They sold a defective product and refuse to refund. Their return policy doesn’t give them an out on defective items. There is a reason they have a poor BBB rating.Date of experience: September 27, 2023",1
LIZ C,US,"Oct 26, 2024Verified","It was so helpful that these flags had…It was so helpful that these flags had a ""pocket sleeve"" that slides on the poles we use. Date of experience: September 28, 2024",5
customer,US,"Jan 18, 2024Verified","I'm flying blind when orderingI'm flying blind when ordering. I can never find the same quality 2 times in a row. Nitrile gloves should be stretchy - not stiff like vinyl ones. And from one order to the next, the sizes seem to change. A large is too big, a medium is too small and these last 2 boxes of large seem small and are more difficult to put on.Date of experience: November 16, 2023",2
Brian,US,"Oct 29, 2023Verified","A great navigation toolIt’s a tool navigation tool .  Keeping tack of property lines isn’t a problem anymoreDate of experience: September 17, 2023",5
j fan,US,"Mar 8, 2024Verified","Smooth transactionSmooth transaction. Item (T8 LED light) arrived earlier than estimated, and well packaged.Date of experience: February 05, 2024",5
Angelia Chambers,US,"May 23, 2024Verified","Excellent ServiceI received the flags promptly and the flags were wrapped individually to keep them in nice condition.Date of experience: April 24, 2024",5
Carol Farnham,US,"Jul 14, 2024Verified","My item came missing a part and package…My item came missing a part and package was damaged. My item was replaced at no charge in a timely manner. Date of experience: June 16, 2024",5
robert ricci,US,"Jan 3, 2024Verified","The staff helped me build my stove pipe…The staff helped me build my stove pipe from the stove and thought the roof and it was perfect! Very knowledgeable woman on the phone and pleasant also!Date of experience: November 22, 2023",5
JACQUES PAULEUS,US,"Oct 13, 2023Verified","Was easy to shop and get what I neededWas easy to shop and get what I needed. Products arrived ahead of schedule & were in great shape! Would definitely recommendDate of experience: September 14, 2023",5
VERONDA,US,"Aug 30, 2024","Anuene Store don’t even go to their website total scamAnuene Store Must be a scam. Has been almost a month since my and according to their website hasn’t shipped yet. Try to call their # and of course no one answers and you can’t leave a VM. Tried emailing twice, no answer. At this point I have no idea what to do. If I could give minus stars I would.Date of experience: August 03, 2024",1
Susan,US,"Feb 9, 2024Verified","Sticky fingers salted caramel sconesNo traffic no guessing if the product really is available at the store and no standing in line. Arrived within days.  Date of experience: December 29, 2023",5
J Martinez,US,"Jul 19, 2024Verified","All-around great resourceGreat prices, fast shipping, good customer service...what more can one ask for?  Date of experience: July 18, 2024",5
BRAD GILMORE,US,"Aug 24, 2023Verified","You sent my package to my address PO…You sent my package to my address PO Box knowing that they don't deliver to PO Boxes know my package is lost and I'm out $200 very poor.Date of experience: July 22, 2023",1
Jacqueline Stafford,US,"Nov 1, 2023Verified","Mislabeled product on linMislabeled product onlinee made me…Mislabeled product on line made me order wrong then reorder correct therfore placing two orders not one.Date of experience: September 20, 2023",3
WF,US,"Sep 10, 2023Verified","Finally found my favorite jeansHave been trying to find this particular Jean for awhile. Was very happy to see you had them. Once again I have the perfect fit jeans! Was impressed how quickly you got them to me.Date of experience: August 13, 2023",5
DAN Z,US,"Oct 22, 2023Verified","I received exactly what I asked forI received exactly what I asked for, ahead of schedule, at a very reasonable price.Date of experience: September 24, 2023",5
Lynn Miller,US,"Nov 7, 2024Verified","Honest pricesHonest prices, fast service. Would recommend using them.Date of experience: October 09, 2024",5
PASTORJACK SPANI,US,"Jan 23, 2024Verified","Ebay has never charged me Shipping even when my order comes fromfrom China!I don't like paying the shipping cost & having to wait for weeks for my order. And many of the things I order I can get on Ebay cheaper & free shipping.Date of experience: December 11, 2023",3
DANIEL BATES,US,"Oct 16, 2023Verified","I found what I needed at a cheap price…I found what I needed at a cheap price and the customer service is great and the website is easy to useDate of experience: September 18, 2023",5
Kathy ,US,"Mar 23, 2024Verified","Shipment was quick and the flag was…Shipment was quick and the flag was exactly as advertised.  Would order from them again.Date of experience: February 24, 2024",5
HALEY TAYLOR,US,"Aug 28, 2023Verified","Good Quality, would use this site againEasy order process. Came in two weeks. Happy with quality and order accuracyDate of experience: July 31, 2023",5
Mike outcalt ,US,"Aug 28, 2023","Temu,Temu,Sent me a package with orange dye covering the outside of the package. It was laying in the yard in the hot sun. When I picked it up, the dye was melted and was all over my pants and shirt. The dry cleaners couldn't get it out and Temu, after months offered me a $6 store credit! LolDate of experience: August 28, 2023",1
Sharon Loomis,US,"Jun 20, 2024Verified","Very pleased with this companyVery pleased with this company. Order was delivered promptly and was exactly as ordered.Date of experience: May 07, 2024",5
Jon Reimer,US,"Dec 28, 2023Verified","Great selectionGreat selection, great prices! I've marked their site for future shopping.Date of experience: November 29, 2023",5
MAUREEN AMENGUAL,US,"Sep 26, 2023Verified","Loved the price & the productLoved the price & the product, but wish you could reduce the shipping costs?  Maybe to USPS Ground Advantage?Date of experience: August 29, 2023",5
DEBORAH TINGLEY,US,"Oct 31, 2023Verified","SuperbMy order of Clotted Cream arrived on time and in great condition.Date of experience: September 19, 2023",5
Greg Mosher,US,"Mar 15, 2024Verified","The staff was very helpful with…The staff was very helpful with questions I had before my purchase.Date of experience: February 01, 2024",5
Jack,ES,"Sep 10, 2023Verified","I never got the flagsI ordered the flags and i just never got them, just be careful when you order because they might never arriveDate of experience: August 07, 2023",1
D Wakeman,US,"May 14, 2024Verified","Exactly what I needed AND at the priceAwesome price for what I was looking for and very fast delivery! Date of experience: April 16, 2024",5
Loretta Harper,US,"May 7, 2024Verified","good quality jeansgood quality jeans.  would order from onlinestores again.  Date of experience: March 24, 2024",5
Stephen Sampson,US,"Dec 16, 2024Verified","Very quick serviceDate of experience: November 18, 2024",5
Allan Lessard,US,"Aug 18, 2023Verified","Good cemetery flagsI have ordered cemetery flags before so as last time they came quick and are good quality.Date of experience: June 14, 2023",5
JASON HENDRICKSON,US,"Oct 23, 2023Verified","Your company is sending me a survey for…Your company is sending me a survey for a product I still have NOT received, I'll be happy to change update my experience rating once I received the product, but it has been several weeks now with no product.Date of experience: September 25, 2023",1
Barbara Miller,US,"Nov 25, 2024Verified","Buying American flags made in America!Buying American flags made in America! Date of experience: October 27, 2024",5
Carl A.,US,"Apr 18, 2024","Made by blind peopleOrdered a American Flag. USA Made. Looks like made in china to me. They stated made in the states. Possibly then my guess they hire blind people to sew. BEST PART.. Oh and when you return an item they only send you a fraction of what you paid. Buy a flag a home depot. They are a joke.Date of experience: April 04, 2024",1
Michael,US,"Oct 23, 2024Verified","Received product in a timely manner…Received product in a timely manner looked greatDate of experience: August 05, 2024",5
Dominic Moffa,US,"Mar 8, 2024Verified","We didn't receive the correct orderWe didn't receive the correct order.  And we have to wait additional time for the correct order to be processed.  Date of experience: February 09, 2024",1
Nancy Sullivan,US,"Sep 20, 2023Verified","Would buy here againBest price, convenient pick up...just a little slow on the delivery.Date of experience: August 08, 2023",4
Consumer,US,"Oct 21, 2023Verified","I never received my order called…I never received my order called customer service and was told it was out of stock as soon as it was in stock they would ship if they don’t get it back in stock in 30 days they would refund my money I wouldn’t recommend shopping with this companyDate of experience: September 22, 2023",1
John & Barbara Vazquez,US,"Jun 22, 2024Verified","Ordered more flagsOrdered more flags.  Great quality, price, and prompt delivery.   Thanks again!Date of experience: May 24, 2024",5
DAVID CLARK,US,"Aug 21, 2023Verified","Sooooooo easy to buy fromSooooooo easy to buy from.  Done it several times.  Never a problem!Date of experience: July 02, 2023",5
Kay McCoy,US,"Sep 30, 2023Verified","GlovesThe gloves I purchased are great and a super good deal!  Fast delivery (even to Alaska!)Date of experience: September 02, 2023",5
ABBY RAY,US,"Dec 15, 2023Verified","It has been 1 and a half month since I…It has been 1 and a half month since I placed an order and I didn't receive my order. I am going to cancel it.Date of experience: November 02, 2023",1
Laila Battista,US,"Sep 28, 2023Verified","Made in USABeautiful flag made in USA, delivered as promised.Date of experience: August 16, 2023",5
Denise Scheufele,US,"Jul 16, 2024Verified","Great Service!Fast, Accurate service of a Good product!Date of experience: June 17, 2024",5
LARRY  YOHE,US,"Oct 21, 2023Verified","I was surprised as to how easy it was…I was surprised as to how easy it was to order from Online stores..Date of experience: September 09, 2023",5
Laura Ardry,US,"Jul 11, 2024Verified","great product and excellent servicegreat product and excellent service. Thank you!Date of experience: June 13, 2024",5
Timothy  Hargis,US,"Jan 1, 2024Verified","Product was delivered on timeDelivered on time and no complaints with the quality of the productDate of experience: December 03, 2023",5
John Pellerito,US,"Aug 9, 2024Verified","Easy site to navigate and good pricingDate of experience: June 28, 2024",5
LISA DUNN,US,"Oct 9, 2023Verified","Can't beat the price and qualityCan't beat the price and quality.  Don't order nylon ones, they frey in a week.  These are so much better.Date of experience: September 11, 2023",5
TANYA C,US,"Dec 1, 2023Verified","Delay made you pay!Good quality , you received 4 stars on account of the delay!Date of experience: November 02, 2023",4
LUIS SILVA,US,"Aug 30, 2023Verified","Both shorts I ordered don't fit meBoth shorts I ordered don't fit me.  The size XXXL which was the biggest size offered is too tight.  I gave them away to my gardener and they fit him good.  Usually, size XXXL fits me with plenty of room.  I like the prints and the fabric.  Too bad they are too tight for me.  I'm disappointed.  Sorry.Date of experience: August 01, 2023",2
GIL FRANK,US,"Oct 3, 2023Verified","Waiting4 weeks on a back order that was…Waiting4 weeks on a back order that was originally scheduled to be delivered on 10/06Date of experience: September 05, 2023",1
Jerry Heisel,US,"Oct 19, 2024Verified","Received exactly what I wantedReceived exactly what I wanted. Quickly shipped.Date of experience: September 20, 2024",5
Dennis Wozniak,US,"Oct 19, 2023Verified","fast serviceeasy to order had no problems and fast deliveryDate of experience: September 07, 2023",5
CCL,US,"Nov 3, 2024Verified","Good product and deliveryDate of experience: October 04, 2024",5
Thomas Marsocci,US,"Nov 27, 2024Verified","Have Items that you advertiseDate of experience: October 30, 2024",1
Anne,US,"Sep 14, 2023Verified","Honoring a WW II veteranFound what I was looking for at a reasonable price.Date of experience: August 03, 2023",5
FEINER KEVIN,US,"Apr 24, 2024","Finally got my orderFinally got my order. Yes it was late but now I’m very satisfied. Date of experience: April 19, 2024",3
W CHAN,MY,"Dec 5, 2023Verified","Weak supply chain managementSeems does not support buyer's forwarding services and cancel orders without prior notification... uhh just like that...Date of experience: November 07, 2023",1
PATRICIA  FINLEY,US,"Sep 29, 2023Verified","The product is what I expectedThe product is what I expected.  The price was fine, but with shipping, etc. it was too high, thus; the 4 not 5 stars.Date of experience: August 18, 2023",4
Dudley Snyder,US,"Dec 17, 2024Verified","Very slow deliveryDate of experience: November 19, 2024",3
MIKE WARE,US,"Sep 17, 2023Verified","Quick and great serviceQuick and great service. Loved my white cotton socks! Product was exactly as I orderedDate of experience: August 20, 2023",5
R N,US,"Aug 23, 2024Verified","Awesome product and perfect fit.Awesome product and perfect fit. Date of experience: July 23, 2024",5
Greg,US,"Mar 27, 2024Verified","Long-time customer for a reasonEasy to find what I was looking for, low prices, and fast shipping! Works for me.Date of experience: February 28, 2024",5
Michael Bernard,US,"Jul 6, 2024Verified","Smooth process and transactionSmooth process and transaction. Quality productsDate of experience: June 08, 2024",5
Dwayne Litteer,US,"May 2, 2024Verified","Good quality flags at fair priceGood quality flags at fair price.  Excellent order & shipping experience. Date of experience: April 03, 2024",5
JOSEPHINE HUDSON,US,"Sep 22, 2023Verified","web site was very useableweb site was very useable, product delivery was quickDate of experience: August 25, 2023",5
Jeff,US,"Nov 28, 2023","I ordered a hard hat in 2022 never got…I ordered a hard hat in 2022 never got it. They were nasty to me and never returned my money. POS company. Jeff pooleDate of experience: November 27, 2023",1
Anonymous,US,"Aug 24, 2023Verified","Great turnaround timeGreat turnaround time! Got products delivered in a very quick time, thank you.Date of experience: July 27, 2023",5
Mark B.,US,"Apr 24, 2024Verified","No issuesNo issues. Great service!!! AAA+++Date of experience: March 12, 2024",5
TOM HUEY,US,"Updated Nov 23, 2023Verified","Very curtious abd helpful,thanks so…Very curtious and helpful,thanks so much!Date of experience: October 10, 2023",5
Claudia Pelaez,US,"Apr 25, 2024Verified","Very happy with the order and the…Very happy with the order and the quality of the product.Date of experience: March 14, 2024",5
Holly,US,"Oct 12, 2023Verified","Unbelievable pricesUnbelievable prices, upscale items, quick delivery.  Thank you!Date of experience: September 13, 2023",5
RICHARD TOLMAN,US,"Dec 5, 2023Verified","The part already has quit workingThe part already has quit working!  I can't get anyone to talk to me and return it for a new oneDate of experience: November 07, 2023",1
Mary F. Graham,US,"Sep 12, 2023Verified","Nice glovesNice gloves, fast delivery. Good value.Date of experience: August 01, 2023",5
Rich W,US,"Jun 10, 2024Verified","Good American made Flags !Good American made Flags, quick delivery Date of experience: April 28, 2024",5
Mike Moss,US,"Sep 19, 2023Verified","Great price and quick  deliveryDate of experience: August 22, 2023",5
STEVE CHRUSCICKI,US,"Nov 15, 2023Verified","It was simple.Very fast and responsiveright away. perfect!Date of experience: October 03, 2023",5
Linda,US,"Nov 9, 2023Verified","No updatesOrdered on October 10 and have ""not"" received.Date of experience: October 11, 2023",1
Kurt Elsholz,US,"May 8, 2024Verified","The stainless steel flag brackets do not fit 1"" O.D. shaft pole.The stainless steel flag brackets do not fit 1"" O.D. shaft. (They are just a hair too tight.)Date of experience: March 27, 2024",1
Thomas Coyle,US,"Nov 4, 2024Verified","Just easy to work withJust easy to work with, got my items on time.Date of experience: September 22, 2024",5
KATHY  DUFFY,US,"Sep 25, 2023Verified","They had the shortbread that I had in…They had the shortbread that I had in Scotland!Date of experience: August 27, 2023",5
jim,US,"Apr 16, 2024Verified","Arrived on time and undamagedDate of experience: March 19, 2024",5
KATHLEEN OTOOLE,US,"Sep 19, 2023Verified","Great products and delivery!Date of experience: August 21, 2023",5
adam k.,US,"Aug 22, 2023Verified","Everything that I expected!Date of experience: July 25, 2023",5
Ronald Mexicott,US,"May 22, 2024Verified","Your store has always been best for meYour store has always been best for me. Don't change a thing.Date of experience: April 24, 2024",5
Mrs sunita patel,US,"Sep 9, 2023Verified","British ChocolateVery quick and reliableDate of experience: July 28, 2023",5
RAYMONd STITZ,US,"Oct 8, 2023Verified","Great as alwaysGreat as always.  Keep up the good serviceDate of experience: September 10, 2023",5
PAMELA WEBB,US,"Sep 8, 2023Verified","Always fast and friendlyAlways fast and friendly, great safety gear for my classroom!Date of experience: August 11, 2023",5
John M,US,"Jun 23, 2024Verified","Have not received the product I…Have not received the product I purchased a month ago. Date of experience: May 26, 2024",1
DONALD BOESE,US,"Nov 3, 2023Verified","Banner HoldersI great great prices for shopping for items on this site!Date of experience: October 06, 2023",5
Harold,US,"Oct 4, 2023Verified","you didn't have danish 2x 3 flagsDate of experience: September 06, 2023",3
lee schooley,US,"May 15, 2024Verified","Good service 😊 🇺🇸Date of experience: April 11, 2024",5
DAVID  MOLLISON,US,"Dec 8, 2023Verified","Have not received Dont no what is going…Have not received Dont no what is going on?Date of experience: November 07, 2023",1
Ha Nguyen,US,"Jul 30, 2024Verified","Good shipping timeGood shipping time Date of experience: June 18, 2024",5
Joan Western,US,"Jul 10, 2024Verified","Fast serviceFast service, great product. I will use them again!Date of experience: May 27, 2024",5
James,US,"Jul 23, 2024Verified","Great fast shippingDate of experience: June 20, 2024",5
James Laden,US,"Jun 27, 2024Verified","Good tracking good communication…Good tracking good communication received my product. ThankyouDate of experience: May 30, 2024",5
Guest,US,"Jul 6, 2024Verified","Prompt service— great products.Date of experience: June 08, 2024",5
Raymond,US,"Mar 18, 2024Verified","Excellent  experienceExcellent  experience, product is fine! Works as expected. Date of experience: February 05, 2024",5
Shari Dwire,US,"Aug 8, 2024Verified","Got the wrong onesGot the wrong ones. These have built in hooks instead of clasp hooks. Date of experience: July 10, 2024",1
Heidiho,US,"Jul 9, 2024Verified","Quality productQuality product. Fast deliveryDate of experience: May 27, 2024",5
N N,US,"Nov 15, 2023Verified","Fast shippingDate of experience: October 18, 2023",5
tt p,US,"Sep 18, 2023","Scam they keep my money.you receive…Scam they keep my money.you receive things ship it back keep money and things tell you lie.they meanDate of experience: May 13, 2023",1
Mary Mac,US,"Jul 24, 2024Verified","great products and fast shippingDate of experience: June 22, 2024",5
Karen Farr,US,"Nov 1, 2023Verified","Fast service!Date of experience: September 20, 2023",5
SUE DOMBROWSKI,US,"Oct 17, 2023Verified","Good quality.Date of experience: September 15, 2023",5
MARION WORRELL,US,"Oct 10, 2023Verified","So many items I had longed to try and…So many items I had longed to try and at a great price.  Thank you!Date of experience: September 08, 2023",5
John Horten,US,"Jan 5, 2024Verified","Fast shippingFast shipping, great price very happyDate of experience: November 23, 2023",5
Dennis Deaver,US,"Oct 13, 2023","Still no refund still waitingDate of experience: October 12, 2023",1
DAVID THURMAN,US,"Oct 21, 2023Verified","I did not receive my order.Date of experience: September 09, 2023",1
WILLIAM TROBEC,US,"Sep 5, 2023Verified","Never received my product.Date of experience: August 08, 2023",1
TODD INGEBRETSON,US,"Sep 20, 2023Verified","Fast friendly serviceDate of experience: August 22, 2023",5
ANGELA AGOSTINELLI,US,"Jul 8, 2024Verified","Quick deliveryQuick delivery, good quality Date of experience: May 26, 2024",5
Egbert S. Tse,US,"Apr 6, 2024Verified","I have not used the product yetLooks goodI have not used the product yet, but it looks good. Date of experience: February 24, 2024",4
xx,US,"May 21, 2024Verified","delivery took an inordinate amount of…delivery took an inordinate amount of timeDate of experience: April 19, 2024",2
