Username,location,date,content,Rating
Wei Shen,HU,"Nov 8, 2024","smooth transaction, quick deliveryfirst time ordering from this company and I'm completely satisfied. Notifications were clear and useful, delivery time was 5-6 days for international shipping by DPD. Great job! The product arrived intact and looks great. Date of experience: October 02, 2024",5
beu farkas,HU,"Aug 15, 2024","Great webshop, great productWebshop was easy to use. There are several variants for the prodoct I was looking foor, from cheap to luxury. Shipment was fast, information about the statuses of the order is sufficient. The product itself is great, good value for the money, own brand.Date of experience: August 08, 2024",5
Ella Erdei,HU,"Dec 20, 2024","I am completely satisfied with both the…I am completely satisfied with both the product and the service.Date of experience: November 15, 2024",5
Tamás Hadházi,HU,"Oct 23, 2024","The screen was in a perfect stateThe screen was in a perfect state. It was not harmed. The delivery service has arrived just in time. I have got notifications about everything regarding the delivery.Date of experience: September 12, 2024",5
Nikolett P.,HU,"Dec 2, 2024","Very low quality furniture which they…Very low quality furniture which they sell and look different on the photosNagyon alacsony minűségű bùtort àrulnak és nem is hasonlìt a fotòn lévőhözDate of experience: October 22, 2024",1
Britta Kjellin,HU,"Sep 26, 2024","Always fast delivery and customs…Always fast delivery and customs support is great. One order we made had a box missing from the delivery; they sent a replacement the same day, no questions asked.Date of experience: April 26, 2024",5
Judit Jeneiné Drucker,HU,"Feb 14, 2024","A real surpriseThe transporter was very surpriseed to know that it was going to be a bed he just laughed but then in the end we could make a real bed from the little pieces of wood. Congratulations to you that you can pack a big bed into a small box. And congratulations to us  that we could put it together.Date of experience: January 27, 2024",5
Ákos Baranyi,HU,"Jan 3, 2023Verified","The product is as in the pictures, wonderful!I am completely satisfied with the product, it is just like in the pictures, it is also impressive in person, it shows that it is a serious piece. Several people have already asked for the company's contact information for the purpose of making a purchase. Among them is my daughter. The delivery may be a few days later than promised, but in my case this was probably due to the Christmas period. In any case, it's worth waiting for because it's worth it.Date of experience: January 02, 2023",5
Zsolt Császi,HU,"Jan 5, 2025","Fast deliveryFast delivery, good quality!Date of experience: December 05, 2024",5
Susi,HU,"Oct 12, 2023","Great serviceI ordered a TV cabinet in black colour. I received my order in only a couple of days, so the service was really fast. The instructions to build it were very clear so I could do it in 1-1,5 hours. The cabinet is beautiful and just like in the photos of the website. The only thing that I found negative is the LED color: it is not a strong structure (not difficult to attack to the cabinet but doesn't remain there) and I can't choose the light color what I hoped I could, so it changes from one to another in short time. I think It would be better if people could chooose the color as it is more comfortable for eyes if the colors don't change in a realively short time.Date of experience: September 06, 2023",5
er,HU,"Nov 10, 2024","bad quality   bad quality   . contacted the support to return the product by as i open it after 30 days. cannot return it. i not recommend this web site . maybe little more expensive product but directly to trash. i will by a new one on another web site but more good quality  Date of experience: November 08, 2024",1
Patricia,IE,"May 14, 2024","RefundI've ordered and paid for a product that was no longer available. The payment was refunded within 24 hours. It was handled very smoothly, I was notified about the steps of the refund. All in all, it was great customer service experience.Date of experience: April 09, 2024",5
Valen Chakur,AT,"Oct 12, 2023","Very funny itemI ordered a garden storage what arrived in four pack what contained almost 200 slats. I read before ordered: requires assembly but it is little bit more than just assembly need carpentry  or LEGO expert experience...  :)I haven't finished it yet, but I'm making progress...Date of experience: September 11, 2023",3
Linda Csernyik,AT,"Updated Dec 12, 2023","Missing spare partI received my parcel incomplete. I asked for a replacement, but unfortunately there was no more of the product in stock. The customer service was helpful and quick to respond to my request, I returned the product and got a quick refund. Thank you for your helpful attitude and fast service!Date of experience: October 04, 2023",5
Balázs,HU,"Jul 17, 2024","VidaXL top notch, delivery catastrophicI don't have a problem with VidaXL itself, rather the delivery company and its communication (or lack thereof).The day I was supposed to receive the goods there was a big thunderstorm in our area and the delivery never arrived. This would be no big deal, but I haven't received any info the delivery would be delayed or even sent back to the nearest depo. No push message, just the tracking number investigation. In the end I had to travel 40 km to the depo to collect my stuff, which is normally no problem IF it is planned...Date of experience: June 18, 2024",3
LP,HU,"Updated Jun 24, 2024","Fair and efficient case managementThe parts sent are not compatible with the product, ie it is not possible to assemble it at all... but the customer care was very quick an efficient (return and repayment).Date of experience: June 10, 2024",4
Ekidio,HU,"Nov 2, 2022Verified","I am a satisfied customerI ordered a wall decoration product from the webstore.  The process and confirmation of the order was fine and correct. Delivery was also on time by MPL in my country. I!m very satisfied with the product, it corresponds to the description and pictures.Date of experience: November 02, 2022",5
Zoltan Formanek,HU,"Jun 19, 2024","I had a quality issue observationI had a quality issue observation. They called me and reached me via e-mail as well and proposed alternative compensations. I accepted it and they 100% fulfilled the agreement, so I consider them as a trusted supplier.Date of experience: May 15, 2024",5
Éva,HU,"Aug 29, 2024","beer tentThe beer tent is easy to assemble and disassemble and is very attractive. That's a positive. But the part of the tarpaulin is of poor quality, it already had a hole in the top when it arrived and the seams started to tear when stretched.Date of experience: August 24, 2024",3
Zsolt,HU,"May 9, 2024","Ordered a coffee table from your…Ordered a coffee table from your website. The delivery was a little bit slow, took more time than ""usual"".As far as the product, the table came in a box, and as soon as i opened it, it was full of wood chips, so it created a little bit of mess.About the assembly: no damage on the items, the instruction was clear and understandable. Quality wise, the holes was not lining up, so the assembled product is not perfect. Overall, not the best experience. The product was cheap, so the expectation was not high, but still not satisfied. Date of experience: April 10, 2024",3
Dora,HU,"Sep 25, 2023","Nice but low qualityThe table I ordered arrived within the given time frame. The lights work properly and I received all necessary parts in the package. The white cover was damaged on some parts that I corrected with white dye. The drawer is not working smoothly, I fixed it as precise as the material let me. One of the elements was slightly cracked so I need to avoid carefully pressing this part in the future. It was not as bad to send it back and I needed it quickly but it's a disappointment anyway. As a result I can say that the table looks beautiful but functionally not satisfying.Date of experience: August 21, 2023",3
Szilágyi Tibor,HU,"Oct 12, 2023","Partially broken item.The product I bought was partially broken when delivered. More attention must be paid to the wrapping. It's also important to brought to the attention of the shipper that the item is fragile.Date of experience: May 19, 2023",4
Péter Szűcs,HU,"Oct 10, 2024","DO NOT BUY FROM THIS COMPANYI've ordered a rather expensive greenhouse beacuse it looked sturdy and of good quality, but when I received and assembled it, it turned out to be of extremely low quiality. It barely holds itself together, the door does not close properly, there are gaps. There is a roof ventillation window that also cannot function properly, because the holes in the pre-fabricated frame are wrongly drilled, so you cannot brace open the window. Even during mild winds, the plastic walls fall out or just straight up bend. The product picture on the site was also misleading, because it did not show how the walls are actually mounuted on the frame (they give you something that resembles of clamps that you put between the plastic wall and the frame to fix it in place). Less after 1 month, the greenhouse shows sign of corrosion inside/outside.I'm really dissapointed/angry with this purchase.This was a rather expensive greenhouse, so I was expecting quality materials not being scammed.This was my last time ordering anything from this company and I advise everyone not to buy from this site.Shame on you vidaxl.Date of experience: September 20, 2024",1
Nelli,HU,"Jul 20, 2023","Missing Spare PartsMissing Spare PartsBoth of the boxes missed a spare part. I have to send back one box for change. I have not received feedback that VidaXL had received the box. I am still missing the information on when the delivery of the new box is expected. Communication with the help desk was hard because each time different people handled the case - and previous information was not available for them to have the overall view.Date of experience: June 08, 2023",3
Réka Patczai,HU,"Nov 22, 2024","Clock replaced free of chargeClock replaced free of charge. I am satisfied with the serviceDate of experience: November 22, 2024",5
Tamás Licsauer,HU,"May 13, 2024","The purchased goods arrived damagedThe purchased goods arrived damaged, since thenn I have not been able to contact the company. They do not answer the phone or email. Just a weak chatbot. Unfortunately I did not received the invoice. I will wait a few days, then I will contact to the professional authorities in Hungary.Date of experience: May 10, 2024",1
Kéri Anna,US,"Jan 9, 2023Verified","I have bought a vidaXL solid pine…I have bought a vidaXL solid pine pull-out sofa bed. The product is unbelievably of low-grade quality, the prepared holes did not fit, a professional woodworker had to work on building up the bed from small pieces about 6 hours. I have never seen such a crap work. I have made some photos about the faults, I can send you them. I have paid 77 000 HUF, which is much to expensive for such a bad  quality. I need some compensation, otherwise I will turn to quality control agency. Looking forward to your soonest answer. Dr. Kéri AnnaDate of experience: January 08, 2023",1
Janka Sidlo,HU,"Updated Sep 3, 2024","poor quality than asking to remove reviewpoor quality, wrong product, poorly packaged second time ordering from this company, second time being disappointedupdate sep 03: AFTER writing the below reply, vidaLX reached out to me via email to ""resolve the issue"", I did not have any missed calls from them at any point before or after their reply. They have offered a partial refund on the product which i accepted, but the money has not reached my account yet in the past 14 days. Today, I have yet again been contacted by the company representative to inform me that ""If you are satisfied with my services, you have the option to remove your negative comment."" Sadly, in my opinion, it looks like the refund was offered in hopes of the review being taken down or changed. Date of experience: July 13, 2024",2
Ag PandaHu,HU,"Jan 8, 2023Verified","Missing fastenimg screwsThe speed of delivery and the product itself was a-okay, but the faste ing screws which could fix the tree in it's stander were not inculded into the package.Date of experience: December 07, 2022",4
Emese Szigetvári,HU,"Mar 7, 2024","Customer service was greatCustomer service was great, they acted fast. The cage parts were compactly packaged and perfect for my guinea pigs.Date of experience: February 07, 2024",5
Szarvas Szilárd,HU,"Feb 27, 2023","Terrible customer experience.They are unable to provide screws for my furniture that I ordered 19 days ago. Absolute 0 I'll report them to the local customer support authorities and never ever buy anything. I highly don't recommend them. No phone number to call them, they promise they will call you that is not happening. You wait until someone is listening to your problem then they leave the conversation sometimes without really doing anything.Date of experience: February 26, 2023",1
Attila,HU,"Jan 4, 2024","The purchased rabbit cage is a low quality product.The purchased rabbit cage is a low-quality unusable product. Extremely weak, poor construction. The photos are nice, but they don't show how weak the wooden structure is, it doesn't protect the bunny at all. I do not recommend the Vida rabbit cage at all.Date of experience: December 07, 2023",1
Laszlo Minarik,HU,"Mar 1, 2024","Dining table I bought a dining table the other day. My order arrived surprisingly quickly, but without legs. In the notification email was mentioned that more packages were coming, but they forgot to mention that they were not arriving at the same time. In my account read: ""For technical reasons, we were unable to properly handle your request at this time. We apologize for any inconvenience caused."" The table top in question came in 3 pieces, and its quality goes far beyond the rustic adjective. Making the joints and edges of solid acacia/mango wood sheets acceptable would be a challenge even for a skilled furniture carpenter.Based on my experience so far, I would definitely not recommend anyone to order anything from this webshop.Date of experience: February 27, 2024",2
Peter Petrovich,US,"Dec 11, 2024","Good qualities,and unique items.Date of experience: December 02, 2024",5
Gergő Péter Vaszilkó,HU,"Oct 23, 2024","Incorrect support informationDue to incorrect support information, I have suffered financial damage. Based on the details available on the website, I could not determine the required installation width for a small garden gate. I contacted customer support for clarification, and based on the provided information, I instructed the professionals installing the concrete fence to place the posts 105 cm apart. I coordinated the order of the product and the installation of the posts to ensure my yard would not remain open. As a result, the posts were installed before the product arrived. However, after assembling the gate, I discovered that the installation width is not 105 cm, as indicated by the support team, but rather 109-111 cm. There is no similar product available on the market that fits a 105 cm width, which means I now have to have one custom-made at a significantly higher cost, as the posts are already in place, and my yard has been open for several days or weeks.Date of experience: October 14, 2024",1
Joseph,HU,"Updated Aug 14, 2024","Poor thingsThe delivering of production was taken 8 days. It's like on the picture, but the dimensions not the same (it's smaller than in desription). Poor material, and second-hand item (someone tried to assemble before...).Date of experience: August 14, 2024",1
Daniel Besze,HU,"Oct 23, 2024","The quality of the products is always…The quality of the products is always great from them, that is why I choose VidaXLDate of experience: September 26, 2024",5
Lexi Prepok,HU,"Nov 9, 2023","I bought a monitor stand last month.I bought a monitor stand last month.I paid with my PayPal so I couldn't write delivery address or any delivery information. I had to chat with a lady (who was very polite) to change it after.The product was really dusty and a little dented in places, and the paint wasn't correct in some places.Date of experience: October 11, 2023",2
Gábor Bötös,HU,"Aug 2, 2023","Wrong delivered packageMy last ordering what VidaXL sent me was a total mistake. Not matching with the ordered piece at all.I claimed but no answer.I wanted a compensation but nothing VidaXL gave.Date of experience: July 07, 2023",3
Horkay-Kőmíves Zsuzsa,HU,"Jul 7, 2023","vidaxl has some products you can't find…vidaxl has some products you can't find anywhere else - and for great prices. Short delivery deadlines.Date of experience: May 24, 2023",5
Kristóf Horváth,HU,"Updated Aug 30, 2023","Wanted to get in touch with the company…Wanted to get in touch with the company about the delivery address but this is impossible.The products are acceptable but the costumer service is under the standard.Contanted in email by the company later where they wrote i can delete this review Thank you but noDate of experience: July 11, 2023",1
Gábor Balázs,HU,"Oct 27, 2022Verified","Never againAt first, after a day or two I got a notification that my order is ready for shipping, but then nothing happened for a week, wasn't delivered, no update, nothing. I had to write an e-mail to the customer service to ask why is there a hold up.The product I recieved after more than a week is very poor in quality, the rack's paint is rusty, chipped and flawed on multiple places, the mounting is unusable, I had to buy additional screws and dowels to wall-mount it properly.Date of experience: October 07, 2022",1
Vass Tamás,HU,"Jul 25, 2024","Everything went perfectlyEverything went perfectly. Fast delivery, the bed is good quality and easy to assemblyDate of experience: July 09, 2024",5
Anna Oláh-Balogh,HU,"Nov 1, 2024","Good I got what I wanted. Very helpful customer service. Date of experience: October 10, 2024",5
Zsolt Demeter,HU,"Dec 26, 2022Verified","Low quality, dissasisfsctionI purchased many items from Vidaxl, those were fine but this TV stand is a disaster, quality is very poor, inside the packaging many elements were damaged and heavily dirty, very dissatisfied. I purchased it for my sone for xmas, it was a shame on me to handover this.Date of experience: December 25, 2022",1
Krisztina,HU,"Dec 15, 2022","my opinion againmy opinion again, Vida XL find me and give compensation. five stars, very correct thing, thank youDate of experience: December 14, 2022",5
Misi,HU,"Updated Feb 9, 2024","Katasztrófa / DisasterUpdate 2024.02.09.Megkerestek az ügyfélszolgálatról, kedvesek és segítőkészek voltak, kompenzálnak a probléma miatt. A termék ettől nem lett jobb, de úgy látszik a webshop törődik a vevőivel, így 3 csillagra módosítok az 1-ről.I was contacted by customer service, they were nice and helpful, they are compensating me for the problem. This did not make the product better, but it seems that the webshop cares about its customers, so I am changing it from 1 to 3 stars.----------A rendelés egyszerű, a kiszállítás gyors, az ügyfélszolgálat segítőkész, de a termék amit kaptam, kritikán aluli összeszerelhetőség és kivitelezés szempontjából. Az ágykeret egyes elemei igénytelenül voltak gyalulva, lefestve, az összeszerelést segítő furatok nem illeszkedtek megfelelően, kínszenvedés volt összerakni, egy léc pedig még a teljes összecsavarás előtt megrepedt. Csak azért nem küldtem vissza, mert nem lett volna megoldható számomra a logisztika. Abban maradtunk magunkkal, hogy a nyaralóba ""jól van az úgy"", és innen többet nem rendelünk.The order is easy, the delivery is fast, the customer service is helpful, but the product I received is below criticism in terms of assembly and construction. Some elements of the bed frame were undemandingly planed and painted, the holes for assembly did not fit properly, it was a pain to put together, and one slat cracked before it was completely screwed together. The only reason I didn't send it back was because the logistics couldn't have been solved for me. We decided it will be ""good as it is"" for our holiday home and we will not order from here again.Date of experience: December 21, 2023",3
Denes Zadori,HU,"Updated Jun 17, 2024","ReviewAlthough there were some inconveniences, but the costumer service did their best to manage them and to provide good experience on vidaXL.Date of experience: May 27, 2024",5
Andras,HU,"Oct 12, 2022Verified","I ordered 6 different itemsI ordered 6 different items, 2 of them were not delivered (the money has been reimbursed though). the explanation two days later: those items aren't sold anymore. but as of now they can still be ordered on the website.Date of experience: October 12, 2022",2
Piroska Tamássy,HU,"Dec 21, 2022Verified","I don't know to tell You about my…I don't know to tell You about my experience, because the wash up basin is not yet in use. It'll be install next week.Date of experience: December 20, 2022",5
Zsolt Dobra,HU,"Nov 9, 2022Verified","I had quality issue with one of my…I had quality issue with one of my shipment. Customer service handled it very well. Fair and fast service. Thank You!Date of experience: November 02, 2022",5
Deák Tamás,HU,"Sep 5, 2023","Good productsGood products, but last time I did not receive a manual for assembling the furniture.Date of experience: September 04, 2023",5
Diána Verebélyi,HU,"Dec 16, 2022Verified","Everything is superEverything is super. The delivery person was very attentive and helpful. The table is so good. Thank you.Date of experience: November 21, 2022",5
Erika,HU,"Feb 11, 2023","Helpful CSHelpful CS. I ordered two mirrors, both of them were damaged. BUT, they tried to resolve my problem straighway. I choose a cupon and i will fix it myself. (I hope so.)Date of experience: January 31, 2023",5
Istvan,HU,"Apr 18, 2024","some problem with the productDelivery was quick and fine, but the product itself had some trouble:- majority of joints was hard to made due to the barrel nuts not aligning well- got a wrong nut for the two sided threaded thread, I had to go to shop to buy a proper one to be able to build itDate of experience: March 24, 2024",2
Kojnok János,HU,"Nov 10, 2024","Feel free to orderI got exactly what I ordered, it arrived exactlyDate of experience: June 28, 2024",5
Tibor Deák,HU,"Jan 18, 2023","Very good attitude!I wrote them my problem at the weekend and they answered on that day!They are very professional, I felt they wanted to solve my issue as fast as they can!Thank you again!Date of experience: January 13, 2023",5
Zozee,HU,"Jun 10, 2024","the size in title is different than in…the size in title is different than in description, but the product size is ok.Date of experience: May 30, 2024",5
Minihoffer Zoltán,HU,"Oct 4, 2023","All okAll ok! Everything is pictures and description! Super Warehouse! Thank You so much!Date of experience: October 02, 2023",5
Nikolett Gyöngyösi,HU,"Dec 28, 2023","Never ordering againI ordered a bedframe, got half of it, but payed full price. They told me they don't have spare parts. I did not ask for spare parts, I asked for the full bed I payed for. I had to look up the frame on the website, check that it was still available for ordering, and suggest a trade of the half bed for a full bed. 2 and a half weeks later I'm still sleeping on the floor. Now I have to make myself availabe for both the pickup of the half bed and the arrival of the hopefully full bed, and have to wait 6 days until they check that I gave the entirely unsuable half bed back and deliver the new one. It was my first time ordering, and I'll never do it again. The bed also came damaged, besides literally missing more than the half of it.Date of experience: December 28, 2023",1
Pintér Vajk,HU,"Aug 14, 2024","The product I received was terrible.The product I received was terrible. Several parts were defective and parts of the table were damaged. I will never order from them again.Date of experience: July 23, 2024",1
Noémi Szőcs,HU,"Dec 21, 2022Verified","The whole procedure of exchanging my…The whole procedure of exchanging my purchase is very slow and overcomplicated. Other online services ask you to push two buttons, and the user and the purchase is identified automatically,so there is no need of sending emails, and waiting for days, and weeks to get the item you wanted.Date of experience: December 06, 2022",2
András Csővári,HU,"Jun 23, 2023","HorribleHorrible, customer service is helpful, but cannot do a decent job. The item I have ordered was faulty, I wanted to get my money back. I had to order a return, for the first time there was no transport scheduled. Then I ordered a return again, noone showed up. Then they told me to schedule it again, and this time a DPD guy showed up. Fingers crossed, I hope it will arrive to them and they send me my money back after all this. So not very organized. Multiple misinforming.Date of experience: May 23, 2023",1
Márta Bíró,HU,"Nov 28, 2023","Product quI will not order moreality is very poorProduct quality is very poor. Its workmanship is invaluable. The product is dirty, greasy, ugly. I will never shop again!In addition, the specified height is not correct.Date of experience: November 03, 2023",1
Zoltan Orban,HU,"Nov 17, 2022Verified","The ordered wine stand was fulfilled…The ordered wine stand was fulfilled the requirements plus arrived quicly and smoothly.Date of experience: October 17, 2022",5
Agnes,GB,"Sep 12, 2023","good for the priceThe furniture's painting is a bit imperfect, but it's OK at this price.Date of experience: September 12, 2023",5
ae,GR,"Oct 16, 2024","Good quality productGood quality product, safe packaging, excellent delivery. VidaXL helpbot is completely useless in change of errenously assigned delivery address.Date of experience: October 09, 2024",4
Alexandra Zoltai,HU,"Nov 22, 2023","Expensive but poor qualityExpensive but poor quality. I ordered a chicken house but the quality is poor (walls, screws, etc). I’m a bit disappointed.Date of experience: November 06, 2023",3
Dávid Jánosi,HU,"Aug 10, 2023","SorrySorry, but bad quality furniture, some holes weren’t drilled out, some were slant, there were missing screws, made it a pain to assemble.(I can send pictures)Date of experience: July 17, 2023",1
Szabolcs Márványkövi,HU,"Jun 7, 2023","excellent product has arrived very…excellent product has arrived very quickly. it was easy to select the poduct i needed and webstore is easy to useDate of experience: May 08, 2023",5
Péter Pozsgay,HU,"May 5, 2023","The product was very poor qualityThe product was very poor quality. The service was was quite adequate but two of the three e-mails were sent in foreign language, and the chosen language e-mail was also translated by Google.Date of experience: April 19, 2023",2
Judit Toth,HR,"Aug 21, 2024","If you want to send back the item you…If you want to send back the item you bought via Vidaxl.hu, the delivery address is the Netherlands. So be carefull!Date of experience: July 26, 2024",1
Réka Vass,HU,"Aug 14, 2024","Fast shippingFast shipping. No shipping expences. Good quality product.Date of experience: July 25, 2024",5
László Juhász,HU,"Sep 5, 2024","VERY BAD COMPANYVERY BED PRODUCT. VERY BAD REFOUND!!! NOT RECOMAND TO BUY ANYTHING FROM VIDA XL. GOING TO TELL ERERYONE NOT TO BUY ANYTHING FROM VIDA XL!!!Date of experience: August 20, 2024",1
Anna Petroczy,HU,"Apr 29, 2023","I wouldn’t not order from vida xx again…I wouldn’t not order from vida xx again and would not recommend it to my friends either .I made 2 orders simultaneously One was for a bed ,which ended up being a nightmare .It looked great on the photo but it came in tiny pieces ,took 3 hours to assemble ,the quality was extremely poor ,the pieces kept on breaking and chipping during the assembly ,horrible !And we also ordered a 2 piece bathroom furniture from the same faintly of furnitures ,one was a bathroom cabinet with a built in sink and a matching chest of drawers with a mirror .While the quality of these were ok,they ended up delivering only the chest of drawers ,coming upWith various excuses (for weeks !!!!)why the cabinet with the sink hadn’t arrived and then ended up returning the money for that so we were left with the drawer that we wouldn’t have ordered if we knew the matching piece of furniture wasn’t available (although they said in stock on their website ).A few months down the line we managed to purchase the missing piece too,but the whole experience was just simply a headache.The ordeal you go through while dealing with this company is way bigger than the joy you feel over their low prices ,not to mention again the poor quaility of the stuff they sellDate of experience: March 01, 2023",2
Anca Maroiu,HU,"Apr 2, 2024","Very good qualityVery good quality, reasonable delivery time, good price for the productDate of experience: March 18, 2024",5
frances roberts,CY,"Jul 23, 2024","Just what I wantedJust what I wanted. Delivery was good. Does the job. Toughened glass for under the wood burnerDate of experience: June 19, 2024",5
Alex,HU,"Sep 7, 2023","Wall-mounted Drawer ShelfI like the fast delivery, I didn't like that the furniture (800585 Wall-mounted Drawer Shelf)  was made in rather poor quality.Date of experience: August 12, 2023",3
Zsuzsa,HU,"Aug 13, 2024","Quick delivery, good quality for affordable priceQuick delivery, quality goods on very good priceDate of experience: July 10, 2024",5
Erzsébet Tóth,AT,"Mar 7, 2024","The quality of the product was poor and…The quality of the product was poor and cheap. Many component was wrong and bad quality, for example the screw was crooked, the pieces of furniture did not match. It was impossible to assemble. Date of experience: February 23, 2024",1
Judit Lengyel,HU,"Oct 16, 2022Verified","Unfortunatelly the product is not same…Unfortunatelly the product is not same as the picture. Different colours. There are some missing parts of the wood. Looks like second hand product .Date of experience: September 30, 2022",2
Veronika,HU,"Updated Aug 1, 2024","MosogatótálcaAfter receiving a faulty sink we were offered a new one for free of charge. We got the second one quite quickly.Date of experience: June 26, 2024",5
VK,HU,"Jan 2, 2024","Great online shop and productsGreat online shop and products, good prices, fast shipping, consumer-friendly customer service.Date of experience: December 05, 2023",5
Adrienn Kiss,HU,"Sep 10, 2023","TerribleI bought a bunny cage. The product made in China, was wrong quality, smaller than the description and the used material was carcinogenic about the caution.Date of experience: August 26, 2023",1
János Jankovics,HU,"Aug 24, 2023","Exactly what I was looking for at a…Exactly what I was looking for at a great price and delivery was quick.Date of experience: July 30, 2023",5
Tamas Herczeg,HU,"Jan 11, 2024","Trust vidaXL staff…The vidaXL staff was very helpful to manage the exchange of the product.Date of experience: December 28, 2023",5
Cabero Kft,HU,"Oct 30, 2024","The invoice was issued incorrectly and…The invoice was issued incorrectly and since 17th October it is still not resolved.Date of experience: October 17, 2024",1
Rose,HU,"Nov 30, 2022","The Custumer Office was effectiveThe Custumer Office was kind, resolved the problem prompt and effective. They were following the course of the resolution attentive.Date of experience: November 29, 2022",5
Doki,HU,"Sep 26, 2024","Fast deliveryFast delivery, product as described, good qualityDate of experience: September 12, 2024",5
Mónika Sámson,HU,"Mar 16, 2023","The product was absolutelly is not that on the pictures, or on the writed details.The product was absolutelly is not that was expected, weak, pitiable. Finally I got back my money, but the procedure wasn't fast and easy.Date of experience: March 16, 2023",1
Zsolt Farkas,HU,"Oct 12, 2022Verified","I got back my moneyI got back my money, but a little bit later than it was promised. Otherwise everithing was OK.Date of experience: October 12, 2022",4
Tunde Polanszki,HU,"Dec 13, 2024","super basin!excellent quality, fast delivery, good price!Date of experience: November 15, 2024",5
Csilla Sági,HU,"Oct 24, 2022","HelpfulThe adminitrator was very helpful. He responded extremely quickly to all my letters.Date of experience: October 24, 2022",5
Olya Kocherhan,UA,"Apr 20, 2023","I have been waiting for more than a month for a refund!I had a terrible experience with VidaXL!! I purchased a metal shed from this store, but when it arrived, it did not meet my expectations, as it was too small for the space where it was supposed to stand, so I made a return and requested a refund. However, it's been already more than a month and I still haven't received my money back!! Despite their claims that they have already refunded me, I have yet to see any evidence of it.I had a terrible experience with VidaXL. I purchased a metal shed from their online store, but when it arrived, it did not meet my expectations. The shed was too small for the space where it was supposed to stand, so I made a return and requested a refund. However, it's been a month and I still haven't received my money back. Despite their claims that they have already refunded me, I have yet to see any evidence of it. I feel like my time and money have been wasted, and I am incredibly disappointed with their customer service. I am waiting to receive my money for a long time now and I feel like being deceived by the company. It's clear that VidaXL does not prioritize customer satisfaction, and I would strongly recommend avoiding their online store.Overall, my experience with VidaXL has been frustrating and disappointing. I really regret my decision to purchase from them, and I would caution others to think twice before doing business with this company!!Date of experience: February 20, 2023",1
Dr Mezei István,HU,"May 19, 2023","A satisfied customerWide selection of products, good prices, fast shipping.Date of experience: May 19, 2023",5
Ildiko Wilhelm,HU,"Nov 13, 2022Verified","I got what I orderedI got what I ordered, in good quality. Pictures show the item how it really looks like . Item is nice. Service is correct. Thank You!Date of experience: October 21, 2022",5
Zsuzsanna Jakab,HU,"Sep 5, 2023","The item looks greatThe item looks great, received without anything missingDate of experience: August 07, 2023",5
Fekete-Bártfai Rita,HU,"Jul 9, 2023","Fast shippingFast shipping, I get what I expected, wide range of productsDate of experience: June 10, 2023",5
E. Arnie,HU,"Nov 7, 2024","The sold items quality is shitThe sold items quality is shit, even some screws were missing from the packDate of experience: October 17, 2024",2
Roland Jürgens,HU,"Dec 15, 2022Verified","Al ist working perfectAl ist working perfect, thank you for support...Date of experience: November 30, 2022",5
