Username,location,date,content,Rating
Deodexidus,US,"May 5, 2024","Easy to navigateEasy to navigate, checkout easy enough though lacking in payment options... paypal please. Date of experience: May 05, 2024",5
Kate Reznikov,US,"Jun 1, 2024","it is a scam it is a scam. Here is what they do. They have good internet researches.They look for product that was disconnected and doesn't come to market any longer however people are searching for this products, so they offer it.You pay because you want it so much and then they do a disappearing act. End of story.Be warned.IT""S a SCAM! These people are plain theaves.Date of experience: March 23, 2024",1
Connie Baker,US,"Jun 12, 2024","The reason I gave 4 stars instead of 5…The reason I gave 4 stars instead of 5 is because I still haven't received my order! Date of experience: May 16, 2024",4
Medford,US,"May 18, 2024","I found a hard to find productI found a product I couldn’t find in my local store recently, and it was at a reasonable price. Date of experience: May 17, 2024",4
grace bevans,US,"May 9, 2024","i ordered and have waited the 14-28 day…i ordered and have waited the 14-28 day delivery. i received a confirmation and order number and have not received anything else.. lost money and no product. original order date is 4/9+/24Date of experience: May 09, 2024",1
Deleia Smith,US,"May 8, 2024","Easy to navigate straight to the pointMy first time ordering from health central but I love the website and products so far.Date of experience: May 07, 2024",5
Hannah Stephens,US,"May 26, 2024","Scam company! Cancel your card.Search this company up and you will see BBB warning us that it is a scam. A very well run scam! They have lots of items we can’t find elsewhere. They won’t ship the items. Cancel your card if you shopped here. Of course, don’t be surprised if they reply to this comment saying something like “oh, you put a mailing address in a different state,” blah blah. Just like they always seem to write. How would they even know what our orders were based on a review on this? But just do a search and you will see that they are scamming us. Date of experience: May 06, 2024",1
Cathi Wood,US,"Jun 7, 2024","Happy womanCouldnt find these anywhere so glad to see you had them easy to order an payDate of experience: June 04, 2024",5
Eric Towns,US,"Jun 6, 2024","The broth works excellent for my bodyThe broth works excellent for my body. I can tell when I take it. How well I feel my joints. My muscles, everything about my body's tends to be very well. No more aches or pain, but when I don't take it. All those things tend to come back up on me. After a couple of weeks of not having it.  So thank you I love this product.Date of experience: October 01, 2023",5
Michelle Raleigh,US,"May 29, 2024","I would have definitely given a 5 but I…I would have definitely given a 5 but I gave a 4 because of the two week delivery!!!Date of experience: May 28, 2024",4
DEBORAH ,US,"May 14, 2024"," confused but quick response Agent tried to help with order. I’m Confused about discount offered, but I really wanted the product, so I bought it without discount. Date of experience: May 14, 2024",4
Debbie H,US,"Jun 2, 2024","I had difficulties getting order to go…I had difficulties getting order to go through, but finally it worked. Date of experience: June 01, 2024",4
Marianne Waltraud Kutz,US,"Jun 10, 2024","was happy to find this product…was happy to find this product recommended to me.  unable to find anywhere elseDate of experience: June 09, 2024",5
Renegade,US,"Jun 15, 2024","I found the product I was looking for…I found the product I was looking for and it was cheaper than Amazon.  I was not happy with the estimate shipping time (14-28 day). But I will live with it for now.Date of experience: June 14, 2024",4
Margaret Pattersoncustomer,US,"Apr 25, 2024","I placed an order March 6,2024I placed an order March 6,2024. The order was confirmed Order number 172299. It is now April 25th. I have not received an email about shipping and obviously have not received my order.Date of experience: March 06, 2024",1
Debra Carlson,US,"Jun 19, 2024","You carry product I like at a…You carry product I like at a discounted price could not find anywhere else Date of experience: June 05, 2024",4
Donna Boschen,US,"Jun 3, 2024","I’m happy I can still find the product…I’m happy I can still find the product I bought from you and at a great price. !! I’m definitely gonna tell my friends.. and it was very quick to create an account as well .. I just hope I don’t have to wait 2 weeks to get it .. but if I do .. I’ll be fine .. thank you again !! Date of experience: June 03, 2024",5
SANDRA LANGE,US,"May 20, 2024","Very easy web site to work with.The information was available and no problems in walking through the sign up process.Date of experience: May 20, 2024",5
Chevy Richardson,US,"May 23, 2024","Made everything easy to follow and to…Made everything easy to follow and to understand. Products I've bout in the past taste amazingDate of experience: May 23, 2024",5
Jayda Posante,US,"Jun 23, 2024","Easy Easy to navigate and use the website. Purchase has gone very smoothly so far!Date of experience: June 23, 2024",5
susan,US,"May 25, 2024","You had a supplement that's been out of…You had a supplement that's been out of stock elsewhere for a long time.Date of experience: May 24, 2024",5
Becky Vargas,US,"May 15, 2024","Good selectionGood selection of products.. I have been looking for Hyland products.  Used this brand for over 30 yearsDate of experience: May 14, 2024",5
JJ,US,"Updated Jul 30, 2024","DO NOT ORDER ANYTHING-SCAMMERSDO NOT ORDER ANYTHING! DISGUSTING SCAMMERS-Health Central USA Terrible-My order was refunded (SO THEY SAY...I HAVE NOT RECEIVED A REFUND) without my knowledge (no call no email prior to my inquiry for status on delivery) that they say was because ""...you (I) chose delivery out of the local delivery area"" and it ""created an issue in their system."" They did not give me notice until I waited the 14-28 days for delivery (as per their instructions) and then inquired on the status. The following was sent to me in their email: ""I am sorry to hear that. I researched your issue. If you check your order confirmation email, it looks like you chose the local delivery option. Because you live outside the local delivery area it created an issue in the system. Don't worry! I just pulled your order from the que and the system canceled your order and issued a full refund to you. Refunds typically take 3 to 6 days to go through depending on how fast your bank processes their transactions."" This was sent 3 minutes after they sent me the email stating they refunded my purchase. With the ""system"" error wouldn't you think that within 28 days there would be some kind of alert about an order? I can guarantee there was no ""issue in the system"" when they received the $98.48 from my bank...no system disrupts there?I was emailing back & forth with “JJ” and asking to place a new order (several times-to no avail-he didn’t even acknowledge that I was trying to place a new order-he kept telling me about my refund) and was told “We stop taking order!” These people are a disgusting waste of human life.Also BEWARE OF Remedy Health MediaWho owns Health Central?In 2011, HealthCentral was acquired by Remedy Health Media, a digital health information and technology provider. Within two years of the purchase, the company was recognized by Crain's New York Business as one of the Top 50 Fastest Growing Companies of 2013.Date of experience: July 23, 2024",1
Kelly Scott,US,"May 8, 2024","Amazon order was back ordered…Amazon order was back ordered indefinitely. Need this product. You have it in stock. I can get it quickly. Date of experience: May 07, 2024",5
Anaxirinia Jimenez,US,"Jun 8, 2024","Easy to navigate websiteEasy to navigate website. Checkout process was fast and easy.Date of experience: June 08, 2024",5
Debbie Brewer,US,"Apr 29, 2024","Great in that you had my productGreat in that you had my product.  Could be better if you accepted PayPalDate of experience: April 29, 2024",4
Kodan Reinhart,US,"Apr 26, 2024","I'm glad you guys carry the product I…I'm glad you guys carry the product I was looking for but I haven't recieved my order yet. Please help :) thank you!Date of experience: March 20, 2024",4
Jack Harowitz,US,"Jun 9, 2024","Having what I needed at a good priceHaving what I needed at a good price. The only issue is that shipping takes so long, 3 weeks??Date of experience: June 09, 2024",5
SC lady,US,"Jun 22, 2024","I found exactly what I searched for here.They had the brand and type of calcium I was searching for at a good price.Date of experience: June 21, 2024",4
BAP,US,"May 28, 2024","You actually had the item I wanted in stock!You actually had the item I wanted in stock!! A major miracle!Date of experience: May 28, 2024",5
Susan,US,"May 29, 2024","I found the perfect product/giftI found the perfect product/gift I was looking for and it was so easy to order.Date of experience: May 28, 2024",5
Anthony Morris,US,"Jun 18, 2024","They’re still hereGreat to know these products are still available and that I can purchase them here.Date of experience: June 18, 2024",5
Barbara Ellis,US,"May 17, 2024","The price of the item I wanted was less…The price of the item I wanted was less expensive than other site. Date of experience: May 16, 2024",5
Mike S.,US,"Apr 27, 2024","I ordered vitamins on March 23I ordered vitamins on March 23. Over 4 weeks later, April 27, no delivery yet. I tried to e mail. No luck. I called CC company and filed for a refund. Shady Outfit !Date of experience: March 23, 2024",1
Whitney Butler,US,"Apr 26, 2024","Health Central USA is a fraudulent company. Do not be fooled.I placed an order and never received the product. They are a fraudulent company. Do not buy into their scam.Date of experience: March 30, 2024",1
Brenda Hudson,US,"May 28, 2024","Because it is difficult for me to…Because it is difficult for me to travel and by mail helps meDate of experience: May 28, 2024",5
Tracey Price,US,"May 15, 2024","They have what I needed. Description and the fact that you have the products I'm looking for. Date of experience: May 15, 2024",5
David Papadimitrio,US,"May 10, 2024","Had it in stock at decent priceHad it in stock at decent price, shipping a bit lengthy, easy check outDate of experience: May 10, 2024",4
Thelma Blount,US,"May 26, 2024","I love the discountsI love the discounts. It made my purchase affordable. Date of experience: May 25, 2024",4
Sandy Alan-Lee,US,"May 14, 2024","Easy Breezy Had product, reasonable price and easy to navigate Date of experience: May 14, 2024",5
Jack,US,"Jun 6, 2024","The price is unbelievableThe price is unbelievable, I was really skeptical about ordering from you.Date of experience: June 05, 2024",4
Kasey,US,"May 25, 2024","Well I will give another review once I…Well I will give another review once I receive my product bc I just ordered last night but it was simple and fast to order and pay for it and yall had the product in stock when everyone else was out I have never heard of this company till I stated Googling and trying to find colic tablets so we will see how good everything turns out after I get the product and I hope it's soon bc my poor lil baby boy is having it rough and we have tried everything except these tablets that my husband's friend told him about he said it was the only thing that helped his daughters and that it works fast so I pray these get to us asap Date of experience: May 24, 2024",5
hadi ameen,SA,"May 30, 2024","Nice quick and easy.Nice quick and easy.I am rarely delighted to order from your website.Date of experience: May 30, 2024",5
Cindy Schmidt,US,"May 12, 2024","My mistakeThought the error was on your side with payment but was my fault. Easy to order. Date of experience: May 12, 2024",5
Donald Jackson,US,"May 22, 2024","PRODUCT AVAILABILITYThe product was available and the shipping was reasonable.Date of experience: May 21, 2024",4
Carolyn,US,"May 4, 2024","Your acidophilus is A1 !!Your product is exactly the best.  I wouldn't buy any other.Date of experience: May 04, 2024",5
Brian Martin,US,"May 24, 2024","Easy to use website and checkout processDate of experience: May 23, 2024",5
clara lewis,US,"Jun 7, 2024","You always have the products I needYou always have the products I need. Never have to search any further!Date of experience: June 07, 2024",5
Carol Joy,US,"May 22, 2024","this is the only place that has…this is the only place that has Similasan and it is complete.  I am pleased.Date of experience: May 22, 2024",5
Sharon Levine,US,"May 30, 2024","You had my productYou had my product, but take too long to deliver, without exorbitant additional fees for expedited delivery.Date of experience: May 30, 2024",4
Leigh,US,"May 25, 2024","Easy purchase onlineEasy purchase online, clear and conciseDate of experience: May 24, 2024",5
pat daughdrill,US,"Jun 1, 2024","Easy to move around web site to locate…Easy to move around web site to locate item and check out was fast and easyDate of experience: June 01, 2024",5
Barb,US,"May 30, 2024","The pop ups were too manyThe pop ups were too many. It was hard to get anything done because of all the pop-ups.Date of experience: May 30, 2024",4
Customer,US,"May 16, 2024","super products especially apple cider…super products especially apple cider capsules. 5/16/24Date of experience: May 16, 2024",5
Kathryn Harding,US,"Jun 21, 2024","Very good but I had a question that I…Very good but I had a question that I couldn't get answered.  The sale prices were good.Date of experience: June 21, 2024",4
W. Jack Kessler,US,"May 22, 2024","Gd prices on excellent products.Good prices on excellent products. Date of experience: May 21, 2024",5
Jerry Shultz,US,"May 14, 2024","Availability of hard to find item.Date of experience: May 13, 2024",4
Tom,US,"May 15, 2024","Cheap goods.Good product at reasonable price.Date of experience: May 14, 2024",5
Trevor Cook,US,"May 27, 2024","Fingers crossed 🤞 that I get this order.Date of experience: May 27, 2024",5
LORETTA PRAMICK,US,"May 14, 2024","What I need at a reasonable…They have what I need at a reasonable price.Date of experience: May 14, 2024",5
Just A Mom,US,"May 19, 2024","Excellent product & website Friendly user website!! Had exactly what I needed!! Date of experience: May 19, 2024",5
Tereasa Walls,US,"May 7, 2024","Easy to find products and order process.Easy to find products and order process. Date of experience: May 07, 2024",5
Jennifer,US,"Sep 10, 2024","FAKE FAKE FAKEFAKE FAKE FAKESTOLE MY MONEYSCAMDO NOT ORDRER FTOM THEM!!!Google bbb on them! Horrible people!!!Date of experience: June 10, 2024",1
Nancy,US,"May 29, 2024","Great selection of Pukka teaDate of experience: May 29, 2024",4
WILLIAM P. PIERCE,US,"May 22, 2024","WEB SITE WAS EASY TO NAVIGATEDate of experience: May 21, 2024",5
Nice,US,"May 16, 2024","Easy to useHas to product I was looking for and was easy to purchase. Date of experience: May 16, 2024",4
bev frahn,US,"Jun 12, 2024","True to adTrue to ad, and available to order. Date of experience: June 12, 2024",5
satish,US,"Jun 13, 2024","hard to get hold off if any issue with…hard to get hold off if any issue with any order.Date of experience: June 13, 2024",3
Paul,US,"May 3, 2024","Could not find this product anywhere but here!EAsy to find what I needed.Discounted products a plus!Date of experience: May 02, 2024",5
Azam Khan,US,"Apr 28, 2024","the transactin was fast and easythe transaction was fast and easy. their price was also very goodDate of experience: April 27, 2024",5
Anne Crogan Gardner,US,"May 30, 2024","The ease of purchase and swift resultsThe ease of purchase and swift results. Thank you!Date of experience: May 30, 2024",5
Tao Scott Wang,US,"May 29, 2024","You have a very complete range of…You have a very complete range of products and good prices.Date of experience: May 29, 2024",5
AP,US,"May 17, 2024","Shipping costs, no thank you!Customers should receive free shipping on orders $100+Date of experience: May 17, 2024",4
Hal R.,US,"May 23, 2024","Excellent selection of organic products. Easy to navigate website, great selection, decent prices. Date of experience: May 22, 2024",5
Sherrie Larry Wohlgemuth,US,"Jun 7, 2024","I placed an order on 4/15/24 it is now…I placed an order on 4/15/24 it is now 6/6/24 and I have not received my order.  This is a scam!Date of experience: June 06, 2024",1
Karen,US,"May 20, 2024","Great price for what I wanted to buyGreat price for what I wanted to buy. Shipping is a little high imo. Date of experience: May 19, 2024",4
Chuck Resnick,US,"Apr 26, 2024","GREATEXCELLENT PRICING AND GREAT SELECTION OF PRODUCTSDate of experience: April 25, 2024",5
Nancy Paolucci,US,"May 19, 2024","Items I needed were in stock and easy…Items I needed were in stock and easy to order.Date of experience: May 18, 2024",5
Kristen,US,"May 18, 2024","You have the product I was looking for…You have the product I was looking for at a good price. Thank you!Date of experience: May 18, 2024",5
Terry,US,"May 23, 2024","The only company we found that has the…The only company we found that has the product Date of experience: May 22, 2024",5
Dee M,US,"Apr 26, 2024","great pricingDate of experience: April 25, 2024",5
Barbara,US,"May 6, 2024","This is the first time with the Co.This is the first time with the Co.I think that it  will be Ok.Date of experience: May 03, 2024",5
