Username,location,date,content,Rating
Skippy Carstairs,US,"Feb 19, 2023Verified","Speedy arrival -- almost equally speedy departureFast delivery -- arrived the next day. Well, it's a short distance between Bend and Portland. Even so, it was fast. Caramel butter so yummy it disappeared soon -- gobbled right up. Almost done with Coffee Cashew, too. Both flavors so delicious. I could spoon these every day, all day long.Date of experience: February 11, 2023",5
Darcy Dillard,US,"Apr 19, 2023Verified","I have never tasted any nut butter…better than JEM.I have never tasted any nut butter better than the cashew cardamom nut butter.  The no-sugar added version is as great as the one with sugar ( minimal coconut sugar).These products are world class.Date of experience: April 05, 2023",5
Dina Vogel,US,"Jun 25, 2023Verified","Consistent Excellent Customer Service!!Another positive JEM Organic Nut Butter Delivery!  My auto-shipment arrangement is an excellent way to assure the JEM Nut Butters on my shelf never run out!  This was my first experience with a back-ordered product, but even that was a seamless process and the product arrived separately (well packed as ALWAYS) within a short time. The Customer Service team alerted me that the second shipment was on the way and it arrived several days later!  JEM is the BEST!!Date of experience: June 05, 2023",5
Sarah Bruder,US,"Nov 6, 2024Verified","Best almond butter The company is very efficient. I love that the company has sugar free options. The sugar free is so good. Recommend Date of experience: November 01, 2024",5
Lori Kuhn,US,"Aug 29, 2022Verified","I purchased cinnamon red maca almond…I purchased cinnamon red maca almond butter. It is the best nut butter I've ever had (and I've tried almost all of them on the market). Jem has a premium quality, texture, and amazing flavor. I highly recommend it.Date of experience: August 29, 2022",5
Lisa B Merzon,US,"Nov 4, 2024Verified","LoveLove, love, love your naked nut butters. The others are delicious too but greatly appreciate no added sugar options Date of experience: October 28, 2024",5
Jane Powell,US,"Oct 3, 2022Verified","Delicious Almond ButterFirst of all this product is delicious. I first purchased from my local health food store, then took advantage of your fantastic offer. Shipping was fast and items arrived in perfect condition!Date of experience: September 30, 2022",5
Rachel Martin,US,"Dec 21, 2022Verified","Amazing Product & Great ServiceProduct was packaged very secure and safe.  The mini jars are the cutest. I gifted the variety pack to my children's teachers and they were a huge hit.  Every teacher commented on how yummy the almond butter was and had to know where they could purchase themselves.Date of experience: December 07, 2022",5
Brenda Walker,US,"Dec 20, 2022Verified","Products are deliciousI'm a new customer to JEM by way of the company Vitacost. Went to their website and ordered a variety of almond butters and Wow! Delicious are the almond butters and anyone ordering them will not be disappointed.Date of experience: December 19, 2022",5
Hollis,US,"Dec 2, 2024Verified","I love your products BUT customer service MIAI love your products but have yet to receive response to my numerous customer service emails about heavy metals and third party testing. Date of experience: November 25, 2024",3
nacho Garcia III,US,"Sep 13, 2022Verified","Very Good!My cashew almond butter is great. Taste fantastic also my cinnamon almond butter love it. Only problem I have its very smooth runny I kinda of like it chunkier or in between smooth and chunky. But love them both regardlessDate of experience: September 12, 2022",5
cynthia rose,US,"Sep 26, 2022Verified","I have been a loyal JEM clientI have been a loyal JEM client for quite some time and have turned all my friends onto it🤩🤩🤩My favorite is the Cardamom Cashew but all are absolutely delicious 😋 The texture is like silk and the taste is amazing!!!Date of experience: September 23, 2022",5
Anne Cross Underwood,US,"Dec 2, 2022Verified","Great Product and Company!I sampled JEM products at a food show and thought they were so good I bought several jars to take home. They are the most amazing nut butters I have tasted. I like to just eat a spoonful or two as dessert. Very rich and complex flavors. Ordered more for Christmas presents. Very quick turn-around on the order and I received progress reports from time of order to time of delivery.Date of experience: December 01, 2022",5
Miriam,US,"Sep 6, 2023Verified","The shipment came in quickly and we’ll…The shipment came in quickly and we’ll packaged. Nicely done. The product itself could be improved by leaving out the sea salt. Good experience though. Thanks and blessings, Miriam FeinDate of experience: August 30, 2023",5
nutsforalmonds,US,"Oct 3, 2022Verified","I love the taste of JEM almond butters…I love the taste of JEM almond butters and it only makes it better that they are organic and use sprouted almonds. Their flavors are so good! The only thing to beware of is that the nut butters arre VERY runny. so, don't open the jars at an angle, otherwise it will all spill out. Otherwise, enjoy!Date of experience: October 03, 2022",5
Cheryl,US,"Mar 16, 2023Verified","These Folks Do Nut Butter RightThese folks do nut butter right.  They cut no corners, use only the best ingredients and oh man are the flavors out of this world.  My absolute favorite being the Elderberry -- so much goodness I just eat it off the spoon like candy.  It IS my candy!  LOLDate of experience: March 15, 2023",5
TAD,US,"Dec 6, 2022Verified","Best nut better in existenceBest nut better in existence! I'm a professional baker and food manufacturer and so I know what goes in to processing such a quality product. If I could bathe in this stuff, I would. Got all my friends addicted!Date of experience: December 06, 2022",5
Anna Aprelenko,US,"Sep 14, 2022Verified","AMAZINGAMAZING, ate the whole 10oz jar in about 2-3 days. It doesn’t get solid in the fridge, but instead turns into an epic fudge-like consistency. The best healthy dessert treat - I just eat it right off a spoon. I like that there’s no oils or refined sugar in it. & the sprouted hazelnuts ensure smooth and gentle digestion. Thank you!!Date of experience: September 14, 2022",5
Nataly Bruce,US,"Nov 11, 2024","Jem is exceptional in every regard.Jem is exceptional in every regard. Their nut butters are healthy, delicious, and beyond compare.Date of experience: November 11, 2024",5
GGleason,US,"Jun 4, 2023Verified","Newly addicted…We are absolutely addicted to these tasty nut butters. The flavor and consistency is perfect. Our favorites are the cardamom or salted caramel flavors, but we love them all!!!Date of experience: May 19, 2023",5
Megan Henderson,US,"Aug 10, 2024Verified","Fast delivery and a delicious treat!Fast delivery and a delicious treat!My favorite indulgence is the cinnamon maca almond butter and when I crave it, it's fun when it arrives in a jiffy!Date of experience: July 26, 2024",5
Carol B,US,"Dec 5, 2022Verified","happy holidaysThe Maple Pecan Sprouted Hazelnut Butter is very runny. I mixed it with the Choc Sprouted Hazelnut Butter which is a little thick + I refrigerated it. That helped thicken it. Both nut butters taste great when mixed together. Shipping was FAST. I got my order in 1 week!Date of experience: December 01, 2022",5
BB,US,"Dec 5, 2023Verified","delicious goodnessWhile it costs quite a bit, it's our family's favorite! It's smooth and flavorful, and adds protein and delicious goodness to anything we couple it with!Date of experience: November 27, 2023",5
Jaleh Jaffari,US,"Aug 9, 2022Verified","Love the cinnamon maca almond butterLove the cinnamon maca almond butter! Something went wrong with my first order, and Jem’s customer service was amazing with them reshipping the product. Thank you!Date of experience: August 09, 2022",5
Katherine Sexton,US,"Apr 27, 2023Verified","Jem butter is everythingJem butter is everything. If I could afford to buy the buckets monthly I would. It’s a fantastic company, the product is insanely delicious and shipping is always quick and reliable.Date of experience: April 20, 2023",5
Stacy Douvlis,US,"Sep 27, 2022Verified","Totally obsessed with thisTotally obsessed with this!  I drizzle it over a smoothie bowl or eat a spoon full if I’m craving something sweet after dinner but don’t want the refined sugarDate of experience: September 27, 2022",5
Carol Sexton,US,"May 3, 2024Verified","Timely delivery (as per expections set…Timely delivery (as per expections set ).  Product was well packed.  Jem butters are delicious and product quality is high.Date of experience: April 26, 2024",5
Kennis Martin,US,"Jul 22, 2023Verified","Always a yummy treatI’m just always happy with your products they are so delicious but one request a blueberry or strawberry flavor I know you can rock it!!!Date of experience: July 07, 2023",5
Ginny,US,"Jul 15, 2023Verified","Jem organics are the best!Jem organics are the best almond butters imaginable! I  eat it every day!!! The packaging was great, nothing could break the way the jars are wrapped in bubble wrap and then securely wrapped in the box.Date of experience: July 07, 2023",5
Kiana,US,"Feb 3, 2023Verified","Salted Caramel Almond ButterI tried this almond butter in a small variety pack of different flavored almond butters and knew instantly I had to order myself a bigger jar of it! So good! Thank you!Date of experience: January 28, 2023",5
Anton koller,IN,"Mar 22, 2023","California AlmondsCalifornia Almonds:- I recently tried out Nuts Plus Nuts California Almonds and was pleasantly surprised. They are crunchy and flavorful, with just the right amount of sweetness. They are also a great source of healthy fats and protein. I would highly recommend Nuts Plusnuts California Almonds to anyone looking for a delicious snack or addition to their meals!Date of experience: March 21, 2023",4
Rachel Case,US,"Jun 1, 2023Verified","You guys make the best nut buttersYou guys make the best nut butters, and your packing for shipment is equally superb.Thank you for your high quality everything. Got turned onto this stuff at Portland Veg Fest, and have had you on my heart ever since! Such rich and healthy nut butters. Perfection.Date of experience: May 24, 2023",5
Heidi M.,US,"Apr 8, 2023Verified","Consistent quality and easy orderingEasy order process. Delivery was quick. Packaging was good to protect the glass jars. Nut butters are as smooth and delicious as I remember from before.Date of experience: March 31, 2023",5
jacque weddle,US,"Dec 2, 2024Verified","Tasty!The butters are tast!!  Website is easy to navigate. Date of experience: November 25, 2024",5
melisse basso,US,"Oct 3, 2023Verified","This is the bestThis is the best, most delicious almond butter I've ever tasted.It's smooth and creamy and you'll never have to stir it, the oil never separates. It's the only brand I'll ever buy!Date of experience: September 25, 2023",5
Janet,US,"Aug 1, 2022Verified","Delicious!I was introduced to your product & really enjoyed especially the almond butter with cardamom!I also sent a gift of JEM to a dear friend for her birthday…also enjoyed!Thank you for a great product…Date of experience: August 01, 2022",5
Sheryll Rubinett,US,"Nov 1, 2023Verified","My friend LOVED the nut butter.My friend LOVED the nut butter.It arrived in tactOn time.She especially appreciated thevariety of flavors in mini sizes.Date of experience: October 25, 2023",5
Joan Truckenbrod,US,"Apr 10, 2024Verified","Too many whole almonds in the recent jar…I love JEM Organics crunchy almond butter, and I have a subscription for one large jar per month.  The last jar that I received had many whole almonds in it.A few whole almonds are fine, however this recent jarhad too many for toast in the morning.Date of experience: April 05, 2024",4
Funnybones,US,"Jun 23, 2022Verified","Jem nut butters are the best on the…Jem nut butters are the best on the entire planet! You know they put love in those jars of yummy nutty goodness! You can taste it. I like all the flavors. My favorite is probably the coffee one today. But tomorrow, it might be the pistachio one. Regardless, I love them all and they are my go-to for a quick, healthy snack. I grab an apple, slice it and dip away! They are the gourmet of all nut butters. Others try to copy, but nope. Nothing out there is like Jem!Date of experience: June 23, 2022",5
kristen Kepnick,US,"Oct 11, 2022Verified","Obsessed with JEM products!Love these nut butters and the online ordering process was smooth (ha - no pun intended!). I received my order even faster than I expected!Date of experience: September 29, 2022",5
Kenneth K.,US,"Sep 1, 2022Verified","The BEST!!!I adore JEM nut butters, I haven’t met one that I did not like!! Truly high quality food and ingredients, you can taste and feel it in every spoonful!!!Date of experience: September 01, 2022",5
Kelly Maloney,US,"Jun 12, 2023Verified","Amazing productsAmazing products, seriously some of the best nut butters I've ever tasted. The customer service is fantastic and so are the sales😊Date of experience: June 05, 2023",5
zfg,US,"Jan 12, 2023Verified","Fell for these nut buttersFell for these nut butters when I sampled them at Market of Choice. Love them. Continue to try new flavor. introduced them to family and friends. Great with fruit for breakfast or snack.Date of experience: November 26, 2022",5
Dennis Martin,US,"Feb 10, 2023Verified","My name is DennisMy name is Dennis. My wife and I decided to go Vegan. It's done, we are in the boat. I have G.I. issues and and need to gain weight . I absolutely LOVE your JEM! The price used to bother me , but I realized the value of your creation. I am now a committed customer , period. My Specialist Dr. for the G.I., would approve your gift of vegan food. But I value it more! So Thank-You! Love, DennisDate of experience: February 03, 2023",5
Ronda Metzler,US,"Jan 3, 2024Verified","The auto ship option is so niceThe auto ship option is so nice! And the quality of the product is superb! I love that Jen organics uses both organic and sprouted nuts to make their butters!Date of experience: December 27, 2023",5
Colleen Bloom,US,"Oct 5, 2022Verified","Love the new creamy optionLove the new creamy option. Super easy to cook with and whip up Vietnamese almondbutter sauce for my veggie spring rolls!💃🏼⛸Date of experience: October 04, 2022",5
sarah greene,US,"Jan 12, 2023Verified","Love this product…I love this product and am stoked to have a nice solid stash since my local store does not carry this particular Jem product. Shipping went smoothly and all arrived in one piece. 5 outta 5 for sure.Date of experience: January 11, 2023",5
Brittany,US,"Mar 11, 2023Verified","You've gotta try it!The almond cinnamon maca nut butter is thee best almond butter I've ever tasted hands down! Totally worth every penny!Date of experience: March 03, 2023",5
Lindsey Bogard,US,"Nov 7, 2023Verified","I LOVE jem butters!I LOVE jem butters!!  They use amazing ingrediants and have amazing flavors.  My favs: hazelnut chocolate, Cinnamon maca, and Cashew cardamom.Date of experience: October 30, 2023",5
Hugo Pope,DE,"Oct 25, 2023","Nice storeNice store, cool product and quality packaging. A tasty for culinary lovers. Highly recommended for nut butter lovers!Date of experience: September 27, 2023",5
Catherine,US,"Jun 7, 2023Verified","My jar of nut butter arrived in a…My jar of nut butter arrived in a recycled (used) box with dirty packing material.  I thought I was getting a jar that had been returned.   I didn't feel safe eating this .  When I  complained to customer service NOTHING was done.  They refused to give me a refund or a replacement and basically told me to eat it anyway because they didn't want to ""waste a box""  A second email was completely ignored.Date of experience: May 23, 2023",1
customer,US,"Jul 23, 2022Verified","mixed feelingsI like the butters but the ""customer service"" is terrible...or NON-EXISTENT (maybe to save on cost, I understand that)....and the edge of the container tastes chemical-y...really alarming. So, if you get the bucket, don't try to scrape what's on the edge or catch the butter from dripping with your fingers and lick it off...you'll be alarmed by the terribly bitter, chemical you'll taste.I feel when it comes to products that are high quality, it should be no surprise that people also expect they're poured into clean containers with no toxic who knows what.Just very disappointing..Date of experience: July 23, 2022",3
Tammy A,US,"Aug 12, 2023Verified","Easy shopping and quick deliveryEasy shopping and quick delivery!  Love the new sugar free products!!  These are the absolute best I have found. Smooth and creamy and delicious!!Date of experience: July 28, 2023",5
Rachel Anderson,US,"Aug 30, 2024","Fast delivery and a delicious treat!My favorite indulgence is the cinnamon maca almond butter and when I crave it, it's fun when it arrives in a jiffy!Date of experience: August 30, 2024",5
PAOLA FLOREZ,US,"May 27, 2023Verified","A wonderful experience all aroundA wonderful experience all around. Superb quality and taste. Absolutely in loooooooove with these butters. Thank you JemDate of experience: March 20, 2023",5
Stephanie,US,"Aug 1, 2022Verified","Hands down my favorite nut buttersHands down my favorite nut butters! Best flavors, ingredients and textures of any brand. Price is a little steep but it is a nice treat.Date of experience: August 01, 2022",5
Marcela,US,"Jun 19, 2023Verified","Great products and serviceI first bought the sample box for mi husband. Then he wanted to give it to his dad. As we couldn't find it in Amazon I found your store. It was easy and fast delivery! Great quality products, flavours and an original package to keep the jars in. We loved it!Date of experience: June 12, 2023",5
Frequent Traveller ,US,"Jan 20, 2023Verified","Ordering from the website was a breezeOrdering from the website was a breeze, and I found some new flavors to try. I LOVE the cinnamon maca. I drizzle it over my oatmeal, and maybe I've been known to drizzle some directly onto my tongue, too. :) It's that good.Date of experience: January 20, 2023",5
Benson Cummings,US,"Jul 29, 2024","HiiiiHiiii, My sister loves JEM products, I have ordered for my sister easy purchase and delivery process. Thanks for all!Date of experience: July 29, 2024",5
Rebecca Bjornson,US,"Sep 3, 2022","Nut butters are amazing and OG BUT!!!! SmoreSET!??Your nut butters are so amazing and OG. AND, I am so disappointed in the SMORE set. The marshmallows have corn syrup- and are certainly not organic. I am beyond disappointed in this and am grateful I didn't GIFT this as I originally purchased the set. SO BUMMED Jem. Not cool. Very disappointed...Date of experience: September 03, 2022",1
Theodore Watson,US,"Aug 1, 2024","this nut butter is unimaginably…this nut butter is unimaginably delicious!! I’ll be a repeat customer for a very long time!!!Date of experience: August 01, 2024",5
Corey Jackson,US,"Sep 28, 2022","LOVE Jem OrganicsLOVE Jem Organics. Have been looking for a delicious nut butter as I start a healthier diet and I think I found it! So Tasty!Date of experience: September 16, 2022",5
Martha Self,US,"May 16, 2023Verified","This butter is awesomeThis butter is awesome, I would say to order more before you run out because if you happen to run out you will be counting the days waiting for more awesome butter to come.🤣🤣🤣Date of experience: May 08, 2023",5
Janie Foltz,US,"Jul 5, 2022Verified","I am in love with all my selections of…I am in love with all my selections of JEM Organics Nut Butter. I will be a repeat customer. Thanks! Janie FoltzDate of experience: July 05, 2022",5
Giovana Malufe,US,"Jun 9, 2023Verified","This is my favorite brandThis is my favorite brand! The quality and taste are incredible, I never found anything as good as their butters.Date of experience: May 26, 2023",5
Amanda C,US,"Feb 23, 2023Verified","Amazingly addicting!!Amazingly addicting!!! So delicious I use it with breakfast or a spoonfull as a snack or dessert. LUUUUUUUUUUUUUV!!!Date of experience: February 14, 2023",5
Gianna Lambert,US,"Jul 9, 2024","this nut butter is unimaginably…this nut butter is unimaginably delicious!! I’ll be a repeat customer for a very long time!!!Date of experience: July 09, 2024",5
Julie Maier,US,"Jun 13, 2023Verified","JEM cinamon maca almond butter is awesome!It was super easy to put the order in, the order was delivered quickly, and the almond butter is the best ever!! Definitely 5 stars!Date of experience: June 05, 2023",5
Wanda,US,"Mar 10, 2023Verified","Great hostess gift and necessary pantry item.A guest brought your almond butter as a hostess gift and I liked it so much, I bought the largest container.Date of experience: March 02, 2023",5
A Ziegle,US,"Feb 16, 2023Verified","I love your nut butters.The Chocolate…I love your nut butters.The Chocolate Hazelnut is my favorite. I'm glad you went back to the paleo friendly recipe.Date of experience: January 30, 2023",5
Elaine Lochem,US,"Dec 7, 2022Verified","Find another merchant with customer service.Took days to hear from site that an order was placed.  Took over a week for them to send shipping info.  The shipping provider has not updated the shipping delivery date and it still has not arrived.  Incredibly poor customer service and that is without even trying the merchandise.Date of experience: December 07, 2022",1
Jamison Erwin,US,"Sep 16, 2022Verified","Love the cinnamon maca flavorLove the cinnamon maca flavor. Best to buy in bulk on their website over amazon. Much cheaper, and these nut butters have good shelf life.Date of experience: September 16, 2022",5
Celeste Horton,US,"Jun 6, 2024","unimaginably deliciousthis nut butter is unimaginably delicious!! I’ll be a repeat customer for a very long time!!!Date of experience: June 06, 2024",5
MATN,US,"Aug 1, 2022Verified","The best nuts butter in the market!!The best nuts butter in the market!!! They have everything I have been looking for: great taste, great ingredients and ORGANIC.Date of experience: August 01, 2022",5
Patricia Freund,US,"Dec 29, 2022Verified","Most delicious nut butters everMost delicious nut butters ever! Love each and everyone the creativity, the combinations. Will order again in a heartbeat.Date of experience: December 28, 2022",5
Mountain Momma,US,"Updated Feb 11, 2023Verified","MOST AWESOME NUT BUTTER ON THE FACE OF THE EARTHI love these not butters.  There isn’t one I’ve tried that I haven’t loved.  I can’t live without these.  They put a smile on my face with every spoonful.  It is definitely hard to stop after the first spoonful.  And what’s best…they are 100% ORGANIC!  No added ingredients which are bad for you.  I’d give a 10++++, if I could.🥰Date of experience: January 19, 2023",5
Cayla Wilson,US,"May 1, 2024Verified","unimaginably deliciousthis nut butter is unimaginably delicious!! I’ll be a repeat customer for a very long time!!!Date of experience: April 24, 2024",5
Stephen,US,"Sep 6, 2023Verified","Jar had leaked during shipmentWhen I opened the shipping box, I saw that contents of one of the five jars (viz., naked cashew cardamom almond butter) had already leaked out down the side and onto the bubble wrap.  This occurred even though there is a paper ""no added sugar"" seal on the lid. I doubt that was supposed to happen.  Is the jar contents safe to eat?Date of experience: September 05, 2023",2
Blackburnite ,US,"Aug 2, 2024Verified","Arrived promptly and safelyArrived promptly and very safely packed.  Looking forward to enjoying them.Date of experience: July 26, 2024",5
ahmed ehab,AE,"Jun 20, 2024","(Crunchy Naked Almond Butter(Crunchy Naked Almond Butter - Medium)i gat from my cuisine and its very good.Date of experience: May 30, 2024",5
Francisco Benavides,US,"Jun 27, 2023Verified","Delicious!Your flavors are creative, the product has a great taste, it's unique.  I wish it was no so expensive.  I also suggest making the butters a bit less sweet.Date of experience: June 19, 2023",4
mary coenen,US,"Jul 10, 2023Verified","The nut butters from JEM are always…The nut butters from JEM are always delicious and smooth….the perfect accompaniment to my morning toast : ).Date of experience: June 26, 2023",5
Leah Brew,US,"Aug 17, 2022Verified","Efficient and deliciousI received the jar quickly and in good order. I love this particular nut butter. It’s delicious!Date of experience: August 17, 2022",5
Chelsey L,US,"Jun 24, 2023Verified","Products are amazingly delicious and…Products are amazingly delicious and addictive. It’s food I feel good about eating.Date of experience: June 09, 2023",5
Amy Folk,US,"Dec 20, 2022Verified","Box SmashedThe box arrived smashed, and it was a gift.The contents were not damaged fortunately.Also, we've been e-mailing for over 1 year asking when the cashew curry tahini will be available.  We have never received an answer.Date of experience: December 14, 2022",1
Vanessa Franson,US,"Oct 5, 2023Verified","Delicious, unique and quick shipI love the products (faves include berry and vanilla Carmel) and quick ship. Price was same or less than grocery and with a full selectionTaster kits are fun to!Date of experience: September 27, 2023",5
Kay Story,US,"Apr 27, 2023Verified","Great product!I look forward to my monthly delivery of my almond butter. I now get in the largest container I can get!Date of experience: April 13, 2023",5
Molly Olson,US,"Aug 8, 2022","everything is so delicious that…everything is so delicious that sometimes it is difficult to choose. thanks for the fast deliveryDate of experience: August 08, 2022",5
Suzanne Peterson,US,"Aug 3, 2022Verified","Excellent productExcellent product. I put it in the refrigerator and it becomes thick like fudge. Tastes so good!Date of experience: August 03, 2022",5
Leah Elkins,US,"Jul 5, 2023Verified","styrofoam?I wish the product wasn’t shipped with styrofoam pellets. Are they biodegradable? If they are you should add a note saying so. The flavors are unique and delicious but I wish they were thicker for spreading on bread. I guess it’s designed more as a topping?Date of experience: June 20, 2023",3
Danielle Paciera,US,"Jun 29, 2022Verified","I can say nothing more than these nut…I can say nothing more than these nut butters are the best I’ve ever hadI often give them as gifts and everyone else loves them tooDate of experience: June 29, 2022",5
Robin,US,"Nov 10, 2022Verified","Plain Almond Butter Crunchy is greatPlain Almond Butter Crunchy is great. Creamy very dense and sticky to eat and not great flavor. Reordered crunch in smaller jars a number if time. Large jsrs had a lot of crushed dkins which the do not taste good and I end up throwing out 1/3 of jar.Date of experience: November 09, 2022",4
Teresa Sammis,US,"Dec 4, 2023Verified","My Fav Nut ButterAnother great shipment of my fav nut butter! Shipped quickly and arrived safely. What’s not to love!Date of experience: November 27, 2023",5
Jonathan G,US,"Dec 3, 2024Verified","Communication issuesI email customer service many times and never got a responseDate of experience: November 26, 2024",2
Elizabeth,US,"Feb 10, 2024Verified","Delicious!Love their cinnamon maca almond butter! So good; had to order the large.Date of experience: January 26, 2024",5
Laura Colombo,US,"Nov 6, 2023Verified","I love the butter first time buying itI love the butter first time buying it. My only concern is the one I opened up the bottle it did not pop. I don’t know if it came loose in transport. That was my only concern.Date of experience: October 30, 2023",5
Rhonda Deturck,US,"Nov 6, 2023Verified","I tried the sample pack because I was…I tried the sample pack because I was getting so bored of Justin plain almond butter and I saw it listed on Instagram I loved everyone and have told my sister about she ordered one I'll  be getting sample packs for Christmas gifts the elderberry is my favorite but I love them all.Date of experience: October 30, 2023",5
Edith Johnson,US,"Dec 22, 2022Verified","Cashew Cardamom-The bestI'm not a big fan of almond,,,,until I ran into your product. It's hard to find locally, so I order it every year.CDate of experience: December 21, 2022",5
Christine Willweber,US,"Mar 23, 2023Verified","Ease of orderingEase of ordering; order was packed for shipping very well and arrived in excellent condition. Product is amazingly delicious!!Date of experience: March 22, 2023",5
Larry Gaylord,US,"May 12, 2023Verified","Very understandingVery understanding,  I go through a lot of Jem, I Love It ❤️ I was 4 days without it, and not happy, I always want it in my cabinet. Thank youDate of experience: April 28, 2023",5
michelle morey,US,"Dec 13, 2023Verified","Love the cinnamon maca almond butterLove the cinnamon maca almond butter. Perfect on oatmeal, fruit anything really!Date of experience: November 28, 2023",5
Anna Grant,US,"Dec 13, 2022Verified","Love love love this nut butterLove love love this nut butter! I eat it every day as a special treat and the best part is that it’s filled with healthy ingredientsDate of experience: December 12, 2022",5
Rosey,US,"Apr 29, 2023Verified","Great gift idea for my adult son!Product was a gift that was received very quickly and in well protected packaging!Date of experience: April 21, 2023",5
VF,US,"Oct 31, 2022Verified","Delicious!Fast shipping, good deals, and delicious products! This is my second order and this time I also ordered as gifts for friends.Date of experience: October 26, 2022",5
Andis Kizans,US,"Oct 3, 2022Verified","We ordered 3 Hazelenut Chocolate jars…We ordered 3 Hazelenut Chocolate jars and they are excellent. My daughter loves adding it to english muffins, toast, etc.   But I also ordered 1 pecan maple jar and it is so thin and runny you can't spread it onto anything.  Not sure what's wrong with it (tried stirring it) but it did not help.  Can't really spread it onto anything.  Won't order that flavor again.Date of experience: September 26, 2022",3
