Username,location,date,content,Rating
Linda G,US,"Apr 19, 2024","Save your hard earned cashPurchased three bottles, didn't have any success,  Went to my doctor to see if there was a medical reason why this would not work.   It was after the 90 days and they didn't refund me a dime.  I really wanted this to work, I was so ecstatic that a doctor would back up a supplement, I fell for it hook line and sinker.  Just another product to take your hard earned money.  Date of experience: April 19, 2024",1
Kathleen Ayers,US,"May 16, 2023","Honestly feeling very down right nowHonestly, it's been a bad few months. I suddenly regained the 10 pounds that it took me a year to lose. Then I went in for my annual checkup and now my bad cholesterol is up, and I have Type 2 Diabetes. Part of this is hereditary, as Type 2 runs in my family in the post-menopausal women. I'm now on 2 medications which seem to be helping a bit. And all along I've been following the diet plan. I've been low-carb for over 20 years, keto for 2 years, and this still happens. Date of experience: May 16, 2023",3
Jacinda Evans,US,"Jul 25, 2024","Do they pay for their reviewsDo they pay for their reviews?  It tastes terrible and doesn’t mix well. I haven’t actually made it through my first jar yet (bought 6) and I could kick myself at the high dollar mistake I made. I made the purchase in February and tried to get in the routine of taking every day and it was so difficult due to the taste. I am trying again now because I spent $300 on this stuff. 0 out of 10 do not recommend. Date of experience: July 24, 2024",1
Kurt Williams customer,US,"Jun 9, 2023","Lose of bloating I have been using product for about a month now and see a difference in my stomach and bloating. I am able to continue with my exercising and am walking around with a smile. I feel a lot better, and there’s no constipation anymore. I love the product and the company is giving us correct information and the pricing is good. I love honesty!!!!!Date of experience: May 15, 2023",4
Abby,US,"Apr 19, 2023","No immediate changeI started taking Emma a week ago. So far, I don't notice any difference. I feel it's too early to make a judgement about the product, but am responding to the company's request to review it now. it may be helpful for others to know that at least in my case there is no immediate change. I appreciate their 30-day money back guarantee and will ask for that if no change by the end of three weeks. I still have high hopes.Date of experience: April 19, 2023",3
Laura,US,"Jan 21, 2023","I love the KonsciousKeto meal programI love the KonsciousKeto meal program, Keto Activate and Energize supplements. I have lost 12 pounds following the individualized program and very close to my first goal. The meal plans are easy to prepare, tasty and suitable for the entire family. The support from the company and online family is terrific. Thank you! First time in years I was able to follow a program that actually works.Date of experience: January 21, 2023",5
Marni Laine,US,"Feb 2, 2023","I’m so impressed by this program! I was skeptical at first, but once I ordered I was so excited! Tasty and easy recipes that don’t leave me feeling hungry. So organized and easy to implement. I’m losing weight and feeling less hungry. I’m still bloated and not losing as quickly as I’d expected, but I’m optimistic that this too will change once I order Emma, which I’m really excited about doing after reading up on the product. Perhaps the best part is how Koncious Keto has helped me get organized with my grocery shopping and brought the fun back into making dinners! It’s like plug and play. Super easy! The only suggestion I’d have is to have a “turkey” option, rather than lumping it in with the chicken recipes, because I love turkey but chicken not so much.Date of experience: February 02, 2023",5
D.,CA,"Jun 14, 2024","In reponse to Trust Pilot's request for…In reponse to Trust Pilot's request for further information....I spoke with Anne on April 25th and she assured me that I would get a full refund as I was well within the time frame. She tried several scripted tactics to try to get me to keep the product ""Emma"" at a discount, I said it does not work why would I want to keep it. I am not going to waste any more time with this. They know exactly what the concern is and they have chosen not to respond correctly with a full refund.  Trust Pilot has asked for more information and I have given it today. I appreciate that Trust Pilot examined my reviews and said that they are within their guidelines and that they are still online. If people want to buy good products with great customer service go to SIMPLE PROMISE and ADVANCED BIONUTRITIONALS ...Date of experience: June 14, 2024",1
Sandra Rawlinson,US,"Sep 18, 2022","I have been on this program 16weeks I…I have been on this program 16weeks I love the menus and I have actually lost weight and inches. When I tried keto on my own I didn't understand how to figure the macros and I lost no weight. I have also enjoyed the shakes and the perfect keto powder helps with cravings God lead me to this program he is never wrong.Date of experience: September 17, 2022",4
Cristi V,US,"Nov 26, 2022","The plan worksThe plan works! It’s super easy to follow with great support and extremely tasty recipes.  I am not craving sugar or carbs anymore.  Before keto I used to crave and eat bags if potato chips and cakes/ pies /donuts and ice cream daily. I made it through Thanksgiving without any craving or temptation to cheat.  I’m in week 5 and lost 26lbs and 5 inches with no exercise.Date of experience: November 26, 2022",5
Cynthia,US,"Dec 17, 2022","I start my day EVERYDAY with Keto…I start my day EVERYDAY with Keto Activate mixed in my Chocolate Shake blended with my homemade cold brewed coffee.  Only way to start the day!!!!  FEEL GREAT.  The most wonderful, tasty, effective appetite control product I have ever taken.  It REALLY WORKS.  100% satisified.  Would not want to be without it. ☺☺☺☺☺☺Date of experience: December 17, 2022",5
Zoe B.,NZ,"Jul 27, 2021Invited","I have been enjoying my new way of…I have been enjoying my new way of eating. The recipes are all easy to follow and actually work and taste great. It has taken a few weeks to build up my pantry and being in New Zealand we have all different brands, weights and even different names for some foods. So I have my pencil and make notes all over the recipes so the next time I use that one its easy. I'm loosing weight slowly but steadily without feeling starved all the time. The biggest challenge has been using different sweeteners as they do taste different to sugar. Also not eating much fruit as fruit is seen as such a healthy snack.Date of experience: July 27, 2021",5
Lisa Morgan Carney,US,"Jul 19, 2024","The company falsely advertised a 90 day return policy which they did not live up to. This product didn't work for me. I asked for the refund within the 90 days as was advertised, and they offered me 30%. I have 12 bottles I haven't used - they scam you by giving you the ""one time"" deals - only to tell you that they will only refund the initial purchase! Horrible experience!Date of experience: July 19, 2024",1
Janie Dawes,US,"Jul 7, 2023","Great communication and customer serviceI ordered the Meal Plan for $39.00 after watching a convincing video that I should try this for weight loss. Sadly this program is not for me as I am basically a vegetarian and refuse to buy into processed supplements and mixes. Nevertheless, I wrote to customer service not expecting to receive a refund and the return email was very pleasant and my account was refunded.Date of experience: July 07, 2023",5
robin,US,"Sep 25, 2022","Review of Recent Purchases & Program OverallI don't typically take any pics of myself...so here you go with just words.  Overall, while I feel better ditching sugar and bad carbs, I haven't really been able to lose any more weight in the past several weeks.  I'm eating keto foods, but not always Konscious Keto recipes for every meal. I have tried the Supreme Greens and also Keto Activate.  As they're quite expensive, I'm being frugal with how much I'm using at a time.  I think your recipes are great...kudos to your hard work!Date of experience: September 24, 2022",4
Darcy Crosman,US,"Oct 30, 2022","Excellent Way to Start the Day!I have been on the keto diet for several weeks and I love the Konscious Keto Creamy Chocolate Shake. It is incredibly rich and the sweetner is exceptional. I like the shake with almond milk, peanut butter and ice and have it almost every day!Date of experience: October 30, 2022",5
Steven,US,"Mar 21, 2023","Emma digestion supplement REALLY WORKSI bought the Emma digestion supplement for my girlfriend who has chronic constipation. After just two capsules with a large glass of water, she was able to have a bowel movement. At first we thought it was just a fluke, but each day that week she took 2 capsules and was successful again. This product really works!Date of experience: March 13, 2023",5
Kathy Reed,US,"Updated Nov 4, 2024","They made it right!  They refunded my money!  So they do stand by their return policy.  I have updated my rating on this company,(My original review: I bought three canisters of the chocolate because of the discounted price. I tried one canister several different times and did not like the taste at all. When I asked for a refund of all three canisters, they first wanted me to continue trying although I told them I did not like the taste at all. Then they asked for pictures of the unopened canisters. After I sent them pictures of the unopened canisters, they offered me a 30% discount on the two unopened canisters if I would just keep them. I told them I did not want to keep any of them because again I do not like the taste. Then they offered me a 50% discount on the two unopened canisters because the only one that the moneyback guarantee applied to was the first opened canister.  No wonder they want you to buy more than one at a time if they’re only going to refund your money on one.  They also said there would be a 10% return fee.  I finally did just what I’m sure they wanted me to do and agreed to the 50% discount on the two canisters. I told them to discontinue all communication with me on further products. I have not checked yet to see if they have refunded any of my money. I do not recommend this product at all.)Date of experience: October 23, 2024",5
Toni Texas,US,"Feb 16, 2023","I was hesitant at first but after I…I was hesitant at first but after I tried it I noticed a big difference in my mood and energy level without feeling shaky, hyper etc. Now I won't go a day without it! I'm going on my third shipment. It floods your body with so many good for you nutrients and makes it much easier to keep your weight offDate of experience: January 16, 2023",5
Lee Ann Grisolano,US,"Jan 12, 2023","I started a few months ago with KK and…I started a few months ago with KK and immediately fell in love with the recipes. They made it very easy to stick to the plan. I have felt great, not bloated, and never hungry. Did I like all of the recipes? No. But I liked enough of them that I have a variety of go-to's that continue to be satisfying. The only reason I gave 4 stars is because of the expense of the products. I completely understand there is a great deal of cost to formulating quality ingredients into a product that works. I do love the activate and found it effective, but it and the other products id like to use/try cost more than I can pay indefinitely.Date of experience: January 11, 2023",4
Mary Taylor,US,"Mar 18, 2023","A great tasting keto product The product taste great and aids anyone doing a keto diet. I recommend this product works as described. It comes in different flavors and fruit can be added if you desire. Put it in a blender with your favorite nut milk and better than a shake.Date of experience: March 18, 2023",5
Royal,DM,"Oct 16, 2023","To date I have no clue what is the…To date I have no clue what is the status of my order made early October.  There is no way to track my order and I am getting absolutely no message as an international customer.What is the problem?  My product was due to be shipped to a US address... Frustrated and Disappointed MUCH!!!Date of experience: October 01, 2023",1
Linda Siegel,US,"Mar 10, 2023","Pleased with results from my starter bottle of EMMAOrdered one starter bottle of EMMA and so far, after ~3 weeks, I'm impressed with the decreased bloating and gas that I'm experiencing. Seems very promising so I'm ordering more. Good experience!Date of experience: March 08, 2023",4
Karen Moore,US,"Nov 13, 2023","Great customer service!I was very unhappy with a product, heard back quickly from Konscious Keto, and they immediately issued a refund and made it right! Thank you, great company that stands behind their guarantee!!Date of experience: November 13, 2023",5
louisianalady,US,"May 31, 2023","Valuable SupplementThis is a great product with key ingredients key to digestive health and I am so glad I found it. As it turns out, I have not seen a major change to my elimination/digestive but I am grateful to add koncious keto to my regime to cleanse and protect my systemDate of experience: May 30, 2023",4
J Grant,US,"Aug 12, 2024","This powder actually made me gain…This powder actually made me gain weight. I believe it made me retain water- not sure. The first couple weeks when I used it, I’d lost 2 pounds so I was super excited. I didn’t weigh myself for the next 14 days. I did the exact same thing that I normally do, I didn’t eat any worse than I normally do and I was still working out. You can imagine my surprise when I stepped on my scale and was 8 pounds heavier. I have never gained, or loss for that matter, 8 pounds in 14 days. Needless to say I got some of my money (The money back guarantee was not great- very misleading, but I will say the customer service through email was phenomena ) and I’ve stopped. I also had to work really hard, but I got the weight off. Very disappointing. Date of experience: April 29, 2024",1
Laurie Byrd,US,"Dec 7, 2022","Cold season foods and suited to the individualSince it’s colder season I would love to see more soups rather than salads and cold sandwiches.  I don’t like the choices for breakfast entrees.  I like hot meals with eggs, cheese and veggies.  I would like more recipes for using the shakes.  I live alone in a small community and a lot of these recipes contain ingredients that we don’t have or are expensive and used only once in a recipe.  More comfort foods would be great- and not so much gourmet?Date of experience: December 06, 2022",3
Barry Krohn,US,"May 1, 2024","Long long promo that repeated itself…Long long promo that repeated itself over and over. Looks delicious and their scientific explanation was totally confusing. Should have a disclaimer that it doesn’t work for everyone. But I was living in the Brazilian jungle for 3 years, found a tribe that gave me their secrets to living past 150 years. I have the formula. For only this special discounted price of $ 350 it can be yours. Please take my word for it. Would not lie to you, because I love you. By the I’m 125 years old. Money back guarantee, if you can find. Date of experience: April 30, 2024",1
Sandra Burkett,US,"Apr 25, 2023","EmmaI’ve been on keto since Feb.15, and lost 22 lbs within first six weeks, then stalled. An email about Emma came and I watched the very long informational and decide to order the product. I purchased the 3 month supply to give it a good shot and save money on price per. I’ve been using it almost one month and it is just now really starting to work a little. I’m going to give it another month. If nothing else, I’ve been able to lose another couple lbs. Date of experience: April 03, 2023",4
Doug Thurwanger,US,"Apr 15, 2024","This is another weight loss SCAM…This is another weight loss SCAM company.  I tried two of their products, and followed their suggested diets.  IT DOESN'T WORK!!!!  And then trying to get your money back, GOOD LUCK!The 90 day return without any questions is a LIE!I was only refunded for 2 bottles even though I bought 3, and they deducted 10% from that.  Don't do it, it's another weight loss scam.Date of experience: April 15, 2024",1
Karen K Johnson,US,"May 21, 2023","Losing Weight and Enjoying the Journey!I ordered a year of Keto meal plans to keep it simple and make sure I could meet my diet goals without getting discouaged.   Konscious Keto has surpassed my expectations. The meals are simple, delicious, and easy to adjust to my particular lifestyle. I love the online site that makes it easy to go back to any of the previous recipes anytime I like, as well as having my progress recorded for my review. You can access their support via email with any questions. They answer quickly with just the answer you need. I feel I am supported and assisted along the way. I have just finished 3 weeks and have already lost 10 lbs. Without Konscious Keto meal plans and products I could never do this. For me this is not just a diet, it is a lifestyle change. Thank you Konscious Keto.Date of experience: May 19, 2023",5
Kelie,US,"Feb 23, 2023","Recipes, Shopping list and products--great packageI love the convenience of the recipes and shopping list.  The shakes are delicious and help me satisfy my sweet tooth while avoiding sugar.  The recipes are easy to prepare and offer a great variety of options for Keto meals.Date of experience: February 22, 2023",5
Annette,US,"Updated Mar 28, 2024","Impossible to Return?I purchased the Keto Activate and Metabolic Energizer. After one month of use, I didn’t see or feel any results. My blood ketone numbers remained the same. I wrote that I wanted to return the unused product. I was offered a 30% discount if I would keep it. I said I still wanted to return and asked again for the return address. I was then offered a 50% discount. I have emailed requesting the return address four times and STILL have not received it. Date of experience: March 26, 2024",1
Cindy Doyle,US,"Feb 17, 2023","I love KonsiousKetoI love KonsiousKeto! The meal plans are easy to prepare and so delicious. I  feel satisfied, plus I can always have a snack in the plan. I have also tried all three flavors of shakes as an occasional meal replacement, and they are all yummy!  I have lost 8 pounds so far in two weeks. Will continue to eat this way.  :)Date of experience: February 01, 2023",5
Michelle Ridgeway,US,"Aug 1, 2022Verified","This company is a jokeThis company is a joke! I purchased products through them with a 100% money back guarantee. It took over 3 months for them to refund me my $210. I emailed them multiple times and their excuse was that my bank rejected the refund. I received other credits from different merchants with no issue. For 3 months I kept requesting my refund. Funny that after a complaint with the BBB of NJ I received a check for the amount owed to me within a week. I’ll never do business nor recommend them to anyone!!Date of experience: August 01, 2022",1
Cheryl,US,"Sep 29, 2022","50lbs for my 50th Birthday!!!I started my journey of weight loss the 1st of Aug 2022 with the mindset of losing 50 lbs for my 50th birthday which will be in January. I have ordered 3 products. Keto Activate, Keto Shake and Metabolic Energizer. I also use the recipes. I am loving my journey!!! I enjoy the emails with informative ideas (they really help). I was 197 when I started and am now at 176! I am well on my way to losing the 50 lbs and I know KonsciousKeto is helping me on my journey!!Date of experience: September 29, 2022",5
Janet,US,"Jun 28, 2024","They just double billed me for a…They just double billed me for a product. I have sent a note to customer service and will call them tomorrow and I am placing a complaint with PayPal. Thank goodness I did not use a debit card or credit card. I had a feeling this was bogus, but thought I would give it a try And then they do this. Date of experience: June 28, 2024",1
Bonnie Cook,US,"Jun 24, 2023","Good product and great customer serviceI accidently made a double order and when I called they corrected it immediately.  Good customer serviceI am liking the product so far.  Just ordered my second bottle.  If I am still happy when it is almost gone I will be ordering moreDate of experience: May 15, 2023",5
Beth I,US,"Oct 19, 2022","I’m loving the program so farI’m enjoying the program so far.  I’m down 13.6 which for me takes me back in time 3 years, which I love!  I enjoy the Dark Chocolate Keto activate in my coffee every morning and feel that it helps give me energy and focus to stay on plan. I also love the Chocolate Keto Shake meal supplement.  I use it for a quick lunch or snack.  Again, I feel like it helps me with energy.  I use unsweetened vanilla almond milk in mine.  I’ve also been enjoying the super greens mix and as a tip I mix min in half water and half unsweetened vanilla almond milk.  It’s the only greens supplement I’ve ever been able to consistently take and I do know it helps my digestive tract!Date of experience: October 18, 2022",5
Connie,US,"Mar 1, 2023","Yummy good for you treatThe chocolate truffle flavor is quite a treat.  Do notice the recommendation of of starting with a partial scoop and working up to a full scoop.  I missed that advice and developed an urgent need, if you get my drift.  Date of experience: January 18, 2023",5
Linda N,US,"May 24, 2023","Emma is a great product!I have been struggling with constipation and bacteria issues for a long time, and have tried many supplements over the years.  Finally I have found one that actually works!  Emma is a great product and I highly recommend it!Date of experience: May 18, 2023",5
Sky,US,"May 26, 2023","Overall, pretty great!Some shipping troubles, but the product I ordered works so well that I have to give it five stars. I'm finally feeling good without having to use expensive and unnatural prescriptions.Date of experience: May 05, 2023",5
Lisa Hathaway,US,"Feb 1, 2023","I love the kk programI love the kk program, the recipes, shakes and Activate. Love my morning coffee more now than ever with the two products. I did not give 5 stars only because they dont have an app yet and it is cumbersome to have to go through the sign in process. This is not customer service’s fault.Date of experience: January 27, 2023",4
Kevin Schaefer,US,"Jul 18, 2024","Read the Refund Policy Before PurchasingBought a 6 pack for the wife and I with confidence since they said ""90-day 100% money back guarantee."" This was false, after about 60 days of using no results and they said they could only give me a 30% refund. To which I replied what about the 90 days 100% money back guarantee. They are now offering 50% of my purchase refunded and instructed me to read the refund policy. Yea, it does state in the refund policy that you can only get a 100% refund if returning before 30 days. Even though the sales video I watched stated you could return it before 90 days for a full refund. Very shady to state that in the video but hide your real policy. Most people don't read the refund policy before making a purchase. So unfortunately, I am accepting this 50% refund, but I hope people read this and question this company's true intensions. Which is not to help people lose weight with chocolate (which to add insult to injury the stuff tastes disgusting). Should have known better that is all I have to say.Date of experience: July 18, 2024",1
Cindy Kime,US,"Sep 25, 2022","I never thought I could give up the…I never thought I could give up the carbs and stick to Keto, but the recipes are so delicious and there is a lot of variety. I’m the only family member currently on a keto diet, but my family eats the meals every night with me!Date of experience: September 25, 2022",5
Trina,US,"Jun 11, 2023","Ouch!I took one dose of Konsciuos Keto’s product Metabolic Energizer. Within 10 minutes I had a burning stomachache. And in another 10 minutes I broke out in a dripping sweat all over my body - even my hands and feet. And then I vomited. My stomach is still on fire as I write this.Date of experience: June 10, 2023",1
Darshlabarshka “Darsh” Lauren,US,"Jan 15, 2023","TerribleTerrible. If I could give it zero stars I would. I was told I could get a refund but it has not happened by Patrick.  My login had no information such as recipes or meal plans other than my orders. It’s a scam for the meal plan. There’s no company name logo, email is example@123, written in literal gibberish. If you refund my money I’ll update my rating. I returned your products as well and you haven’t refunded that either. Horrible. ORDER: #OR2131 11/14/22.  I’ve contacted via email and phone. You get caught in an email continual loop saying “I’ve forwarded to the correct department”, but nothing happens. Same thing on the phone. Trust pilot deleted my original review. Hopefully, since my order number and date are included they will keep it. I do have photograph evidence as well if it’s neededDate of experience: November 12, 2022",1
