Username,location,date,content,Rating
Sandra Rolens,US,"Dec 4, 2024","Shipping Issue resolved wonderfullyHad an issue with my shipment not getting delivered.  Although this was no fault of Food Service they quickly and efficiently replaced my item.  The service tech on the call was response and friendly.  They have been very easy to work with and I appreciated their overwhelming good service.   Date of experience: November 25, 2024",5
K.C.,US,"Nov 27, 2024","Foodservicedirect is THE BestFoodservicedirect is THE best.  Professional and knowledgeable about everything they do.  I was concerned because my order of Golden Cheese Blintzes was shipped before the weekend.  I asked myself if they would put enough dry ice in to make sure the order was still frozen on Tuesday when it was due to arrive.  They put plenty of dry ice in and the packages were so cold, I had to put gloves on to handle the boxes as I put them into the freezer because my fingers were stinging.  I buy other items from this company and will continue to do so.Date of experience: November 25, 2024",5
GERALD HORN,US,"Dec 10, 2024","Product was delivered ahead of…Product was delivered ahead of schedule.  The refrigeration setup was well done as the cheese was still cold when we opened the refrigerated case.Date of experience: December 09, 2024",5
Chris,US,"Nov 20, 2024","ordered 10lbs of food and while the…ordered 10lbs of food and while the delivery was delayed (due to ups) product was delivered still frozen with some dry ice to spare, very well packed, the cooler they use to ship does a great job keeping food insulated even if there's a delay in delivery, they make sure to put more then enough dry ice to ensure your food arrives with no quality issues. im very happy and will be sure to order more again.Date of experience: November 19, 2024",5
Katya T,US,"Updated Nov 15, 2024","Pane Turano Sliced Bread, Frozen Shipped fast, received completely frozen, well packed. Product is fresh, good quality, as expected. Most likely will order again. If someone likes this particular bread and it’s not at retail nearby, recommend this option, can be kept at household freezer for up to 6 months.Date of experience: November 05, 2024",5
Shane Sanders,US,"Dec 14, 2024","The order was received early and the…The order was received early and the process to order was very easy. The product itself was as described on their website and was delicious! Date of experience: December 13, 2024",5
Cathy Portera,US,"Dec 12, 2024","crab claws When I received my crab claws I was amazed how they looked so big and perfect condition. Although I have not tried them yet I will update once I haveDate of experience: December 12, 2024",5
Dexterity,US,"Nov 30, 2024","Awesome customer service and shippingAwesome customer service with quick, helpful responses. Order arrived frozen solid and I was in a 4 day ship zone due to the Holiday. Very impressed and will be ordering again! Date of experience: November 29, 2024",5
Susan Hamant,US,"Nov 28, 2024","I received this todayI received this today. Impressive packaging!I've received a lot of frozen food over the years, including ice cream and I am beyond impressed. Still lots of dry ice doing it's job!Thank you!Date of experience: November 27, 2024",5
roxana,US,"Dec 18, 2024","Awful first experience followed by more…Awful first experience followed by more issues.  First, I placed an order for a type of yogurt that I can no longer find in my area.  The way the items were packaged allowed for the yogurt to move in transit and 2 of the 6 containers spilled all over the place.  Additionally, the order was received on Oct 11th and all containers had an expiration of Oct 16th, which is really not great.  So I contacted them via chat and I was told I should be hearing back from them within a business day.  This happened on Oct 11th, and by October 16th I had not heard back from them so then I emailed the whole chat transcript to their support group.  Meanwhile, I had discovered that I had 2 charges on my account for the same amount (close to $100/charge).  After much back and forth they gave me a credit for one of the charges and promised to undo the 2nd charge.  But did they?  No, I had to follow up again and they finally refunded the 2nd charge.On Dec 15th I decided it was time to use the store credit and be DONE with this company.  So I ordered the same darn yogurt but this time around the total exceeded the store credit by less than $1 so I had to add my credit card again.  I double and triple checked that the store credit will be applied and then placed the order.  I immediately saw an alert from my credit card that the charge was for the full amount so I reached out to the company and asked to have to store credit applied.  They responded fairly promptly that it didn't get applied when I placed the order and there is nothing they can do.  I immediately asked to have the order cancelled and here we are at the end of the 2nd business day since my reply I haven't heard back.  Just now I got a shipping notification.  So the saga will continue...My advice, stay away from this darn company.  I genuinely cannot wait to be done with them and their unscrupulous ways of doing business.  Horrible horrible experience!Date of experience: November 10, 2024",1
Ahmed Javid,US,"Nov 12, 2024","Impeccable Customer Service!!The impeccable customer service offered by Foodservicedirect (Kaylin, Melissa, Shavonda, just to name a few of their reps) is what makes them great. I had an urgent need that had to be taken care of and the customer service team was always helpful in getting me what I needed. Additionally, foodservicedirect has a great and easy to use webpage where you can track your orders and find exactly what you need with a simple search. I highly recommend opening an account. For e-commerce platforms, the 3 things that make it successful are customer service, ease of use, and variety of products. Foodservicedirect excels in all categories. Date of experience: November 04, 2024",5
JustAnswer Customer Zack Craig,US,"Nov 27, 2024","You had exactly what I was looking forYou had exactly what I was looking for. Tried to get it where I used to and it was no longer available. So I'm sure you will be the first place I return to and recommend for difficult to get products the way you want to buy em.Date of experience: November 21, 2024",5
John Phillips,US,"Oct 31, 2024","Great Experience Recently placed an order and have found the website is very easy to navigate as well as the ordering process.  They have better prices for the items I want in comparison to local stores.  They ship orders in a very timely manner.  Date of experience: October 28, 2024",5
Lori,US,"Jul 18, 2024","Arrived at expected timeI was given fair warning before package arrival, so I was watching for it.  Package arrived in good shape, however they were shipped frozen and arrived partially thawed. I refroze them immediately.  I opened the door as delivery person was walking away, so I picked up parcel immediately.  We are experiencing high heat daily, so I'm sure it's difficult.  Would have been 5 stars if still frozen. (Packed in dry ice.) Plastic air filled bubblewrap used as well. probably led to thaw issue.Date of experience: July 16, 2024",3
Kat,US,"Nov 22, 2024","Great service! Great packaging!My frozen product arrived quickly, and it was packaged impeccably. I was extremely impressed! I will definitely continue to buy from Food Service Direct!Date of experience: November 21, 2024",5
C. Rhoads,US,"Oct 24, 2024","Awesome service from an outstanding company!I ordered one of my favorite frozen dinners from Food Service Direct, as I could not find it anywhere in my area.  I had to go out of town for a wedding so I changed the delivery date with UPS.  I received my order and it was fine.  However, what makes this company noteworthy is that they emailed me to inquire about the condition of my order, as they had noticed the delay.  I find that to be above and beyond for customer service.  Sadly, these days, we are lucky to receive customer service of any kind, but this service was outstanding!  And since this item brings such happy memories (and a fantastic calorie count!), Food Service Direct now has a customer for life!Date of experience: October 24, 2024",5
David,US,"Dec 9, 2024","Very easy site to navigate and products…Very easy site to navigate and products were shipped very quickly with easy tracking information.Date of experience: December 02, 2024",5
Steve Schaeffer,US,"Sep 28, 2024","My first order ever of a frozen product…My first order ever of a frozen product and I couldn’t be happier! Arrived in hot Northern California by UPS with dry ice to spare. Quickly acknowledged my order and sent UPS tracking number.Happy customer!Date of experience: September 27, 2024",5
Amy S.,US,"Oct 15, 2024","Epic FailOh man.  I wasn't sure if the price was a savings.  ""At least I wont have all that packaging from all the tiny boxes.""  I thought the ""proprietary package"" would just be a carboard box with dry ice (y'know, like the picture shows).  Instead it was a MASSIVE cooler-sized styrofoam box wrapped in heavy duty plastic.  Inside was more plastic with a few pieces of dry ice and a little box of the product.  Come on guys, styrofoam is now illegal in many states b/c its so bad for wildlife.  Well, now the microstyrofoam pieces are all over my floor, and my industrial sized garbage can is full.  But hey, at least I have my vegan sausages!  Never again.  Food service direct, this cannot go on! Date of experience: October 15, 2024",1
Iris Hansen,US,"Nov 8, 2024","Great Service and OptionsProduct always arrives packaged well and intact, fast shipping and great order options! We were so excited to find our favorite tortillas on here.Date of experience: October 29, 2024",5
nicholas rotundo,US,"Updated Sep 17, 2024","Not good. Company not liable policyThis Company is bad to deal with I ordered some product from them and it was never delivered but returned to their warehouse. They would not resend the product so they give me my refund credit $50 but the total cost of doing business with them was $120. that included shipping never received my money back or and items do not use this company and if you want my credit anyone reading this can use it if it’s still there Date of experience: August 28, 2024",1
customer,US,"Jul 25, 2024","Paid $500 for FAILED shippingPaid just under $500 for shipping, and not only have there been delays with shipping but then we get told that they can't make the delivery after all and we'll have to pickup from a couple states away... they were dead serious on the phone too, asked if we had a pickup truck and could be there within operating hours.Date of experience: July 25, 2024",1
Peter Despaigne,US,"Jul 31, 2024","I ordered 12oz coffee cups as pictured…I ordered 12oz coffee cups as pictured (tall cups) and what I received were 12oz short round cups.  According to their customer service they stated, "" Their pictures not necessarily are the same item you ordered"".  I have taken pictures of both items for my record and you can see the difference.  However, their company is so cheap that they will not exchange or give you a refund.Date of experience: July 29, 2024",1
Shehroz Mumtaz,PK,"Dec 9, 2024","On time delivery of productsOn time delivery of products. Products were arranged and in good conditionsDate of experience: December 09, 2024",5
Bernetta Rosati,US,"Aug 8, 2024","Direct foods have been amazing and very…Direct foods have been amazing and very caring and helpful. I was able to continue to feed the Orioles that we welcome these beautiful birds every year. I hope that others find their presence and service very encouraging Date of experience: July 16, 2024",5
Luretta Martin,US,"Aug 14, 2024","Worst experience everWorst experience ever. Customer Services is none they don't return emails, don't connect with the customer to update them about their order. If I could them a negative zero I would. Don't waste your money or time ordering from these people. I placed an order for chicken on July 24. To date no product. No update and you can only email. This is sorry.Date of experience: July 24, 2024",1
Elliott Davis,US,"Updated Oct 16, 2023","Listed items incorrectlyListed items incorrectly. when contacted FSD blamed the manufacture even though the manufacture box was marked correctly and FSD website was wrong. Was told they be in touch about refund/making this right. No contact for days now.  would not buy from again.Update: I did finally receive a refund for 50%. It took awhile and communication was spotty at best.Date of experience: September 26, 2023",1
J B,US,"Dec 11, 2024","Easy to useeasy website good $$ website and reasonable…Easy to use website and reasonable amount of time for deliveryDate of experience: December 11, 2024",5
Jason S,US,"Jul 30, 2024","A great company that I’ll always order…A great company that I’ll always order from. They have wonderful prices and great products. Their customer service is top notch, Kaylin & Aniya made me really feel appreciated as a customer. This was money well spent.Date of experience: July 24, 2024",5
Gene Cox,US,"Feb 7, 2024","My is a big fan of the third street…My wife is a big fan of the third street dragon tongue chia tea,she had a subscription with Amazon but last two orders she had problems. Switched to another service but when time for reorder they  we’re out of stock, then found your company, so far GREATDate of experience: February 05, 2024",5
Eddie Moore,US,"Dec 5, 2024","Very PleasedMy first order shipped and arrived promptly...a very good first experience with FSD...thanks FSDDate of experience: December 05, 2024",5
Jody Sackmann,US,"Sep 19, 2024","Timely and concise response!I was quick to be notified that my order was back-ordered. A timely and concise response! I can't wait to get my salami, and I'll rate Foodservicedirect again!Sincerely, JodyDate of experience: September 17, 2024",5
lora akers,US,"Dec 5, 2024","Prompt service and deliveryPrompt service and delivery. I love your products. You have a large selection. Date of experience: December 05, 2024",5
Clay Turner Sr,US,"Updated Aug 18, 2024","I ordered 10lb of breaded shrimpI ordered 10lb of breaded shrimp. When it arrived I receive 10lb of TINY little bit size bait shrimp to small for even pearch. When I contacted them they didn't even reply! That will be the last order they get from me! I'm even thinking of disputing the charge! I tried adding pictures of these tiny shrimp but somehow I can't find a way. They say their taking this post down because it's unfavorable!Date of experience: July 29, 2024",1
Rose,US,"May 14, 2024","Customer service for special order amazing!!My call to Food Service Direct was answered by a wonderful human who spoke my language! She was extremely knowledgeable, understanding & very reassuring they could deliver the right special order item I needed. My product was delivered in less than 4 weeks!! Excellent customer service & pricing. Will definitely contact them again when I have a need. Date of experience: April 16, 2024",5
Keri Hatesgoogle,US,"Nov 7, 2023","Love the product not customer serviceLove the product. Dislike the $60 2 day shipping. I can understand not receiving it in two days when it’s ordered on a Friday. But at least 2 business days?! I’m just surprised to hear from customer service that they can’t control when the warehouse gets anything out. Then, when ups is also running late you “apologize” by saying you will return the difference in cost. And also, you can’t control anything on ups’s end. So zero accountability.Date of experience: November 07, 2023",2
LA_ A,US,"Updated Apr 4, 2024","Beware!Beware!! I bought something for $418. Returned everything untouched, they only refunded me $278This is why I left a review so that people know, incase of a return there is a 20% restocking fee plus the original shipping charges will not be able to be refunded upon return. That is how my $418 turned to $278Date of experience: April 02, 2024",1
Jim,US,"Oct 25, 2023","Wrong item received but corrected quickly!I initially received a different item than what I ordered, (breakfast biscuits-received smaller than what I ordered). Food Service direct sent out the correct item at their cost, and I received it promptly. Items always come packed nicely and have always arrived frozen or cold. Great company to buy from.Date of experience: October 20, 2023",5
Don Bynum,US,"Jan 18, 2024","Food Service Direct is the company I do business with.Food Service Direct is the company I want to do business with. They have reasonable pricing, offered a bonus that I didn't even ask for, and customer service was Top Shelf!Thank you Naomie for making this a great experience.  Food came nicely packaged and well protected for cross country shipping. I will be buying again!Date of experience: January 18, 2024",5
Karen Zoller,US,"Oct 24, 2023","Happy camper, but….Arrived when promised. Wish they would devise another way of delivering the bread. Mostly thawed out anyway, which isn’t really a problem. I just toss in the freezer and all’s good. Anyway, I live in the country, and Styrofoam containers are difficult to dispose. Can’t burn. Won’t fit in trash bag for pick up. Really piling up here!Date of experience: October 21, 2023",5
Debra Smith,US,"Mar 15, 2024","Very prompt attention to my situation.Crystal was the young lady who addressed the problem I was having placing my order.  She was very prompt in responding to the problem.  As it turned out, the problem resolved itself, but she was very quick to make sure that I was able to complete my order.Excellent job by Crystal!!Date of experience: March 07, 2024",5
Brian,US,"Updated Feb 21, 2024","Shipping price went way up after I hit…Shipping price went way up after I hit pay.  Not transparent in their shipping pricesCompany's response makes no sense.  No other website I've ever used makes the shipping amount more expensive after clicking payDate of experience: February 18, 2024",1
Priscilla,US,"May 16, 2024","Horrible experienceHorrible experience, they take so long to process your order and ship the shipment, i ordered some bowls and 3 days and nothing, being a business owner i need my products right away but they seem to not care. horribleDate of experience: May 13, 2024",1
Ramona  Mucciolo,US,"Updated Sep 28, 2023","Somewhat disappointedSomewhat disappointed, first time using you.I received the order today #2307444, one can was broken and open, had to throw it away and 4 cans dented.  This was an order for 1 dozen cans.UPDATED REVIEW 9/28/23I did receive excellent customer service, they refunded the appropriate amount for the damaged goods.  I feel confident in trying to use them now because of this great and much appreciated customer service.Date of experience: September 25, 2023",3
Annie,US,"Oct 30, 2023","😡😡😡😡I placed an order for a large-sized King crab with approximately 16 to 20 legs/claws for my upcoming event this weekend. The delivery was made last Friday, but I was disappointed to find that the legs/claws were significantly smaller than expected; there were over 30 legs/claws in the box. This quantity is not suitable for my event. I reached out to your customer service and was assured that this issue would be resolved within 48 hours. However, I have not received any updates on the status of this matter.Date of experience: October 27, 2023",1
Rose  Addeo,US,"Oct 27, 2023","Great serviceMy local grocery store no longer sells this flavor of biscotti,  and I am addicted.  Ordering directly from you was convenient, arrived in record time and were priced right.  Thank you, JoanneDate of experience: October 22, 2023",5
Jude Berman,US,"May 14, 2024","Responsive!The original shipment was damaged, but Foodservice was very responsive. I opted for a replacement not a refund since the item is very hard to get elsewhere. They handled everything and I received it super quick (and undamaged). In a day and age where many companies are not good at communication, Foodservice excels.Date of experience: May 13, 2024",5
The “Brew Rat”,US,"Mar 30, 2024","Awesome experienceI sent an email with a special request and was contacted by phone the next morning!  She was very pleasant and gave me all my options.  She assured me that my request was not needed.  That the company has been doing this for 20 years and there was no need for air shipping.  She was 100% correct.  The company and there experience with shipping is 100% outstanding!  You have my business. Date of experience: March 27, 2024",5
George Zanolli,US,"Dec 4, 2023","Great service !w.Customer service was extremely helpful ;  The red king crab legs we got came with in 48 hrs. They were completely frozen.  The weight of 20 pounds was right on.The crabs were prepared extremely well by the supplier. Because the crab meat in side of them was the best I’ve tasted. It was moist, plump and bursting with flavor . They were not dry or freezer burnt. Resulting into an excellent product.Date of experience: November 09, 2023",5
Donna Bynum-Richardson,US,"Jan 31, 2024","My cookie order arrived thawed with no…My cookie order arrived thawed with no dry ice. I called customer service and spoke to Destiny who sent me a detailed email of what happened with my order. I then got an email from Richard in a very timely manner. They both apologized for the mishap. Richard asked if I wanted a refund or redelivery of the item. I asked for a refund which was processed immediately. I only wish that time would have allowed me to have my order redelivered. It was such a pleasure speaking with two very caring and courteous representatives from your company. The both of them went above and beyond making sure that I was taken care of without any worries.  I look forward to visiting you all again in the very near future.Thank you again.Date of experience: January 29, 2024",5
Laura Placek,US,"Dec 15, 2024","Great speedy serviceGreat speedy service! Packed with care! Great job! Happy Holidays to you all!Date of experience: December 12, 2024",5
James,US,"Oct 3, 2023","Great company to deal withOrdered a frozen item that was impossible to get from anyone else; it did take a while like they advised, but as soon as it shipped I was notified. It was a frozen product and arrived frozen solid and in excellent condition. Couldn't be more impressed!Date of experience: September 30, 2023",5
Inetta Walker,US,"Mar 20, 2024","Oh My Goodness This experience takes me back to the year 2014 on the Coast of MS. A family owned grocery store (Jerry Lee's) sold these bad boys. I know because I personally baked them and put them on display. I said one day I was going to order some for my house and I'm glad I did! I will be purchasing more in the future, big thumbs up guys!Date of experience: March 20, 2024",5
Vonnie Brekke,US,"Dec 19, 2024","Cheaper prices and Free shippingCheaper prices and Free shipping Date of experience: December 19, 2024",3
Brandon,US,"Jan 25, 2024","Absolutely HorribleI needed a product for an event. I called a week before I needed the product to make sure that I would receive the shipment in time. The representative I spoke to on Monday said the product was in stock and would ship on Wednesday via 2 day shipping and I should receive it on Friday. They explained that there could be a delay with the shipping company, but that I could absolutely count on receiving the shipment by the following Monday. Today is Thursday and not only has the product not shipped, but I'm now being told that the item is a ""special order"" and takes 3-4 weeks to ship. I could have made other arrangements if I had been told this in the first place, but I was not.Date of experience: January 25, 2024",1
Janak Dhabuwala,US,"Updated Sep 12, 2024","Very Expensive Very expensive Did not specify number of pieces.Only weight was mentioned which leads in darkUncooked Samosa comes to $3 per pcs which way highDate of experience: September 09, 2024",5
Brad,CA,"Feb 14, 2024","Good pricingGood pricing.  Good service.  Products arrived in well packed box and in reasonable time.  Always tough to find a company that will supply Canadian small businesses with the 4 traits listed above but these guys did it.  Thank you.Date of experience: February 12, 2024",5
Raymond,US,"Dec 18, 2024","Easy order placementEasy order placement.  Good pricing.  Date of experience: December 15, 2024",5
D. Williams ,US,"Mar 16, 2024","They had what I wanted.I was able to have the item that is not available in my area shipped to me quickly.  I am satisfied.  When I need this item again I will order from foodservicedirect!The price is higher than in stores.  I was willing to pay for something I would othererwise, have to travel over 500 miles to get!Date of experience: March 16, 2024",5
Diane Lindal,US,"Oct 28, 2024","Great customer service!!!!!!!!!!!!!Great customer service!!!!!!!!!!!!!!  Tasty products for a reasonable price!!!!!!!!!  Delivery was perfect as well.Date of experience: October 24, 2024",5
Jenn,US,"Jan 19, 2024","Good Customer ServiceMy delivery arrived late due to weather and it was already starting to defrost.  I called in and the customer service rep was very helpful and nice and they shipped out a replacement right away.  I have purchased from them before and will continue to.Date of experience: January 16, 2024",5
Carol Goldie,CA,"May 30, 2024","i ordered what i thought was a case of…i ordered what i thought was a case of 3 club house lemon & pepper spice. that's what the picture shows. and at that price for shipping i was SHOCKED to find 1 container for which i paid $42!!!!!! for!!  and it's FULL of Stickers covering one whole side of the product. this is disgusting. i don't recommend using this company unless you want to get ripped off. AND IT CAME WITH NO SEAL. there is always a white seal over this spice under the lid!!Date of experience: May 28, 2024",1
Sharon Andrews Welker,US,"Oct 29, 2023","I ordered a box of variety pillsbury…I ordered a box of variety pillsbury scones that was to contain 36 blueberry, 36 white chocolate rasberry, and 24 apple scones. Instead I got 48 blueberry and only 24 raspberry. I really want my additional raspberry scones.Date of experience: October 25, 2023",2
Pie CatLady,US,"Updated Oct 14, 2023","NO CUSTOMER SERVICEA lot (1) of SIX HUGE 6.5 pound cans of Castleberry's Beef Stew cost $25.50 per can ($153).  But I only wanted ONE (1) regular size can.  Got NO HELP from this outfit.  ""Contact WalMart.  The error order was made on that website.""  No help from credit card bank either.  Pass the buck to WalMart.  WalMart sez ""Too heavy - no return.""  So I kept all 6, mad as fire. Bad product, too.   ""Beef Stew"" is so thin it's really SOUP.   Utter lack of customer service by all 3 companies.  Food Service Direct, CapitalOne Bank, and WalMart. Nobody cares.Date of experience: October 11, 2023",1
A Goggins,US,"Updated Oct 18, 2023","NOT HAPPY......HORRIBLE CUSTOMER SERVICE.I placed an order, then tried to cancel the order. No human being was there to help me for over an hour. The bot sytem is horrible. After receiving a number, which took forever, The customer Service was the worst, and they to me , no cancelations, or returns.That is in print.  Who does that. I'm sure you / have had a canceled item or  returned items in your lifetime. I'n not happy and it's in  dispute.They gave me a return label. After voicing my frustration..Date of experience: October 16, 2023",1
Barbara Vowles,US,"Oct 18, 2024","Cookie SeasonThe product is shipped with frozen packs in a Styrofoam container  Everything arrived in great condition and the packs were still frozenDate of experience: October 18, 2024",5
Ray Jordan,US,"Nov 9, 2023","I loved my Garlic Beagels I cant get…I loved my Garlic Beagels I cant get them down south were I live they were so good fresh n tasty omg get some now you wount be disapointed !!!!Date of experience: November 08, 2023",5
Loa Collins,US,"Mar 23, 2024","Great Customer ServiceWe in itially had an issue with the UPS delivery. Foodserrvicedirect took charge  and quickly resolved the issue, and we received our product in perfect condition. I will certainly order again from Foodservicedirect. They are great to work with.Date of experience: March 22, 2024",5
KIM ISAACS,US,"Nov 27, 2023","The product I ordered was great quality…The product I ordered was great quality at a good price. The order arrived very timely after being shipped and in perfect condition. Naomie, the Customer Service Agent, exceeded expectations and went above and beyond to assist me with my order.Date of experience: November 24, 2023",5
Nick Coller,US,"Feb 23, 2024","Perfect transactionPerfect transaction. Could not be better than this. My highest recommendations! Thanks a lot for your business!Nikola Kolev, Phoenix, AZDate of experience: February 23, 2024",5
SALINA DIXON,US,"Oct 10, 2024","Every item was packed securely and…Every item was packed securely and delivered on time. I will be ordering again from Food Service Direct.Date of experience: October 10, 2024",5
Say Yong Sanani-Tan,US,"Mar 13, 2024","Packaging was excellent for Land o Lakes Cheese Purchased from Amazon ! ! ! !Packaging was excellent for cheese I purchased from Amazon ... Cheese arrived fresh and delicious ! ! ! !Food Service Direct, Land o Lakes cheese and butter and Amazon are the GREATEST  ! ! ! !Date of experience: March 13, 2024",5
Roger Maher,US,"Nov 19, 2024","Well packed, quick shipThe merchandise was well packaged, great quality and delivered in a timely manner.Date of experience: November 14, 2024",5
January Hughes,US,"Dec 18, 2024","Fast shippingFast shipping! Great taste for good price! Nicely packaged Date of experience: December 17, 2024",5
Dennis O'Connor,US,"Jul 26, 2024","Wrong order was sentWrong order was sent. The invoice shows that I ordered 18 cartind of one pound each of Fleishmanns margarine. What I received was a plastic bag filled with a glob of margarine. Date of experience: July 25, 2024",1
Fredc Weber,US,"Updated Mar 12, 2024","🤬🤬Run! Terrible Customer Service🤬🤬🤬🤬🤬🤬🤬 Zero stars.  Horrible customer service.  I ordered through their Walmart web store.  Order was shipped by them UPS and somehow delivered to the local United States Post Office.  The post office refused to return it so UPS could deliver it (no mail box at this rural location).  These guys said I had to contact UPS but when I did,  UPS said Food Service Direct was the shipper and I could not change it.  Instead of them simply taking charge and getting it fixed, they launched into blaming me and quoting their rules and regulations.  Then they started blasting me with their inability to do anything more because of Walmart policies.  So I escalated my issue direct to Walmart and they solved the issue in TWO minutes saying Food Service should have never treated me like they did and just handled it.   So after 14 days of back and forth I got credited by Walmart and they sent me a coupon for 25% my next purchase... which I will not use at Food Service Direct...  they suck.  🤬🤬🤬🤬🤬🤬🤬🤬 Then after acting like its all my problem... then they answer this review with baloney of 100% satisfaction.  Too Late!  Never again shopping there.   🤬🤬🤬🤬🤬Date of experience: February 12, 2024",1
Michael Callahan,US,"Jan 25, 2024","Prompt delivery and exactly  what was…Prompt delivery and exactly what was ordered. Second time and future customer also as item is not available locally. Great service. Glad I located you.Date of experience: January 25, 2024",5
Lu,US,"Mar 28, 2024","Quick deliveryQuick delivery. Great customer service. I like that I can purchase just one container rather than a pack of 4 or 6 that the other vendors offer.Date of experience: March 28, 2024",5
Ron Welty,US,"Updated May 8, 2024","I received no notification on delivery…I received no notification on delivery and or tracking information, I have no idea when the order is coming, which I may have overlooked, I received the response from the company and they arrived packed well and still plenty of dry ice . Fixed one patty immediately and it was delicious, took me back many years! Date of experience: May 07, 2024",5
Debbie Olson,US,"Apr 4, 2024","My daughters and I used to go to pizza…My daughters and I used to go to pizza hut for the salad bar with the creamy Italian dressing. We were so disappointed when they stopped having it.I was searching one day for the recipe and I found your website.  I didn't tell my daughters so when it arrived they were elated.  I'm a good mom again. LolDate of experience: April 03, 2024",5
Donna Sheeler,US,"Nov 4, 2023","Slim Fast Strawberries & CreamI could not find the Slim Fast product anywhere in the flavor that I wanted strawberries and cream.  Your company had what I wanted and delivered in a timely manner.  I was very pleased and satisfied with my order and the service I received.  When I am in need of this item again, I will definitely order again.  ThanksDate of experience: October 03, 2023",5
MARGARET,US,"Dec 6, 2024","I received my order in a timely fashion…I received my order in a timely fashion so I could make them for Sunday. I felt the price was good. I am very pleased. Thank you Date of experience: December 05, 2024",5
Mary in NC,US,"Oct 16, 2023","Foodservicedirect is my go-to.I was delighted to find a product I love on Foodservicedirect. It was discontinued by another provider. I ordered my product and received it within a couple of days. Foodservicedirec will be my go-to from now on.Date of experience: October 13, 2023",5
Cliff Garzzillo,US,"Oct 24, 2023","Lacking enough dry ice to stay frozenThey had a frozen product that we’ve been having a hard time trying to get. Everything was good except there was not enough dry ice in the package to keep the product frozen enough. When the package arrived, the dry ice was nonexistent. The product was temped at 34°. This meant the product has started to thaw, which meant we had to portion the product refrigerate the product and use it within seven days.  Maybe next time that could not be so cheap on the dry ice.Date of experience: October 23, 2023",4
Bimbo,US,"Jan 11, 2024Verified","FRAUDULENT  SCAM COMPANYcompany is a scam.These company is a scam.. they a re fraudulent.  Don't lose your money. After I paid for an item listed in their scam site, it took over a month to ship.. well I was hopeful, they sent me UPS tracking, In 2 days a received a pencil and an eraser  . Item paid for was Walco chaffing dish. They are fraudulent.  FRAUDULENT.  thankful for paypal.. I sent pictures of all the  nonsense.  . Any good  reviews you see here is  probably from their shillsDate of experience: January 10, 2024",1
