Username,location,date,content,Rating
Ginny,US,2 days agoVerified,"Packing not adequate for pearsThe packaging was not adequate to protect the pears so half of them were damaged beyond hope of saving. Also the package was sent via ground transportation during winter and took over a week so most of the pears went through several freeze/thaw cycles and were mush. Overall we got to eat only one or two of the eight pears in the box.Date of experience: December 27, 2024",2
Aundrea Stevens,US,3 days agoVerified,"The absolute best!!!!Navel oranges were sweet and flavorful just like I expected.  Shipment came earlier than expected-happy about that.  I’ve always had excellent service from Hales.  That why I always order from them.  Date of experience: December 27, 2024",5
V. Keller,US,2 days agoVerified,"They loved the freshness of the fruitThey loved the freshness of the fruit!  We do not have access to groves in the Northeast, and the difference between fruit fresh from the groves, and fruit purchased from the store, is night and day!  Thank you for making quality and timeliness a priority.  Date of experience: December 20, 2024",5
Dee,US,15 hours agoVerified,"No Christmas Gift ArrivedMy gift delivery arrived after Christmas when I ordered prior to the deadline and I was still charged a massive delivery fee. When I tried to call customer service for days prior to Christmas to find out why I was receiving no tracking info, they were impossible to contact. When I finally reached someone, they promised a small partial refund. It is now Jan 12th and still no refund. This is the second year that I’ve used them and not sure if I will trust them again with a gift. Date of experience: December 25, 2024",1
Pat,US,2 days agoVerified,"I delayed but Hale did not!Even though I waited until 1 week before Christmas to order fruit for my northern family members, they all received their fruit before Christmas. I thought that was pretty impressive.Date of experience: December 17, 2024",5
customer,US,2 days agoVerified,"EasyEach year I send fruit to family and all I have to do is go back to the website. All of the addresses and other information is kept in your file and I order the fruit in a couple of clicks. One address received their fruit a week early this year, but I don't think that this was a problem for them.Date of experience: December 27, 2024",5
THOMAS ALEXANDER,US,Updated 2 days agoVerified,"Very tasty orangesVery tasty oranges.  Unfortunately, my previous order had two bad oranges, one was mostly black inside and the other covered with green/white mold.  Otherwise I’d score it five stars.Date of experience: December 26, 2024",4
Susan,US,4 hours agoVerified,"Bad product on arrival I was excited to receive my order and then when I I did, I had some bad fruit inside, I sent an  email and my response was they would review. I have still not received a reply back or a replacement for my bad order.  Looks beautiful from advertising, but not so good for communication from company.  Date of experience: December 27, 2024",1
Joel Risch,US,17 hours agoVerified,"Tasty but not juicy. We are disappointed that you have replaced honey bells with golden honey bells. The golden honey bells have a good taste but are neither as sweet nor as juicy as the honey bells.  That said, the deliveries this year were early and well received. Date of experience: December 20, 2024",4
A. Lugg,US,3 days agoVerified,"Hale Grove's products offer many…Hale Grove's products offer many wonderful choices in many price ranges. Their website is easy.  Fruit is always a welcome surprise in the Christmas Season.  Date of experience: December 27, 2024",5
Ola Ivie,US,16 hours agoVerified,"Rotten fruit delivered within two days…Rotten fruit delivered within two days of the shipping! This tells me the freshest fruit is not picked to go in the box! I only gave it a two star because the three pears were replaced ( they were very ripe) but loved by recipient! I ordered the box as a gift to my cousin but was very embarrassed to find out the pears were rotten. I called the company immediately… to which they submitted an order to replace the pears…unfortunately I found out from my cousin that as she picked the oranges out of the box one at a time she found that about half of them were bad on the bottom. I didn’t bother to ask them to replace those… obviously they are not as advertised… boxed to order. I will never order from them again!Date of experience: December 18, 2024",2
phyllis,US,16 hours agoVerified,"Order completed as requestedOrder completed as requested.  I order every year as a Christmas present for a friend.  Thanks.  Great as always and appreciated.Date of experience: December 12, 2024",5
Diana Richardson,US,3 days agoVerified,"Hale Groves satisfaction reportOur order was delivered on time.¹We have been ordering from Hale Groves for sometime now Our recipients are always pleased.Date of experience: December 18, 2024",5
customer,US,3 days agoVerified,"Wonderful DisplayMy sisterfriends Father passed, so I sent a fruit box and she was excited.  She explained how fresh the fruit was, and also the display was beautifully arranged. Thanks to the packaging team.Date of experience: December 20, 2024",5
Barbara Norris,US,3 days agoVerified,"The fruir excellent and the delivery fast.  Delicious!It has been a very long time since we ordered citrus fruit by mail but the fruit we purchased from Hale has been delicious and soon after New Years.  We are still enjoying it very muchDate of experience: December 27, 2024",5
ROSALIE,US,4 days agoVerified,"Terrific citrus…Always a pleasure to get citrus from Hale, because I get to talk to a friendly worker of Hale, and they always make sure the order is correct, and that I have access to the shipping and delivery of my orders. Terrific products, without any complaints!Date of experience: December 18, 2024",5
Thora Perkins,US,2 days agoVerified,"Delivered to my Brother and my NephewDelivered to my Brother and my Nephew. Great fruit from Florida. Reasonable and great communication system which guarantees a timely and safe delivery. Will order again just for myself!!👍👍👍🌟🌟Date of experience: December 27, 2024",5
An unhappy customer,US,2 days agoVerified,"Your citrus arrived looking like it had…Your citrus arrived looking like it had been retrieved from a garbage can at a produce mart. I am embarrassed to think that i have sent this garbage as a gift to others. If you would like to see a picture of what you sent me, I am happy to send it to you. In the future, I will refrain from buying anything from Hale and recommend that others do the same.Date of experience: January 02, 2025",1
customer,US,3 days agoVerified,"I still have part of my order due some…I still have part of my order due some time in Jan. (Honeybells), but the other order got to the destination in the time frame I selected, and the recipients were happy with it. Date of experience: December 27, 2024",5
Dawn Hobbs,US,3 days agoVerified,"The fruit that was edible was amazinggThe fruit that was edible was amazing, however we did receive a few items that were soft and inedible unfortunately.  We have ordered many times in the past and this is not the norm so over all aside from this one time we have always had a fantastic product. Date of experience: December 20, 2024",2
Swilson,US,2 days agoVerified,"Navels…great. Ruby Reds…not so much.I have sent my dad navels and ruby reds the last theee or four years for Christmas. For the second year in a row the navels have been fine but the grapefruit have been undersized with a very thick skin. This year they started turning to mush within a couple of days after delivery. If I send anything next year, it will only be navels or a different grove. My dad is of the opinion that the smaller fruit are selected to save on shipping costs. I try not to be that skeptical and I hope that is not the caseDate of experience: December 18, 2024",3
Cindy,US,2 days agoVerified,"Y’all were greatY’all were great!  The gift was so appreciated and I really appreciate that you were able to get it to the recipient before Christmas!  Thank you so very much!CindyDate of experience: December 19, 2024",5
Virginia Lacy,US,4 days agoVerified,"I already submitted the issues to…I already submitted the issues to customer service. I was sending 3 gift boxes and clicked the button for the same message to be sent to all 3. It didn't happen - 2 packages were being sent without any message. I called customer care, and a partial message was added to just one. I emailed customer care AGAIN, and got a form message, saying that no changes could be made. Please! Take responsibility for the mistakes your company makes and get it right!!Date of experience: December 19, 2024",2
Ann,US,3 days agoVerified,"Perfect giftFrom beginning (placing an order) to end (delivery) it was a seamless process. I ordered a gift for friends and they could not be happier. Date of experience: December 27, 2024",5
Frances Johnson,US,3 days agoVerified,"Fruit raved  about OrangesFruit raved  about. Each delivery exact.Friends and Family loved oranges. Spencer Johnson Really EnjoyedRed Grapefruits.Date of experience: December 27, 2024",4
Nathan,US,3 days agoVerified,"BIG LET DOWNGolden bell honeybells were nothing like advertised. They were under ripe and not sweet. I got them for my parents for Christmas they were nothing like I hyped them up to be. 79.99 plus shipping for 24 oranges that I could have gotten at my local grocery store in Kansas City.Date of experience: December 27, 2024",1
Vernon Davis,US,3 days agoVerified,"The function of the websiteThe function of the website. The updates with the orders. The customer service. The ability to store contacts in the address book. The ability to schedule orders. The awesome baskets.  Date of experience: December 20, 2024",5
Susan Brady,US,2 days agoVerified,"Juicy GoodThe fruit orders were Christmas gifts and they arrived in a timely manner and everyone were very pleased with the flavor, especially the oranges.Date of experience: December 27, 2024",5
Karlton Ballard,US,2 days agoVerified,"Person answered the phone and took my…Person answered the phone and took my order.  Family who received the fruit reported that it was delicious.!Date of experience: December 12, 2024",5
Ann Hopkins,US,3 days agoVerified,"I ordered several Rainbow boxes and all…I ordered several Rainbow boxes and all received them as the told about when their gift would arrive and no spoilage.Date of experience: December 27, 2024",5
Christoher Golden,US,3 days agoVerified,"CommentsOranges were good but delivery during the Christmas holidays made no sense.  Several shipments going to college students at their dorms when they were at home for the holidays.Date of experience: December 18, 2024",4
Okhui Plummer,US,2 days agoVerified,"order sent to FL one for Lynda and one…order sent to FL one for Lynda and one for Lee and Korina  fruit basket with chess delivered wrong date as you promise date and fruits and chess are all milted.Date of experience: December 21, 2024",2
Miles,US,4 days agoVerified,"Great gift!Ordering was great. Delivery was great.Notification of delivery was great and on time just before Christmas.My niece realky enjoyed all the fruit and treats.Date of experience: December 19, 2024",5
Antoinette,US,2 days agoVerified,"Hale provides good fruitHale provides good fruit.  They deliver when they say they will.  Ordering is a little confusing sometimes.Date of experience: December 27, 2024",4
Linda W.,US,2 days agoVerified,"Great prices for pretty arrangements.Great prices for pretty arrangements.I order every year and delivery is always done during arrival times given.Date of experience: December 27, 2024",5
Dave,US,2 days agoVerified,"All good with the fruit: taste and timely delivery The title says it all for me.  Hale actually delivered the boxes when they said they would - how refreshing.  Plus, the delivery was free.  Plus, the fruit was very good, as well as a fair price.   A+Date of experience: December 17, 2024",5
Valjeaen Battles,US,3 days agoVerified,"very good customer servicevery good customer service!  however a couple of the fruits was spoil;1 pear and tangerine!  other than that the fruit was delicious!  Thank you! Date of experience: December 27, 2024",4
Lily,US,3 days agoVerified,"Naval OrangesThe last order of naval oranges we received were phenomenal.  They were juicy and deliciously sweet.  They arrived intact and at the appropriate time. Date of experience: December 27, 2024",5
Robert,US,A day agoVerified,"Asked for another sales representativePrompt service, but not all phone representatives understood English well. This caused my asking to talk to another representative. Not pleased with this.Date of experience: December 27, 2024",5
Why Do you need my name?,US,3 days agoVerified,"A PleasureIt was easy and my friends received their fruit without incident.  It's always a pleasure dealing with Hale Groves.Date of experience: December 27, 2024",5
ANN-MARIE MONTEMERLO,US,2 days agoVerified,"Presentation was goodPresentation was good. Recipient sent photos & noted 2 oranges were “hard as rocks”; others were not good. No note stating who the sender was. Date of experience: December 20, 2024",3
Jeremy HILL,US,3 days agoVerified,"Was supposed to arrive before…Was supposed to arrive before Christmas,  instead set around for days and didn't get delivered until after Christmas.  Was ordered in enough time so that wasn't the issue for the delay. Quality and presentation was lacking by the time it arrived. Date of experience: December 18, 2024",3
Gretchen,US,3 days agoVerified,"No stars to be given.I ordered 4 different boxes of fruit on Dec. 3rd for Christmas, and none of them were received for Christmas.  One was received in January, and the other 3 will not be received until the week of January 20th.I was never notified that all would be late.Date of experience: December 27, 2024",1
David Leyh,US,3 days agoVerified,"Fruit tart not very sweet worst ever…Fruit tart not very sweet worst ever recieved.  Looked good but Walmart and Dillons have better oranges and cuties.The Honey Bells are just average this year.Very disappointed Date of experience: December 27, 2024",1
AAZ,US,2 hours agoVerified,"On line orderingYour products are wonderful however, when I placed an order on line, your computer system made drastic and incorrect changes. I called and a wonderful agent made corrections. Unfortunately , the original order was never cancelled.  This resulted in duplicates being sent. Another phone call quickly resulted in a reimbursement for the duplicate order. Your agent were great but the experience was frustrating. I will continue to order from Hale but I recommend you examine your online order system. Date of experience: December 01, 2024",3
Ellen Duerr,US,3 days agoVerified,"Great fruitGreat fruit. But.  It was delivered to my daughter a little earlier than I requested. They were out of town when it was received. Luckily, they had a dog sitter who was able to bring in out of the freezer weather. Date of experience: December 27, 2024",4
James S Petty,US,3 days agoVerified,"As advertised!Hale Grove fruit is always beautiful, delicious, and arrives exactly when you request. It is a gift that never disappoints.Date of experience: December 19, 2024",5
Angela DiBiase,US,A day agoVerified,"Sent gift to friends in MissouriSent gift to friends in Missouri. They were thrilled and reported that each piece of fruit was delicious! Date of experience: December 23, 2024",5
Rachelle Giles,US,3 days agoVerified,"I gave Hale Groves as a gift at…I gave Hale Groves as a gift at Christmas. My family loved it! The reason for 4 stars is the pears were bruised and molding. The rest of the fruit and ham were delicious according to my family. Date of experience: December 20, 2024",4
Sandra Mcghee,US,3 days agoVerified,"Was pleased with service person & the…Was pleased with service person & the company deal! Recipient was pleased with the fruit. Haven't received the cake didn’t think it would actually take this long ( 12/27/2024 —1/19/2025 ) Date of experience: December 27, 2024",3
christine Funair,US,3 days agoVerified,"I have used Hale Groves a long timeI have used Hale Groves a long time. They are reliable and you get exactly as picture reveals. My son raved about the quality of the fruit. He was so pleased. Delivery was on time too.Date of experience: December 20, 2024",5
JUDY BROWN,US,3 days agoVerified,"My grandchildren loved their fruit…My grandchildren loved their fruit order. The fruit was very fresh and delicious! Their order arrived quickly and was in great shape. I will order again! Date of experience: December 20, 2024",5
AVK,US,3 days agoVerified,"Yummy and healyMy brother enjoyed his gift of fresh fruit.It was delivered on time plus I was sent a reminder to place the order.Thank you for your company.Date of experience: December 27, 2024",5
Carolyn A Lewis,US,2 days agoVerified,"This was a great holiday giftThis was a great holiday gift.  The presentation in the burlap bag was special and all items were yummy.  He was delighted.Date of experience: December 20, 2024",5
Terry Jonethis,US,3 days agoVerified,"Ordering with Hale GrovesFirst, I'm reminded to order for my gift list. 2nd, they remind me what I ordered last time, 3rd, they make my new order easy. They ship when they say they will and it arrives when they said it would. AND they make sure it's right and fresh or they make it right and fresh.Date of experience: December 20, 2024",5
Nana,US,3 days agoVerified,"Christmas Gift.. I had problems with website on off…I had problems with website on off hours. Contacted customer service and they assisted me in placing my orders.Date of experience: December 27, 2024",5
DEBRA KING,US,A day agoVerified,"Half of the Fruit was ROTTENHalf of the Fruit was ROTTEN.  Still waiting for the Replacement gift to be sent.  This was really  embarrassing.  I  sent a gift of ROTTEN Fruit.  Not acceptable. Date of experience: December 20, 2024",2
Gloria Manuel,US,3 days agoVerified,"Made good on sending CA navels instead…Made good on sending CA navels instead of FL navels as our daugter was very disappointed! Date of experience: December 27, 2024",5
Karen Doyle,US,3 days agoVerified,"Delayed delivery; no communication…Ordered a basket on 12/13 and requested delivery Christmas week. Item was not delivered until New Years; customer service couldn’t give me a solid answer as to what occurred. And I had no communication that my delivery would not take place the requested week.Date of experience: December 27, 2024",1
Kay,US,3 days agoVerified,"Ordered holiday package for neighborsOrdered holiday package for neighbors, did not arrive, so I ordered a second package. Now I see the first one is arriving, way after the holidays.Poor communication.Date of experience: December 27, 2024",1
customer,US,2 days agoVerified,"ordering Christmas presents from Hale had to call a person by phone to get an…had to call a person by phone to get an answer to something (I don't remember now..oh...to get my gift list)  Person I called was ""ok"" not greatDate of experience: December 20, 2024",4
BookBub Member MacLyr,US,21 hours agoVerified,"Excellent Customer Service responseThe first box received were sub-standard, but customer service sent a replacement promptly, from another ""lot' which were perfect.Date of experience: December 20, 2024",5
Brenda Goodfellow,US,3 days agoVerified,"I ordered three items for Christmas…I ordered three items for Christmas gifts and the butter cream cookies which were a big hit for the kids.  My main concern was the fruit basket.  The fruit was packed so tight into the basket that both the apples and pairs were bruised and the bruised fruit could not used.I will say that all of the other fruit was delicious.  The friends and family I purchased gifts for absolutely loved the fruit and I referred them all to you.Date of experience: December 18, 2024",3
Gary Seegraves,US,4 days agoVerified,"Delicious fruit!!!!The fruit the recipient said was delicious and was delivered right before Christmas! Thanks so much, will definitely be ordering again!Date of experience: December 19, 2024",5
Franz Walkow,US,3 days agoVerified,"Sent as a gift to my sisterSent as a gift to my sister,  got very happy favorable feedback on looks, packaging and taste.  TnxDate of experience: December 20, 2024",5
Amy,US,3 days agoVerified,"We used the fruit as party favors for…We used the fruit as party favors for our post christmas gathering. It was a hit! The fruit was amazing and now I want to purchase grapefruit weekly!Date of experience: December 27, 2024",5
Barbara,US,3 days agoVerified,"Perfect Christmas GiftIt was the perfect Christmas gift for the relatives up north! They really enjoyed the gift box.Date of experience: December 20, 2024",5
Dorothy Marzolf,US,3 days agoVerified,"I have never had a complaint before…I have never had a complaint before with your company.  However, the latest order was not good.  Most of the grapefruit was  all brown on the rind.  Had to throw some away.  The size of the grapefruit was just a little larger than an orange.  I probably will look to another company next time I order fruit from Florida.  I wrote to you and you wrote back that you would make it right, but so far nothing.Date of experience: December 27, 2024",3
Laura,US,3 days agoVerified,"Easy and deliciousEase in ordering exactly what I want,  picking shipping dates &quality of fruit (appearance and taste).Date of experience: December 27, 2024",5
Carol Johnson,US,3 days agoVerified,"Beyond my expectations.The ease of ordering was simple and easy to use. The Honeybell oranges were SO amazing. I sent it as a gift and everyone was thrilled. Even the kids loved them.Thanks.Date of experience: December 27, 2024",5
Robert  Runyon,US,3 days agoVerified,"I was surprised with the grapefruit…I was surprised with the grapefruit this yeas. I am used to big pink fruit fromTexas, so I was surprised at how small they were this year. Having said that, the taste was great as usual. Date of experience: December 27, 2024",4
Donna,US,3 days agoVerified,"The recipient told me the oranges were…The recipient told me the oranges were a little dry but kids liked the tangerines.  Date of experience: December 20, 2024",5
Kay Lowman,US,2 days agoVerified,"The fruit was ordered as a giftThe fruit was ordered as a gift. It arrived right on time and the recipient said it was delicious.Date of experience: December 19, 2024",5
Terri McCormick Dawson,US,3 days agoVerified,"GREAT PRODUCTS, Delivered as PromisedFirst time use:My product was delivered as was promised, on time and in excellent form.  The gift of fresh produce was very much enjoyed.Thank you very much!Date of experience: December 27, 2024",5
JN,US,4 days agoVerified,"Good experience On time shipping. Recipient said the fruit was delicious. I would shop Hale Grove again! Thanks!Date of experience: December 17, 2024",5
Mr & Mrs Barry Kramer,US,3 days agoVerified,"The person who took my order was very…The person who took my order was very helpful and understood the changes I made from previous orders Date of experience: December 20, 2024",5
Christie Buck,US,21 hours agoVerified,"Package was delivered in a timely…Package was delivered in a timely manner, as promised.Date of experience: December 20, 2024",5
customer,US,4 days agoVerified,"Web site is easy to useWeb site is easy to use.  Having the address book helps make the process of placing orders a lot faster.Date of experience: December 19, 2024",5
Steve Kopp,US,3 days agoVerified,"Good product, delayed deliveryGreat product, enjoyed by my family in Virginia. However, the order wasn’t received until well after Christmas, despite email stating delivery NLT 24 December.Date of experience: December 27, 2024",3
Steve in Florida,US,3 days agoVerified,"I spent over $350 for oranges to be…I spent over $350 for oranges to be sent to 6 people and 3 of those people had moldy oranges within 3 days after they got their oranges! I called and they replaced them for 2 of my orders,but after that I was so pissed off I gave up! They should not have ever shipped out anything ever close to being moldy! I have been buying from them for years,I will have to think long n hard before next year!!! Sorry I’m sure I wasn’t the only one!! Poor decisions on ur part! I’ve spent thousands over the years and was totally EMBARRASSED this year!Date of experience: December 12, 2024",1
Anna F,US,3 days agoVerified,"Its a no for meI should have listened to other reviews. Just don't order from this company especially if you don't live near Florida. Fruit was moldy.Date of experience: December 27, 2024",2
Nano,US,3 days agoVerified,"The pears were quite spectacularThe pears were quite spectacular. I ordered oranges as a gift for someone. I’ll use this company again. Date of experience: December 21, 2024",5
customer,US,2 days agoVerified,"Great FruitGreat Fruit, Prompt fulfillment of order, Ease of Use of WebsiteDate of experience: December 27, 2024",5
Larrese Thomas,US,4 days agoVerified,"My family members were pleased with the…My family members were pleased with the quick delivery and time frame of my ordering process.Date of experience: December 19, 2024",5
Madeleine Curtis,US,3 days agoVerified,"Premium fruit delivered to the people…Premium fruit delivered to the people on my Christmas list. Everyone is happy with their gift from Hale Groves. Thank you.Date of experience: December 27, 2024",5
Christie Heaton,US,4 days agoVerified,"The grapefruit is great but it arrived…The grapefruit is great but it arrived 2 days after Christmas. I will order again but will need to verify the shipping and arrival dates. Christie Date of experience: December 19, 2024",4
John Kern,US,3 days agoVerified,"After ordering two packages to be…After ordering two packages to be delivered at Christmas time, paying the fees, then learning that product would be delivered mid-January —-  not happy. Date of experience: December 20, 2024",1
Carolyn Baxter,US,3 days agoVerified,"Receiptiants are enjoying fruit,etcReceiptiants are enjoying fruit,etc. very much. No damaged fruit!Date of experience: December 27, 2024",5
Kendra Branch,US,2 days agoVerified,"Orange completely rotten and all green…Orange completely rotten and all green molded. Have picture. Trying to add here Will not takeDate of experience: December 20, 2024",3
DeAnna Bennett,US,3 days agoVerified,"Superb giftThe ease of ordering online. Always fresh fruit. The packaging is excellent Date of experience: December 27, 2024",5
Walter P. Henry,US,3 days agoVerified,"Excellent oranges delivered promptly!Excellent oranges delivered promptly everybody that received them was very pleasedDate of experience: December 27, 2024",5
Laurie Bowers,US,3 days agoVerified,"Easy to order !Easy to order !They communicated when products shipped and was delivered accurately.Date of experience: January 03, 2025",5
Nancy Smith,US,4 days agoVerified,"5 star quality2nd year for using this company. I have receivedmany compliments from the gifts sent.Date of experience: December 18, 2024",5
World Traveler,US,3 days agoVerified,"The Gift Package was OKThe Gift Package was OK.  Maybe because of my late order the fruit didn't look as fresh.  The Chocolate bag of candy arrived open in the box.   Date of experience: December 19, 2024",3
Lisa Simpson,US,3 days agoVerified,"I sent as a giftI sent as a gift. This is what my mom said…Hate to give a negative report, one orange was rotten, the grapefruit and oranges were sour, the pear and apples were good. Surprised us since it came from FloridaDate of experience: December 19, 2024",3
Becky Lafond,US,3 days agoVerified,"Easy to order on lineEasy to order on line. The gift was delivered on time. The gift recipient was very happy with the gift. I will order again.Date of experience: December 20, 2024",5
DSW,US,3 days agoVerified,"Slow transportSlow transport.  Box sat on truck or warehouse for at least 7 days before delivery. Date of experience: December 27, 2024",3
Susan Allen Thomas,US,3 days agoVerified,"The oranges and Honeybelles are really good this year!The oranges and Honeybelles were delivered in good shape and very delicious!Date of experience: December 20, 2024",5
lyreb mcwilliams,US,3 days agoVerified,"What I ordered arrived successfully at…What I ordered arrived successfully at destination.Prices were ok.Date of experience: December 27, 2024",5
Matt Wallace,US,3 days agoVerified,"Delicious orangesDelicious oranges! The best we've found in several years. Date of experience: December 19, 2024",5
ER,US,2 days agoVerified,"Flavor Delicious citrus fruit. My friend loved them. Date of experience: December 18, 2024",5
ROY DARDENNE,US,4 days agoVerified,"Very little taste or juiceVery little taste or juice.  Not good at all.  For tangerines costing $5.6 each we are very disappointed.Date of experience: December 19, 2024",3
Karen Judd,US,3 days agoVerified,"Shriveled Fruit Half the fruit was shriveled upon arrival. I reported it, filled out the form and was told it would be reviewed. Have heard nothing since. That was over a week ago. I will not buy fruit from Hake Groves in the future. Date of experience: December 27, 2024",1
Dave,US,A day agoVerified,"Great follow-upGreat follow-up. Keep me abreast of delivery dateDate of experience: December 15, 2024",5
Tom Fillebrown,US,3 days agoVerified,"Best quality Best quality oranges better than I can get in stores.Date of experience: December 27, 2024",5
Adriane Graham,US,2 days agoVerified,"My order from 12/24My order from 12/24, of FRESH FRUIT has STILL not been delivered. I would like a new one to be delivered to my mother in law. Date of experience: December 27, 2024",1
Cynthiann,US,3 days agoVerified,"My purchase was for a giftMy purchase was for a gift. Feedback from the recipient was positive.Date of experience: December 20, 2024",5
Janine Greenwalt,US,4 days agoVerified,"Sent to family Sent to family , they enjoyed the fruit, however, 2 pears over ripen. Date of experience: December 23, 2024",5
Reyna,US,3 days agoVerified,"I sent this to my granddaughter and her…I sent this to my granddaughter and her family and she was very pleased thank youDate of experience: December 19, 2024",5
Jim Rupprecht,US,4 days agoVerified,"Easy to use and OrderEasy to use and Order. Gift fruit in excellent condition!!!Date of experience: December 19, 2024",5
Roger Eubanks,US,4 days agoVerified,"Terrible ExperienceOriginal order was shipped to wrong address - shipped to me instead of indicated recipient. Contacted Customer Service and was able to order a different replacement package but couldn't be delivered until mid-January.  When original order was received by me on 12/16/24 it contained multiple rotten fruit.  After not getting any confirmation on replacement order contacted Customer Service again and found it had been cancelled by someone other than me.Date of experience: December 15, 2024",1
customer,US,4 days agoVerified,"The fruit was delivered on time and the…The fruit was delivered on time and the recipients said it was beautiful.Date of experience: December 19, 2024",5
Rebecca Pick,US,3 days agoVerified,"Good qualitySo far, everyone I sent fruit to, said it was wonderful! Date of experience: December 27, 2024",5
tlb,US,4 days agoVerified,"now i recall why i stopped buying from hale1. i received tangerines rather than honeybells. 2. over half of a tray was spoiled. 3.  the quality of oranges is poor.  4. not worth the money.Date of experience: December 20, 2024",1
jenaette toensing,US,2 days agoVerified,"My family was very happy with your…My family was very happy with your product.  Thank you for the fast service.  I will order again.Date of experience: December 02, 2024",5
Edwaleni,US,3 days agoVerified,"Orders were fulfilled as expectedOrders were fulfilled. Shipped and delivered as planned.Date of experience: December 20, 2024",5
customer,US,4 days agoVerified,"Just in time for ChristmasJust in time for Christmas?  They arrived at my friends' home in N.C. on Christmas Eve!  Perfect!!Date of experience: December 19, 2024",5
customer,US,2 days agoVerified,"Being able to order online and…Being able to order online and benefiting IEC United WayDate of experience: December 19, 2024",5
