Username,location,date,content,Rating
Cindi Bloomer,US,Updated 2 days agoVerified,"Love the product but my chicken had a…Love the product but my chicken had a hole in the sealed package.  Slimy chicken juice all over refrigerator when defrosted.  Is this safe to eat? Usually shrink wrapped cleanly.Updated review after response.  Thank youDate of experience: December 16, 2024",5
ANNE RAYMER,US,5 days agoVerified,"Great quality products, and most of all -- Healthy!The quality of the meat is first rate.  It always arrives on time and in perfect condition.   We also are happy to be able to order add-ons, for a little variety.  Knowing that the meat we're eating is healthy is a huge relief. Thank you to the wonderful farmers and Good Ranchets for making it all possible. Date of experience: December 12, 2024",5
Laurel,US,3 days agoVerified,"Great companyGood morning. I have had two successful orders, and loving every minute of it. Good Ranchers makes it so convenient to have fresh high quality grass fed and organic meat. As an added bonus, I now spend less on groceries since my meat is always available. The flavor is incredible and even my two 15 year old cats enjoy the meat too! Their coats and energy levels are through the roof. If you ever offered cat food or treats I would like to try it. I have not had the chicken, but will try next time. Also I did not receive my tracking number for my second order. Their customer support was so understanding and gave me that information. This company has changed our lives in more than one way and I am so grateful for all they have done! Thank you!!!!Date of experience: December 13, 2024",5
Cortney Hudgens,US,3 days agoVerified,"The packaging is always damaged and…The packaging is always damaged and half of the steaks are bad when thawed out. The cuts are atrocious. All around bad experience with the steaks we receive. Every time. I keep trying to give it a second, third chance because I love the idea, but I'm always disappointed Date of experience: December 21, 2024",2
Susan Crumley,US,5 days agoVerified,"My husband and I love your meat!My husband and I love your meat! It's always premium quality and tastes delicious! I love to cook and enjoy using the beef and chicken for many kinds of recipes that we like to eat. I also like knowing that we're supporting family farms and businesses. That's important to us too!Date of experience: December 11, 2024",5
from Promo Direct,US,5 days agoVerified,"Thank you GOOD RANCHERS!!!I like the new packaging on the chicken breasts. But that’s not the reason I love Good Ranchers; I love the quality of the meat, the freshness and the simplicity in cooking to have flavorful chicken at the ready.  we used to be mostly beef eaters and we’ve become big chicken eaters. grocery store Chicken always grossed me out. Date of experience: December 18, 2024",5
Michelle Meadows,US,5 days agoVerified,"Support American Farmers!Website is easy to navigate,a lot of packages to choose fromFast shipping and well packaged. Customer Service was very friendly and helpful when we had a question not related to our order. Meats are very good quality! Happy to support this company as a fellow Texan.Date of experience: December 18, 2024",5
Kathy N.,US,A day agoVerified,"Never disappointsAfter one year, we are very satisfied with our subscription and are recommending it to others. Arrives on time, as notified, well packaged. Meat is consistently delicious. Never disappoints. Date of experience: December 21, 2024",5
Cheryl,US,5 days agoVerified,"The best meat I have ever hadThe best meat I have ever had! Tender, flavorful & it's reassuring to know that it is truly USA born & raised! Meat is well packaged, shipped on time & great communication from reorder to delivery! Highly recommended ⭐️⭐️⭐️⭐️⭐️Date of experience: December 17, 2024",5
Karen in AZ,US,Updated 3 days agoVerified,"Order not frozen, replaced by customer support. The dry ice was gone and half the burgers and halibut were thawed. Everything was still cold, thawed or beginning to thaw. *UPDATE*The fault was FedEx delayed delivery. When I contacted Good Ranchers customer support they immediately sent a replacement order with a complimentary item. Excellent customer support. I will continue as a customer. I recommend Good Ranchers. Date of experience: December 09, 2024",5
Robin,US,14 hours agoVerified,"Completely satisfied customerFrom first order to the most recent, a couple of years, absolutely no complaints. None. Food is great, service is the same. Highly recommend them!Date of experience: December 22, 2024",5
Lauren Medvetz,US,5 days agoVerified,"Amazing EveryrthingFirst of all, every piece of meat or fish I have had has been UNREAL!!! The quality is beyond amazing and delicious. Second, when I have had any issues with shipping dates or boxes, the customer service is unrivaled. All agents are kind and helpful. And FAST!!I have told sooo many family members and friends about Good Ranchers! And will continue to!Date of experience: December 11, 2024",5
Ashley,US,4 days agoVerified,"My experience with this company has been great. My experience with this company has been great!! If there’s an issue they are eager and helpful, issue solved. Timely deliveries, email reminders so helpful, and packing is great. Date of experience: December 17, 2024",5
Bradley Meyers,US,5 days agoVerified,"Great Company!Good meat, they give you stuff free sometimes which really helps in this economy. You are helping American farmers and getting food without the added chemicals. It's a no brainer!Date of experience: December 19, 2024",5
Cynthia Wilson,US,2 days agoVerified,"Great Quality and flavor.The quality of the beef, chicken, and seafood is amazing. We have not been disappointed with anything we have ordered. Date of experience: December 20, 2024",5
Michael Hinegardner,US,5 days agoVerified,"A Skeptic has been Converted - What a Great ServiceWe have had a fantastic experience with this service so far.  The quality of the products is top-notch.  I had a cookout over the holiday and had numerous people comment on the taste and quality.  It has been very easy and I really like the labeling and the ability to manage what I keep in stock.Date of experience: December 18, 2024",5
ACK,US,4 days agoVerified,"We love it! So far, we love it! The meat is high quality and I love how it’s packaged individually.! Supporting American farmers is what it’s all about! Waiting on organic options!Date of experience: December 19, 2024",5
Hazel Clark,US,3 days agoVerified,"Great productGreat company.  Excellent meat at great price.  The chicken is especially so much flavorful then what you get at the grocery store.Date of experience: December 13, 2024",5
Carren P.,US,5 days agoVerified,"Unfortunately the chicken strips were…Unfortunately the chicken strips were very thin and the package came with few decent strips and the rest of the pieces looked like smaller pieces of chicken scraps. Not even “strips” as described.Made it seem like the package was just being filled with leftover pieces to meet the weight as advertised. Other items looked okay but with the holidays and being away, not quite sure how the rest of the products look and it’s going to take a little bit more time to open the rest of the chicken box. I liked the taste and quality but this isn’t the first time I had issues with my order. It does not really inspire confidence to maintain subscription.Date of experience: December 03, 2024",3
Chris Munshower,US,4 days agoVerified,"Awesome product! There's customer service and then there's CUSTOMER SERVICE! I can always count on the team doing a great job. This time was no exception. My issue was handled immediately. Thanks all! Date of experience: January 07, 2025",5
Greg Mattison,US,3 days agoVerified,"Support the Ranchers!Much better product than any store without the worry of all the additives the government is pushing on us.Thank you Good Ranchers!!!Date of experience: December 21, 2024",5
Karen,US,5 days agoVerified,"Friends of mine gave me a gift…Friends of mine gave me a gift certificate to Good Ranchers for Christmas.  I quickly found just the right package for me and it's on it's way!It's great that Good Ranchers is such high quality, has an amazing variety of choices and keeps me posted about the progress of my order.  YAYDate of experience: December 18, 2024",5
Vangi Rose,US,5 days agoVerified,"Useful!The quality of the meat is very good.I love that it is packaged in smaller amounts so it is much more easy and effective to use.The cost per pound may be slightly higher than the grocery store, but the quality and convenience make it a very good investment.Date of experience: December 17, 2024",5
sue Talley,US,2 days agoVerified,"Delivery was prompt and still frozenDelivery was prompt and still frozen.  The ground angus beef was very tasty and looking forward to trying the rest of the meat and chicken. Date of experience: December 21, 2024",5
Bren Mesa,US,5 days agoVerified,"AMAZINGBeen ordering from Good Ranchers for awhile now and EVERYTHING they deliver is AMAZING!! You can really taste the difference and they ship out fast. Date of experience: December 12, 2024",5
Ashley Daniels,US,5 days agoVerified,"Good Ranchers customer service is…wonderful!Good Ranchers customer service is wonderful. I use the chat option online and it’s very straight forward and painless. They are always friendly and resolve my problems without any difficulty. Date of experience: December 11, 2024",5
Roberta V Lopez,US,4 days agoVerified,"Great meatGreat meat! Every time we share cuts of the Cattleman’s Box for dinner with family and friends, we get the same compliments and the questions; where’d you get this meat?Date of experience: December 11, 2024",5
Dale Gilreath,US,4 days agoVerified,"The delivery of product was very…The delivery of product was very prompt. We have enjoyed the chicken multiple times. Interaction with staff was pleasant and cordial.  I will be ordering in the future. Date of experience: December 10, 2024",5
Suezette Redfield,US,17 hours agoVerified,"TastyTasty, grass-fed, GMO & antibiotic-free meat that you can feel good about feeding your family.Date of experience: December 11, 2024",5
Marianne,US,5 days agoVerified,"Love your burger boxLove your burger box. I am a subscriber. Delicious meat without the heavy feeling of regular grocery store burger meat. I heard about your service on the Glen Beck Show. Date of experience: December 11, 2024",5
Becky Airhart,US,4 days agoVerified,"Bring the meat!Good Ranchers products are fresh and delicious. We are loving our subscription. Such good quality, pricing, and delivery. Keep it coming!Date of experience: December 12, 2024",5
William Andrews,US,4 days agoVerified,"Stood by lost product when shipment…Stood by lost product when shipment came 7 days late still resent Box due to original box meat was no longer frozenDate of experience: December 12, 2024",5
Jeff Vogt,US,5 days agoVerified,"Love that my price is locked in and I…Love that my price is locked in and I get to choose how often I receive a shipment for my family. The quality of packaging and meat is amazing! Also love that my meat is coming from local American farmers. Date of experience: December 11, 2024",5
Lori ,US,5 days agoVerified,"Top qualityI have been pleased with every product I've purchased from Good Ranchers.  Each is top quality with superb packaging. The customer service is helpful too!!  Date of experience: December 19, 2024",5
Mary,US,3 days agoVerified,"I love this companyI love this company! So easy to work with, the shipments are timely and packed well. The meat and chicken…excellent! Plus I trust the food is not shot up with antibiotics or MRNA. Just great meat and poultry. Date of experience: December 20, 2024",5
Jennifer Knapp,US,3 days agoVerified,"Our last delivery got delayed due to…Our last delivery got delayed due to fedex Christmas delays - Goodranchers made it right!  Thank you Date of experience: December 20, 2024",5
Paula Glesner,US,2 days agoVerified,"I always have a good experience with…I always have a good experience with your product. We love the chicken nuggets and the burger box. Everything is top tier. Date of experience: December 11, 2024",5
JoAnn Burns,US,2 days agoVerified,"The meat is great quality.The meat is great quality and it was easy to change my delivery time frame. The only problem I had was my initial order was missing the bacon I added.Date of experience: December 21, 2024",4
Kellie Weber,US,3 days agoVerified,"Service is greatMeat is great, service is great... i snowbird in the winter so I call to have delivery changed to my southern destination...so easy and I love that I get to talk with a real live person...always so kind.Date of experience: December 20, 2024",5
Carly Nochta,US,5 days agoVerified,"We LOVE Good RanchersWe LOVE Good Ranchers! Customers for almost 2 years and we have zero complaints. Highly recommend them to anyone and everyone! Date of experience: December 19, 2024",5
Caley,US,5 days agoVerified,"Can’t recommend enough! Fast shipping and delicious meat! We’ve been so impressed with the quality of the steaks and chicken breasts. Looking forward to trying the ground beef we have next! Date of experience: December 04, 2024",5
Life With Evan,US,5 days agoVerified,"Freakin love good ranchersFreakin love good ranchers. We love the cattleman and throwing some extra chicken on that. Quality and better than any grocery store. Date of experience: December 11, 2024",5
Farrah Jarvis,US,4 days agoVerified,"Best chickenOur family loves Good Ranchers chicken. It is delicious and I love that it doesn’t have antibiotics and is clean meat.Date of experience: December 19, 2024",5
Marlys Coburn,US,3 days agoVerified,"WHEN YOU HAVE INSTANT CONTACT WITH A…WHEN YOU HAVE INSTANT CONTACT WITH A COMPANY THAT YOU AE DOING BUSINESS WITH, IT LEADS TO A SUPER EXPERIENCE.  Date of experience: December 20, 2024",5
Goodwin Goodwin,US,5 days agoVerified,"Good Quality Meat for the PriceLove the taste and tenderness of the meat I receive from Good Ranchers. I feel that the cost is reasonable and the quality is so much better than store bought!Date of experience: December 10, 2024",5
DENISE POUNDSTONE,US,5 days agoVerified,"Fantastic companyThe meat is delicious. Delivery is fast. Customer service is top notch. Now if my delivery driver were so good and quit putting my box in the sun.Date of experience: December 18, 2024",5
Gerry Scott,US,2 days agoVerified,"Good rancher customer service has shown…Good rancher customer service has shown me number of times to be courteous and accommodating. The product has always arrived at the designated address when scheduled. Date of experience: January 09, 2025",5
Richard,US,3 days agoVerified,"Recent changes in shipping Recent changes in how you ship the meat creates exposure to the meat being bad.  Going to cancel my plan because of it Date of experience: December 19, 2024",3
Sarah,US,5 days agoVerified,"Delicious!Truly this is the best tasting meat! Always tender and delicious! We’re so happy to be supporting American ranchers. Date of experience: December 11, 2024",5
Kay,US,5 days agoVerified,"Great ServiceIt is always a breath of fresh air when I call a company and someone answers the phone, instead of a robot! The woman I spoke with was very helpful, solved my problem and more. This is a great company!Date of experience: December 19, 2024",5
Kathleen,US,2 days agoVerified,"The meat and seafood are very high…The meat and seafood are very high quality and taste delicious in all of my recipes.Date of experience: December 12, 2024",5
Joe Maldonado,US,5 days agoVerified,"As always delicious meat delivered on…As always delicious meat delivered on time and in convenient packaging. I’m grateful for GOOD RANCHERS!!! Thank you! Date of experience: December 18, 2024",5
Michael Cherry,US,Updated 2 days agoVerified,"The freshness and taste of the meat The freshness and taste of the meat is great. The convenience of having my order shipped to my door. Being notified as soon as our purchases are on the way.  Date of experience: December 12, 2024",5
Charles Maddox,US,4 days agoVerified,"Person I spoke with was FIRST Class in…Person I spoke with was FIRST Class in how she talked to me. VERY understanding, with immediate solution.Date of experience: December 12, 2024",5
Jeannie,US,4 days agoVerified,"You can taste differenceThe package is on time and meat is very good! Website easy to navigate and when I needed customer service, they were very helpful. Date of experience: December 18, 2024",5
Connie Peace,US,5 days agoVerified,"Great customer serviceGreat customer service. Love knowing I’m getting good healthy chicken from the USA. Not imported from other countries. Date of experience: December 11, 2024",5
Mark Shutt,US,4 days agoVerified,"I definitely enjoy the quality of food…I definitely enjoy the quality of food you get and  my free Chicken wings on my orders.May I suggest it would be nice to be able to create your own order. Just a Thought. Date of experience: December 19, 2024",4
Todd Parker,US,2 days agoVerified,"Always good!The meat is always good. Delivery is always good. Value is great. Stopped buying meat at grocery stores. Date of experience: December 20, 2024",5
ZOE,US,5 days agoVerified,"Convenient and great quality productsConvenient and great quality products. Love being able to customize add ins. Love that everything is American. Date of experience: December 10, 2024",5
Margaret Schaeffer,US,3 days agoVerified,"We love our Good RanchersWe love our Good Ranchers! Any time I can’t figure out what to do on line, I call, and everyone so kind. It makes my day! What a pleasure to speak to happy persons on the other end of the phone! Date of experience: December 20, 2024",5
Susan,US,4 days agoVerified,"The meats are wonderfulThe meats are wonderful! This company is doing so much good. I will continue to purchase their products.Date of experience: December 18, 2024",5
Jennifer Harris,US,2 days agoVerified,"I can get real people to talk to when I…I can get real people to talk to when I have a problem which is usually just needing to delay an order.  Meat is great!Date of experience: December 20, 2024",5
Carolyn customer,US,2 days agoVerified,"Always great quality and better taste…Always great quality and better taste than any other meat source.Date of experience: December 13, 2024",5
Jackie Gilbert,US,3 days agoVerified,"The quality of the meat is exceptionalThe quality of the meat is exceptional!  We also love how it is individually wrapped.Date of experience: December 06, 2024",5
Sandra Prince,US,4 days agoVerified,"Products were delivered on time and in…Products were delivered on time and in excellent condition. We can really taste the difference!Date of experience: December 18, 2024",5
SUZANNE,US,4 days agoVerified,"Very trustworthy My orders always arrive on time and in perfect condition. Meat is without fail delicious. Date of experience: December 19, 2024",5
Gary Wininger,US,4 days agoVerified,"We are new to Good RanchersWe are new to Good Ranchers. The ordering process was easy. We just had some chicken & really enjoyed it.Date of experience: January 08, 2025",5
Linda,US,2 days agoVerified,"Blackened shrimp has become a family…Blackened shrimp has become a family favorite.  Your shrimp works great.Date of experience: December 19, 2024",5
DawnWhite,US,5 days agoVerified,"Consistency mattersWe’ve enjoyed having meat in our freezer consistently. The meat is good and fresh and consistent.Date of experience: December 17, 2024",5
Chris F. ,US,3 days agoVerified,"Superior qualitySuperior quality. Every product we have tried is great.  Highly recommend if looking for superior quality. Date of experience: December 21, 2024",5
Brenna,US,3 days agoVerified,"I love good ranchersI love good ranchers. I’ve been with them for a long while and still continue. The chicken is amazing, and so is a steaks.Date of experience: December 21, 2024",5
Stan Hilton,US,4 days agoVerified,"Top Quality Meat!The package was delivered quickly, the meat was all still frozen solid. We have only had a chance to eat the filet mignon, and the quality was top notch. No complaints at all.Date of experience: December 19, 2024",5
Wayne Finley,US,5 days agoVerified,"Always happy with the cuts and quality…Always happy with the cuts and quality . I haven’t bought any meat from any store since starting a subscription with Good Ranchers. Thank you Date of experience: December 11, 2024",5
Betty Jackson,US,19 hours agoVerified,"Great foodGreat food. safely shipped & packaged.  Super service...Date of experience: December 13, 2024",5
Keri Sporing,US,3 days agoVerified,"I find it hard to navigate the “menu”…I find it hard to navigate the “menu” to order different meats for a one time purchase.  Date of experience: December 20, 2024",3
Nancy,US,5 days agoVerified,"Awesome!!!Great product, great service, and great patriots!! The meats are delicious, the people are friendly and professional. Date of experience: December 18, 2024",5
Delma,US,5 days agoVerified,"I love Good Ranchers meatI love Good Ranchers meat, I pray that I  make more money to buy more meats and nuggets for the kids aka Adults boys.Date of experience: December 11, 2024",5
Alex D,US,4 days agoVerified,"Easy to orderEasy to order, fast delivery, good prices, giving money to American farmers with transparent prices and what they feed animals. Date of experience: December 20, 2024",5
Cari D.,US,3 days agoVerified,"They have excellent customer service…They have excellent customer service and the best meat I’ve ever had. Date of experience: December 20, 2024",5
Shelley Lynaugh,US,4 days agoVerified,"Great tasting meat and great customer…Great tasting meat and great customer care!  Love buying from CA ranchers!Date of experience: December 19, 2024",5
ROY JIMENEZ,MX,2 days agoVerified,"i sent my son this gift and i was very…i sent my son this gift and i was very pleased that it arrived before the scheduled date. my son and his family loved it. thanksDate of experience: December 17, 2024",5
Margaret,US,3 days agoVerified,"I am so so happy with the quality of…I am so so happy with the quality of meat and the service I have experienced.Date of experience: December 20, 2024",5
Wendy Snead,US,5 days agoVerified,"what a great company!good ranchers offers wonderful customer service and a quality product.  you can purchase from them with great confidence!Date of experience: December 18, 2024",5
Nicole Martel,US,3 days agoVerified,"meats and…Decided to try this and the meats and chicken have been delicious and fresh. Date of experience: December 21, 2024",5
Lisa Harris,US,5 days agoVerified,"Absolutely love my organic chicken Absolutely love my organic chicken , I’m so glad I have the choice now to get all my chicken with no marinade, although it was delicious as well I just love adding my own marinade or seasoning!! Date of experience: December 18, 2024",5
Jarett M,US,4 days agoVerified,"Food arrives quickly and tastes greatFood arrives quickly and tastes great. It's priced competitively and supports American farmers.Date of experience: December 19, 2024",5
Mark H,US,5 days agoVerified,"the quality of the meat is really goodthe quality of the meat is really good.  My disappointment is in the sealing of the packages.  almost half are not fully sealed and the meat tends to spoil faster than I would likeDate of experience: December 11, 2024",3
Cecilia F.,US,3 days agoVerified,"best chickenbest chicken. i have never found this kind of quality at a grocery store. Date of experience: December 21, 2024",5
Jorge Lopez,US,4 days agoVerified,"I rather spend money on a good piece of…I rather spend money on a good piece of steak than anything else.  And you can’t beat Good Ranchers.  Excellent meat at a great price.  Thank you guysDate of experience: December 12, 2024",5
Dennis,US,5 days agoVerified,"NEVER HAD A COMPLAINTNEVER HAD A COMPLAINT, AND JUST LOVE THE EXTRA'S YOU SURPRISE US WITH. Date of experience: December 18, 2024",5
John LaMaitre,US,3 days agoVerified,"After the fiasco from DecemberAfter the fiasco from December, your team delivered as promised.  Thank!Date of experience: December 13, 2024",5
Sarah Aguas,US,5 days agoVerified,"Loving our Good RanchersLoving our Good Ranchers! T-bone Steak was a bit tendony to my husband with this last package.Date of experience: December 19, 2024",4
Paul Brucker,US,3 days agoVerified,"Love the grass fed beefLove the grass fed beef, very competitive price...Date of experience: December 18, 2024",5
Sharon Lesko,US,5 days agoVerified,"To some very special people.    You guys are always helpful and pleasant.    Loved the chicken wings!    Keep up the good work.   Date of experience: December 11, 2024",5
Donovan Schafer,US,4 days agoVerified,"Meat did not taste goodMeat did not taste good. It was very irony and I thought at first it was the way I cooked it, but I re seared everything and brought the temp up and it was the same bad tasteDate of experience: December 19, 2024",2
Linda Marino,US,3 days agoVerified,"Everything went wellEverything went well.  The meat, chicken and fish were excellent.Date of experience: December 10, 2024",5
Jerry Kimball,US,4 days agoVerified,"The quality of meatThe quality of the meat is excellent. The variety is also excellent.Date of experience: December 11, 2024",5
Charleen Miele,US,4 days agoVerified,"Love this company!Prompt, packaged well, and the meat is wonderful! Date of experience: December 19, 2024",5
Rich Dygos,US,5 days agoVerified,"Love Good Ranchers.Love Good Ranchers.Phone Reps are always pleasant and accomodating.Food is delicious!Date of experience: December 11, 2024",5
PENNY UNGEWITTER,US,4 days agoVerified,"Meat is qualityMeat is quality, and I am confident that it isn't injected with unhealthy chemicals and hormones.Date of experience: December 20, 2024",5
Terry,US,4 days agoVerified,"Love the meatLove the meat, high quality always delivered on timeDate of experience: December 19, 2024",5
Shawn,US,5 days agoVerified,"Website was easy to navigateWebsite was easy to navigate. Picking a package deal was easy.Date of experience: December 11, 2024",5
Dorothy Brdar,US,4 days agoVerified,"High quality meatsHigh quality meats. Quick delivery. Love supporting local ranchers! I'm a repeat customer!Date of experience: December 12, 2024",5
julio Vallejos,PA,4 days agoVerified,"Im vert very very satisfied with…Im vert very very satisfied with goodranchers products! Date of experience: December 19, 2024",5
John McLemore,US,4 days agoVerified,"Easy to order and delivered on Time and…Easy to order and delivered on Time and was awesome. Date of experience: December 20, 2024",5
Mikel Hill,US,3 days agoVerified,"Fast delivery and high quality of the…Fast delivery and high quality of the productsDate of experience: December 20, 2024",5
Katherine Herrick,US,18 hours agoVerified,"Great food and very convenient.Great food and very convenient. Date of experience: December 17, 2024",5
Beth Snider,US,3 days agoVerified,"I love Good RanchersI love Good Ranchers! Very happy and satisfied with the products! Date of experience: January 10, 2025",5
Patrick Duran,US,3 days agoVerified,"Awesome 🇺🇸 Can't go wrong with goodranchers great tasting meat 😋 Date of experience: December 21, 2024",5
Kenneth Glifort,US,5 days agoVerified,"QualityQuality; polite, efficient, reception and service when I have made inquiries or asked for shipping adjustments due to travel; always excellent tenderness & taste of the beef cutsDate of experience: December 18, 2024",5
David Herchen,US,3 days agoVerified,"Eat first class meats and seafood.product packaging is first rate. everything i have tried is very tasty and of top quality.Date of experience: December 20, 2024",5
JL Korth,US,5 days agoVerified,"Great Products and Customer Service as…Great Products and Customer Service as well!Date of experience: December 11, 2024",5
Stephanie Bogdanovich,US,5 days agoVerified,"Most amazing meat I have ever hadMost amazing meat I have ever had.  The shrimp was so tasty!!  And those new chicken nuggets are the best!Date of experience: December 17, 2024",5
Jan,US,4 days agoVerified,"Love the RanchThe product is great and your customer services folks are the best!  JanDate of experience: December 10, 2024",5
Wanda Mae Gleason,US,5 days agoVerified,"best meat ever...is delivered on time…best meat ever...is delivered on time and oh sooo good! We will never go back to store bought meat..never!!Date of experience: December 11, 2024",5
Stephanie Lutter,US,5 days agoVerified,"Meat comes in great proportions & taste…Meat comes in great proportions & taste so fresh when cooked.Date of experience: December 17, 2024",5
bonnie beasley,US,3 days agoVerified,"I trust the quality of the meatI trust the quality of the meat. It is so good that I use very little seasoning.Date of experience: December 13, 2024",5
Janice Philpot,US,5 days agoVerified,"The food is great and customer Service…The food is great and customer Service is excellent. Date of experience: December 19, 2024",5
Glenn Coleman,US,4 days agoVerified,"We LOVE Good Ranchers!!Great tasting beef/chicken/fish…every time!Date of experience: December 19, 2024",5
Linda,US,4 days agoVerified,"Great Family Honoring CompanyGreat quality, great taste, well packaged and American families benefited! Date of experience: December 20, 2024",5
ken  kirchgessner,US,4 days agoVerified,"very good very filingrecieved as a gift . was the right size good tasting and filling will get againDate of experience: December 19, 2024",5
Anne Ethier,US,20 hours agoVerified,"The meat is delicious and American.Date of experience: December 21, 2024",5
Annette Caudill,US,5 days agoVerified,"Easy to orderEasy to order. Meat is very good. Arrives in good time, and still frozen. Enjoy!Date of experience: December 18, 2024",5
DIANE ,US,5 days agoVerified,"Best Christmas gift! Sent a box to both of my sons for…Sent a box of meat to both of my sons for Christmas! They loved it! Quality product! Date of experience: December 12, 2024",5
