Username,location,date,content,Rating
DOUGLAS CORWIN,US,"Nov 27, 2024","Worst place on earth for home deliveryWorst place on earth for home delivery.  Spoiled food, missing items, claiming delivered when not and stupid AI Bots to ignore legitimate complaints.  Waited home more than once to have delivery cancelled... Buyer beware as this company doesn't care about customersDate of experience: November 27, 2024",1
Consumer,US,"Dec 5, 2024","I had the Walmart membership for almost…I had the Walmart membership for almost a year, their drivers often will mark orders as “Attempted Delivery” when they don’t actually try. Same day deliveries are not up to par. Don’t pay for the membership as I believe it is a waste of money.Date of experience: December 04, 2024",1
John Gray,US,"Dec 12, 2024","Don't waste your timeDon't waste your time. Go to Amazon prime for grocery delivery... The drivers steal your items and they will leave without actually attempting to make the delivery... Good luck with a refund, takes multiple days and up to a week... RunDate of experience: December 10, 2024",1
Manny Stewart,US,"Dec 10, 2024","Im beyond irritated honestlyIm beyond irritated honestly. I ordered some BeatStudio3 Headphones on thanksgiving (Nov 28.) They were supposed to be here Dec. 1. It was delayed for a week. But my friend got hers 2 days after ordering. Now I refunded and ordered again, I thought maybe it was the weather. No. NOW! It’s delayed again. And I can’t get a refund until Dec. 14??? It’s December 10th. This is crazy. I don’t recommend ordering with Walmart at all.Date of experience: December 10, 2024",1
Brooklyn Rose,US,"Nov 5, 2024","Earn cash back using the Walmart+ app and save on fresh groceries daily. As a Walmart+ member, I enjoy the benefits of free same-day delivery on groceries. Walmart always has the lowest prices and great deals throughout their store— not to forget about their Walmart Cash. Shopping through the Walmart+ app allows me free range to shop on the go, receive great deals and bank some extra dollars in my pocket. Walmart grocery always offers great prices on fresh groceries with same day delivery with the Walmart+ app. *Subscription required* Date of experience: November 01, 2024",5
Lisa Ryan,US,"Oct 30, 2024","Delivery Guy Ignored Delivery Note & Sign at House The guy delivering my Wamart grocery order today not only ignored my online delivery instructions but left order next to sign that reads, 'Please do not leave deliveries at this door'. To make matters worse, my food smelled of some kind of car freshener or perfume.  This is 2nd time this has happened and now Walmart has shortened the time period for reducing driver tip; allowing tip to be increased however. Ughhhh! I always tip but no more!Date of experience: October 29, 2024",1
Happy,US,"Dec 23, 2024","Only problem is half the order is again…Only problem is half the order is again missing.  Alexander in Boca what did you do with my dinnet?  If you were hungry I would have fed you. Date of experience: December 22, 2024",1
Latonya Williams,US,"Dec 12, 2024","Great Idea But Doesn't Deliver!I joined Walmart Plus because I liked the convenience of having my groceries delivered and took advantage of the 49 a year promo. I wish I would have read these reviews because out of the four orders only one of them delivered all my items. I usually print out the list and go through one by one and they are always missing at least a few and I have to go back to the store. Sometimes I didn't get a 12 pack or two of soda and one time my 24 pack of water bottles. How can you miss this?? SHM. The last straw was when I missed 12 items. I called customer service and I had to read off one by one all the items missing for a refund. None of the reps speak English well and my drivers are hispanic and can't speak English well at all. I requested my refund and took back my generous tip. The rep said they have 4 times to mess up an order before they are removed. Also, I had to be transferred to another department for a refund with cancellation. I will just go back to instore or curbside. I never have issues with curbside. I also stopped doing restaurant deliveries because of missing items. These companies have to issue refunds.Date of experience: December 12, 2024",1
Heather Smith,US,"Dec 1, 2024","not very good for a home delivery they…not very good for a home delivery they never get my order correct I pay for express shipping in three hours or less and it didn’t come for six hours. They never can find my building even though they’ve been here 100 times they never bring the groceries up to my apartment. I always have to go down and get them and they’ve left them down in the lobby, they never are  ringing my buzzer To let me know that they’re here. I have had to call several times because I got nothing. I ordered and missing items and late items. It’s just a mess and they need to do something about it but then they’ll blame the drivers. The drivers will blame the people who bag the items there’s never anybody taking any responsibility and then they try to give you these or $15 credits in order to use them you have to double the amount so they’re not even giving you anything . Date of experience: November 30, 2024",1
Patti Powers,US,"Dec 6, 2024","If I could give no stars I wouldIf I could give no stars I would.  Ordered some items for my stay in AZ while my son is going on vacation.  I ordered several items and when my son sent me the picture of what was received it was two onions and a bunch of bananas.  Obviously not even close and the bag had someone else's name on it. NEVER AGAIN and i ended up being charged $6.02 when credit hit my bankDate of experience: November 29, 2024",1
Ernest Bethencourt,CO,"Dec 6, 2024","WorthlessNot worth at all. With or without walmart plus their delivery service is worthless. I have yet to receive a package on time. Some take weeks. Their customer service is even worst if you can get thru the automated service at all. I'd rather pay a bit more and not get charged for an item not delivered and impossible to get customer service.I can't even get my money back!DON'T pay for walmart plusDate of experience: December 06, 2024",1
Jeff Weiderman,US,"Dec 8, 2024","Got a delivery todayGot a delivery today, order was left in a snow bank, not where near me, I'm a one legged man in a wheelchair . gotta love the delivered picture of the tore up bags covered in snow.Date of experience: December 08, 2024",1
Mary Thomas,US,"Oct 15, 2024","I had 2 orders today with Walmart deliveryI had 2 orders with Walmart delivery. One order had a substitution but the person checked out seconds after notification and when I tried to disapprove it said too late. Substitution was not similar and more costly. Shopper then offered to leave it behind then didn't.  Next order charged for hot rotisserie chicken and wasn't delivered.  Only option was credit so there went my dinner plans. They should offer to make it right by fixing the issue with the items. These has happened  repeatedly with the Rome NY WalmartDate of experience: October 14, 2024",1
tiffany Van Gelder,US,"Nov 24, 2024","never order food that needs to be in fridge or freezer it sits i. their car for to longnever order anything perishable. on average the order is picked up and i don't receive it until 2 hours later. ice creammelted warm milk and cheese frozen food items defrosted meat is warm. it's good for item not needing the fridge or freezer. when i called them to get a refund they want me to return the items to the store for a refund. makes no sense at all. i have been told by customer service they have bags to keep things cold or frozen. all say no when they deliver my itemsDate of experience: November 22, 2024",1
Colin Doyle,CA,"Dec 5, 2024","Every order has items missingEvery order has items missing, even though it claims they were processed and on their way. Obviously the delivery drivers are stealing items. Date of experience: December 03, 2024",1
Elisabeth Garreth,LV,"Oct 1, 2024","Do not trust Walmart company if you…Do not trust Walmart company if you decide to work with them through any affiliate program like Skimlinks, Awin etc. 1. They owe me 63€ commissions.. 2. You will never receive even these small commissions because they do not pay Skimlinks and as a result Skimlinks and other networks do not pay you. They don't answer emails, they deceitfullyuse affiliates to gain more customers and are not honest company. What a disappointment!Date of experience: October 01, 2024",1
Kimberly Mayer,US,"Dec 5, 2024","I made an orderI made an order, and what a mistake this has been.  I ordered fresh chicken.  I was overcharged (they rang in the bigger package twice, for just over $4 overcharge). And it was delivered 12/4 and it expires 12/5! That is NOT FRESH as promised.  One day to use up 6.5 pounds of chicken doesn't work for me, and those should be discounted packages--not full price! SO I went on the app to do a refund, and I now have to drive the said chicken to the store.  THIS DEFEATS THE ENTIRE PURPOSE OF PAYING THE DRIVER TO DELIVER IT TO ME!!!!!!!! I now have to drive 20 minutes there and another 20 back home just to get the refund FOR THEIR SCREW UP.  I am so angry that I paid for a membership to be this angry!  My advice: DO NOT GET WALMART DELIVERY. IT ENDS IN EXTREME DISAPPOINTMENT. Date of experience: December 04, 2024",1
Christopher Lewis,US,"Oct 28, 2024","Old food Overall, it's a very convenient service. However, I will probably cancel it. You need to be able to edit the tip based on order problems. My buns get smashed and they seem to send the food closest to expiring. After two orders, I see a pattern of delivering the oldest food on the shelves. Why do I want six buns that go bad in two days? Or a salad that expires in two days?Date of experience: October 27, 2024",3
james c,US,"Nov 12, 2024","So  I like to order my groceries online…So  I like to order my groceries online with Walmart .  Several days ago , knowing I would order on the 12 th  I earned a $ 15 gift card for taking online surveys .....so I opted for a Walmart gift card to cover the delivery charge . Placed the order ...the grocery order $ 119 was charged to my EBT card ......the cash [ delivery and tip ]  they took out of one of my credit cards .....not the gift card .   Turns out that SOP for Walmart .....they know the gift card is "" captured money "" .  You have to spend it there.......so they access OTHER $$$ from your credit or debit card .    These multi billion dollar firms don't need to play chintzy games .......they should be dealing straight up for the customer . Date of experience: November 11, 2024",2
Candace Voss,US,"Jul 23, 2024","Two hour delivery window for perishable groceries??Walmart delivery is now expanding the time slots for deliveries to two hours instead of actually doing something constructive like implementing their own in-house drivers and trucks.It just must be too expensive for this multi billion dollar company to handle...or the CEO is asleep at the wheel..Your customers do not want to wait two hours while your third party drivers run around with their perishable food items in the heat in non-refrigerated cars, most of them lacking GPS..Wait until the food poisoning lawsuits begin...Wake up, Walmart!Date of experience: July 21, 2024",1
Known but to God.,US,"Oct 27, 2024","Twice now I caught them delivering my…Twice now I caught them delivering my order to a neighbor and fortunately was able to catch it in time. Twice also, they delivered someone else's groceries to my house. On another occasion, the groceries were dropped off and had the smell of gas. It lingered in the house for hours. This is what you pay an extra fee for. And they 'con' you into giving the driver a 4$ tip when you make the order.Date of experience: October 27, 2024",1
Josephine Headley,US,"Sep 15, 2024","We ordered catfood Friday the 13thWe ordered catfood Friday the 13th. It should have been delivered Saturday. It was out for delivery but we got nothing. Saturday night about 900pm got a email saying it was delayed. This is unacceptable. We needed that catfood badly. We will never do business online with Walmart again. There is something wrong with Walmart. Poor business. Not dependable. We are pissed offDate of experience: September 13, 2024",1
Ellen Sweatt,US,"Oct 25, 2024","If I could give triple zeros I wouldIf I could give triple zeros I would. This is not a service it is a dis service. I had an order from one Walmart location delivered to a different person’s address and it took about a week to get it straightened out. A few weeks later I tried ordering from a different location and paid cash(debit). The order was close to 200$ they drop it off at a Different location took a photo and then will not give me my money back because they insist it was delivered correctly. I tried telling them the photo was Not my door but not only will they not listen to me my bank has to dispute it which could take 90 days. I hate Walmart. Do not use these morons unless you like stress in your life.Date of experience: October 12, 2024",1
Elizabeth Grant,US,"Jun 9, 2024","I have resolved to prepare for the worst every time I order!I have come to expect bad service from Walmart gorcery delivery... it is just so darn convenient and cheap I cant give it up!!! I have had a whole 24 pack of soda not be delivered, deliveries over 24 hours late and terrible substitutions. Walmart is just Walmart and I don't think the customer service nor thr delivery accuracy will improve any time soon. SO, when I order, I half expect for something to go wrong and prepare myself! With that said I lOVE me the Walmart shipping side of Walmart, but that's a different review for a different time. Date of experience: June 03, 2024",3
Wanda,US,"Jul 10, 2024","Walmart has expanded to a 2 hour delivery window Since Walmart has expanded to a 2 hour delivery window do NOT order cold/frozen items.  They claim to care about food safety - really Walmart?  My groceries left the store around 3:10pm. The driver made several stops before finally getting to my house 1 hour later!!  I asked the driver if they are carrying coolers, considering it’s 95 degrees outside, for the cold items. The response was NO.  So, my items riding around in a hot trunk for an hour. I will be greatly reducing my Walmart orders now. Most likely will just cancel my membership as well - no longer worth it. Date of experience: July 10, 2024",1
amanda croley,US,"Aug 16, 2024","once again my order has substitutions…once again my order has substitutions that as money to the total. It brings it up to what they originally took from your account. What ever items are missing my daughter goes in the store and finds every item. If you have been over charged it takes anywhere from one week to two months to receive a refund, and it has become really hard to understand the people in customer service.   Date of experience: August 15, 2024",1
Dennis,US,"Apr 11, 2024","Went to local store in Hohenwald tn did…Went to local store in Hohenwald tn did my shopping which is has become almost impossible due to them moving where items are no longer in any logical aisle orders.  But when I went to check out the clerk shoved the cart back at me almost knocking me down I immediately left the store as the clerk didn’t even apologize. This is the last time I will ever go to this Walmart Date of experience: April 11, 2024",1
Donna,US,"Jan 23, 2024","Bad produceWalmart plus delivery is great and convenient. Drivers are good and timely. The produce started out also great but after it put out the local grocery store Walmart sends you old produce not only rotten but actually brown and inedible. Shame on Walmart. If stores close this is why sad.Date of experience: January 23, 2024",2
Dolores Malish,US,"Jun 30, 2024","Mold on Grocery ItemMy order ending in the numbers 1154 that was delivered on Friday, 6/28/24, contained a package of lasagna that had mold on the food. I took pictures. I do not own a car, so my choices were to exchange the item by taking the bus to the store in the Texas heat, paying for a round trip in a ride share, or waiting for Walmart to redeliver the item. I thus tossed it and took the financial loss. Based on my combined experiences with Walmart Plus Delivery, I am of the opinion that if something seems to good to be true, it probably is. I plan to cut my losses for the yearly Walmart Plan and switch to the more expensive Amazon delivery plan in the near future.Date of experience: June 28, 2024",2
Lila Elizabeth,US,"Sep 13, 2024","They stole from my elderly mother.  Delivered my mother's groceries to the wrong house.  She never got her groceries.  They never sent any one to fix it.  Said they would refund her within 10 days.After about a week she got $27 credit for the site. Not a refund of an almost $200 grocery order.  We will be pursuing legal action if this is not rectified. We've called the store and 2 hotlines that only receive automated responses and no help.They literally stole from an elderly woman, left her without food, then are actively scamming her out of her money.  Please do not use this service.  They will ROB you.  Date of experience: September 05, 2024",1
Diane Sloat,US,"Aug 4, 2023","My experience with curbside pickup has been great! at…My experience with curbside pickup at Walmart has been great. The picker has consistently done an excellent job, even when choosing fresh produce. The personnel who have loaded my items have always been careful, friendly & efficient. There has been a few instances (over the last 3 years) with an item and customer service resolved it promptly & in a satisfactory manner. I am 81 years old & I love the convenience of the curbside service! This is a real and sincere review.Date of experience: August 01, 2023",5
Jas,US,"Apr 17, 2024","I live The Good, The Bad and the UglyI live 1.5 miles from my Walmart. I like ordering as I'm elderly and mostly home confined. They are often faster than promised, or right on time. However, total cost is higher than you expect due to adding driver tips. Recently, I've learned if you consistently select the lowest tip ($4), you get an order delayed email. Meaning you won't get your order, forcing you to cancel. So I no longer order from Walmart. Except for items not in-store, thus are shipped via a shipper.Date of experience: April 08, 2024",2
Meli Rainbow,US,"Oct 6, 2024","Delivery from here sucksDelivery from here sucks! Using their site sucks!! If they do not have a product, u will not be seeing your money for that product until ten days later as of it's your fault they out of stock! The perks are a joke, paramount never works, Pluto is already free to everyone you do not need a Walmart account to watch free Pluto TV, and the free delivery is I guess in their opinion cause if u keeping my money for products you don't have and you cannot return my money for ten days nothing feels free it feels like you just jacked me! They really should be ashamed but I highly doubt it they are. Remember these are the same people with a test for employment yet the employees are always upset OBVIOUSLY SOMETHING IS WRONG, I'm not sure if they blind, stupid, or just do NOT care but I'm banking on them just NOT CARINGDate of experience: October 06, 2024",1
Andrea Meyer,US,"Updated Nov 14, 2024","I am extremely unhappy with this…I am extremely unhappy with this service. When an order is missing items or otherwise incorrect, the wait time to get through the phone tree is unacceptable. Once you finally manage to talk to a customer service representative, plan for the call to take an unacceptable amount of time as well. Two orders ago ALL of the meat I ordered went missing- olive oil as well. The driver had said he delivered it. I think it was delivered to his trunk to take home, but I am not certain. I had to wait 5 days for a refund. I reordered groceries yesterday. My entire order was delivered somewhere else- not my fault. I now have to wait up to 10 days for a refund. I spent 45 minutes on the phone asking them to resolve it faster with a credit so I could order again. No luck. They kept reading their scripts to me. Even the supervisor I requested read scripts. I can't help but think about families that absolutely cannot wait days for a refund. Every other pick up or delivery service that I have used has corrected mistakes immediately-as they should. Not ok Walmart. I'm now waiting a second time for money to be returned so I can reorder. $330 worth of groceries. Date of experience: November 12, 2024",1
John does,US,"Nov 26, 2024","Always delivered to wrong adresss says…Always delivered to wrong adresss says cant find address even tho there is numbers in frount of trailer driver spoke no english other times my packages were deliered to wrong trailers  n then stolen  then told cant help u bit with a refund no recomendDate of experience: November 25, 2024",1
Laura,US,"Jul 24, 2023","Missing items EVERY grocery orderMissing items EVERY grocery order. Yesterday a $12 over the counter med I desperately needed. There were only 2 items in the order ....milk and the med. Guy left milk, not even in a bag, on front step without the 2nd item!!! Last week an expensive package of salmon. Last month $15 laundry detergent. Walmart Plus is a great service since Prime started charging delivery fee but missing items is a huge problem even if they do refunds.Date of experience: July 23, 2023",2
Lori Rogers McDermond,US,"Sep 28, 2024","Waste of moneyWhat good is grocery delivery every week if one must go to the grocery in order to get the things that were not available? This has been consistently my experience for the past several weeks. Pretty much a waste.Date of experience: September 28, 2024",1
Anonymous,US,"Dec 26, 2024","DON'T WASTE YOUR MONEY OR TIME ON DELIVERY I placed an order as usual, and as usual, something was wrong. Way wrong this time. The driver canceled the order because she was incompetent and couldn't find us. I was out smoking a cigarette ten minutes before the delivery time scheduled, and when the app said it was on the way. I even stayed outside an extra ten minutes, during which it was canceled. Not even one car passed by, so she never even tried. I then contacted Walmart and asked if I could just come pick it up, and they said no, and I couldn't reorder until the next day. They said they canceled the order but didn't, and it showed pending.The next day, I contacted them again through the chat option, and they said they canceled it and I should get an email. I went around and around with them about the app and refund, not showing the cancelation that took place. The next day, they said the same thing, but again, neither took place. The next day, I contacted them again through chat, trying to get a resolution with no success. Later that day, I got a partial refund, but the app said pending. So I contacted them again, and they said it's pending due to two items being out of stock. What!? Two items I never received on a canceled order. The chat agent that time was either new or could care less because he ended the chat before a resolution or explanation was given.This was day six and I was more than furious so I called to talk to someone hoping they weren't completely incompetent like the driver and last few employers I had talked to that lied to me. Wrong. He was as incompetent as they were. He told me there was nothing he could do and he couldn't refund the rest of the money which was thirty dollars and change and that it was the driver's fault, not there's. NO! The driver is contracted from Walmart, not me, and going by what he said, they just stole thirty dollars from me, and there was nothing that could be done. I told him I wanted my money back or products in not so nice words. I requested to talk to a supervisor, and that's when he said he would refund other items equal to the amount not refunded. Then I get the refund, and it's like sixteen dollars, and the app still says pending. This isn't the first time this has happened, and our order has been missing items paid for several times. They always crush our bread, too. What they have as a service for convenience is exactly the opposite, not worth it, and a clown show. If you can avoid delivery service, do it. Otherwise, get ready for failures and poor customer service to make it right. Date of experience: December 20, 2024",1
D C,US,"Oct 20, 2024","My mother visited and wanted to pay for…My mother visited and wanted to pay for her groceries. I  added her method of payment in my Walmart Account. After placing the order, I immediately received an email stating the order was canceled. After speaking to two different representatives, the order was canceled because the method of payment changed. the issue would need to be escalated and take up to 24-48 hours. I was told this was to protect my account. This all could have been avoided if I was alerted on the checkout page or notified by text messaging that I made a change to my account. Instead, it appears they have a low-tech company or an automated process in place that immediately cancels your order instead of notifying you, the account holder.Date of experience: October 20, 2024",1
Michelle Masters,US,"Sep 16, 2024","This company doesn't deserve a one…This company doesn't deserve a one star. This is the second time that my friend has not received a delivery that he ordered. He tells the people where the building is and they leave it somewhere else.Something else that I don't like is the deliverer leaves the items outside of the building and not at his front door. Walmart needs to start putting cameras on these people doing deliveries. Maybe that will put a stop to the trouble that lots of people have had. It seems like it doesn't matter to the drivers if a person doesn't get their delivery or not!Walmart has a lot of changes they need to make, if they're willing to do so, to improve this problem. They probably have young folks doing deliveries also, and those folks don't realize that it's important for items to be delivered properly.Date of experience: September 15, 2024",1
Kat Chiappone,US,"Jul 26, 2023","Wal-Mart screws widowed military spouseSpent a few hundred dollars for groceries and waa supposed to receive skinny tea in a few days. Said delivered, contacted customer support , Arlene said she checked and it wasn't to wait Another week. Three weeks later, No tea. Contacted customer support, Wal-Mart ,survey, no one replies. They took my money but NO product np refund. 70 yrs old and disabled. Lost my husband recently, Korean and Vietnam war vet and am on my own. Guess this is their way of Thank You For Your Service, you've been screwed!Date of experience: July 12, 2023",1
Joe Underwood,US,"Updated May 24, 2023","I have had bad luck with substitutionsI have had bad luck with substitutions. One example. A head of broccoli was replaced by a package of frozen broccoli florets.  Something I never use. Much more expensive.  I order common items which are usually in stock, so there is no need for subs.My last delivery went very well.Date of experience: May 08, 2023",4
keith,CA,"May 5, 2024","they need better stock info on their…they need better stock info on their website , almost every time i order something is always out of stock and their substitutions are terrible. Do they even think about how 1 missing or out of stock item can completely ruin your meal plans.  Date of experience: May 05, 2024",1
Darcy Jones-Cook,US,"Nov 27, 2023","Just try to picture it.If I could send the picture I took, you would note the flattened bags we brought that the Walmart employee literally threw the groceries on top of. You would be sure to notice the broken eggs and bread flattened by cartons of soda. Inexcusable, whether due to total ignorance or contempt.  Got nowhere trying to speak to anyone at the store about it.PatheticDate of experience: November 26, 2023",1
Life’s little lessons Jessica L,US,"Jul 29, 2024","I have had several occurrences of the…I have had several occurrences of the delivery driver stealing my groceries. The pictures they take to prove delivery are either random pictures of something else because obviously one checks or a picture of grocery bags sitting in their car. Whenever I call the store to try and stop the issue they tell me to call 1800 Walmart which is their outsourced call center. Why do I need to talk to someone in another country about groceries I had delivered from my local store?? Apparently there are no consequences for the drivers stealing groceries. Date of experience: July 29, 2024",1
Henry Nettles,US,"Oct 21, 2024","Delivery driver did not speak EnglishDelivery driver did not speak English.  She gave me the wrong items, I tried to tell her, she could not understand, just passed the bags at me an left.  15 minutes later she was back to exchange the deliveries.  This has happened to me twice.Date of experience: October 20, 2024",1
Damian,US,"Dec 17, 2022","0 stars for Walmart delivery serviceWalmart has the worst delivery service I have ever seen. I used to have the annual subscription but decided to cancel it. It's just not worth it. Countless times my orders were cancelled. Not only that, but they somehow split my order in 3 or 4 different shipments with completely different estimated arrival dates, I mean WEEKS of difference among them. I will never order from Walmart ever again. I'd rate my experience less than 1 star if I could.Date of experience: December 17, 2022",1
Nancy Weichel,US,"Nov 14, 2024","HORRIDHORRIDHORRIDHORRID !If I could give less than a zero I would.  ( some of the drivers are a joy to work with but then there are the others ) Tonight is the 4th time ( count them FOURTH ) my disabled client had her order messed up in the last 2 weeks.  Twice the driver took her food back because she didn't understand about the code he wanted. Once they dropped the food in the foyer and didn't alert her so it rotted.  Today they called 20 minutes AFTER cancelling her order to tell me there was a possum in the yard and the driver was afraid.  ( oh just make noise and they will run away, they are more afraid of you ) Said they would call back when they knocked on her door. Never did.  We are so frustrated. A $10 or $20 credit does not make up for the frustration and the fact that they would only partially refund the spoiled food.  I am helping her get a different service right NOW.Date of experience: November 13, 2024",1
Byron Davis,US,"Oct 5, 2024","Walmart+ is horribleWalmart+ is horrible.  I have waited two days on the delays.  If Walmart cant live up to the expectations they need to stop false advertising.  I paid my money for membership.  I have a reasonable explanation for the the products to be delivered.  I road my bike 1.1 miles while on hold to speak to the person in charge of deliveries.  She told me that they are 3 days behind and that she can refund my money.  Not great.  I chose the + membership to bring my water and Gatorade.  I refused the refund.  I want to see how long it takes to receive my order.  Walmart delivery is a bad joke that you pay for.  You pay and they dont live up to the timeline.  Date of experience: October 04, 2024",1
Ron Roberts,US,"Dec 18, 2022","Walmart delivery sucks!Week after week I continue to have issues with getting groceries delivered to MY house. And week after week I get some kind of lame excuse. I had drivers show up early, don't show up at up, food taken back to store, delivered to wrong address and my signature forged on deliveries. I cancel my subscription, this is more aggravation than it is worth. Walmart suck!!!Date of experience: December 18, 2022",1
