Username,location,date,content,Rating
Makayla Hanson,US,"Oct 24, 2024","Great quality productsGreat quality products. Anyone can sell product but only few can sell great service! I had inquiries about my order and they assisted and addressed all my concerns. I highly recommend mountain rose herbsDate of experience: October 24, 2024",5
Jeffrey Dimas,US,"Oct 4, 2024Verified","I chatted with a person at Mountain…I chatted with a person at Mountain Rose about the shipping charge (I thought it was on the high side), and if there was another alternative.  The p took the time to explain to me that they have tried to find less expensive ways, but that this was the least expensive method.  So, while I couldn’t get the shipping charge lowered, I was impressed with the way in which they responded.Date of experience: September 12, 2024",5
aroluna,US,"Oct 5, 2024Verified","I love this company.I love this company.I love that every thing is organic.I trust them.I love that they explain why something is on clearance, like 'excessive inventory' or 'aging material', they give you the knowledge to decide, not just get rid of stuff. Who does that? Means they respect the customer.I would love free shipping because we are all spoiled but respect their decision, there sure is a good reason. Is beautiful to know that a company like this still exist.I hope they can prosper so no big company buys it. Everything I've bough is 5 stars.Date of experience: September 14, 2024",5
"BILLIE J BUELER, CA",US,"Sep 26, 2024Verified","Wouldn’t shop elsewhere!I’ve been buying from Mountain Rose Herbs for years, and I have never (honestly NEVER) been disappointed! From the customer service to the quality of their products, I am always satisfied! I put the stickers you send on lots of things, and am always reminded to tell others about the awesome herbs and oils I get at MRH! At my business, I am constantly recommending herbs/oils/spices and telling clients your website address so they can enjoy the best there is out there. And ALL the educational materials you provide, literally THE BEST 🩷 Wouldn’t shop elsewhere.Date of experience: September 05, 2024",5
Mike,US,"Oct 16, 2024","Great quality productsGreat quality products. Anyone can sell product but only few can sell great service! I had inquiries about my order and they assisted and addressed all my concerns. I highly recommend mountain rose herbsDate of experience: October 16, 2024",5
Mary Dubiel,US,"Nov 25, 2024Verified","The MRH team is awesome!The MRH team is awesome! If you have a question about anything, you just send them a quick email and they respond unbelievably fast!! I was so impressed! Date of experience: September 13, 2024",5
Hedge & Hearth Apothecary,US,"Sep 28, 2024Verified","High Quality HerbsWebsite is easy-to-use use with helpful descriptions and photos. Product is of highest quality and always comes properly packaged. We rely heavily on the herbs we purchase from MRH to create beautiful, safe, useful products for our customers. Date of experience: September 07, 2024",5
Lucialina Tavares,US,"Dec 26, 2024","""Disappointing Yarrow Flower Quality from Mountain Rose HerbsAs a dedicated herbalist with over a decade of experience using yarrow flower from various suppliers, I was disheartened by my recent purchase from Mountain Rose Herbs. Traditionally, yarrow flowers present a creamy to light brown hue, accompanied by a strong, distinctive aroma and a notably bitter taste. However, the batch I received was predominantly composed of finely ground green leaves, deviating significantly from the expected characteristics.Mountain Rose Herbs is renowned for its commitment to organic and sustainably sourced botanicals, as evidenced by their extensive certifications and quality control measures.  Their dedication to quality is further demonstrated by their in-house testing facilities, which ensure the identity and purity of their products.  Despite these rigorous standards, the discrepancy in the yarrow flower batch I received raises concerns about consistency and quality control.Date of experience: December 22, 2024",1
Sonja Jansen,US,"Sep 25, 2024Verified","First time order with MRHFirst time order with MRH. Ordered catnip for the kitties since organic is difficult to find locally. The cats went crazy!! It was so fun to watch and the catnip smelled so fresh and pure. Might also try making our own combination teas, who knows. Awesome product and so glad to have organic nonGMO. Thank you MRH!! Date of experience: September 04, 2024",5
Giselle Martin,US,"Oct 7, 2024","Great quality productsGreat quality products. Anyone can sell product but only few can sell great service! I had inquiries about my order and they assisted and addressed all my concerns. I highly recommend mountain rose herbsDate of experience: October 07, 2024",5
Tristan,US,"Sep 30, 2024Verified","Absolutely love Mountain Rose and…Absolutely love Mountain Rose and everything they stand for. I only support businesses that are operating in a high frequency so I happily purchase all of my herbs from Mountain Rose. High quality herbs for a decent price. Date of experience: September 09, 2024",5
Chess Brown,US,"Oct 5, 2024Verified","Great quality productsGreat quality products. Anyone can sell product but only few can sell great service! I had inquiries about my order and they assisted and addressed all my concerns. I highly recommend mountain rose herbs Date of experience: September 14, 2024",5
Judy Goetz,US,"Dec 15, 2024Redirected","I am having a problem with the press and twist capsI am having a problem with opening the oils. The caps are horrible. It's a fight every time with these cheap press and twist caps. Why not put a simple cap on that you simply twist to open. This is the second time I've gotten a bottle of oil I simply can not get open without a complete wrestling match. Very frustrating...enough to motivate me to buy my oils elsewhere.Date of experience: December 12, 2024",3
Cheryl Grise,US,"Oct 4, 2024Verified","The products I ordered are top quality…The products I ordered are top quality and organic.  the order came in a timely manner.  There prices on organic essential oil were less expensive than the non organic pure oils I was buying for less money.  Date of experience: September 13, 2024",5
Melissa Paul,US,"Sep 24, 2024Verified","Absolutely LOVE this companyAbsolutely LOVE this company, I was able to purchase the herbs needed to create my own blend of tea needed to keep my body healthy.  Thank for offering such a wonderful selection of high quality herbs at a decent price.Date of experience: September 03, 2024",5
SUSAN USSERY,US,"Sep 21, 2024Verified","I have ordered several times from…I have ordered several times from Mountain Rose Herbs and found their products to be high quality.  Several herbalists I follow recommend them so I feel confident in ordering.  My only drawback previously was it took longer to receive my order but they have worked to address this issue and my orders arrive in an acceptable time frame.Date of experience: August 31, 2024",5
Stellan Dickerson,US,"Oct 4, 2024Verified","The box was super well packedThe box was super well packed, so much so that the FedEx guy throwing it at the porch didn't do anything to the products. I wish businesses would move away from FedEx as a courier service, though.Date of experience: September 13, 2024",5
Hicela  Gonzalez,US,"Sep 30, 2024Verified","My experience w/Mountain Rose HerbsI have been purchasing Mountain Rose Herbs for over a year. I have always received great quality and care when I call with questions or concerns. By far this is one of my favorite distributors.  Date of experience: September 03, 2024",5
Colleen,US,"Sep 26, 2024Verified","I love love Mountain RoseI love love Mountain Rose.  Excellent quality, no hassle shipping, received in a timely manner and very important, I trust them. I love all the information available on their website.  I could go on and on but in the interest of time and space…I just LOVE Mountain RoseDate of experience: September 04, 2024",5
Shoshana Handel,US,"Sep 30, 2024Verified","20 year customer and I keep coming back!I've been shopping at Mountain Rose Herbs for over 20 years.  I was having trouble choosing a diffuser was overwhelming because there are so many choices.  I went to MRH, found the perfect one, and voilá, problem solved!Date of experience: September 09, 2024",5
Deborah Devine,US,"Sep 21, 2024Verified","Tip top quality and I love everything…Tip top quality and I love everything about this place that I know of. I’m always happy with the products I purchase here to make my “magic” potions. I’m picky and I trust y’all. My old woman teacher in Montana told me to shop here and she was right. Long time environmental supporters and an absolute pleasure to purchase from. Thank you!Date of experience: August 31, 2024",5
Dixon,US,"Sep 25, 2024Verified","Excellent Company. Top-Notch HerbsFirst time using this company and it did not disappoint. Everything was packaged nicely and shipping was fast. Herbs are top-notch. Great quality. I highly recommend Mountain Rose for your herbal needs. Date of experience: August 31, 2024",5
Brittany  Williams,US,"Sep 23, 2024Verified","Always great options for purchase and…Always great options for purchase and no matter how large my order is you guys package and get it out fairly quickly! Everything looks and smells great! Thank you for being a trusted herbal provider!Date of experience: September 02, 2024",5
Amber Macias,US,"Sep 23, 2024","I LOVE this company!The products are…I LOVE this company!The products are always what I expect and of quality,along with excellent customer service.I love all the information and services they provide on herbal product and education.....Thank You!Date of experience: September 23, 2024",5
Lesly Mallory,US,"Sep 22, 2024Verified","I LOVE this company!The products are…I LOVE this company!The products are always what I expect and of quality,along with excellent customer service.I love all the information and services they provide on herbal product and education.....Thank You!Date of experience: August 31, 2024",5
Mary Frances Little Brave,US,"Sep 20, 2024Verified","I love the quality of herbs at Mountain…I love the quality of herbs at Mountain Rose and everyone I have dealt with in customer service has been great. I have confidence in the herbs that we provide our customers thanks to your care and quality.Date of experience: August 30, 2024",5
Angela R,US,"Sep 26, 2024Verified","Stocking upThe quality of the products offered is outstanding. Everything I need and use is top notch. I have used your organic herbs and spices for my bitters recipe and this time I ordered the larger quantities that were available. ThanksDate of experience: September 05, 2024",5
Kiah Jade,US,"Oct 2, 2024Verified","My trusted go-toSuper reliable, everything is always packaged well and shipped really quickly! Customer service is super efficient. I trust getting all my herbs from Mountain Rose 🌟Date of experience: September 11, 2024",5
Wendy Hawkins,US,"Sep 24, 2024Verified","Great company with amazing products! Highly recommend!!I absolutely love all of the herbs, lichens and mushrooms I have ordered. The resealable packages are great. I HIGHLY recommend their products! I will definitely be ordering more! Date of experience: September 14, 2024",5
Tiera Bab,US,"Sep 27, 2024Verified","A FRIEND RECOMMENDED YOUA FRIEND RECOMMENDED YOU GUYS.  I THEN TOLD MY DOCTOR ABOUT THE LIVER SUPPORT PILLS I ORDERED, SHE SAID YOU GUYS ARE GOOD COMPANY AND SHE HAD NO PROBLEM WITH THE PRODUCT i WAS TAKING.Date of experience: September 06, 2024",5
Sebian Mami,US,"Sep 30, 2024Verified","Mountain Rose Herbs is a second family…Mountain Rose Herbs is a second family to me 🤭 Whenever I visit I’m always very confident that my purchases will be better than average! I lOVE the organic herbs and awesome knowledge I find when visiting 💚 The crazy thing is that I can’t stay away 🤪 I visit my second family 3 to 4 times a week 🤩 Thank you Mountain Rose Herbs for being the best family ever 🥰Date of experience: September 08, 2024",5
Lauren Delp,US,"Oct 5, 2024Verified","It's all about trustThe herbs are high quality and organic. Delivery is quicker than expected. What works for me is the trust thing. I trust Mountain Rose Herbs unconditionally and without hesitation.Date of experience: September 14, 2024",5
Grace Killpack,US,"Sep 24, 2024Verified","I have been a customer for 10+ years…I have been a customer for 10+ years and I have always been happy with the products MRH carries. Their sustainable practices and care for the environment and impact. Their customer service and support is also so wonderful!Date of experience: September 03, 2024",5
Angelika,US,"Oct 9, 2024Verified","The Mountain Rose team is very helpful…The Mountain Rose team is very helpful and informative.  They answered all my questions.  I love and trust the products I've purchased from this company and they have great DIY recipes! Date of experience: July 23, 2024",5
KaylaRobinson,US,"Nov 22, 2024","Fantastic....Great company and very good quality herbs. As an herbal medicine student, it's one of a few sources I trust.Date of experience: November 16, 2024",5
Stephanie,US,"Oct 6, 2024Verified","Tea samplerThe strainer is perfect and I just like the stars on it. Super cute.Purchased as a gift for my daughter. I tried the silver needle while visiting her and its delicious. I will be buying moreDate of experience: September 13, 2024",5
Jan Callos,US,"Oct 8, 2024Verified","Always a fastAlways a fast, easy order. Packed well, shipped in a timely matter. Great communication and of course, always good  quality products. Date of experience: October 08, 2024",5
Lewci,US,"Sep 27, 2024Verified","Mountain Rose Herbs has excellent qualityI can trust that Mountain Rose Herbs will send the quality products that are harvested sustainably.  They have great customer service and deliver in a timely manner.Date of experience: September 05, 2024",5
Ann M,US,"Oct 1, 2024Verified","Excellent company for all organicsMountain Rose is my go to for all my organic herbs and roots. I've been buying from this company for more than a decade and will return many more years to comeDate of experience: September 09, 2024",5
MalikJoyner,US,"Nov 20, 2024","Very good quality…Great company and very good quality herbs. As an herbal medicine student, it's one of a few sources I trust.Date of experience: November 11, 2024",5
Massage Therapist,US,"Nov 20, 2024Verified","Great productsGreat company, packaged well, never had an issue. Purchasing for past 10 yearsDate of experience: March 14, 2024",5
Jan.,US,"Sep 24, 2024Verified","information as well as productinformation as well as product. product is 5 star fresh.information is so helpful and sometimes will lead me to try something I have not tried before.Date of experience: September 01, 2024",5
risa ,US,"Sep 24, 2024Verified","Extracts and teasThe quality of the teas and extracts are excellent! They package everything so carefully to ship it. The prices are very reasonable. I highly recommend Mountain Rose! Date of experience: September 02, 2024",5
Kelley Nichols,US,"Oct 2, 2024Verified","Customer service was fabulous! Customer service was fabulous when I had a few questions about a product. Very informative and and caring toward educating the customer. I will be buying again and again!Date of experience: September 11, 2024",5
Gail,US,"Sep 25, 2024Verified","Quality and Quantity Quality and quantity of the many types of herbs you sell.  Good packaging and great recipes and suggestions in how to use the herbs. And, a great instructive channel on Youtube.Date of experience: September 04, 2024",5
Tonya Lewis,US,"Sep 28, 2024Verified","I've been ordering for years and always…I've been ordering for years and always found the products to be stellar! And the customer service is also outstanding. I love the chat feature on the website!Date of experience: September 07, 2024",5
Janet Stevens,US,"Oct 3, 2024Verified","I've been buying tea from Mountain Rose…I've been buying tea from Mountain Rose for years. The tea is always excellent and always arrives quickly. And, the price is always reasonable.Date of experience: September 12, 2024",5
Joshua Kerley,US,"Sep 24, 2024Verified","Mountain Rose Herbs has always…Mountain Rose Herbs has always delivered quality products in bulk at a more than fair price comparison according to my local shopping prices. my only two req of a good shopping experience quality, inexpensive price.Date of experience: September 03, 2024",5
Judy Konves,US,"Oct 4, 2024Verified","I’ve always enjoyed your teasI’ve always enjoyed your teas, that’s why I keep purchasing teas with mountain rose. As there is always room to grow all I can say is keep it up. Date of experience: September 13, 2024",5
Sharon Parker,US,"Sep 30, 2024Verified","Service Besides the excellent products , your shipping time has impressed me the most ! Ty for this kind of customer service !!! Date of experience: September 09, 2024",5
Arriana Fox,US,"Oct 1, 2024Verified","Great products and fast shipping Great products and fast shipping ! so much variety as well as the amazing seed program they have as well. I love the variety they offer as well in the herbs, I love the quality and quantity of options. Date of experience: September 10, 2024",5
Olympia Bobbie,US,"Oct 7, 2024Verified","Expensive Shipping …My reduction of one star is due to the high cost of shipping. As a business that frequently ships orders the company is charged less than a casual shipper without an established account. It appears the rate charged is the same as a infrequent shipper who does not have an account would pay. Date of experience: September 10, 2024",4
Jenna Sommer,US,"Nov 11, 2024Verified","Great company and very good quality…Great company and very good quality herbs. As an herbal medicine student, it’s one of a few sources I trust. Date of experience: September 07, 2024",5
Amylynne  Blake,US,"Oct 5, 2024Verified","Fantastic product, easy purchase and shippingI have been drinking Dawn Chorus for years and absolutely love it! The ordering process Is simple and easy and is shipped fairly quickly.Date of experience: September 14, 2024",5
Brooke Roese-Cabrera,US,"Sep 26, 2024Verified","Totally blown away!I am blown away by your customer service!!!  I was so happy with experience.  Life long customer from here out!  Thank you!Date of experience: September 05, 2024",5
Mandinita,US,"Oct 6, 2024Verified","professional and great productsMy Tamanu oil was delivered quickly! Its great quality. I highly reccomend it.....I was using another manufacturer previously.  Date of experience: June 28, 2024",5
L. L. L.,US,"Sep 22, 2024Verified","Very satisfied customer I have been a customer for several years and have always had a good experience.Good quality products Good service Never an issue with my order Date of experience: August 31, 2024",5
MaryAnn Heathfield,US,"Sep 23, 2024Verified","DescriptionsMore than once, your descriptions of products are incomplete or misleading. The coconut ""oil"" was more like coconut milk than ""oil"", very watery. I asked if rosehip oil was clear, answer was ""yes"". When it arrived it was ""yellow"", stains clothing. Now, it may be I am not educated in mountain herbs, so I just ask that you write more complete descriptions!Date of experience: September 02, 2024",3
Taresa Houston,US,"Sep 29, 2024Verified","I loves everything from the great…I loves everything from the great product to the packaging and labeling. You never got my order wrong and I feel i can trust your product. I love you guys and I recommended a lot of my coworkers to you. I’ve been from you all for years and I will continue.Date of experience: September 08, 2024",5
Fabphilly,US,"Sep 28, 2024Verified","MRH just gets better all the timeMRH just gets better all the timeShipping times have improved dramatically!   Customer service has always been fantastic.   A wonderful company to support all around.Date of experience: September 07, 2024",5
Jennifer Wyble,US,"Oct 1, 2024Verified","It was a snap!It was a snap to order off of your website, and you processed my order quickly and it shipped and was in my hands inside of 2 weeks. Thank you Mountain Rose Herbs!Date of experience: September 10, 2024",5
Regina Thomas,US,"Sep 30, 2024Verified","I love the varietyI love the variety, condition and price of the products offered by this company and can’t wait to get more products in the future.Date of experience: September 09, 2024",5
Heather Songy,US,"Sep 25, 2024Verified","I have been ordering various products…I have been ordering various products from Mountain Rose for years and every single product is of the highest quality. Date of experience: September 03, 2024",5
Missouri Herbs OFFICIAL,US,"Nov 4, 2024","I can sleep again!I have not been able to sleep well for 3 years. The last few months I've tried everything. Some worked, some didn't. But all that worked left me drowsy the next day. I tried Calm Care drops and I've slept solid for 2 nights straight. It's weird because I'm not sleepy when I lay down, but I fall asleep. When I wake up I feel refreshed. The drops do not make my groggy! Thank you!! Date of experience: November 03, 2024",5
Michelle Walls,US,"Oct 1, 2024Verified","Great Herbs! Oils! And Teas!We have been customers of Mountain Rose Herbs for many years. If we are ever able to visit that part of Oregon, it would certainly be on our to-do list to see. The integrity of your herbs keep me coming back. Watching your company grow and expand thoughtfully has been gratifying. The only reason I put 4 stars was shipping. It tends to be slow and expensive. But in all else, I recommend Mountain Rose to family and friends. Thank you!Michelle Date of experience: September 09, 2024",4
Monac Manchester ,US,"Oct 11, 2024Verified","Resounding RecommendationsFirst time ordering was a breeze and breath of fresh air. This company came highly recommended during a natural health certification course.  Date of experience: August 03, 2024",5
Bob Winkler,US,"Sep 29, 2024","Have been ordering from mountain rose…Have been ordering from mountain rose for at least a decade maybe more since since being stage 4 cancer free now 20 yrs I have never been disappointed in herb, quality, or your timely delivery's   THANK YOU SO MUCH FOR BEING.....Date of experience: September 28, 2023",5
Sam Chambers,US,"Dec 18, 2024","I love their products and would I love their products and would recommend them.Date of experience: December 18, 2024",5
Lisa,US,"Nov 6, 2024","The Rose Absolute is the best rose oil…The Rose Absolute is the best rose oil scent I've found for the price. I love the scent and the staying power is good, which is unusual in a rose oil.Date of experience: November 06, 2024",5
JudithBokor,US,"Sep 21, 2024Verified","Fast delivery, great productFast delivery, the oils smelled very fresh.  Good therapeutic results from the helichrysum applied topically for muscle and tendon pain.Date of experience: August 31, 2024",5
DeBorah,US,"Oct 1, 2024Verified","I received my items in a timely mannerI received my items in a timely manner, everything was accounted for in the order and all of my products arrived as ordered.  Date of experience: September 09, 2024",5
Laurel Eastling,US,"Oct 4, 2024Verified","I always receive my orders in great…I always receive my orders in great time even though I am in the midwest. The herbs are always such great quality!Date of experience: September 13, 2024",5
Linda,US,"Sep 29, 2024Verified","I feel like I can trust this company I feel like I can trust this company to make sure the herbs and products sold on the website have been tested to ensure quality. Company seems to check all the boxes Date of experience: September 07, 2024",5
donna spinley,US,"Sep 25, 2024Verified","I have been buying Mt Rose herbals for a few years and always…I have been buying herbals for a few years and always satisfied from ordering to use of any Mt Rose product.Date of experience: September 04, 2024",5
Alan,US,"Sep 21, 2024Verified","I've been a customer for many yearsI've been a customer for many years. I always recommend your company to others looking for the best herbs and products !Date of experience: August 31, 2024",5
Sadthomas,US,"Oct 19, 2024","Review of Coffee by Green Mountain…Review of Coffee by Green Mountain Coffee The Green Mountain Coffee is robust without leaving a bitter aftertaste.  It is smooth and tasty.  It is excellent whether your choice is hot or iced coffee.  Although I prefer hot coffee. Date of experience: October 18, 2024",4
Angie  T,VI,"Sep 23, 2024Verified","I've never had a bad experience with…I've never had a bad experience with mountain herb. Very friendly staff and herbs are always fresh.Date of experience: September 01, 2024",5
Customer,US,"Sep 24, 2024Verified","I have been buying from Mountain Rose…I have been buying from Mountain Rose Herbs for years and their products always perform perfectly. Date of experience: September 02, 2024",5
SC,US,"Sep 27, 2024Verified","THE GOOD, THE BADTHE GOOD: polite manners of staff when I called and made e-mail inquiries.  I like that the country of origin is always specified for each essential oil.  The quality of the oil seems good, though I am not a great expert, but skin reactions and ingestion were not a problem even with medium-aggressive dilution.THE BAD: order processing takes too long before it is handed to the carrier.  In addition, the shipping options were not clearly explained, in my opinion.  The distinction between USPS and the other carrier was not explicit.  In hot summers, fast delivery options must be clear lest the essential oils stay too long in delivery trucks.Maybe I should have given 4 stars rather than 3, but the devil lies in the details.Date of experience: September 05, 2024",3
Diana Barkelew,US,"Sep 21, 2024Verified","Best ServicePrompt delivery, friendly people on the chat when I have a question. I love that I can depend on the herbs to be fresh and quality tested for purity.Date of experience: August 31, 2024",5
Anna Berezkina,US,"Sep 21, 2024Verified","I love the many different recipes for…I love the many different recipes for natural cleaners, tinctures, and culinary too. I get tea here regularly and usually really happy about it. This time got a batch of earl grey that does not have as much bergamot in it. Hopefully it’s a one time thing. Date of experience: August 31, 2024",4
Beata Sims,US,"Sep 23, 2024Verified","High qualityI have been ordering herbs from Nountain Rosre x 5 years. Alway the same high quality. Never moldyDate of experience: August 31, 2024",5
Megan  Booher,US,"Sep 25, 2024Verified","I love working with you guys because…I love working with you guys because your products are organic and amazing and your customer service is run by kind and competent peopleDate of experience: September 04, 2024",5
Sherry Cleghorn,US,"Sep 24, 2024Verified","My order was correct.My order was correct.It arrived in good time, and was packed very well. Nothing was broken.It even included a little surprised inside!Date of experience: August 30, 2024",5
Connie Smith,US,"Oct 4, 2024Verified","Improved efficiency My order was processed in a very timely way. I appreciated the care taken in packing and getting my order to me Date of experience: September 12, 2024",5
Grace Colbert,US,"Sep 29, 2024Verified","SeptSept. 29, 2024I am never disappointed in the products I purchase from Mountain Rose Herbs!  Thank You!Date of experience: September 08, 2024",5
Nancy,US,"Sep 20, 2024Verified","Fresh herbsFresh herbs. Delightful people to talk to at Customer Service. Nice packaging of the products. Date of experience: August 30, 2024",5
James Gensler,US,"Oct 2, 2024Verified","Organic is my way of existingOrganic is my way of existing. Mountain Rose Herbs is a source for products one can rely on.Date of experience: September 10, 2024",5
Kathryn Orosz,US,"Oct 4, 2024Verified","I always like dealing with mountain…I always like dealing with mountain rose herbs because of their high standard of organicsDate of experience: September 13, 2024",5
Tracy Nicholas,US,"Sep 25, 2024Verified","Shipping costs are out of line with what they should beThe products are great but honestly, charging a flat rate  on shipping based on price makes the cost skyrocket. Shipping can be a flat rate, but make it based on weight, not price. It seems to just be an additional profit center that is sneaky. Date of experience: September 04, 2024",3
Carol Gardner,US,"Sep 29, 2024Verified","I love all the products I order from…I love all the products I order from Mountain Rose herbs from the spices to the teas to the personal body and face lotions.  Thank you!Date of experience: September 08, 2024",5
Karon Holloway,US,"Sep 27, 2024Verified","Fresh HerbsEverything I have ordered has been fresh. I now use Mountain Rose Herbs exclusively for herbs I don’t grow myself. Date of experience: September 04, 2024",5
J L,US,"Oct 2, 2024Verified","Great quality and selectionGreat quality and selection, can always count on them having what I need. Date of experience: September 10, 2024",5
Freddie,US,"Updated Sep 22, 2024Verified","Organic Herbs RuleI am so pleased to find Mountain Rose Herbs.  I get to order organic, quality herbs, sent right to my door.Date of experience: August 29, 2024",5
Christina Slotin,US,"Sep 28, 2024Verified","Trusted herb sourceI love that I can source organic quality herbs for my business. Trusted quality!Date of experience: September 06, 2024",5
Boston R South,US,"Oct 4, 2024Verified","Herbs were fresh and well packagedHerbs were fresh and well packaged. I am very with my purchase. Will definitely order from here again!Date of experience: September 13, 2024",5
B. J. G. ,US,"Oct 2, 2024Verified","Trustworthy productsTrustworthy products, ease of ordering, ideas for uses plus recipes. Date of experience: September 11, 2024",5
Susan Ramirez,US,"Sep 29, 2024Verified","We love Mountain Rose HerbsWe love Mountain Rose Herbs! Best herb supplier of clean and raw herbs. Fast service. So so grateful for MR!Date of experience: September 08, 2024",5
Ladena Bough,US,"Sep 28, 2024Verified","Great productsGreat products, fast shipping, and only company I trust for my herbalism needsDate of experience: September 07, 2024",5
Carol Hart,US,"Oct 6, 2024Verified","Knowledgeable & Friendly StaffStaff was knowledgeable and willing to take the time to answer all my questions.Date of experience: September 13, 2024",5
cynthia joslin,US,"Oct 2, 2024Verified","Great serviceGreat service, fresh ,beautiful products, packaged well.Prices are good.Date of experience: September 11, 2024",5
Diane Lawson,US,"Oct 2, 2024Verified","You carry the best products and always…You carry the best products and always give advice on how to use and recipes!! Love Mountain Rose HerbsDate of experience: September 11, 2024",5
Zoe Kelly,US,"Sep 27, 2024Verified","I've ordered from here for a long time…I've ordered from here for a long time and I have never been disappointed. Date of experience: September 04, 2024",5
Elizabeth Mccullough,US,"Sep 28, 2024Verified","My order arrived quicklyMy order arrived quickly and accurately.  I am very happy with the product quality.Date of experience: September 06, 2024",5
Eleanor  Davis,US,"Sep 21, 2024Verified","Always courteousAlways courteous, patient, knowledgeable, and helpful. This is from past telephone experience I have had. I’m not comfortable ordering online. Date of experience: August 31, 2024",5
Anna Darabi,US,"Sep 30, 2024Verified","I have a tiny book on Herbs and read…I have a tiny book on Herbs and read about myrrh ….i had my daughter order a small amt. and it was what I was looking for……thank you, and I shall order again …..Date of experience: September 08, 2024",5
KJ Johnson,US,"Sep 26, 2024Verified","Awesome companyMountain Rose is awesome. Fulfillment is slower than I thought it would be, but everything is top quality for a reasonable price. Date of experience: September 05, 2024",4
Bob Lamarre,US,"Oct 2, 2024Verified","product has utmost qualityproduct has utmost qualityshipping is accurate and on timeDate of experience: September 10, 2024",5
Pauline Wilder,US,"Oct 1, 2024Verified","Lovely website and timely service…Lovely website and timely service bringing me awesome herbs!!!Date of experience: September 09, 2024",5
Chris Blair,US,"Oct 3, 2024Verified","I love Mountain Rose HerbsI love Mountain Rose Herbs! They have the best value and prices and oftentimes they have hard to find herbs. The are my first go to for my apothecary!Date of experience: September 12, 2024",5
Teresa Leggett,US,"Sep 27, 2024Verified","Wonderful Company I just love the variety of herbs Mountain Rose has !! Always good quality Date of experience: September 05, 2024",5
Samantha Akers,US,"Sep 25, 2024Verified","Organic Catnip I ordered the organic catnip and it was really nice. Lots of catnip is brown and not very fragrant. I was happy with this product. So are my cats! Date of experience: September 04, 2024",5
