Username,location,date,content,Rating
Lula A Gordon,US,"May 2, 2023Verified","I have yet to receive my orderI have yet to receive my order. Actually, two orders both with add-ons.  I have emailed, called, left messages but have not heard back from you. I really like your products. I order them from Amazon quite often. This was the first time ordering directly from your company. I have no issue with any other company delivery services. I was home on the dates mentioned. Order 657404, 657577. I have the Paypal confirmations and the Mr. Tortilla confirmations as well as 'out for delivery' messages. Please call or re-send my orders please. 760-219-2714Thank you, Lula GordonDate of experience: March 24, 2023",1
Yael,CH,"Feb 23, 2024","BeurkBeurk. The smell, the taste (and the aftertaste) - absolutely horrendous. I can’t believe I spent over 50 chf on this stuff which is completely inedible. Same reaction from 3 other people I let try it. We tried it fresh, toasted, in the air fryer.. so bad. I recommend to anyone thinking about trying this - DON’T. Now I’m stuck with 5 packs of this stuff.. BEURK Date of experience: February 19, 2024",1
Kim Kirkman Lmt,US,"Nov 23, 2023Verified","I'm digging the hard tacos...Been using the soft tacos everyday for a couple years or more.  Any meat I eat goes in these. It's basically my new daily bread. I'm able to fit both options into my daily Keto macros. It was great to try a hard taco option. Great packing for shipment. All arrived unscathed. Much tastier than the run of the mill store bought kind. Keep up the good work.Date of experience: November 03, 2023",5
Erich,US,"Dec 14, 2023Verified","Ordered over 3 weeks ago but haven't…Ordered over 3 weeks ago but haven't received anything. Asked customer service for a refund, but was denied. Tracking has indicated that there is a delay since I placed the ordered, but Mr Tortilla informed me it is out of there hands since they gave it to Amazon delivery. Would have given a zero star if it were available. Buy at your own risk.Date of experience: November 25, 2023",1
David,US,"Updated Dec 6, 2023Verified","I never received my orderI appreciate you finally responding you make more money in your customer suffer. Not great customer service guys as of today. I still don’t have my order. I’m a diabetic I use you guys a lot or maybe I should say I used you guys a lotDate of experience: November 25, 2023",1
Walter Evan Bircher,US,"Jan 14, 2024Verified","Pros and ConsHave not tried the taco shells yet, but I am anxious to do so.The chips have the thickness and consistency of the fried flour tortilla chips in a Mexican food restaurant. But, they do not have much flavor. However, due to their thickness, I was able to use a keto cowboy cracker recipe to jazz them up a bit. I would buy them again just for that.The tortillas are tiny. Like street taco size. So, I probably will not purchase them again, as I prefer the larger tortillas.The packaging was very good and shipping was decent. I will buy the chips again (because of their consistency).Tnx.Date of experience: December 25, 2023",4
Carri Alas,US,"Jan 9, 2024Verified","These chips and tortillas are amazingThese chips and tortillas are amazing.   I have bought the chips many, many times & am always pleased with the quality, taste and fresh flavor  I am able to satisfy my crunchy chip cravings and stay on my lower carb eating plan.   The chips are so tasty and fresh.   Honestly the best chips I have ever tasted.   I also love the Churro Chips that satisfies my sweet tooth.   My new favorite is the hard shell tortillas.  They are packed so we'll that the chips are completely whole with no broken shells.   They are really good both the multi grain and spicy shells.   They don't fall apart like other shells.   I am a Mr. Tortilla customer forever!!!!Date of experience: December 30, 2023",5
Cliff H,US,"Mar 4, 2024Verified","Customer serviceCustomer service! Was excellent this time. I didn’t need to cancel and redo my order when I got it wrong. They modified it. Plus shipping was fast this time (though I don’t mind waiting to get fresh product.)Date of experience: February 25, 2024",5
Tammy Fuller,US,"Nov 13, 2023Verified","Tasty tortilla with low carb!As a customer with diabetes I find these tortillas very tasty and they don’t cause my glucose to rise. They taste fabulous. I use them daily for a wrap for lunch and sometimes for breakfast with my eggs. Thank you!! You have a loyal customer.Date of experience: October 29, 2023",5
Donna Etchart,US,"Sep 2, 2023Verified","Very Responsive Customer Support!I love your chips! I had an issue with my order. I contacted customer support via email and almost immediately I got a response. The issue was resolved and I’m a happy customer!  Keep it up!Date of experience: August 25, 2023",5
Debra,US,"Jan 16, 2024Verified","Love ❤️ Mr TortillaLove, love, love the Chips, taco shells and tortillas that I have purchased. The freshness of the products is a welcoming experience and the packaging is done with such care, just to make sure my chips are not crushed. To sum it up...well done team Mr Tortilla!!!Date of experience: December 27, 2023",5
Dave Barry,US,"Feb 1, 2024Verified","Love the productLove the product. Being on Keto for 4 years you need a good tortilla low in carbs.  Also customer service was incredible.  Had an issue with my shipping address and they solved it in minutes.Date of experience: January 25, 2024",5
Steffani,US,"Nov 3, 2023Verified","Company’s products are good and they…Company’s products are good and they wrapped the items properly and label the box as delicate so the chips wouldn’t break. Fast shipping and deliveryDate of experience: October 27, 2023",5
Heather B,US,"Dec 16, 2023Verified","Delicious Delights!I love everything I’ve tried from this company! The taste is AMAZING! So delicious! The chips and soft tortillas are perfect. The best, hands down, are the crunchy shells. I cannot get enough! I enjoy them so much, I don’t ever miss the big brand names.With the products I can purchase from Mr. Tortilla, I can manage my diet and still have my favorite foods. Thank you!Date of experience: November 26, 2023",5
Leigh Burke,US,"Mar 1, 2024Verified","It needs to be easier to report a problemMy order was lost in California on its way to South Carolina and it was difficult to get in touch with them. Once I did, they were great and have followed up. I still don’t know if I like the product, since I’ve yet to receive  it. The resolution was good enough so that if I like the product, I will order from them again. Date of experience: February 23, 2024",1
lula gordon,US,"May 26, 2023","have not received order from 2 months…have not received order from 2 months ago. Mr Tortilla says they have nothing to do with delivery service. They are of NO HELP! Refuse to help. do not return calls. do not respond to emails. Great product. Very Poor Customer relations. Poor Poor serviceDate of experience: May 25, 2023",1
Cliff P,US,"Mar 4, 2024Verified","Orders are alway filled and shipped…Orders are alway filled and shipped quickly. I have been ordering and using your products for a couple years. I will admit, in the beginning shipping was not fast like today. Keep up the great work.Date of experience: February 26, 2024",5
Eh....,US,"Sep 19, 2023Verified","I bought one bag of each flavor…I bought one bag of each flavor including the Churro smaller bag.   The flavors are really good but the ""chips"" are just not what I expected.  I have made chips from tortillas and they are more crunchy like regular chipsDate of experience: August 25, 2023",3
Lucila castilla Aguilar,MX,"Mar 4, 2024Verified","I didn’t receive my orderI didn’t receive my order. They are charging me 213 usd of taxes that i cant pay. Ive been contacting your support to help me and the girl did nothing. The package is being sent back to you and i want my refund. No one helped. I just lost my money. Horrible experience Date of experience: February 26, 2024",1
customer,US,"Mar 4, 2024Verified","My husband says best keto tortillas My husband says these are the best keto tortillas he has had. The main reason for purchasing these was the low sodium.Date of experience: February 25, 2024",5
VS,US,"Updated Jul 2, 2023Verified","All goodAll good, but the shipping cost is high and shipping time is long. The coupons are never useful as they provide the coupons just after I order.Keep up the quality, the products don't spike my sugar. That is the most important thing. The best tortilla for low-carb diet.Date of experience: June 24, 2023",5
Jonathan Nelly,US,"Updated Mar 18, 2024Verified","First timerUPDATED 3/15/2024: Updating my rating to 5-stars based on Mr. Tortilla's customer service. The quality of their products are already top notch, but add excellent customer service and that elevates their overall rating in my opinion.First time trying Mr. Tortilla, and based on my first experience, I will try them again.I ordered the Taco Time bundle of assorted tortillas and hard taco shells, plus the Crispy Chips Bulk Bag of the Black Truffle Sea Salt. The order came well packaged, but unfortunately, one of the 4 bags of hard taco shells came broken. I couldn't use them for tacos, so I ate them as chips.As with any low carb tortillas or chips, they have that dry consistency to them, but not as bad as other low carb options out there. I like the variety they have and the flavors really come out in their tortillas. Since the tortillas aren't made with the usual flour, I don't recommend heating them up on a pan or directly on fire as they are thin and will get hard. I found that microwaving them kept the tortillas soft. The Black Truffle Sea Salt chips were also good. Again, not as dry as other low carb chips on the market. They are also hard enough to eat with a dip.Had to knock off one star due to a bag of the hard taco shells being broken, but overall, I really enjoy Mr. Tortilla products and will purchase more of their products.Date of experience: January 24, 2024",5
Kenneth Ogawa,US,"Oct 1, 2023Verified","Tortillas have low carbs and can be…Tortillas have low carbs and can be made into burritos. Delivery was prompt, plus the extra package of burritos was really nice.Date of experience: September 24, 2023",5
Deb Allen,US,"Oct 1, 2024Verified","The very bestGreat cost and excellent service 💯 8Date of experience: September 24, 2024",5
KEVIN BRODER,US,"Jul 1, 2024Verified","Absolutely the best tortillasAbsolutely the best tortillas. Great flavor. We eat them with almost every meal.Date of experience: June 24, 2024",5
Rene Hamilton,US,"Mar 3, 2024Verified","The chips are amazing!!The chips are amazing!!! I tried all 4 and each bag was even more delicious! They are airy and light but crunch and very flavorful….I definitely will be buying more when I run out 😀Date of experience: February 28, 2024",5
Caress H.,US,"Dec 1, 2023Verified","Love Mr. TortillaMr. Tortilla always has amazing deals and I appreciate that. Delivery is fantastic. They are the perfect size tortillas for my personal lifestyle of eating. I couldn't ask for a better tortilla!Date of experience: November 24, 2023",5
Tara Weinzettle,US,"Feb 20, 2024Verified","HelloHello, I contacted you on February 12 about my order 677214. I believe the shells expire and less than a month from when I received them and I can’t eat them that soon they will go to waste y’all need to either sell this stuff in smaller sizes, the guy that answered was volume sales that’s the only person that would answer volume sales and he said that they were credited me back and sent me an email and I have yet to hear from you not good I guess I won’t be ordering again, unless I hear from Date of experience: January 26, 2024",1
Kimberly Hill,US,"Jun 9, 2023Verified","Love your multigrain tortilla chipsLove your multigrain tortilla chips! Always have them on hand at home and take them to restaurants with me so I can eat chips and salsa as I eat low carb for my diabetes! Thank you for these yummy chips!Date of experience: May 26, 2023",5
Karen Taylor,US,"Apr 1, 2023Verified","Delivery was fastDelivery was fast, and I love the Spicy 3 Chiles chips, they are the best low-carb chips I have ever tasted. A very crunchy chip, with good flavor. Definitely a new favorite of mine.Date of experience: March 31, 2023",5
Tony Pannone,US,"Updated Dec 16, 2023Verified","I love this company.I need to fix this. We’ve been friends for over 6 years! I’ve ordered over 30 times from MrT. The products are great. I mixed up my order by email (paid with Apple Pay which I never do) and things got confused. My product was great. Always is. I did a 60lbs weight loss and absolutely put these products in the middle of my diet. I’m now the healthiest I’ve ever been and competing in competitions. Changed my review and it was my error.Date of experience: November 24, 2023",5
Demetrius,US,"Apr 9, 2023Verified","Great customer service experience!The entire experience from ordering to receiving was amazing! The website is easy to navigate and the prices are excellent. The products themselves are awesome! Fast shipping as well!Date of experience: March 26, 2023",5
LAURA TURNER,US,"Nov 7, 2023Verified","Happy customer1st, the taste of their products are exceptional.2nd, they don't spike my glucose. Works great on a low carb/keto diet. 3rd, super fast shipping.4th, I LOVE THIER CHIPS!Date of experience: October 31, 2023",5
Candice,US,"Mar 14, 2024Verified","I'm a regular and repeat customerI'm a regular and repeat customer. I must have these tortillas in my house. They're good for so many things, and very very healthy.Date of experience: February 23, 2024",5
Suzanne Helm,US,"Oct 11, 2023Verified","Tasty and so delicious!Mr. Tortilla chips have been a staple in my diet and helps me stay on track on my low carb diet. The chips are crunchy and delicious and the tortillas are the best and even my picky husband will eat them.Date of experience: September 25, 2023",5
Eva ME,US,"Mar 3, 2024Verified","These are the best TortillasThese are the best Tortillas.  Quick delivery, fresh product, I will be a repeat customer for sure.Date of experience: January 26, 2024",5
SARAH HIPWELL,GB,"Updated Apr 11, 2024","MSG in the ingredients- disgustingThey have MSG in them. I feel betrayed  after all the hype about being artisans, no gmo, gluten free ectThey have messaged me saying add to my detail??? MSG is nasty.Date of experience: April 03, 2024",1
Mary Brown,US,"Sep 2, 2023Verified","Most excellent low carb foodsFast delivery. Excellent low carb tortillas and chips. Being a diabetic I can now enjoy tortillas etc. Without blood sugar spikes!Date of experience: August 25, 2023",5
Ms.D,US,"Apr 4, 2023Verified","This was my first time ordering your…This was my first time ordering your products.The chips were tasty and also gave me that needed crunch I enjoy without the added calories and fat . The texture and taste was greatDate of experience: March 25, 2023",5
Heather Murdock,US,"Apr 1, 2023Verified","Must tryThese tortillas have a great taste and you can’t beat the calories. I use them in place of higher calorie options.Date of experience: March 25, 2023",5
Lorrie,US,"Apr 1, 2023Verified","surpriseI like them, they are very thin which I guess is why the calories are so low. I have to say when I opened the box there was a big bug sitting on top, fortunately they are nicely sealed.Date of experience: March 25, 2023",4
Duke Silver,US,"Apr 2, 2023Verified","Glad I found Mr TortillaGlad I found Mr Tortilla. Great tortillas as well as good discounts. Mr Tortilla has completely replaced bread for me for good. Keep it up teamDate of experience: March 26, 2023",5
Dianne Smith,US,"Sep 6, 2023Verified","THE PRODUCT IS FANTASTICTHE PRODUCT IS FANTASTIC!  I was disappointed because I had to pay big postage for this order, and then came the SALE...FREE SHIPPING,,,,a couple of days later.  I ordered again!Date of experience: August 26, 2023",4
Manuel Salazar,US,"Nov 3, 2023Verified","Tortillas were okayTortillas were okay, maybe needed more flavor, maybe maire salt. They were smaller than i expected, but fair enough.Date of experience: October 26, 2023",3
Sandra Oliveros,US,"Nov 3, 2023Verified","They’re so good!!!So happy to have been able to find low carb chips that are also so delicious 🫶🏼 thank you Mr Tortilla!Date of experience: October 27, 2023",5
Ali H.,US,"Feb 5, 2024Verified","We Love the BiG Burrito wrapsMr. Tortilla is always easy to order from and shipping is fast and easy too! We love the new Big Burrito wraps. They were very tasty and the large size makes them very versatile too!Date of experience: January 25, 2024",5
Sandra P. Brosch,US,"Nov 22, 2023Verified","Finally a low carbcrunchy tortillaFinally a low carbcrunchy tortilla. Great taste and sturdy enough to hold all the taco ingredients.Date of experience: November 03, 2023",5
Kristina Kryder,US,"Feb 14, 2024Verified","Made enchiladas with the tortillas and…Made enchiladas with the tortillas and they were wonderful. Fast shipping. Can’t cimplain at all.Date of experience: January 25, 2024",5
Deborah Nader,US,"Aug 8, 2023Verified","The product tastes great and satisfies…The product tastes great and satisfies the need for a crunch. I just wish it was seed oil free.  The avocado oil is greaT but uses  an additional seed oil .  Would be the best in the market if it can remove the seed oils!Date of experience: July 24, 2023",4
Don,US,"Mar 4, 2024Verified","This was my fourth order from Mr. TortillaThis was my fourth order from Mr. Tortilla. I ordered their bigger bag of chips that my wife and I really like. I also really like the hard taco shells and all their tortillas. The shipping was really fast also.Date of experience: February 26, 2024",5
Melissa Benner,US,"Dec 17, 2023Verified","I ordered the small tortillas and the…I ordered the small tortillas and the tortilla chips. They are both delicious. I would recommend both.Date of experience: November 26, 2023",5
Cheryl Roberts,US,"Jan 6, 2024Verified","I will definitely order again…Shipping was fast and very well packed to prevent breakage. Plus a nice bonus of extra chips.Date of experience: December 30, 2023",5
Charles c.,FR,"Mar 1, 2024Verified","The product is greatThe product is great, the service as well. Frankly, I do not know what else to say. Excellent work around the board whether it’s the product or the shipping.Date of experience: February 23, 2024",5
Stephanie,US,"May 31, 2023Verified","Love Mr. Tortilla!I've been eating Mr. Tortilla's tortillas for several years - can't live without them!Date of experience: May 24, 2023",5
Mandy Leigh,US,"Nov 3, 2023Verified","I love the tortillas and they were so…I love the tortillas and they were so yummy! 😍 I highly recommend for a low cal diet!!!! Amazing results too! Most diet food is gross to me but I loved these and are good! Go grab some and try! So many things you can make with also!Date of experience: October 27, 2023",5
Cynthia Williams,US,"Mar 5, 2024Verified","Keto options aplentyI love the low carb options they offer. Now I don't have to give up simple pleasures like hard shell tacos.Date of experience: February 25, 2024",5
Djuna Mitchell,US,"Dec 14, 2023Verified","Delicious keto chipsDelicious keto chips! Always fresh and crunchy. They are an excellent buy.Date of experience: November 25, 2023",5
Xtina,US,"Nov 10, 2023Verified","Always great service and communicationAlways great service and communication.  On top of that they taste really good!Date of experience: October 26, 2023",5
Joseph Stack,US,"Apr 6, 2023Verified","Can't believe they're only 15 calories…Can't believe they're only 15 calories for the small ones! They don't fall apart and taste great. The 3 Chile one is my favorite!Date of experience: March 23, 2023",5
Ben ,IE,"Mar 4, 2024Verified","Really impressed at speed and…Really impressed at speed and efficiency of overseas delivery- and loved the product! Date of experience: February 26, 2024",5
Mary Briggs,US,"Aug 3, 2023Verified","My order gets processed quickly and I…My order gets processed quickly and I received it quickly as well.  I also love the flavor of the Black Truffle and Sea Salt chips!!!Date of experience: July 26, 2023",5
Richard Davis,US,"Oct 3, 2023Verified","I'm pretty sure what I ordered was…I'm pretty sure what I ordered was crunchy taco shells all they are RR Mini soft taco shells not what I expectedDate of experience: September 24, 2023",1
Stephanie Rodriguez,US,"Jun 1, 2023Verified","This is the best way to enjoy the…This is the best way to enjoy the things you want without the guilt! Would suggest to anyone who wanted to keep carbs down and eat what we want.....Date of experience: May 24, 2023",5
Marlene Miller,US,"May 31, 2023Verified","I always receive the best keto…I always receive the best keto tortillas. I order regularly since starting a keto diet. I am never disappointed.Date of experience: May 24, 2023",5
Margie Janes,US,"Apr 5, 2023Verified","Love the FlavorsChips came super fresh and yummy. Fast shipping and Greta customer service.Date of experience: March 22, 2023",5
Phyllis Koos,US,"Aug 3, 2023Verified","Order not showing up!!!Well my order was supposed to be delivered on 8-1 it’s now 8-3 and i have gotten no updates.Date of experience: July 24, 2023",1
Debra McFadden,US,"Dec 16, 2023Verified","I occasionally love to crunch on a chip…I occasionally love to crunch on a chip .. these chips are tasty and I don't feel guilty for eating them.  :)Date of experience: November 26, 2023",5
Rob,US,"Nov 22, 2023Verified","The product is always awesome and…The product is always awesome and arrives well protected and undamaged ( chips and hard shell Tacos that is important!!)Date of experience: November 03, 2023",5
Laurie,US,"Apr 2, 2023Verified","Shipping Time was goodShipping Time was good! One bag of chips were very broken up. The wraps are tasty and better then most. I'm still waiting to try the corn tortillas.Date of experience: March 25, 2023",4
Lani Cox,US,"Nov 12, 2023Verified","These are the best bread replacement…These are the best bread replacement option I have found. They taste great. I even use them the clean out my salad bowl. I like to use them as burger buns also.Date of experience: October 28, 2023",5
Denise,US,"Nov 5, 2023Verified","Great productTortillas are great for burgers. They hold up no matter how juicyDate of experience: October 29, 2023",5
Larry Raisanen,US,"May 2, 2023Verified","Thank you for packing the tortillas in…Thank you for packing the tortillas in a protective box without any openings and proper taping and ceiling to protect the contents.Date of experience: May 01, 2023",5
Jaime,US,"Jan 4, 2024Verified","I purchased the Pico flavored tortillas…I purchased the Pico flavored tortillas and can't taste the flavor. Texture is good and easy to roll up.Date of experience: January 02, 2024",3
Paula Holmes,US,"Mar 4, 2024Verified","They are way smaller than what appears…They are way smaller than what appears in ad, esp for the price! Will not be ordering again!!Date of experience: February 25, 2024",1
KathyB,US,"Nov 3, 2023Verified","The new hard tacos are delicious!The new hard tacos are delicious and so well packed that not one was broken!Date of experience: October 26, 2023",5
Laura-Lee ,US,"Apr 8, 2023Verified","I love your products!!I love your products!!! I am on a low carb lifestyle and my favorite food on the planet are tacos! Thanks guys!Date of experience: March 24, 2023",5
Carol,US,"Jan 3, 2024Verified","I love your tortillas.I love your tortillas.. they r just the right size.. I miss your brownie mix though.. I don’t eat any other breads!Thank youCarolDate of experience: December 27, 2023",5
Debra Lucas Frailing,US,"Jun 2, 2023Verified","The chips are really goodThe chips are really good. The shipping is very expensive, and took over a week to arrive.  I won’t order agin due to the shipping cost.Date of experience: May 26, 2023",2
Janice,US,"Dec 14, 2023Verified","Amazing product easy to use and create…Amazing product easy to use and create many dishes. Fast deliveryDate of experience: November 25, 2023",5
Lori Reihle,US,"Dec 3, 2023Verified","I love the productI love the product,  got the delivery on time and am a devoted buyer!Date of experience: November 26, 2023",5
Kristine Staples,US,"Feb 14, 2024Verified","Best low carb tortillas in the marketBest low carb tortillas in the market. Quick shipping.Date of experience: January 25, 2024",5
Maggie,US,"Nov 8, 2023Verified","Timely delivery and the sale priceTimely delivery and the sale price.  Finally cheaper than amazonDate of experience: October 25, 2023",5
Judi Howe,US,"Mar 2, 2024Verified","Great productGreat product, fast and easy ordering process.  Fast shipping.Date of experience: February 23, 2024",5
Patsy Radel,US,"Jul 9, 2023Verified","Best chips to take to Mexican…Best chips to take to Mexican restaurant to reduce calories/carbs in cheese dipDate of experience: June 24, 2023",4
Darrell Victor,US,"Nov 2, 2023Verified","PromptPrompt. Still a work in progress with discounts to hopefully comingDate of experience: October 26, 2023",4
Esmeralda  Lamontagne,US,"Nov 5, 2023Verified","They provide a delicious productThey provide a delicious product, fast shipping and great customer service.Date of experience: October 29, 2023",5
Corina Malowney,US,"Jan 5, 2024Verified","I received my order very fast and…I received my order very fast and everything taste absolutely deliciousDate of experience: December 28, 2023",5
Rebecca Vessels,US,"Aug 7, 2023Verified","Delicious keto friendly chipsDelicious keto friendly chips.  Have liked every flavor I've triedDate of experience: July 24, 2023",5
David Scheunemann,US,"Dec 4, 2023Verified","Taste greatTaste great, nice and crunchy, a little smaller than expected.Date of experience: November 26, 2023",4
Kimberly Mincer,US,"Mar 3, 2024Verified","Great for bread replacement I use them for my lunches  and they are delicious.  I cooked them and then made wraps.  Can't wait to make tacos.Date of experience: February 25, 2024",5
