clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
067d6fa7-a89b-47de-abbe-3382b9fb7153,0.27808219178082194,0.21428571428571427,0.04751532078715938,0.08361999758744472,5.318119993844216,5.386511377283953,3,-1.6471588054059254,0.0680590617761816,New Customers,0.5454866372736465,0.5280814272576377
067e5abf-f019-4929-afd4-53e16c7cfcda,0.273972602739726,0.4285714285714286,0.24358074887272638,0.2540961444871032,5.303304908059076,6.442985926974831,1,-0.4086202177327148,0.6900364219384139,Loyal Customers,0.5454866372736465,0.4841372242742424
06b6c259-7a6f-468b-9b2f-bd15aa20674f,0.023287671232876714,0.5714285714285714,0.44169637279041557,0.3605563851602893,2.8903717578961645,6.784705900453226,0,1.516016594030839,-0.4613546511883943,Loyal High-Value Customers,0.5454866372736465,0.4889846866786285
06bd7791-e8b4-41ce-9574-9a2c575d77fd,0.7356164383561644,0.0,0.03560781457587896,0.2660008568730788,6.2878585601617845,6.487531799898427,3,-2.571601528515455,0.5000611037948323,New Customers,0.5454866372736465,0.4964575097211146
06ca9107-8ef7-42f9-aa6d-5a8b45f42998,0.012328767123287671,0.2857142857142857,0.28852692148785636,0.42561634547791477,2.302585092994046,6.947581577962071,0,0.4671017388079171,-1.4999358127572344,Loyal High-Value Customers,0.5454866372736465,0.4807311909558936
06e4f8c0-e4f8-469e-878f-cba8e779de5c,0.08356164383561644,0.21428571428571427,0.11621191519026951,0.21191386345769084,4.127134385045092,6.266953838794128,2,-0.9769043861013188,-0.6358762402499905,"Moderate Spend, Low Frequency",0.5454866372736465,0.4990299742928094
071f0b7a-bf30-4109-9e7a-cdfe36708255,0.11095890410958904,0.4285714285714286,0.2736855527454917,0.2862205657858067,4.406719247264253,6.55892094553685,1,0.0190368614696472,0.1158836757455721,Loyal Customers,0.5454866372736465,0.48589582604678355
073c9d1a-61d9-47d2-920b-2c0ed36924bf,0.0684931506849315,0.7142857142857143,0.40254888007635053,0.2671738578838563,3.9318256327243257,6.491815502579952,4,1.3613233467399866,0.3511916931763024,Loyal High-Value Customers,0.5454866372736465,0.5188535238303522
075484c7-946b-4324-bec1-0ce8a34dda49,0.036986301369863014,0.7142857142857143,0.49125743488317447,0.3274170268167997,3.332204510175204,6.690283114905159,4,1.891406222034916,0.1075376957543979,Loyal High-Value Customers,0.5454866372736465,0.4657812274999646
07697ff2-cdb9-4f18-95af-39788eb11d7d,0.09041095890410959,0.5,0.4990712312199946,0.4600534921737539,4.204692619390966,7.024132883037598,4,1.0719205470152176,0.5109376057098952,Loyal High-Value Customers,0.5454866372736465,0.5054232514481142
076b9b95-5d16-421a-a334-e7226bc813f2,0.023287671232876714,0.7142857142857143,0.5219981224170707,0.34829394906180716,2.8903717578961645,6.750797329123684,4,2.158763435980407,-0.1428539353247413,Loyal High-Value Customers,0.5454866372736465,0.480828536071615
07741dc2-aba8-4aae-9569-9593fc0d35b3,0.10136986301369863,0.5,0.30603766524901355,0.27980233685094985,4.31748811353631,6.536807532899533,1,0.3445507654033832,0.1959021771450526,Loyal Customers,0.1663235304917904,0.2639310451279206
077e8b54-6994-426e-a588-8307015208cb,0.4506849315068493,0.2857142857142857,0.18152585351512254,0.2657512821899346,5.799092654460526,6.486618001479677,3,-1.1636546358810858,0.7604326306882331,New Customers,0.1663235304917904,0.36407709946375094
07858e54-b8fd-4d29-bd51-4fbbc7adf8a1,0.030136986301369864,0.5714285714285714,0.4271812981158466,0.3485060875424797,3.1354942159291497,6.751393823857714,0,1.376728988422925,-0.317244397870044,Loyal High-Value Customers,0.4405601919060119,0.40408517702240004
0785fdb3-685a-451e-bcc3-47fa36c2d5ec,0.12328767123287672,0.21428571428571427,0.25104653532495214,0.4637263995940252,4.51085950651685,7.031962082436324,2,-0.6341712694972058,-0.0878603210852048,"Moderate Spend, Low Frequency",0.4405601919060119,0.3914760548774274
07a9d616-3d89-4bd5-a78e-e2503fb8c61c,0.1589041095890411,0.2857142857142857,0.2535833881796911,0.37340948134221263,4.762173934797756,6.819055204217418,1,-0.5365130730438362,0.1726220370347645,Loyal Customers,0.4405601919060119,0.4121399944064435
07cbadbd-39b5-48e1-9c8f-262fb5fdeb3d,0.016438356164383564,0.9285714285714286,0.9112457862963171,0.4798946794837131,2.5649493574615367,7.065715834863156,4,4.195913871472771,0.6541970833912255,Loyal High-Value Customers,0.4405601919060119,0.4591400047733953
07d195e3-551b-45e5-9133-102cae63fee9,0.4767123287671233,0.0,0.0653835403017719,0.48843429322529525,5.855071922202427,7.083094180348208,3,-2.3109125879754844,0.2541092992548663,New Customers,0.4405601919060119,0.46969663079809004
07dec270-416a-473a-9192-13fe5beba16c,0.14383561643835616,0.2857142857142857,0.20037573931219882,0.29391162560469863,4.663439094112067,6.584791392385716,2,-0.6905952760626866,-0.0062719962080928,"Moderate Spend, Low Frequency",0.4405601919060119,0.42632401375016066
07e26869-01cc-4ea4-90b8-9767f7305b1f,0.6123287671232877,0.07142857142857142,0.014379768431438712,0.05029761780964939,6.104793232414985,4.929642134886724,3,-2.4032475324056697,0.4038982706296433,New Customers,0.4405601919060119,0.4294997473713317
08019425-3efb-4bbb-9bf7-726979ceea6e,0.06575342465753425,0.7142857142857143,0.4443412479133327,0.2955546589353976,3.8918202981106265,6.590232364519335,4,1.5243723409425387,0.4083468771923731,Loyal High-Value Customers,0.4405601919060119,0.43541441523988533
082c429e-5659-4de8-8ba4-3de22ac8c73b,0.028767123287671233,0.5714285714285714,0.37311949378760595,0.303632559513163,3.091042453358316,6.616560377096736,0,1.2002017805916467,-0.4593948626543991,Loyal High-Value Customers,0.4405601919060119,0.4301799435714433
082c6f3f-b4c4-4676-9f2f-d5ee6b490633,0.1589041095890411,0.2857142857142857,0.15115823257751154,0.22037860479432966,4.762173934797756,6.304850915348019,2,-0.9010663136180408,-0.0369773412507977,"Moderate Spend, Low Frequency",0.4405601919060119,0.4590898840503843
08600e34-2130-44d2-87e2-cb9f77366e2b,0.050684931506849315,0.07142857142857142,0.03271571323094604,0.11878507044245432,3.6375861597263857,5.713666796730178,2,-1.4560193809539936,-1.3080467839161851,"Moderate Spend, Low Frequency",0.4405601919060119,0.45419829089779623
086be25c-1b19-433b-80a1-c8fef6791ad5,0.045205479452054796,0.21428571428571427,0.12494779851731085,0.22823188815726533,3.5263605246161616,6.338770741042614,2,-0.731049437517445,-1.0440010036254543,"Moderate Spend, Low Frequency",0.4405601919060119,0.44859337465655735
0873197d-edb3-41bd-9305-eb63003170ee,0.0863013698630137,0.14285714285714285,0.17382230670974191,0.4282826350095046,4.158883083359672,6.953722414534273,2,-0.961673743290444,-0.5725586219854026,"Moderate Spend, Low Frequency",0.4405601919060119,0.4327756329642897
0895adc5-9086-4465-82df-77ea01feedd7,0.12602739726027398,0.6428571428571428,0.43314702276151684,0.3174298799129816,4.532599493153256,6.659985987841523,4,1.0769988986087278,0.762721314500981,Loyal High-Value Customers,0.4405601919060119,0.42377431181468495
08c1be59-a3e5-461c-b8ef-51787c2a37bf,0.07808219178082192,0.4285714285714286,0.3407490063621775,0.35779026575544176,4.060443010546419,6.77715672423817,1,0.3815155094406139,0.0075797117431408,Loyal Customers,0.5805024744623802,0.5255633499807302
08c1fd53-7655-49af-8d72-bfdabf5433e5,0.08493150684931507,0.7142857142857143,0.40170252003701706,0.2665998361126247,4.143134726391533,6.489721515198117,4,1.2827731033144771,0.4992964889356894,Loyal High-Value Customers,0.5805024744623802,0.5523554211603325
08f1d631-6ea5-4e56-bb29-a9c311a4aab0,0.00684931506849315,0.3571428571428571,0.12528021755907534,0.15028971461134982,1.791759469228055,5.936797145765674,0,0.2471470124807638,-2.1191317467217745,Loyal High-Value Customers,0.5805024744623802,0.3659568936070076
09146ce9-d868-4188-a7af-27eeae485fbd,0.26986301369863014,0.14285714285714285,0.1843867731743958,0.45459196619094955,5.288267030694535,7.012376521444861,3,-1.3277998390933337,0.249892833880548,New Customers,0.5805024744623802,0.5274542348124114
092a878c-e765-44b4-bcdd-7743cc7ef92e,0.3136986301369863,0.7857142857142857,0.46602365576309934,0.28385376587398975,5.438079308923196,6.550823159119369,4,1.2272624848800615,1.6262378128835884,Loyal High-Value Customers,0.5805024744623802,0.5225117757893254
09557980-c2c4-498f-aeb4-0c15a66723d6,0.14931506849315068,0.8571428571428571,0.6439296496626252,0.36372598363621994,4.700480365792417,6.793286744293583,4,2.3026098091549088,1.5443629785185315,Loyal High-Value Customers,0.5805024744623802,0.48623254872569505
0967f369-023c-456e-8178-6606c631414c,0.08493150684931507,0.7142857142857143,0.32956369026340726,0.21760832581142966,4.143134726391533,6.292605639243919,1,1.0260154346481605,0.3516740246894659,Loyal Customers,0.5805024744623802,0.5162467151976387
0978ed64-392a-4107-86ab-559234909f67,0.35205479452054794,0.14285714285714285,0.1852080765020385,0.45663431901467916,5.552959584921617,7.01678904000626,3,-1.4194977982955497,0.4392638548752662,New Customers,0.4662060508929564,0.4365582948939607
0981a8d7-514e-42ad-b588-a249a8856152,0.056164383561643834,0.2857142857142857,0.28468879007264214,0.4198802873436518,3.737669618283368,6.934241404217964,2,-0.0595668389905158,-0.4901887124482358,"Moderate Spend, Low Frequency",0.4662060508929564,0.42393423588580753
0991c0bd-a665-4ffa-9450-6ccef0d1aef4,0.0,0.5,0.2287627663946064,0.20764197679787363,0.0,6.24726888066174,0,1.6129097864802815,-3.023709898449067,Loyal High-Value Customers,0.4662060508929564,0.4404480985176811
09affffc-c663-4ac6-b78f-f1ba1419bbfd,0.963013698630137,0.0,0.007973045660010489,0.05956099813234945,6.556778356158042,5.078916801512661,3,-2.7660919281904675,0.6341980665833677,New Customers,0.4662060508929564,0.4073109520042765
09e8f606-76c2-482a-8468-499c258683af,0.04657534246575343,0.5,0.27548963598722886,0.2512759505675744,3.555348061489413,6.432135910950766,1,0.5082702800398411,-0.4070346999615864,Loyal Customers,0.4662060508929564,0.4094554099847524
09e99414-3f3f-43ca-96a7-05a689a1747c,0.07534246575342465,0.6428571428571428,0.37702555673229293,0.27550549272281816,4.02535169073515,6.52172508351258,1,1.0585792465926986,0.2881928748116406,Loyal Customers,0.4662060508929564,0.4568357041418157
0a380850-4108-4809-bef5-74ae90d9b560,0.18356164383561643,0.0,0.040810701554518394,0.3048679541947265,4.90527477843843,6.620526437139178,3,-2.058843230887249,-0.4696655556686891,New Customers,0.4662060508929564,0.42312643633772606
0a53200b-1579-441a-b151-54356c7c915b,0.005479452054794521,1.0,0.5235655589372835,0.2543748362166142,1.6094379124341005,6.444051762284881,0,3.3361161574747547,-0.7395934438352096,Loyal High-Value Customers,0.4662060508929564,0.3303172738994091
0a8b42fe-c37e-478b-aec0-3da31a8aba5c,0.010958904109589041,0.0,0.020316538654710715,0.15177052439800504,2.19722457733622,5.9461533243979785,2,-1.16372425051521,-2.431850221029577,"Moderate Spend, Low Frequency",0.4662060508929564,0.44123552396083743
0ab8f5cb-dc97-489f-9382-770b14543b2e,0.17671232876712328,0.2857142857142857,0.23043878199881285,0.3388267494145394,4.867534450455582,6.723808402070742,1,-0.6565535466206205,0.1999695819957905,Loyal Customers,0.4662060508929564,0.4280016194170748
0ad179a4-5ba8-4ac2-babb-a38f13ef5fd5,0.1821917808219178,0.3571428571428571,0.1714307827828095,0.2077501258272361,4.897839799950911,6.247772044800624,1,-0.6989413908732227,0.1777937318314023,Loyal Customers,0.4662060508929564,0.4542308146013688
0ae1e47e-da3c-4033-8513-d532fe8811ab,0.005479452054794521,0.6428571428571428,0.3631001500061806,0.26510238801375985,1.6094379124341005,6.484238210266224,0,1.87264617719576,-1.4533992562875762,Loyal High-Value Customers,0.4662060508929564,0.3625722449234728
0ae86323-6964-4563-b0cb-bbacd547e145,0.2945205479452055,0.14285714285714285,0.12070486200433647,0.2960163720992142,5.375278407684165,6.591756033148576,3,-1.585561961299825,0.1812750519408551,New Customers,0.5910288454712145,0.5174810524754515
0aef1c57-c1ef-415b-85fa-418cdb85b65c,0.09315068493150686,0.6428571428571428,0.5259169921255107,0.3867326098440574,4.23410650459726,6.853457475574288,4,1.513891235813955,0.740904827335539,Loyal High-Value Customers,0.5910288454712145,0.5208209162180794
0b031ec3-cef4-4170-a264-025b5f812dea,0.12328767123287672,0.5,0.4553968259271261,0.41927298894800114,4.51085950651685,6.932818554575806,1,0.8070266889738354,0.6386630665991294,Loyal Customers,0.5910288454712145,0.4810345630250119
0b0db683-765a-4c8b-8b4d-33acc2ad53b9,0.026027397260273973,0.5,0.36722392793466985,0.3369383009787487,2.995732273553991,6.718336597069548,0,1.0348214721865248,-0.6161296254239329,Loyal High-Value Customers,0.5910288454712145,0.5098829573212893
0b17e0fc-202d-497d-b32e-279c7d210bbc,0.32602739726027397,0.5,0.2335714277759774,0.21213432109446814,5.476463551931511,6.267959273919186,1,-0.3276777694421492,0.8694253788434396,Loyal Customers,0.5910288454712145,0.5458112436464454
0b30287a-90dc-4bc9-84fd-9e0756d4e4e9,0.0726027397260274,0.14285714285714285,0.12565161370791444,0.30833288271237763,3.9889840465642745,6.6315669002415705,2,-1.072388862458288,-0.7916068816963154,"Moderate Spend, Low Frequency",0.5910288454712145,0.49568227641382606
0b370a40-7cd7-4529-bebf-46f362042d3d,0.12054794520547946,0.7857142857142857,0.41504549742027225,0.2521203449122121,4.48863636973214,6.435396879439724,4,1.385222989558252,0.8486791662058902,Loyal High-Value Customers,0.2994899470484985,0.33221644356112306
0b37ffe2-0bb1-40ec-ac8e-3bbf534106b1,0.23013698630136986,0.2857142857142857,0.1377506645596756,0.20034607689395986,5.1298987149230735,6.212726329004173,3,-1.08023941436551,0.1963351207772002,New Customers,0.2994899470484985,0.3575988334768946
0b4d5b76-3d09-4f36-9887-a2dd3b77f7a8,0.136986301369863,0.21428571428571427,0.06382946736112735,0.11408474724323964,4.61512051684126,5.675657310930353,2,-1.337788008478207,-0.397044765321234,"Moderate Spend, Low Frequency",0.2994899470484985,0.519890181424825
