Username,location,date,content,Rating
ellis strandell,US,"Updated Jun 16, 2023","My supplement store had a Memorial Day saleMy supplement store had a Memorial Day sale so I ordered a lot of stuff. The label was created on 5/30 and it's 6/9 and I still haven't received my order. This is my first time ordering through this website and it's very disappointing. They didn't even pack my order until about a week after my purchaseI'm also missing an item that they never told me aboutBy far the WORST experience I've ever had buying supplements!I will never buy from My Supplement Store again!Date of experience: June 07, 2023",1
Shawn Tallmadge,CA,"Dec 18, 2022Verified","Outstanding customer service and…Outstanding customer service and support. Any questions I had were answered and good advice provided. Staff are super friendly and knowledgeable. As far as my order it came so fast. Will be back!Date of experience: December 07, 2022",5
Greg Odean pseudonym,US,"Feb 11, 2023Verified","Just started taking the productThank you for making available your product of potassium nitrate in capsule form. You are one of the few companies that make this valuable NO precursor available to the public. I am taking it now to help with nitric oxide supplementation to improve arterial and venous blood flow. So far the formula seems to be agreeing with my system. I will pass on any positive results after taking your product for awhile.Date of experience: January 27, 2023",4
"Just a guy, going for Super Sa",US,"Updated Dec 13, 2022Verified","Rock on !Well I love that I got nearly all the stuff !Amazing products as promised each one. All just amazing good qualities, packaged arrived well products in good condition.Worried about the missing items card 😕 ? What's a concrete timeline it will arrive. I'll be out of town now. I did appreciate the acknowledged note.You guys keep doing the supplement lifting for us; we will keep up the picking the weight up and down.Date of experience: December 11, 2022",4
Teresa,US,"Apr 11, 2023Verified","Shipping was the issue ~ it took 10…Shipping was the issue ~ it took 10 days for the order to even get processed and out the door so I ended up purchasing another product and am using that at this time because I wanted to start the process.  Once the other product runs out, I'll change over to the one purchased here and we'll see how it works out.Date of experience: March 21, 2023",3
edo,US,"Jul 2, 2023","Incorrect item was shipped to meIncorrect item was shipped to me.  I was told the warehouse personnel made the mistake and item should be re-package and returned.  This is UNACCEPTABLE!  Since this was your problem either the correct should be shipped to me or i should receive a refund credit.  I emailed a message to your company stating this...no response back.Date of experience: June 27, 2023",1
safaa shabeeb,IQ,"Dec 29, 2022Verified","Great companyFrankly, I am from Iraq and I bought from this company for the first time. At first I was afraid that it would be a tiring company and not care about the customer after taking the money, but it turned out to me the opposite, as I was impressed by the speed of sending my order that I bought from them to the address I specified in America and it provided me with all the procedures first... Thank you for your credibility and speed of sending purchases and for your kind dealings...Date of experience: December 19, 2022",5
Kayla B.,US,"Apr 28, 2023Verified","Great SupplementsGreat products, and fast shipping and real results, all depends on what you wanna do and what you order but overall I been buying for 2 years now and don’t plan to go elsewhereDate of experience: April 06, 2023",5
JsK,US,"Jan 12, 2023Verified","Accurate and quickWas hoping to receive order a little sooner but I guess I placed it later in the week than I thought. Still arrived very quickly.This is probably the third or fourth order from MSS, each one has been accurate and shipping has been quick.Date of experience: January 11, 2023",5
Dana Garrett,US,"Apr 6, 2023Verified","No problems with shippingNo problems with shipping. Except when you a lengthy email on your order. Just say it is coming with a tracking number, some times just too busy to read a lengthy email, but As a new customer all is goodDate of experience: March 22, 2023",5
Shawn,US,"Jan 14, 2023","Just a follow-up with an incomplete…Just a follow-up with an incomplete order. Once I contacted customer service. They were quick to fix the problem and sent out the missing items.                                                       Thank you.Date of experience: January 13, 2023",5
Marcos,US,"Mar 13, 2023","Good priced and timely deliveryGood priced pro-hormones and delivery on time! I cannot attest to the quality/effectiveness of the products as I just started using them, but everything was sealed and seemed legit to the naked eye.Date of experience: March 07, 2023",5
Cesar C,US,"Jan 26, 2023Verified","I disliked the lack of communicationI disliked the lack of communication. I honestly think my order was lost. I placed my order on Saturday and received a confirmation email. I heard nothing from them, so I reached out on Thursday. The customer service rep was apologetic and made sure my order was shipped that day. I received it the following Tuesday. So in total it took ten days and me reaching out to them, in order for me to get the product.Date of experience: January 07, 2023",3
Rudy Lopez,US,"Jan 16, 2023Verified","Quality product shipped quicklyI really wnjoy shopping with the company.My only comlaint and its no ones fault, but they ran a special same day i placed order for a free item, i contacted them by email asking to recieve it since it was just a few hours later, and never got a response, i disnt even get a aorry its to late, i have spent several hundreds of dollars and for whatever reason no one replied, but ill still order again ,prices are good and i enjoy the emails.Date of experience: January 06, 2023",5
Wesson Kennedy,NZ,"Jun 12, 2023Verified","HTP Superdrol, Dbol + DecaThe staff were very helpful and assisted with a temporary out of stock option. It's a real shame that they have stopped shipping international.Date of experience: March 08, 2023",5
Courtney,US,"Feb 17, 2023Verified","On time shipping & exactly what was…On time shipping & exactly what was advertised! Not my 1st time ordering from this site & definitely won’t be my last!Date of experience: February 16, 2023",5
WAYNE J.,US,"Mar 10, 2023Verified","Always great customer serviceAlways great customer service.  The products I have used to work and work well too.  I really like how they break down the ingredients of each supplement and how they also give you instructions on how/when to use the products. How much to take at what intervals to take it too. That really helps a lot.Date of experience: February 24, 2023",5
Oscar Interiano,US,"Dec 22, 2023","Overall very satisfied with my experienceOverall very satisfied with my experience. From the beginning to when my two supplements arrived. Looking forward to purchasing again once I run out. Thanks!Date of experience: December 01, 2023",5
Erin Jackson,US,"Jan 26, 2023Verified","In stock & available items that other…In stock & available items that other suppliers don’t have. Quick shipping, easy site & payment options. Overall great experience.Date of experience: January 26, 2023",5
Matthew Rhodes,US,"Jan 6, 2023Verified","Superb products with an awesome staffSuperb products with an awesome staff. Thanks for the appreciation for the military and veterans along with all the other discounts your company provides and supports.Date of experience: January 06, 2023",5
Suzanne Coulter,US,"Jan 13, 2023Verified","Help with an orderI had ordered a different flavor of Syntrax, and was notified it was not available. I was told what was available and they substituted that one and sent it out.Date of experience: January 05, 2023",5
Attila Domos,US,"Jan 4, 2023Verified","Impressed with the products and selectionSo far, every product I ordered got here on time, and works as advertised. Really... that's what's most important for a business. I appreciate that.Date of experience: October 10, 2022",5
Jerry Maples,US,"Feb 17, 2023Verified","My order is always correct,delivered…My order is always correct,delivered within a weekPrice is always reasonable Thanks from a very satisfied customer...Jerry MaplesDate of experience: February 14, 2023",5
rusty boozer,US,"Feb 27, 2024","I made a order on FebI made a order on Feb. 17th. On Feb. 27, I had to contact to see where my order was cause I have not received it! They said they was out of stock on the order, but never contacted me to tell me or anything, plus took my money! Very unprofessional! Will never use again! Date of experience: February 17, 2024",1
Dylan Snyder,US,"Apr 3, 2023Verified","Very good, fast serviceThe supplement I ordered was processed and shipped super quickly, seriously probably one of my fastest online shopping/shipping experiences I've ever encountered. Email updates were both prompt and fun to read as well, making it a much more personable experience than how most online retailers feelDate of experience: March 13, 2023",5
Mark Roeder,US,"Dec 27, 2022Verified","LipodreneLipodrene is a great fat burner.  My Supplement Store was VERY prompt with deliver despite Christmas holidays and weather which hampered ground deliveries.Date of experience: December 23, 2022",5
Suzette Baker,US,"Dec 16, 2022Verified","Great product and quick shippingGreat product and quick shipping. But online checkout was wrong regarding which items you had in stock or had shipped So my order had to be changed several times.Date of experience: December 02, 2022",3
Adam Fuhrman,US,"Apr 4, 2023Verified","Great product and serviceGreat product and service! The thing that is frustrating is that out of the blue for no reason from company,  not one,  but ALL of the flavors of pre workout were out of stock and un-ordereable. No heads up or notice.Date of experience: March 13, 2023",3
George M Hall,US,"Jan 15, 2023Verified","Wasn't Notified about product unavailabilityThey had brand I was looking for, but one flavor I selected was unavailable. I didn't learn until it didn't arrive. Customer service was nice and explained what happened.Date of experience: January 12, 2023",3
Lilia Favinger,US,"Dec 14, 2022Verified","Easy website to order fromEasy website to order from. Great prices. Fast shipping. I’m on day 5 and already experiencing good results.Date of experience: December 14, 2022",5
Sheldon King,US,"Jan 23, 2023Verified","Really glad that I found a supplement…Really glad that I found a supplement shop that the products does exactly what they say. I will always purchase from this company.Date of experience: January 10, 2023",5
Kyle P,US,"Mar 25, 2023Verified","Never updated shipping infoNever updated shipping info. I bet you didn't even ship the package out until I had to email your company.Had to dispute the charge on my credit card.Date of experience: March 10, 2023",1
Justin “the mad mick” michael,US,"Mar 30, 2023Verified","I’m only gonna point out the bad things because everything else is perfect with this company, their products, and their services.(Bare with me because I’m only going for the bad things here) So for starters, unless the customer pays for literally any other type of shipping other then the free one offered, they will wait for, at the least, 10-12 days before SW ships it to them. It’s almost as if they are punishing the customer for not paying for faster shipping instead of taking the free option. Second, the prices can be kinda high compared to several other supplement websites I’ve cross referenced with. SW does however offer some rather useful and cost worthy discounts and coupons so if your lucky enough to be able to use them before they expire, which doesn’t take long keep in mind, then they can make your purchase significantly lower. Lastly, and I saved this one for last due to the fact that I’m not 100% sure on this one, it seems like trying to get any type of refund on a product is going to be a bit of a pain in the ass. It looks like it’s gonna be one of those situations where your gonna have to find someone you can actually speak with person to person before you’ll get any type of help with this service.Date of experience: March 15, 2023",3
nick mellon,US,"Feb 7, 2023Verified","order came fast and price was good for…order came fast and price was good for product im definitely going to be buying from them againDate of experience: February 06, 2023",5
Savannah  Raper,US,"Jan 25, 2023Verified","My experience was great!! Best products ever !! Also they get there job's done well. I will definitely buy products again . They also work greatThere products are the best I ever had. They work without a doubt and people should definitely buy some. They are great for workouts and bodybuilding.  Thank you supplment store and everyone!! You make the world a better place!!Date of experience: December 16, 2022",5
David Quevedo,US,"Feb 2, 2023Verified","They have the best supplementsThey have the best supplements, the prices are accessible. But they should work on improving shippingDate of experience: January 20, 2023",5
Esteban Barrera,US,"Sep 5, 2023","As another customer shipping…As another customer shipping information  isnt accurate my order isnt shipped and waiting for updates for days now. Lack of transparency about shipping process. Last time that I loose money and time ordering with you!Date of experience: August 30, 2023",1
ckgar,US,"Dec 21, 2022Verified","Easy PeasyWhat's to say when nothing happened? It was a smooth, uneventful purchase. I ordered, paid with my PayPal, and on day 5 my package arrived. Easy peasy!!Date of experience: December 14, 2022",5
Larry,US,"Apr 20, 2023Verified","Great productsThe product itself is great, but my issue is that it takes around 2 weeks to get my order. Otherwise, I am happy with my purchases and the prices are quite affordableDate of experience: April 06, 2023",3
S. Morrow,US,"Jan 5, 2023Verified","Smooth and easy to use serviceSmooth and easy to use service. Promo codes work smooth as well. No complaints. Packaging great, product securely packaged and delivered.Date of experience: January 02, 2023",5
Micky,GB,"Jan 13, 2023Verified","GREAT SUPPLEMENTSGood quality supplements so it's worth the wait for my orders to arrive being from the UK its expected for the delivery to take longerDate of experience: January 12, 2023",5
David,US,"Dec 27, 2022Verified","Order was placed and within a day had a…Order was placed and within a day had a confirmation for delivery. Fast service and the products are great!Date of experience: December 19, 2022",5
Karen  Shackle ,US,"Feb 16, 2023Verified","Good peopleGood people, good pricing. The only issue I had is four days after I placed my order I still didn’t have a tracking number at all. So I called and talked to them about it and lo and behold they got it out of the warehouse and in my hands within 24 hours. And that’s lovely but I shouldn’t have had to call in the first place.Date of experience: February 16, 2023",4
Thartchaieni Singam,SE,"Sep 13, 2023","really bad servicereally bad service. No updates regarding my delivery I tried to complain on the website that I hadn't received the goods until now. Very disappointing.Date of experience: September 11, 2023",1
Rory Balcom,US,"Dec 20, 2022Verified","Great deal on iso proteinGreat deal on iso protein.  They ran out of one of the items before it got sent to me but then offered me something else for the same value, which was really nice.Date of experience: November 25, 2022",5
Sam Olsen,US,"Jan 12, 2023Verified","The order and supplements are awesomeThe order and supplements are awesome. My only complaint is shipping. When you pay for 3-5 days shipping you should get it in that amount of time. It took just as long as it would have through usps. Label was created on the 2nd. Didn’t receive till the 11th.Date of experience: January 11, 2023",3
Jerry Hollingsworth,US,"Feb 21, 2023Verified","The value of the products was…exceptional, high quality valueThe value of the products was exceptional. I would order boxes again knowing, I will not be short-sided.Date of experience: February 20, 2023",5
GPD,US,"Jan 5, 2023Verified","Thank youThe customer service was super friendly and helpful. They went out of their way to get me my order in a timely fashion. Thank you!Date of experience: December 30, 2022",5
Rickybobby Andrade,US,"Mar 25, 2023Verified","Great products for great prices and if…Great products for great prices and if there's any questions there's always someone answering the phoneDate of experience: March 03, 2023",5
Ameer,CH,"Dec 15, 2022","They scamming me i pay even the…They scamming me i pay even the protection mms and they didn’t refund my money 260$ it’s gone they told me it’s delivered and they didn’tDate of experience: November 15, 2022",1
JustifiedLuffy,US,"Jan 30, 2023","Restocking…It’s annoying how long they’ve been out of stock for honestly, and as a new customer this isn’t leaving me with a good experience for this company.Date of experience: January 29, 2023",3
Shannon Bemis,US,"Jan 20, 2023Verified","Fast delivery and always able to find…Fast delivery and always able to find what we are looking for in our supplementsDate of experience: January 13, 2023",5
Bob,US,"Jan 31, 2023Verified","Prompt shipmentPrompt shipment.   Communication of a product back ordered, and expected delivery date.  All was good.Date of experience: January 11, 2023",5
Tisa,US,"Jan 4, 2023Verified","I love the  email on conformation of…I love the  email on conformation of order so funny and fast on mailing out product..Date of experience: December 27, 2022",5
April Siess,US,"Jan 25, 2023Verified","i been using this for a month now and…i been using this for a month now and nothing is showing at all even on the diet im on still nothing just feel sickDate of experience: December 29, 2022",1
Mike  Beane,US,"Apr 1, 2023Verified","The place to shopWide variety great prices. Easy to use website. Great customer service and support.Date of experience: March 17, 2023",5
Timothy Welch,US,"Jan 14, 2023Verified","I like that I got my product as alwaysI like that I got my product as always. I didn't like that somehow it took ur company 3 days to ship it out. That's ridiculous. Same day or next day at most. Any more than that is just a poorly run business that makes excuses. That's the truth.Date of experience: January 05, 2023",3
Chad Kuhn,US,"Dec 28, 2022Verified","It seems to take a few days just to get…It seems to take a few days just to get the order shipped out. Once the order is shipped, it seems to come in a couple of days or so. I'm always happy with the quality of the products I order. My only complaint is how long it takes to ship orders out.Date of experience: December 28, 2022",3
Johnnie Beamon,US,"Apr 17, 2023Verified","Responds to emails in a timely manner.Great customer service. Respond to emails in a timely manner. And product shipped pretty fastDate of experience: April 03, 2023",5
Konstantin,US,"Jan 19, 2023Verified","Best price among other sellers for the…Best price among other sellers for the product that I was looking for and quick delivery.Date of experience: January 12, 2023",5
T.Meyers,US,"Jan 4, 2023Verified","You have the best products that…You have the best products that actually work!!!! Thank you…I got another shipment today!! HNY!!!Date of experience: January 03, 2023",5
Jesse Adams-Smith ,US,"May 10, 2023Verified","Love this storeAwesome prices stuff comes on time. Order from here a lot and tell people about my supplement store all the time.Date of experience: April 19, 2023",5
Chuck,US,"Dec 16, 2022Verified","Great place for supplements at a fair price!Great products at great prices plus great customer service equals customer for life!Date of experience: December 07, 2022",5
Brian,US,"May 1, 2023Verified","Good prices takes about a week or so to…Good prices takes about a week or so to get your order delivered across the country.Date of experience: April 17, 2023",5
Blake Hynek,US,"Jan 5, 2023Verified","The products were better than expected…The products were better than expected and did everything that was advertisedDate of experience: January 04, 2023",5
Richard C,US,"Aug 3, 2023","Very competitive pricing on top brandsVery competitive pricing on top brands.   Some cheapest I could find.Date of experience: July 04, 2023",5
James Schmitz,US,"Feb 9, 2023Verified","Fast deliveryFast delivery. I ordered by phone everyone was knowledgeable and very goodDate of experience: February 02, 2023",5
Kevin Harvey,US,"Jan 26, 2023Verified","I got a bad supplement because the one…I got a bad supplement because the one I chose before didn’t have gelatin . I don’t eat pork or pork bi products and they sent me a bad oneDate of experience: January 20, 2023",1
Kevin Lane,US,"Dec 14, 2022Verified","The delivery was fast and no hassleThe delivery was fast and no hassle. It said 5-8 days. I received my order in 3 days. I was kept updated on each step of the process.Date of experience: December 10, 2022",5
Sina Sena,US,"Feb 23, 2023Verified","Great prices and got my items really…Great prices and got my items really quick! Will definitely be reordering from them!Date of experience: February 22, 2023",5
David  Wilson,US,"Apr 25, 2023Verified","Unbelievable progress and shipping was…Unbelievable progress and shipping was super fast one of the best supplement stores in the web would recommend it to anyone!!!!!Date of experience: April 03, 2023",5
Dung Le,US,"Jan 27, 2023Verified","Keep product stock upKeep product stock up, so can be ship at the same time!! Sometimes I need the product ASAP but have to wait!! Cause lost of motivation at gym and work out due to product not in stock!! Not cool this happens 2 timesDate of experience: January 26, 2023",3
Shelia  Mccullough,US,"Dec 15, 2022Verified","My product came in 3 days so it was…My product came in 3 days so it was super quick and I got a extra jar of pills for less then 6 bucks….. I’m so thankful”.Date of experience: December 10, 2022",5
Chris Luprypa,CA,"Apr 10, 2023Verified","Ordered supplements March 10 and still…Ordered supplements March 10 and still have not received anything. $100 complete lossDate of experience: March 09, 2023",1
Matthew Young,US,"Apr 26, 2023Verified","Great productsGreat products. Always get what's advertised. Fast shipping.Date of experience: April 12, 2023",5
Michael Sinyard,US,"Mar 4, 2023Verified","Awesome companyAwesome company! Great products and prices!Great communication. Fast shipping, thanks!Date of experience: February 17, 2023",5
Dennis Kutash,US,"Sep 8, 2023","Best Deal I foundBest Deal I found, ordered early and arrived before I ran out of My supplements.Date of experience: September 08, 2023",4
James Scott,US,"Apr 28, 2023Verified","I have been ordering from you for many…I have been ordering from you for many years. Always great service and products.Date of experience: April 14, 2023",5
mr crompton,CA,"Feb 25, 2023Verified","Great communicationGreat communication, during and after putting in my order, and got exactly what I orderedDate of experience: February 24, 2023",5
Tatiana ,US,"Jan 12, 2023Verified","Always high quality productAlways high quality product, true to their delivery dates and quick to communicate ♥️Date of experience: January 06, 2023",5
Mo,US,"Mar 3, 2023Verified","Quick and easy serviceQuick and easy service. Love the options available and prices are awesome!Date of experience: March 02, 2023",5
Donald Dionisio,US,"Mar 10, 2023Verified","I am trusting the productI am trusting the product, and taking as directed… waiting for results…Date of experience: February 16, 2023",5
Carol Baker,US,"Dec 29, 2022Verified","I ran out of my PainRX and was happy to…I ran out of my PainRX and was happy to find your website. The delivery was so great I got my shipment so fastDate of experience: December 18, 2022",5
Estella Hernandez,US,"Jan 12, 2023Verified","It was convenient to order on line and…It was convenient to order on line and cheaper by the bundle.Date of experience: January 01, 2023",5
Jonathan Hempel,US,"Feb 21, 2023Verified","Good customer serviceThey were patient with my excitement of getting my stack.Date of experience: February 17, 2023",5
Daryl Bowie,US,"Updated Jun 6, 2023Verified","Order receivedI received my orders quickly and I am thankful for the representative for changing my shipping method so that I could get my orders faster.Date of experience: May 19, 2023",4
Richard Johnson,US,"Jan 25, 2023Verified","Got exactly what I wantedGot exactly what I wanted. Great service. Great price. Early delivery.Date of experience: January 19, 2023",5
Tony,US,"Jan 7, 2023Verified","Representive was courteous and…Representive was courteous and knowledgeable of products very helpful to assist which options would be more beneficial to reaching your goalDate of experience: January 02, 2023",5
Michael Mastroperos,AU,"Apr 14, 2023Verified","customer servicegreat customer service very transparent and made me feel important as one of their customersDate of experience: March 27, 2023",5
Carlos Latney,US,"Dec 23, 2022Verified","I like the YouTube videos explaining…I like the YouTube videos explaining how to take supplementsDate of experience: December 23, 2022",5
Jana MARKOWITZ,US,"Dec 16, 2022Verified","Accurate and quickThe order was accurate and the shipping was reasonably quick. Thanks!Date of experience: December 15, 2022",5
S. Kelly,US,"Dec 13, 2022Verified","Great Products!They carry the supplements I've been looking for, for years!Date of experience: December 09, 2022",5
Anibal Medina,US,"Jan 7, 2023Verified","Gd product great service great price…Gd product great service great price very convenient.      ThanksDate of experience: December 29, 2022",5
..,US,"Feb 22, 2023Verified","The product had a teeny tiny amount of…The product had a teeny tiny amount of the active ingredient the product was named after. Product didn't work.Date of experience: February 17, 2023",1
Shari Lynn,US,"Feb 16, 2023Verified","I’ve never had a problem with service…I’ve never had a problem with service or productDate of experience: February 08, 2023",5
Jason Dvorak,US,"Dec 12, 2022Verified","Good, could be better+ They had the products I was looking for- Shipping time was slow... 5-7 days to get the order in the mail+ Buy more and save- I thought the buy more was the same flavor as my purchase... evidently it was notDate of experience: December 01, 2022",3
Jose,US,"Dec 9, 2022Verified","Great products reasonably shipping cost…Great products reasonably shipping cost and delivery also descriptions of the products contentDate of experience: December 05, 2022",5
H. J. W.,US,"Mar 10, 2023Verified","Easy ordering and applied my discountEasy ordering and applied my discount.  Fast delivery . . . faster than expected.Date of experience: February 23, 2023",5
Norris,US,"Oct 5, 2023","Quick delivery !!Quick delivery !!! No problems at all !!!!Date of experience: September 03, 2023",5
Alberto Argote,US,"Apr 4, 2023Verified","Still waiting for an order made on…Still waiting for an order made on march 26. Still unfulfilledDate of experience: April 04, 2023",1
customer,US,"Dec 20, 2022Verified","Glad I chose the Supplement Store!Easy to order, and my supplements arrived quickly.Date of experience: November 20, 2022",5
Paul Patterson,AU,"Dec 15, 2022Verified","Great range of products and great…Great range of products and great prices. unfortunately international shipping is to expensive to continue to shop with.Date of experience: November 24, 2022",4
Leonard Housley,US,"Apr 21, 2023Verified","Product is working and customer service…Product is working and customer service is grwatDate of experience: March 29, 2023",5
Rigg Ramirez,US,"Mar 30, 2023Verified","Cheap pricesCheap prices, fast shipping, great customer serviceDate of experience: March 15, 2023",5
Bryan Angstman,US,"Dec 15, 2022Verified","You had everything I was looking for…You had everything I was looking for and got it to me in a timely mannerDate of experience: November 27, 2022",5
Thomas Jakubowski,US,"Jan 20, 2023Verified","My first experience was positive the…My first experience was positive the order was delivered in a timely fashion.Date of experience: January 10, 2023",5
Brad Gray,US,"Mar 11, 2023Verified","Everything was promptEverything was prompt, professional, and as described!Date of experience: February 24, 2023",5
Keri Heltcel,US,"Dec 13, 2022Verified","I get my through the mailI get my through the mail. But it’s always here in four days or less. Would tell anyone about itDate of experience: December 12, 2022",5
Dino Palmer,CA,"Jan 12, 2023Verified","I like the fact that you wanna know…I like the fact that you wanna know what I think if the product(s)/services.Date of experience: January 11, 2023",5
Kyle Cheros,US,"Feb 2, 2023Verified","Excellent service did exactly as…Excellent service did exactly as claimed on websiteDate of experience: February 02, 2023",5
chris mcdermott,US,"Dec 29, 2022Verified","HydroxyeliteBest pricing and quick delivery! A+Date of experience: December 21, 2022",5
Rush Payton,US,"Jan 19, 2023Verified","Quick turnaround on orders and prices…Quick turnaround on orders and prices are great.Date of experience: January 02, 2023",5
Rita  Harris,US,"Feb 4, 2023Verified","That stuff was horribleThat stuff was horrible. Why would u guys say it was like the old stuff? Omg it made me sick!!! What a waste of money. Never again...Date of experience: January 10, 2023",1
customer in Alaska,US,"Apr 28, 2023Verified","Great products and fastGreat products and fast, courteous service.Date of experience: April 13, 2023",5
Carol,US,"Jan 5, 2023Verified","I ordered a product that was out of…I ordered a product that was out of stock. They did their best to make it right and I did receive my product.Date of experience: December 01, 2022",5
me,US,"Jan 16, 2023Verified","This order was received fairly quickly.Date of experience: January 07, 2023",5
Francisco   Martinez,US,"Apr 26, 2023Verified","How long do I have to wait to get my…How long do I have to wait to get my flicking products. You just lost a client. Now send me my product you people.Date of experience: April 05, 2023",1
ABDULLAH AL-DUAIS..,US,"Dec 8, 2023","Authentic productsAuthentic products, really good customer service and exceptionally professional..abd above all fast shippingDate of experience: December 08, 2023",5
LG,US,"May 5, 2023Verified","FastFast, reasonable, and good product.Date of experience: April 13, 2023",5
Jacqueline Doucette,US,"Dec 31, 2022Verified","Super fast shippingSuper fast shipping. Great product.Date of experience: December 16, 2022",5
Adam Kailiehu,US,"Feb 9, 2023Verified","GoodEasy too order fast shippingDate of experience: February 02, 2023",5
Brandon Caston,US,"Feb 3, 2023Verified","The supplements came in less than   a…The supplements came in less than   a week.Date of experience: January 30, 2023",5
James Collieson,BM,"Jan 13, 2023","I’m not sure being short staffed  is of…I’m not sure being short staffed  is of my concern. That is not my problem.Date of experience: December 20, 2022",1
