Username,location,date,content,Rating
Andrii,IE,"Dec 4, 2024","Terrible On November 1, 2024, I purchased a product from HerbsPro, it was Omron, Omron Blood Pressure. The delivery service could not deliver it to me because the seller filled out the declaration incorrectly. I contacted customer support but they assured me that the item was on its way to me and provided a tracking link. I looked at this link and it said that the item was indeed returned to the seller. I wrote to the support service again on November 27, but seven days have passed and they have not answered me. It's terrible that they ignored my letter without any reply or apology.Looks like a scam. I'm still waiting for an answer, but it's sad. I advise you not to order goods from them.Good luck to all!Date of experience: December 04, 2024",1
Jeffrey Britt,US,"Nov 26, 2024Verified","SEARCH….THEN CLICK SEND!!!Great experience! Fast shipping and easy to find what I was shopping for. Great selection to choose from also!Date of experience: November 24, 2024",5
Rafał Dudek,PL,"Nov 26, 2024","No delivery, just a weird refund after 9 daysI ordered stuff. Instead of sending me stuff I ordered, 9 days later they cancelled and refunded without a proper explanation. During those 9 days I relied on them delivering it and trusted it would be there. Now I don't have the stuff and have to start searching for it elsewhere. It was a very disappointing experience. It's not how a trustworthy company would treat their customers.Date of experience: November 26, 2024",2
Chester,US,"Nov 22, 2024Verified","Delighted!Order was filled with the exact products I ordered, and they arrived in perfect condition.Very pleased - thank you!Date of experience: November 22, 2024",5
Anne-Claire,US,"Updated Dec 30, 2024","I ordered from themI ordered from them, then they sent a few email asking for a bank statement from my credit card ""KINDLY SHOWING..."" blablabla. I didn't because what the hell? And what website asks this kind of things?!So they cancelled my order......... Very unhappy and I assume the website is a scam.Edit after their reply: No other business asks for a bank statement after an order. Not even sure that’s legal. If you’re on the fence about using this website, keep looking. Elsewhere. The email requesting the statement was not even from their website. I had received email from their website confirming the order with this email: info ... herbspro . comAnd then I got this random email below coming for this more than shady email (store+19670925412. ... ... t.shopifyemail.com)Here was the scam email:Dear Customer,If you're reading this, it means that our system has successfully receivedyour order!Right now your order has been placed in a review status, which requires ourFraud Prevention team to have a closer look with state of the art technologythat helps prevent credit card fraud. We take privacy very seriously andwith the recent rise of online fraud, it is important that we take cautionnot to allow an unauthorized party to pass orders through our site withoutyou knowing.Our team may contact you and ask for additional information during thisprocess. Therefore, it is important to keep an eye on your inbox or spam /junk email folders for any communication from support ..... herbspro.comIf this is your first time with herbspro.com and you wish to further expeditethis process, we kindly suggest that you reply with a scan copy of yourCredit Card statement hiding all the important information EXCEPT last 4digits of your Credit Card, Billing name and Billing address. We use thisinformation for verification purposes only, as this helps our team reviewand proceed with confidence on their decision to either proceed or cancelthis order.For International Customers- CC statements should be translated (ENGLISHONLY).Please provide us the details as soon as possible to avoid cancellation of your order.We appreciate your patience and guarantee your satisfaction!ThanksHerbspro TeamDate of experience: December 06, 2024",1
Trina,US,"Sep 13, 2024Verified","Great discounts!Herbspro has good product selections and reasonable prices. Love special deals and discounts!Shipping is kind of pricy, but with all the discounts the total price is still was a  good deal fir me. Date of experience: September 13, 2024",5
DAVE K.,US,"Oct 18, 2024Verified","Through entire purchase processThrough entire purchase process, this company kept me informed & consistently reached out to me to ensure the purchase went well.This was impressive!Date of experience: October 18, 2024",5
Detra Braymen,US,"Sep 24, 2024Verified","Fast deliveryFast delivery. Clear and concise description. I knew right away that this is what my doctor wanted me taking. Easy to navigate site and order.Date of experience: September 23, 2024",5
ellen,US,"Aug 28, 2024","That the ccompany does respond in a timely mannernerI am changing my mind about your responsive time. It went to spam. You did response in a timely manner and resolved my problem. I am thoroughly happy with my experience with HerbsproDate of experience: July 17, 2024",5
Marius Karrer,US,"Nov 22, 2024","FastFast, reliable service. Only place I still get my favorite wet dryer sheets. Date of experience: November 07, 2024",5
David Heisley,US,"Dec 12, 2024Verified","Easy to use websiteEasy to use website, super fast shipping. The way business should be done. I'll be back.Date of experience: December 12, 2024",5
Zauberin,CA,"Aug 12, 2024","Anacin: Effective and Fast Pain Reliever.Anacin - the only pain reliever that works for me.I live in Canada and am very happy to purchase from the United States since the product is no longer available in Canada. Tylenol with caffeine does not relieve the headache compared to Anacin. Date of experience: August 08, 2024",5
Kadence,US,6 days agoVerified,"3 of the 6 were busted3 of the 6 were busted.  Sent an email and got no response.Date of experience: January 07, 2025",1
Leigh Hindhaugh,GB,"Aug 27, 2024","Highly recommended and ReliableHiI have not been asked to write this review, I have no affiliation with the company this review is about. I ordered on a Sunday and my items were dispatched on the Thursday, I got my items the next Wednesday.I am so impressed with this company. I ordered from 2 places in case 1 place was a scam. A company in Florida and this company is California based. Both products from both companies arrived on the same day. It took only 6 days from dispatch to arrive and I am absolutely thrilled with the service I got. I highly recommend this company. When buying off the internet please pay with a credit card as you have a bunch of protections if a company ghosts you and doesn’t send you the products out. Always use a credit card. Always make sure you read Trustpilot reviews before you buy, I wouldn’t recommend any company with a 1-3 rating to order from. Any company with a 4-5 rating are going to be the most reliable and safest.Date of experience: August 07, 2024",5
Z Jovanovic,CA,"Dec 8, 2024Verified","Great selection, not the greatest pricesGreat products. I could, however, find most products at more affordable prices and free shipping. Date of experience: December 26, 2023",4
Bob Teschek,US,"Sep 18, 2024","I found a great natural deodorant at Herbspro!I found a great natural deodorant at Herbspro, Lavalin Bio Balance, that works great and doesn’t irritate.  The service was excellent with notices during shipping and I love the product!  Date of experience: September 01, 2024",5
Allison,US,"Nov 14, 2024Verified","Wrong item sent, but my lossI did not receive the item I ordered. When I inquired about the problem Herbspro admitted that what I received was different than what they advertise on their site. They said I could return it for a refund but I would have to pay postage. Unacceptable for an error on their end where they substituted a different product than I ordered, knowingly. Terrible customer service and business.Date of experience: November 14, 2024",1
Jinna,US,"Nov 11, 2024Verified","Got my order in good timeGot my order in good time.  Love this product. Been using it for years.   Thank you for making it affordable for seniors.  I plan on using your products more.  Thank you.Date of experience: November 09, 2024",5
Harolynne Bobis,US,"Oct 31, 2024Verified","Herbspro kept me informed of my…Herbspro kept me informed of my delivery every step of the way and I've always gotten my orders on time and when expected.Date of experience: October 28, 2024",5
Jose,US,"Nov 11, 2024Verified","They had a saleThey had a sale, did my purchase and they were unable to complete my order ( 3 items)  because they were out of stock. I should if purchased my items somewhere else as now I have to pay shipping at another store because they couldn’t fulfill my order. Disappointed with this company. Date of experience: November 10, 2024",1
Carmelita,US,"Dec 3, 2024Verified","Fast shippingFast shipping. Could have included more information about product and usage.Date of experience: December 02, 2024",4
Bonnie Gelling,US,"Updated Oct 24, 2024","I ordered 2 cases of tortilla chips (12…I ordered 2 cases of tortilla chips (12 bags total - 11 oz each), received both cases in one large box which arrived in rough shape and had been opened and re-taped, obviously saving on shipping costs by combining 2 cases in one box.  The bag I opened smelled rancid and tasted worse.  I left a voice message with Herbspro on the same day, never heard back.  After leaving 4 e-mails requesting a prepaid return label, I have been told that I must return the merchandise AT MY COST and then they will refund the cost of the chips.  My credit card company is involved and a claim was been filed.  Terrible customer service - buyers beware.Best by:  Dec. 13, 2024 - 137SS236 - 18:10:40Date of experience: October 10, 2024",1
kerry mckay,AU,"Oct 10, 2024","Great product I am really happy with the product and the company kept me informed regularly of the parcel in transit. Will be buying from them again. Date of experience: October 10, 2024",5
Joe,NZ,"Nov 14, 2024","Incorrect items shipped - now ghosted by Herbspro supportI ordered 2 x ""Deva Vegan Vitamins, Vegan, Multivitamin Iron Free, 90 Tab"" (note Iron FREE in the name - quite important). Herbspro sent out a similar item - but WITH Iron. I was after, and ordered Iron Free. I emailed Herbspro about this on the 21st October with photos, and they responded asking for a photo of the barcode, which I sent them on the 23rd of October. Now it's the 14th of November and even after 3 followup emails - I have had no more responses. Yes checked spam, not there and first email response got through so it's not an email issue. It's been 3 weeks now of no response from Herbspro. They seem to have zero interest in setting things right when incorrect items has been sent out. This is extremely poor.Date of experience: October 21, 2024",1
jeanette,US,"Oct 31, 2024Verified","HERBSPRO HAS GREAT PRODUCTSI AM TOTALLY SATISFIED WITH MY PURCHASE AND THANK YOU FOR YOUR BUSINESS - VERY REASONABLE PRICES -Date of experience: October 17, 2024",5
kathy kaser,US,"Updated Aug 16, 2024Verified","I called yesterday to check my orderI called yesterday to check my order, and  I wonder if my order for the 3 bottles of Brown seaweed is on it's way Or did he mess that up too.Date of experience: August 13, 2024",5
JANICE WATROUS,US,"Sep 7, 2024Verified","Given invalid discount code I was very disappointed that they sent me a code for 15% off and the code was invalid. I spent a lot of time on different devices trying to get it to work only to find out days later that it was invalid. I think they should have honored it but they did not. Date of experience: August 16, 2024",4
Paula Danforth,US,"Oct 16, 2024Verified","Best price on favorite productsHerbspro has the best price on my favorite product!  They are my go-to online company.  Their website is easy to use and shipping is quick.Date of experience: October 14, 2024",5
Debra,US,"Oct 21, 2024Verified","Easy to orderEasy to order, contacted me about receipt, and delivered quickly. I like the Vitamin E Ointment I bought.Date of experience: October 21, 2024",5
lexilia,US,"Dec 31, 2024Verified","Good resultsDate of experience: December 31, 2024",5
Consumer,IE,"Nov 9, 2024","Bad Experience Order was cancelled on your end.. No refund yet… Over the past week I have been inundated daily with email offers/discount vouchers. Yet when I email the company support site to query my order, I get no reply. I will not be ordering or using this site again Date of experience: November 08, 2024",1
linda,US,"Oct 17, 2024Verified","The packaging was fine but delivery…The packaging was fine but delivery time was bad I should receive something for it being so long Date of experience: October 17, 2024",5
Diana,US,"Oct 13, 2024Verified","I loved that they had a product that I…I loved that they had a product that I couldn’t find anywhere else.   I loved that they are a professional and reliable business . Date of experience: October 08, 2024",5
Sue,US,"Jan 2, 2025Verified","Product was as promised.Date of experience: January 02, 2025",5
Pedro Lourenco,PT,"Nov 18, 2024","Delayed Order and No ResponseI placed an order on 10/20/2024, and it was shipped on 10/26/2024. However, I have not received my order to date. I have sent several emails but have not received any response or an estimated delivery date. This lack of communication is very frustrating. I expected better customer service and timely updates regarding my order status. I am disappointed with the overall experience and hope to receive my order or at least an update soon.Date of experience: October 20, 2024",1
dave,US,"Oct 26, 2024","could not complete their order process…could not complete their order process called AFTERPAY.Also required a Credit Card for AUTOMATIC PAYMENTS. I don't want any AUTOMATIC PAYMENTS. I bought a single one-off item.Sounds like a scam.Date of experience: October 26, 2024",1
Patricia,US,"Dec 13, 2024Verified","Never received my fedexp packageNever received my fedexp package. Now  I have to wait a few more days before can try to get a refund.Date of experience: December 12, 2024",1
Janice,US,"Nov 15, 2024Verified","Delivery time was greatOrdering was easy and delivery time was great. Will definitely reorder when needed.Date of experience: November 15, 2024",5
Gina Guess,US,"Aug 29, 2024Verified","Purchased BiEstro Care CreamI purchased BiEstro Care Body Cream. It was delivered a few days late however I was informed of the delay. It is a great product, and is very effective on my dry skin. I will be ordering it again.Date of experience: August 22, 2024",5
Bonnie,US,"Dec 5, 2024Verified","I did not receive the correct items so…I did not receive the correct items so returned items to you 2 weeks ago.  I really wanted the correct items shipped to me but it looks like you decided to refund my money.  I have not received my refund.Date of experience: December 04, 2024",1
Lou,AU,"Sep 15, 2024","Medication was fake product!I ordered Advance Pharma, Diphenhist, 25mg, 100 Caplets from herbs pro and they arrived and are definitely not actually diphenhydramine. I have now taken these a few times with absolutely no effect whatsoever, they may as well be sugar pills. Not like the actual ingredient at all. I thought the pricing was too good to be true and now I know why. Fake product. So dangerous as who knows what is in the pills. Date of experience: August 22, 2024",1
Heather,US,"Aug 26, 2024","Placed order over two weeks agoPlaced order over two weeks ago. Order status on website still shows 'received' - no shipping date. Attempts to contact customer service via email are not responded to. Two weeks?!? If you are experiencing delays you should notify your customers! Where is my order?? Date of experience: August 11, 2024",1
Bob L-Phoenix,US,"Oct 6, 2024Verified","Phx BobGood price on the MP Combat protien. Reason for only 4 stars was the delivery time and lack of being able to track my order. I would order again.Date of experience: September 19, 2024",4
Mary,US,"Dec 17, 2024Verified","Better you Magnesium Body LotionGreat product.  Helps so many things, great for arthritis, leg cramps, etc.Date of experience: October 18, 2024",5
Kevin  Drews,US,"Nov 22, 2024Verified","Competitive Pricing and ReliableMy purchase was reasonably priced and came timely. I will buy from Herbspro again!Date of experience: November 22, 2024",5
Stephen,US,"Nov 28, 2024Verified","I put my order on on Nov 8th didn't…I put my order on on Nov 8th didn't receive product till Nov 26th. I tried to contact co to see where my order was, couldn't get in touch with anyone.Date of experience: November 28, 2024",2
Rebecca,US,"Updated Nov 26, 2024Verified","Update - a good company, took great care shipping, been challenging to return but is getting sorted out, seller certainly responsive!I wanted a different product, and have been asking to return what I was sent and I have been *unable* to receive the information for a return. I've asked multiple times and have been ghosted by the company at this point. I was very optimistic and loved the care they took in sending the order but would sadly not advise anyone to order from HerbsPro given the seemingly false advertising when it comes to 'no questions asked' returns. A bummer, seems like a good company but buyer beware, we are now stuck with our order and out the money it seems.Updated- I’ve sent the return in but it seems from this message that the seller has not received it. I appreciated the response and ability to return. Seems like a fine company, would’ve been great, packaged really nicely, just not the product we’d wanted. Not the company’s fault and again I have indeed returned the shipment via usps and the return label, so not my fault either for the delay. Really hoping this puts an end to this. Am certain that others would have a wonderful experience, they took great care shipping. I have simply had a more frustrating and less than delightful experience. I’m sure it is just my own situation. They have certainly responded to the return. Hoping usps gets it to them shortly. Thanks. Date of experience: November 18, 2024",3
charles,US,"Dec 15, 2024Verified","Product that I wantedProduct that I wanted, fair price, prompt delivery!Date of experience: December 13, 2024",5
Sharita,US,"Sep 8, 2024Verified","I received my product in the mail in a…I received my product in the mail in a very timely manner and the price was much cheaper than the other companies. Date of experience: September 07, 2024",5
RB,US,"Nov 13, 2024","Wrong product received, and will not get full refundI ordered Every Man Jack GROOMING Beard Balm. I received Every Man Jack STYLE Beard Balm. I advised customer support that the wrong product was shipped. The containers are very similar, even the stocker pulled the wrong type.  I opened the container and instantly knew it was not correct. I emailed support and received a reply from Alejandra O...  I was advised that they will not allow the opened incorrect product to be shipped back.  I previously used the product they shipped, and I do not want it, and I did not order it. I could have ordered the STYLE beard balm from other places at a lower price, but I chose to pay more for the GROOMING beard balm from HerbsPro. Ultimately, I will not get reimbursed for the shipping charges nor the opened container I do not want.  Not the level of customer service I expected. They did provide a return label for the unopened container. We will see how the return goes.  Date of experience: November 12, 2024",1
Walt,US,"Aug 21, 2024Verified","The product I was looking for Pepsodent toothpaste was…The product I was looking for was available and I didn’t have to go through the hassles that Amazon and Walmart tried to put me through.Date of experience: August 07, 2024",5
Bev,US,"Oct 25, 2024Verified","This is the first time I’ve ordered…This is the first time I’ve ordered from HerbsPro and received the order in a timely fashion. It was also well packaged!Date of experience: October 24, 2024",5
ALL Gaming Exploits,DE,"Nov 13, 2024","Delayed Order and useless customer serviceI placed an order on 23rd of October and till now I did not receive my order yet. I called customer service but they are useless. They claimed that my order will be delivered in 2 days, and that was 7 days ago. DO NOT BUY FROM THIS WEBSITE! Waste of money and time!Date of experience: October 23, 2024",1
Marcia Goodman,US,"Nov 5, 2024","I ordered Ginsana energy by Body GoldI ordered Ginsana energy by Body Gold. Order #HP440612 I received Ginsana Extreme . I have sent 4 e-mails, and called twice . I want a return label bar code so I can send this back. If I can not get a responds I will call my credit card co. and refuse the charge.  Marcia Goodman Date of experience: October 23, 2024",1
Karen,US,"Nov 14, 2024Verified","You only delivered one 12 packYou only delivered one 12 pack.  You charged me for two.   No one is available on your customer service line.   Horrible experience Date of experience: November 14, 2024",1
Hilary O Sullivan,IE,"Oct 11, 2024","Parcel cancelledParcel cancelled, no replacement or refundI ordered Areds 2 on 17th September for my 85yr old father who has MD. When I checked the delivery 8th Oct, the parcel had been cancelled. I mailed Yash at customer care, who advised me I had to reorder and a refund was in process. I asked Yash to reorder for me and send urgently as my father really needed them.  Yash refused, I pointed out that I had not yet received a refund, Yash told me I needed to reorder myself. This was my 4th order of Areds 2 for my father and I found the customer care in dealing with Yash appalling, I have yet to receive a refund. Date of experience: October 08, 2024",1
Mike Greco,US,"Updated Oct 18, 2024","Slow delivery The price for Formula 50 was decent. However, I placed my order on September 26 but did not receive the product until October 17. I was told by a not so friendly customer service person that I should receive my order by October 11. Date of experience: October 16, 2024",1
Caitlin Barker,GB,"Sep 14, 2024","Took over 20 days to post, despite what website saysI read on the website that they usually post within 3-4 days. Mine took over 20 days to be dispatched and during that time I kept getting emails saying it had been sent when it clearly hadn't been.I emailed and asked about it multiple times but the customer service staff were no help at all. Date of experience: September 14, 2024",1
M. Rockwell,US,"Nov 25, 2024Verified","Shipping took longer than expected but…Shipping took longer than expected but Items came and some boxes were crushed. But all have good exp dates. ThanksDate of experience: November 24, 2024",4
Berma Matteson,US,"Dec 12, 2024Verified","great prices and inventory All good. I recommend you to everyone I know. Date of experience: December 12, 2024",5
Netta,US,"Oct 29, 2024Verified","You have a nice variety of products one…You have a nice variety of products one can choose from at a reasonable price.Date of experience: October 28, 2024",5
Shonda,US,"Dec 5, 2024Verified","I received my order without any problemsDate of experience: December 04, 2024",5
Jerry Hill,US,"Nov 22, 2024","Herbspro is a jokeHerbspro is a joke. I ordered a product, then was asked to send them a copy of my credit card statement, then, received a phone call that the order was shipped. I received a text hoping I enjoyed the product. Next day, told order cancelled, out of stock. The whole fiasco took 3 weeks. What a joke, on me. Date of experience: November 21, 2024",1
ronald,US,"Sep 20, 2024","I ordered Everyman Jack with cocoa…I ordered Everyman Jack with cocoa butter and received three jars of Everyman Jack tames flyaways which is not what I ordered. I have tried this product in the past and do not like it. Exchanging this product has been impossible so I would not recommend buying from this company.Date of experience: September 02, 2024",1
Kim,US,"Aug 25, 2024Verified","Always a good experience The website is easy to navigate, and the products always arrive in a timely manner, and in good shape.Date of experience: August 24, 2024",5
Shirley B.,US,"Dec 16, 2024Verified","Ordering is easyIt was easy for me to find what I was looking for and check out was easy.Date of experience: November 25, 2024",5
Phyllis Leigh Walter,US,"Nov 14, 2024Verified","GoodI have not had time yet to use the hazelnut extract. It will be used in hazelnut biscotti. Date of experience: November 14, 2024",5
Curtis Wanderer,US,"Nov 18, 2024Verified","Service was good but too many emailsService was good, you guys are over. Whelming me with emails, I've asked you twice to cut down the emails or get rid of them. That's my only problem with the company. And there are multiple emails daily.If you cannot control it, then please take me off the listDate of experience: November 17, 2024",3
Yousef Algnedl,SA,"Oct 26, 2024","delayed order ! I placed an order for HP438057 on October 8th. Despite sending several emails regarding the status, I haven’t received a satisfactory response.I was informed that the order was shipped on the 15th, but this is incorrect. The shipping agency confirmed that they just received the package on October 24th. You can review the shipment details: shipglobal Agency, Tracking number: FFUSA1537514I am disappointed with the lack of transparency and would appreciate an explanation for this discrepancy.Date of experience: October 08, 2024",1
