Username,location,date,content,Rating
CM,US,"Aug 27, 2023","Pure EncapsulationsI have brought Pure Encapsulations from my Doctor for many years and when I found out I could buy the same product on your website I was thrilled! Its amazing the mark up doctor's ask for these days. The website is easy to understand and the products are exactly the same as the doctor's office. Good job!Date of experience: August 26, 2023",5
JOIE,US,"Jul 18, 2023","Shopping cumbersomeShopping cumbersome : when selected ""Ester C"" only one product appeared at it wasn't EsterC. The same happened when I entered VitaminCCheckout very cumbersome : took many hits before system picked up on ""continue"" ~ had to dance back to original presentation many times. Coupon Code for BOIRON25 would not take until AFTER I'd gone through checkout.Date of experience: July 18, 2023",3
Ojas Samarvedi,IN,"Jan 29, 2024","Awesome online store with supplements!I have ordered here for several times and I can say that the supplements are of a good quality first. And second, I never had issues with delivery. The parcel comes in time and very fast.Last time I ordered Vitamin D Now Foods because I struggled from the deficiency. and in my drug stores it costs a fortune.Here I had it for just $6 which is nothing.Date of experience: January 29, 2024",5
zohreh,US,"Apr 15, 2023Invited","you can easily find the very good supplementsA very easy to shop Website with the information that you need about the products and supplements. Also you can find the best supplements on this Website. So far I haven't had any problem with my over 5-6 years purchase with them and their shipping is always as they say and on time. Thank you PureFormulas.Date of experience: April 15, 2023",5
Jonathan Sarson,GB,"Nov 27, 2023","Just recently gave a bad review but…Just recently gave a bad review but there was no need for me to do this. I think I was being impatient for my order. I do love that shipping is really good price and the suppliments are very affordable. I have no problems referring people to use this company. Just my last order I didn’t even get an email telling me it was shipped and theirwebsite still said it has not been shipped but it came today. Very strange but all good and I got my order.Date of experience: November 27, 2023",5
Alyse Simon,US,"May 30, 2023","Total discount result wasn't what I…Total discount result wasn't what I expected/hoped for (a full $15 off my $100 purchase, not including the $1.93 rewards points discount I got).  Am asking their support folks about it now by email.  Probably one of those ""can't be combined with other offers"" things, even though one set of the discounts was an automatic discount for buying three of a particular product line.Date of experience: May 29, 2023",3
Robin,US,"Nov 8, 2024","Shop ElsewhereShop Elsewhere - Customer service doesn't exist - wouldn't get me the help i needed placing an order. waste of my time.Date of experience: November 07, 2024",1
Nanci Mamabo,US,"Jun 12, 2023","Thank you all for your speedy service…Thank you all for your speedy service and great delivery!!! FREE shipping is also awesome and I am always amazed at how fast the delivery is. Plus I like the special deals you all offer as you are checking out!!!Date of experience: June 12, 2023",5
Marjorie,US,"Apr 13, 2023Invited","Great Place To ShopGreat place to find a type of product you are looking for that is available from many different brands, and that you can read product descriptions on to help you choose the one you want to get. Also has very quick shipping practices.Date of experience: April 13, 2023",5
A Google User,US,"Jun 2, 2023","Pure Formulas makes the only Calcium…Pure Formulas makes the only Calcium citrate supplement I've been able to find without anything else added to it, which is what I need.  Prices are great!Date of experience: June 01, 2023",5
Rick,US,"Apr 18, 2023Invited","We have been dealing with Pure Formulas…We have been dealing with Pure Formulas for a lot of years.. They are always on top of their business, and always provide excellent service.  Wheic is seldom necessary,Date of experience: April 17, 2023",5
jESICA hOLLINGER,US,"Jul 25, 2023","The website is easy to navigate and the…The website is easy to navigate and the incentives are easy to find. Bravo on transparency and being a company who sells what I believe in --- healthy products! The only difficult was making my comment and adding my date of experience which wasn't intuitive.Date of experience: July 23, 2023",5
Bebygirl,US,"Sep 16, 2023","Checkout was quickI think the weather may have made the toggle button for the autoship days stick, so it took some time for me to get it to where I wanted it. I hope I can change the date if they work better than expected. Check out was superfast and already had saved my coupon for next time.Date of experience: September 15, 2023",5
Linda Roggli,US,"Jul 18, 2023","Easy peasy all the way aroundEasy to find things, easy to navigate, easy to check out. Five stars...brought all my (many) supplements into PureFormulas because it is so convenient.Date of experience: July 16, 2023",5
Randi Klein,US,"Apr 1, 2024","CHECK FOR FRESHNESS OF PRODUCTS!I have used this company for several years. I recently ordered an item that should have come in a box with expiration date marked on it as per follow up with the production company. The product did NOT come in a box, there was NO expiration date- a stick on label that was printed with information cut off. After inquiring found out that expiration date is in 3 months- product is clearly not fresh- will not last long, and probably not too potent. FYI: this is a homeopathic formula which is not fresh and probably not potent enough to work.Date of experience: March 30, 2024",3
jodi,US,"Jun 8, 2023","had what I was looking forI love that you had everything I was looking for. I typed in my search and several options came up and it was easy for me to browse through them and pick the right one for me.  The price was also a nice surprise. I will definitely be coming back again and again to do my supplement / vitamin shopping.Date of experience: June 08, 2023",5
Patti Perdue,US,"Jul 15, 2023","Quality products arrive timely and in good conditionI find all the brands of vitamins that I want at great prices. I love getting discounts when they are available. The product ships quickly and arrives in good condition. I like that I can trust the quality of the vitamins that I order. I know they will not be knock-offs or fake.Date of experience: July 15, 2023",5
Heather Hanna,US,"Jul 15, 2023","High Quality ProductsMy experience with PureFormulas is that they offer high quality products at a fair price. So far, they have always done what they said they would do.Date of experience: July 15, 2023",5
Douglas,US,"Apr 6, 2023Invited","I was able to find exactly what I was…I was able to find exactly what I was looking for. Your web site also provided me with a lot of information which confirmed my choice in using PureFormulas.Date of experience: April 06, 2023",5
Lulu,US,"Sep 23, 2023","Pure Formulas CaresYou notified me when a product was in and I really appreciate that. I was paying twice the amount from another vendor. Luckily, I was able to cancel my other order and order from Pure Formulas.Date of experience: September 21, 2023",5
sarah jane reed,US,"Jun 20, 2023","Fantastic online companyPure Formulas has been great for me as I live out in the country, so I do a lot of ordering. They've had almost everything I've wanted and it ships faster than any other online service. Just love it!!!Date of experience: June 20, 2023",5
Marlene Rhodes,US,"Updated Apr 17, 2023Invited","Thank you for a good websitePure Formulas, Thank you for a good website. I have shopped with you for years...The excellent prices, quality products, free shipping, and all-around good services are noteworthy.Date of experience: April 16, 2023",5
Meryl I. Schaffer,US,"Jun 17, 2023","Great CompanyI use pure formulas for any/all supplements that I can purchase from them.  Besides being efficient, their website is clear, easy to understand & workable in a GREAT mannerDate of experience: June 17, 2023",5
Steven Pounds,US,"Aug 25, 2023","Pureformulas - Great site for supplementsI've shopped many times with Pureformulas and they have a great selection of products, very good prices and fast shipping. A great place to buy supplements.Date of experience: August 24, 2023",5
Alison,US,"May 13, 2023","I love  the product Mega MucosalI love  the product Mega Mucosal.  Helps my stomach whenever I am having issues and tastes great.  I really appreciated the 30.00 in coupons as I am retired and on a fixed income.  Thank you so muchDate of experience: May 13, 2023",5
Gregory,US,"Apr 7, 2023Invited","I'm not whiningI'm not whining, just trying to help Pure improve its business.  First of all, I'm finding lower prices at Wellevate.  Price is always important.  Also, the Pure website is clumsy.  Every time I buy products the shipping address defaults to an address where I no longer live.  There is no way to delete this old address.   That's annoying and there is no reason for it.  Best of luck!Date of experience: April 06, 2023",3
Janice McIntyre,US,"Aug 6, 2023","Trusted resourceI worked with a couple of health care professionals that recommended certain brands for pure ingredients  (less/no fillers) for supplements and vitamins.  PureFormulas had those brands and turned me on to other high quality brands.Date of experience: August 06, 2023",5
Jean,GB,"Apr 15, 2023","Order placed 8th Feb'23 not delivered…Order placed 8th Feb'23 not delivered though company says it has been . Contacted Post Office who have no record of PF's tracking number.  Repeated Emails  in Feb March &April have had no effect.  Quoted their international policy and have point blank refused refund or replacement. They owe me £29.52 No way to treat loyal elderly customer.  Shameful behaviour!Date of experience: April 15, 2023",1
Goldie,US,"Apr 29, 2023Invited","I'm a first time customerI'm a first time customer.  I saw that I qualified for $2.50 credit but nowhere did it tell me that I had to buy $50 the first time in order to qualify until checkout.  I would have bought more than that probably but you didn't offer calcium asperitame anhydrous which I also need and now have to shop other sites to buy it.  I wanted only Berg products.Date of experience: April 27, 2023",3
Gregory,US,"Apr 7, 2023Invited","The price for the item was less than…The price for the item was less than any other website I found.  The checkout process was very good with the Shoprunner free 2 day shipping.  I also was given a small discount to buy 4.Date of experience: April 06, 2023",5
Diane,US,"Apr 23, 2023Invited","Very happyVery happy with products available and the description that they provide.  I like to read the reviews, especially when it is a product I want to try. It was easy to navigate through the system to find what I was looking for.Date of experience: April 22, 2023",5
Sally Samarin,US,"Jun 13, 2023","I was told that I would get a $5…I was told that I would get a $5 discount but then when I placed my order it had a condition.  Please say this up front instead of after someone has signed up.  Seems a little dishonest, I wasn't counting on the discount but it seemed like a dishonest thing to entice people to sign up for your products.Date of experience: June 13, 2023",3
Lucy Christopher,US,"Jun 11, 2023","I found checking out difficultI found checking out difficult. Too many offers of discounts, specials, ID discounts, Discount codes. GOOD GRIEF!!!Where does one find the codesI like straight-forward transactions.Date of experience: June 10, 2023",3
Sadie,US,"Jul 30, 2023","This was easy make printing just the receipt plzThis was easy and thank YS for my discount, please do not keep my info in memory like CC # and have it when we print our page it is for the merchandise and not giant Logos or pictures of people just the receipt please or you would have 5 starsDate of experience: July 30, 2023",4
El,US,"Aug 24, 2023","PayPal payment option disappearedI love Pure formulas, and have been using them for years. But they recently removed PayPal payment option which is not cool.Date of experience: August 24, 2023",4
C B Hunt,US,"Apr 19, 2023Invited","The ease of checking out was easyThe ease of checking out was easy.  However, it did take a little searching to find a product that would work for me.  I finally did a search on my search engine and found something on your website that I did not find when I was on there to look earlier.Date of experience: April 19, 2023",5
Rosemary,US,"Sep 6, 2023","Excellent Customer Service…Hebert provided excellent customer service when I called with a question.  He was very patient, courteous and resolved my problem promptly and efficiently.Date of experience: September 06, 2023",5
customer,US,"Apr 11, 2023Invited","Navigation was not confusingNavigation was not confusing, as with many other sits...many of the same nav eatures used on other sites I patronize.Date of experience: April 11, 2023",5
 EMMANUELLE,US,"Jun 4, 2023","I AM A PUREFORMULAS CUSTOMER FOR MORE…I AM A PUREFORMULAS CUSTOMER FOR MORE THAN 10 YEARS, I HAVE NEVER BEEN DISAPPOINTED ALWAYS TOPNOTCH SERVICE, GREAT PRODUCTS AT GREAT VALUE, WELLDONE PACKGING AND PROMPT SHIPPING. 100% SATISFIEDDate of experience: June 04, 2023",5
Joan T,US,"Updated Sep 12, 2023","Terrible customer service, did not deliver.Prices and availability good.  Couldn't create an account, couldn't reach anyone on chat, couldn't reach anyone by phone.  Checked out as a guest, but you should make it easier for people to sign up.EDIT 9/12/2023:  HORRIBLE customer service. Shipped my order to the wrong address, won't respond to emails, no response from anyone. Will never order from here again.Date of experience: July 12, 2023",1
Jodie,US,"Jul 8, 2023","PureFormulas is awesome!PureFormulas always has my items in stock and they ship fast!!  They have great customer service as well.  This is the first website I check for products!Date of experience: July 07, 2023",5
customer,US,"Jul 17, 2023","Unable to modify orderI could not find a way to modify my order to add an additional item. The self-help chat also could not provide me with instructions so I had to cancel my order and insert a new one with the additional item. Rather frustrating.Date of experience: July 16, 2023",3
Robyn Applbaum,US,"Jun 10, 2023","It was easy to order and I had to…It was easy to order and I had to change my email information, and that was also easy. I appreciate that you are able to see labels on products.Date of experience: June 10, 2023",5
ReadingRenga,US,"Sep 16, 2023","Would love more optionsI love the L-Methyfolate brand they offer, however, I wish there was an option for a 60 capsule bottle. It's either 30 or 90. In this way, it would be nice to have more brands available to compare and choose from.Date of experience: September 16, 2023",4
Wanda,US,"Aug 24, 2023","Item Was Out of StockThe item I wanted was not in stock when I ordered other items.  The very next day, I was notified it was back in stock, so I just placed my order.  Thanks for such great customer service!Date of experience: August 23, 2023",5
Valarie Smith,US,"Oct 1, 2023","I have  shopped with Pure for years, but not happy!I have  shopped with Pure for years.  But I recently ordered a couple of items and had rec'd a $5.00 discount if purch. over 50.00.  I had over 50. purch but with factory discounts lowered total and wouldn't allow the $5.00 discount they had given me.  What a tease!  May think again about buying from Pure.  If going to quibble about a couple of dollars from the factory discounts.Date of experience: October 01, 2023",4
Mary,US,"May 1, 2023","Trustworthy supplier with sourced ingredientsEasy and trustworthy site to navigate.  Have been ordering for several years.  Have confidence in where the ingredients are sourced.Date of experience: May 01, 2023",5
Kate,KY,"Jun 13, 2023","I never received my purchaseI never received my purchase on time even though I paid extra for urgent shipping. My purchase is still sitting in New York 3 days later and there is nothing I can do to collect it. No one from the company has answered my emails and the customer service line remains unanswered. I've had multiple parcels delivered to me and this is the only health/multivitamin service where I can honestly say it's been my worst experience!Date of experience: June 11, 2023",1
Teddy Dearborn,US,"Jun 2, 2023Verified","Please avoid this company altogetherPlease avoid this company altogether, they have sent me items that do not match up to  descriptions. I I vowed never to order from them ever again but when l thought it may be different this time, they completely deceived me sending me another false product.Date of experience: November 04, 2022",1
Guest,US,"May 19, 2023","Easy to find productEasy to find product, but hit errors checking out. Just a little confusion because of a checkout error.Date of experience: May 19, 2023",4
EJane Hendricks,US,"Sep 10, 2023","PureFormulas has quality products/servicePureFormulas is a great company, quality goods and quick turn around of items ordered. Great company/service.Date of experience: September 09, 2023",5
Mureg Rha,US,"Jun 17, 2023","Ordering is straightforward and CS is great!Their ordering process is pretty straightforward BUT I found their prices to be slightly higher compared to other online stores. Customer service is exceptional except for the part where there are delays but cs is always there to update you.Date of experience: June 17, 2023",3
Kei Mayoko,US,"Sep 4, 2024","Good price but cannot checkout.Good price but cannot checkout.None of the payment methods work.Quick email reply but useless because they can only assist by phone (???!!) which im unable to.Date of experience: September 03, 2024",2
Hannah Morgan,GB,"Jul 8, 2023","Items not sent. No replyPlaced an order for 2 items in may. Never received. When i contacted pure formulas they gave me a tracking number which Says my items are still at the warehouse. I expect they are not in stock. I've contacted you again to request a refund with no reply it's now mid July.  Pls refund me order number 3147149875Date of experience: July 08, 2023",1
Crystal Lane,US,"Jul 24, 2023","Website was easy to useWebsite was easy to use. Was able to find product I was looking for and set up auto ship for future orders with discounted priceDate of experience: July 24, 2023",5
Winnie Darbonne,US,"Apr 16, 2023Invited","I appreciate that the prompts are clear…I appreciate that the prompts are clear and easy to find. This makes completing an order minimum hassle .Date of experience: April 16, 2023",5
Eleanor,US,"Apr 19, 2023Invited","I hesitate to order things from the…I hesitate to order things from the internet, but I love ordering from Pure Formulas. It's so easy and clear.Date of experience: April 18, 2023",5
Pedro Albuquerque,PT,"May 5, 2023","2 months and no product, tracking or refundOn Mars 7th I bought a product with Pure formulas, and 2 months after I still dont have the product, a funcntional tracking code or a refund. They sent me a USPS tracking code but it never worked, then requested me to wait 6 weeks which they say its the normal time to the tracking code to start working. I bought a small supplement but at some point it felt like I ordered a Tesla. It has been one of the most frustrating purchases I made online.Stay away from this company.Date of experience: March 07, 2023",1
 West,US,"May 31, 2023","Great ServiceThis company is my favorite.  Their inventory is usually always available.  The prices are competitive.  I have been ordering for years!!Date of experience: May 30, 2023",5
Angel,US,"Apr 11, 2023Invited","It started out good but…It started out good but when I logged out and back in my order was doubled and could not be changed.  I had to cancel and redo it.After I personalized my account, I had a question about your rewards points that were only showing 250 instead of the promised 500.  When I called, Alan answered and before I could even ask my question, I was transferred to another line that never picked up.  I did not have time to wait but am very disappointed and will think twice before ordering again.Date of experience: April 11, 2023",2
Sue Smith,US,"Apr 30, 2023","Ease of shopping from HomeThe ease of shopping at Home, and if I have a question custotmer service always helps me get an answer!Date of experience: April 30, 2023",5
Nancy R Maker,US,"Jul 3, 2023","Easy ordering and payingEasy ordering and paying.  Walmart is not this easy.UH oh.    Greenleaf is not owner of bank account.Date of experience: July 02, 2023",5
Catherine Whiteacre,US,"Sep 5, 2023","Good service. Good products.I had a problem and addressed it through their Happyness Team.  Sarah listened to my problem and quickly and courteously fixed it.  I am satisfied with the products.Date of experience: September 05, 2023",5
Lauren McGlynn,US,"Aug 31, 2023","It's always hassle freeIt's always hassle free. And, there is no set maximum for free delivery. Customer service is polite and efficient.Date of experience: August 30, 2023",5
Lounett Holloway,US,"Sep 17, 2023","I have shopped with pure Formulas in…I have shopped with pure Formulas in the past year's fast delivery, and reasonable price products.Date of experience: September 16, 2023",5
Edina Glean,US,"Jul 5, 2024","Standard shipping should not take over…Standard shipping should not take over 2 weeks within the same region. I'm still waiting for my product. I'm going to avoid ordering from this company again.Date of experience: July 05, 2024",1
NOEMI,US,"Jul 1, 2023","The service is excellentThe service is excellent, good prices and special promotions makes me to continue shopping with you. THANK YOU.Date of experience: June 30, 2023",5
Cynthia,US,"May 21, 2023","It took multiple attempts to complete…It took multiple attempts to complete my order. Also, I added my rewards (which was $1.02) and the total was reduced by that amount in my cart only to disappear in my final balance?  I've always had a good experience when ordering on your website but today was frustrating.Date of experience: May 21, 2023",2
Laura,US,"Apr 12, 2023Invited","Thank you for providing healthy…Thank you for providing healthy supplements!I specifically like the organic, pure, natural products that are not filled with synthetic ingredients.Date of experience: April 11, 2023",5
Elizabeth N,US,"Apr 22, 2023Invited","Not for publication -- just for website designerI love/hate PureFormulas' website because I like to print out my orders and also other product info. It is never easy to print from this website because the printed version never looks like what I see on the screen. (I do like many other features of this website though, or else I would not be a returning customer for so many years.)Date of experience: April 22, 2023",1
Mike Elsesser,US,"Aug 14, 2023","Excellent Supplement CompanySimple to navigate website  . . . Reorder button is very convenient . . . and shipping/delivery is very quick . . . highly recommend . . . /MikeDate of experience: August 14, 2023",5
Nancy Nespolo,US,"May 7, 2023","Quick shipping with shoprunner check…Quick shipping with shoprunner check out. Also get points for purchases and can apply that to what we owe.Date of experience: May 07, 2023",5
GRAVEL GERTIE,US,"Jul 13, 2023","Very easy shopping website to navigateVery easy shopping website to navigate, find products, purchase, and pay.  Very pleased with experience!Date of experience: July 12, 2023",5
Michael,US,"Aug 18, 2023","I like the ease of navigation as well…I like the ease of navigation as well as reviewing past orders to quickly remind and find productsDate of experience: August 18, 2023",5
Desiree Roy,US,"Aug 11, 2023","This was a very user friendly website…This was a very user friendly website and the searches made it possible to find exactly what I was looking for.Date of experience: August 11, 2023",5
ANNA,US,"Apr 9, 2023Invited","fantastic producti found great product that i was looking for--and the whole transaction went smoothly wit.hout problemsDate of experience: April 08, 2023",5
Sabin Marketing and Promotions,US,"Aug 22, 2023","The website flows easily and quicklyThe website flows easily and quickly. And all of the pertinent information is easy to find.Date of experience: August 22, 2023",5
Lester,US,"Apr 25, 2023Invited","The guest checkout did not like my…The guest checkout did not like my mailing address. I had to put in a physical address and then mailing address.Date of experience: April 25, 2023",4
Melody Holbrook,US,"Apr 28, 2023Invited","Always a great experience using…Always a great experience using PureFormulas.Ease of use on their website, good pricing on my vitamins and fast, free shipping.Date of experience: April 28, 2023",5
Sandra Beauchemin,US,"Oct 3, 2024","Worst place ever!!Worst place ever!!! Don't buy from here if want your shipment sooner then MUCH LATER!! Made purchase on 9/21/24 today is 10/3/24 and still no package! They don't reply to emails, their online chat is a computer. So get no answers. Useless!They send you nothing for tracking. And claim once sent, out of their hands. What?Lost my package. Said would send another expedited to get in 3 days.. using UPS. Well they shipped it AGAIN thru regular USPS # They gave me to track was NOT UPS, Was USPS.Tracking shows it went from Florida to RENO. NEVADA!!WHAT??? How would a package shipped from Florida to R.I. go to Reno. Nevada🤔???Crazy..it says will be hete for Oct. 5th..don't see how that's happening thru USPS.Never order from hete again. I gave you a 2nd chance because said would send by UPS 3day..but guess not true.Very poorly run..go elsewhere if you want your products!This shouldn't happen..has never happened to me before with any other company online.Lesson learned. Stick with who you know!Date of experience: September 21, 2024",1
Desiree,US,"Jul 15, 2023","I always find what i'm looking forI always find what i'm looking for. Free shipping & prices are excellent.Date of experience: July 14, 2023",5
Viviane F.,BR,"Oct 15, 2023","I PAID PUREFORMULAS, BUT SUP WERE NOT SHIPPED OUT, NOT RECEIVED. THEY DELETED MY ORDER DETAILS FROM SITEI purchased online three supplements on 09/11/2023 for the first time. I logged in to PureFormulas website many times in September, and my order details were there, HOWEVER, the status was not shipped out.Today, 10/15/2023 (i.e., 1 MONTH AND 5 DAYS LATER), I logged into my Pureformulas account, and I CAN SAY,--- MY ORDER WAS NOT SHIPPED OUT.--- I DID NOT RECEIVE ANY TRACKING NUMBER. --- I DID NOT RECEIVE ANY OF THE THREE SUPPLEMENTS I PAID FOR. --- NOT ENOUGH? ---THE ORDER DETAILS OF MY INVOICE #3232249153 SIMPLY DISAPPEARED FROM MY PureFormulas USER DASHBOARD.IS PureFormulas A WEBSITE THAT YOU CAN TRUST? REALLY? I WANT MY MONEY BACK BECAUSE A TOTAL OF $48,78 WAS CHARGED TO MY CREDIT CARD IN SEPTEMBER, BUT NOTHING WAS SHIPPED OUT AND I DID NOT RECEIVE ANYTHING.I WANT PureFormulas to PROVIDE ME WITH A FULL REFUND ASAP.Date of experience: October 15, 2023",1
Richard J LaRossa,US,"Apr 10, 2023Invited","I was surprised that I could use…I was surprised that I could use PayPal. i hate giving any credit card number to a new vendor.Date of experience: April 10, 2023",5
Donna,US,"Apr 11, 2023Invited","Great products for Allergy and Bone StrengthProduct variety, free shipping, good quality products. Website ease of use.Date of experience: April 11, 2023",5
CJ,US,"Sep 1, 2023","I am so grateful for the 20% discount…I am so grateful for the 20% discount to be able to purchase the Raw Cinna Honey.  Even though you can not see me, I am doing a happy dance.  LOL!!!Date of experience: September 01, 2023",5
wbh,US,"May 13, 2023","Very user friendly website and…Very user friendly website and checkout.  No hype, no push to order MORE...  Love it and love the product which I am taking and needing more.Date of experience: May 13, 2023",5
Elizabeth,US,"Apr 29, 2023Invited","Great productsGood prices! Easy to use the website. I've shopped this site before. Excellent service and great products!Date of experience: April 29, 2023",5
Gail,US,"Aug 22, 2023","It isn't easy to remove an autoship…It isn't easy to remove an autoship when trying to order that same product but not be on autoship.Date of experience: August 21, 2023",3
Gloria Yukavetsky,PR,"Aug 15, 2023","Good variety of products, Awesome shipping/arrival timeGood variety of products at a great price. Awesome shipping/arrival time!Date of experience: August 15, 2023",5
Chloe,US,"Apr 29, 2023Invited","Did not get an opportunity to use a…Did not get an opportunity to use a discount code on one product, or to use any ""rewards"" on account.  NOW15 not used, and did not see any rewards available.AND NOBODY FORMATS A DATE LIKE THE ONE BELOW!Date of experience: April 23, 2023",2
Medical professional,US,"Sep 5, 2023","CONSISTENTLY APEX SERVICECONSISTENTLY APEX SERVICE. Great merchandise, prices and delivery.  PEACE&LUV, Dr. VK WilliamsDate of experience: September 05, 2023",5
Stan,US,"Jul 31, 2023","Good quality and Easy selectionYour company provides great quality products for affordable price.Date of experience: July 30, 2023",5
Cynthia Prebihalo,US,"May 5, 2023","Unable to comlete order 6xTried several times to complete order. When I hit continue it threw me out back to the originating email.Date of experience: May 05, 2023",3
Suhni James,US,"Jun 27, 2023","I am a return customer and have no…I am a return customer and have no problems with my orders and I love the products. thank you muchDate of experience: June 26, 2023",5
Joan,US,"Aug 30, 2023","Discount code not acceptedI had received a discount code online after my last order and today it wasn't accepted when I placed a new order.Date of experience: August 30, 2023",3
DIANE,US,"Apr 6, 2023Invited","I have been using Tom's toothpaste for…I have been using Tom's toothpaste for years and I wanted to try your other products.Date of experience: April 06, 2023",5
Mark Deppe,US,"Sep 20, 2023","I find the products are exceptionalI find the products are exceptional, many choices and the prices are competitive.Date of experience: September 20, 2023",5
Ben Ramirez,US,"Sep 5, 2023","Customer service never answered the…Customer service never answered the phone on either options. You have the wrong address for. This was supposed to be corrected last year.Date of experience: September 05, 2023",1
Linda Andrews,US,"Apr 29, 2023Invited","First Time and Not the Last Time - FABULOUS!…It was easy and you had the product I wanted. The competitor, Amazon did not. Also, I got a discount and free shipping from you!Date of experience: April 29, 2023",5
Catherine Liu,US,"Jul 27, 2023","It's a good shopping experienceIt's a good shopping experience, very clear and easy to browse the products categories on the web pages, and have some difficult-to-find products with reasonable prices, and responsible follow-up after placing the order by email and texts, would definitely recommend others to shop at this site!Date of experience: July 27, 2023",5
Allen Wright,US,"Sep 8, 2023","Fast Shipping Is Always The NormAs always PureFormulas makes shopping for vitamins and minerals easy. Great customer service and fast shipping makes the transaction go smoothly.Date of experience: August 07, 2023",5
