Username,location,date,content,Rating
Josh,US,"Jul 8, 2022","Binoid has a great variety of products…Binoid has a great variety of products and the quality is top notch. My orders always ship quickly. Only one time have I needed to contact customer service and they took care of my issue immediately and were very friendly and helpful.Date of experience: July 08, 2022",5
Case Hatch,US,"Jun 15, 2024","Strait up shady...They are currently using the flooding in Florida to hold people's money and orders they can't fill due to flooding and power issues.. Pretty crappy of them not to suspend their site until they can actually do business.. They are scamming people and stealing.Date of experience: June 13, 2024",1
elliot ,US,"Aug 2, 2022","Affordable and good quality!The shipping is really fast and the products are awesome! It’s pretty affordable for the quality of their products and definitely recommend them. Got a 2 gram thc-p disposable for $20 with all their discounts!!Date of experience: August 02, 2022",5
ZV,US,"Jul 21, 2022","Absolutely LOVE this company!Absolutely LOVE this company!! Not only do they have a great offering of different products, but they have amazing customer service and loyalty programs as well. They provide all the information you need to ensure you are getting what you are looking for and all shipments I have received come timely and are exactly as expected.Date of experience: July 21, 2022",5
Jeff Ward,US,"Jun 9, 2024","Worst customer service on planet Earth This company does not care about your package being shipped. You better make sure you check to see if it ever leaves once USPS creates a label for it. It goes into a black hole of nobody knows and obviously after 5 times nobody at Binoid cares. I have made several complaints for this exact same thing. I've got more important things to do with my life than having to go back a week later to find out the items I ordered have never shipped. Nobody at Binoid cares. Date of experience: June 08, 2024",1
Robert Capone,US,"Jul 5, 2022","Great site!I've ordered from them a few times. It's always been great products at surprisingly good priced. Also, every order arrived earlier than expected!Date of experience: July 05, 2022",5
lil man,US,"Jul 25, 2024","This company is like gamblingThis company is like gambling. They always lie about shipping, I worked in USPS, I know that if you print the label it says shipped, but isn't actually shipped, then they claim it's in USPS hands but it didn't update - a lie or they'll say it's a power outage, then when you look it up it's a random event in khazikstan. Imlike 2 states from Florida, it shouldn't be taking 2 weeks. Surprise suprise when my order updates as processed in Miami Florida it only takes 30ish hours to get here. But they'll leave your package in a box for a week leading up to it. I can't imagine what people out of country experience with this horrible shipping. But then when I place a $10 order that they definitely lost money on it gets here no problem. Products are always solid and as is but either you get it within 2 days or they have your box sitting while the workers are clearly in there doin the product 😂Date of experience: July 21, 2024",2
Adam Saville,US,"Dec 29, 2023","No issues until last purchaseNo issues until last purchase. Stole my 375 points and then cancelled purchase. Points not returned. Zero response from customer service all the while sending me automated messages asking if I forgot something ! Deltaextrax  will be where I buy from now on !Date of experience: December 29, 2023",1
anthonytheguy manttv,US,"Jan 30, 2023","This is my favorite place to get vapesThis is my favorite place to get vapes, dabs, and gummies. I have spent well over 1,000 dollars on this site and have well worth the amount of pens smoked, I will not be buying from another site cause I have all I need hereDate of experience: January 09, 2023",5
Coorny,US,"Aug 20, 2023","I have spent days researching the best…I have spent days researching the best companies. I have a full notebook on reviews. Binoid was at the top. I didn't know I need to put in a monthly budget for gummies. This is an expensive hobby. Good product. Got the Premium Delta 9 and I am sad that there are only 20 gummies because that doesn't last very long. Yes, the shipping was long too.Date of experience: August 17, 2023",4
Steven Silber,US,"Aug 24, 2024","Horrible customer serviceHorrible customer service. I ordered a vape cartridge and after opening it realized it doesn't fit in my device. I asked if I could exchange it for one that does and they refuse to take it back because I opened the package even though it's unused. So,I'm stuck with something I can't use and the money is down the drain. I will never order from them again. Date of experience: August 23, 2024",1
Tim Walters,US,"May 6, 2024","Some buzz but tastes HORRIBLEThe order came quick as expected and I did get a buzz from them, but the Super7 gummies tasted like chemical cleaning solvent!! I have had different brands and I have never had a gummy that tasted so badDate of experience: May 05, 2024",2
Shannon T,US,"Jul 5, 2022","The only place I'll order fromThey always have a good selection with new products being added all the time. Shipping is fast and everything I've gotten from binoid has been great quality.Date of experience: July 05, 2022",5
robin durham,US,"Feb 20, 2023","Best in the business in my opinionTheir products are top notch,customer service is top notch with any error on their part, they will fix it immediately. Shipping is fast and discreet. Prices are the best for best qualityDate of experience: February 13, 2023",5
Shannon Egan Herrera,US,"Sep 22, 2023","Up until this month I always gave you…Up until this month I always gave you fives. Did you guys change hands?  I’ve been a loyal customer for two years. I only got half my order and it’s like pulling teeth getting them to respond to me. If I don’t get my order I will never order again it’s a promise.Date of experience: September 08, 2023",3
Devin Hunt,US,"Feb 23, 2024","I’ve been a loyal customer and they treat me horribleI’ve been a loyal customer. But they flagged me for plausible fraud because I told them every time I bought a vape pen that leaked. Which was every single time because I didn’t know you’re just supposed to expect leakage when they are beginning to run lowDate of experience: February 22, 2024",1
Lok Turbo,US,"Updated Dec 20, 2024","TrashTrash, Always running a ""sale"" but thats normal price, takes forever to receive order now. They used to ship next day. They dont post any review that looks negative or below 4 stars. Opened up the package and its half full, no where near the top, straight trash and a waste of time. look elsewhere they are no longer worth it. The first 5 star review I gave was because they sent $20 to review them. So most of the 5 stars are paid.Date of experience: August 29, 2024",1
James James IV,US,"Nov 3, 2022","Can't beat the price for the productsCustomer service is great. The products for the price are great too. The new thc b carts are smooth and flavorful. I'm going to try the chocolate bars next, thank you Binoid for being awesome :)Date of experience: October 31, 2022",5
Kyle,US,"Oct 31, 2023","Binoid CBD is my go to when I need…Binoid CBD is my go to when I need relief. From any of my ailments. Their products help aliviate a wide variety of symptoms. I am no doctor, but I do know I rather binoid than the doctors pain medsDate of experience: October 31, 2022",5
Justin Schwartz,US,"Updated Dec 5, 2022","Dont trust their shipping times/mid productDont trust their shipping times, They advertise 2-4 day shipping, you can select 2-4 day shipping, but it takes at least a week to receive your package.Ive had mixed experiences with some of their thc-o cartridges, 2 out of the 4 ive receives had very little effect and required a lot of hits to even start feeling jtDate of experience: November 01, 2022",1
Caleb,US,"Updated Jan 18, 2023","Trustworthy and reliableJus wow. Their customer service is really helpful. I got a faulty device from them and they replaced it for free. All I had to do was send a video of it not hitting. The devices do hit pretty smooth for the most part. Some of their flavors aren’t that great, though that’s just me. I have the goliath by delta extracts and it works super well. You can also get rewards from them, and that’s super nice. Shipping is decent, no signature required though. Just delivered at your mailbox (if ur mailbox is full they’ll jus leave it at the door.)Date of experience: January 06, 2023",5
April,US,"Sep 18, 2022","Love, love, love!Quick shipping, great customer service, they're always giving out discounts and quality products. Best sleep I've ever had!Date of experience: September 18, 2022",5
Gil Cardenas,US,"Jul 27, 2024","Delivered Quick I received my product unexpectedly.  I placed my order on July 22 @ 10:12pm and received it on July 26 @ 5:58pm. I thought it was fast enough.  Date of experience: July 26, 2024",5
Former Customer,US,"Feb 23, 2023","Binoid is a scam nowPlease be careful ordering from this company, they will put whatever is handy in your order and when you contact them offer a discount for useless items.  They also will lie  to remedy situation.  Just don't order from them  buy elsewhere.Date of experience: February 21, 2023",1
Michael Vance,US,"Jul 12, 2022","I have been dealing with Binoid for a…I have been dealing with Binoid for a while now. I find their products to be the best I've found. The service is excellent. Fast shipping. I will definitely continue to do business with them.Date of experience: July 12, 2022",5
Ismael Rosario,US,"Nov 7, 2024","Bloomz deserves a one-star reviewBloomz deserves a one-star reviewBloomz deserves a one-star review, and frankly, that's being generous after this nightmare of customer service. I’ve sent three or four emails about a simple issue—wrong product sent, and I sent them proof! Yet here I am, almost a week later, with nothing but a single, vague “we’re working on it” response. What exactly is there to “work on”? I expected some kind of real solution, or at the very least a clear update, but all I get is radio silence.This whole situation screams that Bloomz only cares about taking your money and not about making things right when they mess up. They even threw out a $70 coupon that doesn’t work—just an empty gesture, like everything else they’ve done. I get the feeling that when they saw my product was out of stock, they just tossed in whatever they had lying around, hoping I’d accept it. It’s honestly insulting to be treated this way. I’ve tried to stay professional, but their complete lack of accountability and decency makes that almost impossible. I paid for the right product and prompt service, and I shouldn’t have to chase down the company for what’s fair. Bloomz, you might make good flower, but your customer service is the absolute worst—impossible to stay loyal to a company that treats its customers like an afterthought.All I wish is for them to go bankruptcy... so other people don't have to go through this kind of service.IF YOU STILL DECIDE TO BUY FROM THEM, JUST BUY THE BUDGET STRAIN. THEY DELIVER WHATEVER THEY FEEL LIKE, NOT WHAT'S IN STOCK.Date of experience: November 05, 2024",1
Fuck Binoid,US,"Nov 2, 2023","Order from literally anywhere elseOrder from literally anywhere else, give you the runaround on shipping, and constantly lie. They hope you give up and take your money. If you are having issues pressure them in the site chat. They tried this and when I chatted with them and asked for a refund after 7 days of not being delivered to usps it magically showed up 2 hours later. Money-hungry company through and through.Date of experience: October 25, 2023",1
Courtney Hess,US,"Jul 12, 2022","Absolutely the best company for all of…Absolutely the best company for all of your Delta needs! Fast shipping, amazing customer service, and a wonderful affiliate program! I have never been so supportive of a company in my life I truly believe binoid is all for the customers!Date of experience: July 12, 2022",5
Amy Altrock,US,"Nov 5, 2022","I love this place they have a good…I love this place they have a good variety of products and every one ive had had been great. They are always having deals and fast shipping id recommend to anyone.Date of experience: August 03, 2022",5
Tara Tietjen,US,"Sep 13, 2024","The gummies are deliciousThe gummies are delicious! Delivery is inconspicuous. Definitely priced less than other sites. A must for customers who want quality. Date of experience: September 13, 2024",5
Scott Rogers,US,"Jul 4, 2023","While the product was good Customer…While the product was good Customer Service is horrible and I will not do business with them anymore.  They charge horrible rates for shipping then ship at slowest rate possible.  For over a year I have had a subscription for their THC-P Tincture.  I decided to try their THC-P Wax and I ordered 6, I also specified that I wanted mainly Indica Strain because the Sativa and Hybrid kept me awake.  So what do they do they send me THCA not THC-P so when I called it took over a week to ship it again and when it arrived it was all hybrid after i specifically specified Indica.  So this is how they treat their customers.  Again highly recommend using another company this one does not care about their customersDate of experience: June 01, 2023",1
Red Dog,US,"Jul 2, 2022","Their thc o blue zhittles is so smooth…Their thc o blue zhittles is so smooth but very strong happy hungry type.No coughing no burning.Some of us have been waiting for years to be able to ingest thc with out coughing our heads off and binoid got it right! .Thank you Binoid.Date of experience: July 02, 2022",5
Alan,US,"Aug 20, 2023","BINOID IS THE BEST …I truly enjoy the Binoid products they are the best!I use the delta 8 gummies every day for muscle pains.they give quick relief and are very relaxing. Never a problem with Binoid.Date of experience: August 20, 2023",5
Zonka,US,"Sep 18, 2022","Excellent product,fast shipping.I take…Excellent product,fast shipping.I take this a few hours before bedtime very relaxing & helps with a good nights sleepDate of experience: August 17, 2022",5
