Username,location,date,content,Rating
Katie Howard,US,4 days agoVerified,"Company representative was very polite…Company representative was very polite and helpful on the phone.  And the medicine came in less than a week!Date of experience: December 30, 2024",5
Cymrucochan,US,"Updated Jan 3, 2025Verified","Grateful customerI was advised to take loperamide for treatment of IBS-D. After searching for a reliable source I found Wellspring Meds serves this purpose, with a reasonably priced product and quality service. It was easy to order online and it arrived in a very timely manner. Date of experience: December 22, 2024",5
Michael  Cox,US,5 days agoVerified,"Easy reorder using app and fast…Easy reorder using app and fast shipping and delivery every time.   Consistency is a big plus Date of experience: December 30, 2024",5
Marian  Hudson,US,5 days agoVerified,"The price for my medication is lessThe price for my medication is less expensive through Wellspring Meds and my subscription is always on time. Great quality and great customer service. Date of experience: December 30, 2024",5
Marilyn H,US,5 days agoVerified,"Love being on auto ordering every 5-6…Love being on auto ordering every 5-6 months but don’t get your sale price when on automatic delivery. Date of experience: December 30, 2024",4
Gail Richardson,US,5 days agoVerified,"Always a fast and easy process!Always a fast and easy process!! Appreciate knowing my product will arrive to my home very quickly.Date of experience: December 30, 2024",5
kevin,US,5 days agoVerified,"Great pricesGreat prices, great delivery, very nice  setup for online tracking so i know where my meds are. Very good place to shop overall.Date of experience: December 30, 2024",5
Bobbie Rose,US,"Jan 6, 2025Verified","I have been using this company  to get…I have been using this company  to get my husband's medicine for quite a while now. Always ships fast and arrives fast. And prices have not gone crazy, like most other pharmacy prices.Date of experience: December 27, 2024",5
KRISTIN B,US,4 days agoVerified,"Super convenient …Wellsprings meds is great it's very convenient love that I don't have to buy it in a blister pack thanks again Date of experience: December 30, 2024",5
Lori Battistelli,US,A day agoVerified,"I got the medication I needed for a…I got the medication I needed for a good price and received it very timelyDate of experience: January 02, 2025",5
PAMELA SIMON,US,"Jan 5, 2025Verified","Buying directly from you is the least…Buying directly from you is the least expensive way to go.  This was the 2nd time I purchased the lidocaine cream. And I took 1 of the generic Unisom last night- it worked great!Date of experience: December 26, 2024",5
VICTORIA KESSING,US,3 days agoVerified,"Very Good Products My order is ready and shipped to me…My order is ready and shipped to me exactly when I need it. Your company is well organized. Thanks!Date of experience: December 30, 2024",5
Chad,US,15 hours agoVerified,"Prompt order filling and Super fast…Prompt order filling and Super fast shipping!Date of experience: January 03, 2025",5
Frederick,US,"Jan 2, 2025Verified","Great site experience. Your site made it extremely easy to reorder the medication that I needed. The package that you sent arrived within 7 days. I am very happy with your service and the efficacy of your medication.Date of experience: December 23, 2024",5
Patsy,US,4 days agoVerified,"They always get my orders They always get my order correct  and I  get it in  a timely manner and I love their  products.Date of experience: December 30, 2024",5
Loreta,US,"Jan 2, 2025Verified","Great serviceI appreciate the notification texts which were spot on during the busiest time of the year. Well packaged, quick service, and great product.  Highly recommend. Date of experience: December 23, 2024",5
Peter,US,"Jan 2, 2025Verified","GREAT SERVICE GREAT PRODUCTThe product is one we use on a regular basis. We placed our order Christmas week and delivery was  quick as usual. This company has been a pleasure to do business with.Date of experience: December 23, 2024",5
Jeri Terk,US,"Jan 5, 2025Verified","Very good as usualVery good as usual.  My order was correct and I got it very fast! I'm really happy with Wellspring Meds. And would recommend it to anyone needing over the counter meds.Date of experience: December 26, 2024",5
Barbara McArthur,US,"Jan 3, 2025Verified","This is the 4-5th time I have ordered…This is the 4-5th time I have ordered from Wellspring and I have a great experience every time!  The price is right and delivery is just as promised!  I'm a loyal customer!Date of experience: December 24, 2024",5
Jenni,US,34 minutes agoVerified,"Fast, accurate serviceUser friendly website, and fast, accurate service. Date of experience: January 03, 2025",5
Frederick Peters,US,4 days agoVerified,"Fastest, Easiest, Most Accurate ReordersAlways has my last order showing that I log in. With one tap I can reorder. And it's always here in a few days.Date of experience: December 30, 2024",5
OVNI,US,5 days agoVerified,"Accurate fulfillmentAccurate fulfillment, on time, I don't have to think about it.Date of experience: December 30, 2024",5
Paul Zepf,US,4 days agoVerified,"It would help if you could retain my…It would help if you could retain my contact information, etc.Date of experience: December 30, 2024",4
Edith Knight,US,"Jan 5, 2025Verified","It’s like a helping hand! Having a subscription with them. They remind you and have good prices to boot! Been a good relationship!Date of experience: December 26, 2024",5
Jordan Reed,US,"Jan 2, 2025Verified","Always happy with my purchaseAlways happy with my purchase.  Low prices, nice selection, free shipping.  It doesn’t get better than that!Date of experience: December 23, 2024",5
Kate,US,"Dec 17, 2024Verified","Fantastic site if they have what you're looking for..Limited selection but has what I was looking for. Have ordered from them multiple times now without any issues or sketchy practices. They confirm orders, ship items quickly (with tracking), package items well, and the items have always arrived new/sealed/untampered. No complaints!Date of experience: November 04, 2024",5
Florida Susanna,US,"Jan 5, 2025Verified","Always quick shippingAlways quick shipping, easy to find what I want. A very much trusted business, I have bought from before.Date of experience: December 26, 2024",5
Suzette Vasquez,US,2 days agoVerified,"Great priceGreat price, fast shipping, great transaction Date of experience: January 02, 2025",5
Donna J.,US,7 days agoVerified,"I ordered for someone elseI ordered for someone else. Ordering was easy; The shipment arrived in a timely manner. Thank youDate of experience: December 26, 2024",5
James Cox,US,14 hours agoVerified,"Good ProductsGood Products,  Good Prices and Fast Free Delivery !Date of experience: January 03, 2025",5
Linda Hernke,US,A day agoVerified,"Always get my items as promised.Date of experience: January 02, 2025",5
Ann Ryan,US,"Jan 2, 2025Verified","ExcellentYour response was quick. I received product in very timely manner- great quality, excellent price!Date of experience: December 23, 2024",5
Leona Sztolyar,US,3 days agoVerified,"When I order thingsWhen I order things, this is the best place for the service i get.  It is awsome!!!Date of experience: December 30, 2024",5
Karla  Hazel ,US,"Jan 2, 2025Verified","Because the product I purchased is…Because the product I purchased is getting harder and harder to find in otc in a bottle, it's always in the blister pack.Date of experience: December 23, 2024",5
Gayle Rodabaugh,US,"Dec 23, 2024Verified","It's the only company I could find that…It's the only company I could find that has larger quantities at a good price for generic Azo.  (I use it for Interstitial Cystitis pain).  It was easy to order onliine and arrived quickly.Date of experience: December 02, 2024",5
Customer,US,2 days agoVerified,"Great value with quick free deliveryGreat value with quick free delivery Date of experience: January 02, 2025",5
amy,US,5 days agoVerified,"Easy to orderEasy to order, was well packaged, and came as promised.Date of experience: December 30, 2024",5
D Lofty,US,2 days agoVerified,"Great priductsEverything, price, easy to order, quantity in bottle.  Thank you!Date of experience: January 02, 2025",5
David Brown,US,"Jan 3, 2025Verified","Good selection and good pricesGood selection and good prices, very fast shipping! Long time customer, Thank you, again!Date of experience: December 24, 2024",5
Key West Ruth,US,15 hours agoVerified,"Great prices and reliable service.Date of experience: January 03, 2025",5
Julie G.,US,"Dec 13, 2024Verified","Meds work as they should for a crazy good price!     I love ordering my generic Imodium from Wellspring Meds. Their prices are consistent, as is the fact that they always have at least one bottle size. This is very important to me since the Metformin I have to take affects me  in a very negative way. It's critical that I keep a decent stock of my anti-diarrheal meds.      The company ships quickly, and with free shipping (I'm pretty sure. lol). I recieved my meds within 1½ weeks from order date; if not sooner. The generics work just as good as name brand. The other nice thing about Wellspring, is that their generics are way way way cheaper than the generics in stores.     The only downside...too many stinkin' ad emails! Still worth patronizing this website. My card numbers are safe and they've got a huge variety of meds & supplements. Well done guys!Date of experience: December 03, 2024",5
SHIRLEY WURDELL,US,"Jan 4, 2025Verified","reliable but lots of extra big size…reliable but lots of extra big size containers for the small amount of medsDate of experience: December 23, 2024",4
Nancy OShaughnessy,US,5 days agoVerified,"Wellspring Meds always has what I needWellspring Meds always has what I need. The items are sent promptly. The website is easy to use.Date of experience: December 30, 2024",5
Pat Plummer,US,"Dec 13, 2024Verified","Relief in loose pills in a bottle!The fact that you have the anti-diarreh medicine loose in a bottle is a life saver for one with arthritic hands!!  I have passed on your info to numerous friends!! When the inconvenience of the problem becomes less than the inconvenience of the solution, one has a winner!Date of experience: December 03, 2024",5
Sandra Hazeltine,CA,"Dec 13, 2024Verified","I can’t really rate your service since…I can’t really rate your service since my order never reached me.  I suppose this review is more for DHL who dropped my shipment somewhere in our lobby or mailroom even though I was home and available to receive a shipment.  Someone else in my building or maybe a visitor to our building has my order so DHL failed completely.Date of experience: December 03, 2024",1
Linda  Turner,US,2 days agoVerified,"Fast deliveryFast delivery, great product Date of experience: January 02, 2025",5
Carolyn Kiefer,US,"Jan 5, 2025Verified","Great selection of products!Great selection of products with good pricing and fast shipping.Date of experience: December 26, 2024",5
Dixie Slack,US,"Dec 14, 2024Verified","Great product and companyIt did not arrrive when was supposed to because of Black Friday.  I do not blame the company for that, but blame USPS.  Love their anti diarrheal which I have purchased several times. Have recommended the product and company.  Have always found the company to be very responsive   Date of experience: December 04, 2024",5
Clara Martin,US,"Dec 13, 2024Verified","I was so happy that the fact that I had…I was so happy that the fact that I had more than one contract on the dame medication and they took care of that promptly for me ~~ so appreciated that courtesy ! Every thing I order is always on time and everyone I contact is helpful and kind !Date of experience: December 02, 2024",5
Linda Trimbath,US,"Dec 15, 2024Verified","I am always pleased with the service I…I am always pleased with the service I receive from wellsprings employees. They are helpful and always accurate with my orders. I have to change the shipping address often and they never make a mistake with the change. My product arrives quickly.Date of experience: December 05, 2024",5
Jennie,US,"Jan 2, 2025Verified","Ive bought items several times and its…Ive bought items several times and its always great! Great quality and speedy serviceDate of experience: December 23, 2024",5
Dave Gunning,US,"Jan 2, 2025Verified","DependableYour service has always been fast and on time when I ran out of the Imodium!Date of experience: December 23, 2024",5
Carolyn Wolf,US,"Jan 2, 2025Verified","Everything is always correctEverything is always correct, easy to order and delivered in a timely fashion. ThanksDate of experience: December 23, 2024",5
Matthew Walters,US,4 days agoVerified,"We can still get a 200 count bottleWe can still get a 200 count bottle. The pandemic messed that up in stores.Date of experience: December 30, 2024",5
Richard Kaufman,US,"Jan 2, 2025Verified","The person on  the phone taking my…The person on  the phone taking my order was professional, polite, pleasant and easy to work with Date of experience: December 23, 2024",5
Karyn,US,5 days agoVerified,"DeliveryDelivery, products and prices are amazing!Date of experience: December 30, 2024",5
Jay Hanlin,US,4 days agoVerified,"Product always delivered on time.Date of experience: December 30, 2024",5
C Shirey,US,4 days agoVerified,"Excellent ServiceEasy to order, great email communication, and fast shippingDate of experience: December 30, 2024",5
ELENA RIOS,US,"Dec 14, 2024Verified","Shipping The time for shipping this last time took 7 days to get to me.  When I am down to my last 20 pills, I order hoping it will be here just in time as I take those last few, but it never is.  I have IBS and I live on a super tight budget, so it can get difficult between deliveries.  Because of my tight budget it's sometimes hard to find where I can spare an extra $25 for one bottle at any given time.Date of experience: December 04, 2024",3
Brenna,US,"Dec 16, 2024Verified","Love this companyLove this company,  easy website , quick delivery,  and good products. Only place to get bulk imodium and Sudafed! FABULOUS 👌 Date of experience: December 04, 2024",5
CT,US,"Dec 13, 2024Verified","Wellspring Meds is Consistently Super!Prices are great, customer service is great, shipping is great & products are great. I am a return customer quite a few times & they are consistent. Thank you Wellspring Meds!Date of experience: December 03, 2024",5
Brad Baker,US,5 days agoVerified,"you ship uspsyou ship usps, it has not arrived,  I'm about to leave town and not here yet Date of experience: December 30, 2024",1
Mark Edmonds,US,"Dec 15, 2024Verified","I have purchased from this business…I have purchased from this business before. I have also found the purchases to be shipped quickly and safely. I will continue to purchase from here. Thanks, from a satisfied customer.Date of experience: December 05, 2024",5
Virginia Hammock,US,"Dec 12, 2024Verified","Being on timeBeing timely is the most important and hardest to keep.Wellsprings is 99% on time and I realize how hard it is for a company to achieve and keep up those high standards; but your company does just that.ThanksKeep up the good work!Virginia HammockDate of experience: December 02, 2024",5
Bosco,US,5 days agoVerified,"medication i’m looking for without…medication i’m looking for without proprietary blends. fair pricing, prompt delivery.Date of experience: December 30, 2024",5
Peggy Womack,US,14 hours agoVerified,"Got my order fast and they work fine.Got my order fast and they work fine.Thank youDate of experience: January 03, 2025",5
Anne Stickney,US,"Dec 14, 2024Verified","daily medsHaving to remain on meds to tame my autoimmune issue, I have to take allergy meds daily. Wellsprings has made this affordable.Date of experience: December 04, 2024",5
MP,US,2 days agoVerified,"Good deal Fast shipping and the best price I could find.Date of experience: January 02, 2025",5
Dawn Price,US,"Jan 2, 2025Verified","Excellent products..Excellent products..Fast shipping... will deal with again!!Date of experience: December 23, 2024",5
Sandra Newell,US,5 days agoVerified,"Products are great and very easy…Products are great and very easy ordering. Thank you.Date of experience: December 30, 2024",5
Jim,US,"Jan 2, 2025Verified","Fast, Dependable ServiceFast shipping and on-time delivery.  A little pricey or 5 stars all the way.Date of experience: December 23, 2024",4
Jan,US,5 days agoVerified,"Easy to order and arrived on time.Easy to order and arrived on time. Date of experience: December 30, 2024",5
Randal Youngquist,US,A day agoVerified,"Fast shippinFast shipping.  Good prices.Date of experience: January 02, 2025",5
Thomas Darling,US,"Dec 14, 2024Verified","Prompt service and fair pricePrompt service and fair price. Product packaged well and was delivered on schedule. Will continue to order from them as needed.Date of experience: December 04, 2024",5
Zombee Ghoul,US,"Dec 15, 2024Verified","This is my go to place for medicineThis is my go to place for medicine.  Easy to use their website and easy to order. Website keeps you updated on your order so you don't have to worry.  This is my favorite place to order from.Date of experience: December 05, 2024",5
Barbara M.,US,"Jan 2, 2025Verified","Your shipping is always amazingly fastYour shipping is always amazingly fast, and you have good prices!  Thanks!Date of experience: December 23, 2024",5
Jim Olsen,US,"Jan 5, 2025Verified","Order arrived on time as scheduled.Date of experience: December 23, 2024",5
Ky Anderson,US,"Jan 3, 2025Verified","I have done business with this company…I have done business with this company for years and they are great people.Date of experience: December 23, 2024",5
Melody Nelson,US,5 days agoVerified,"Easy order and fast deliveryDate of experience: December 30, 2024",5
Judith B,US,"Jan 2, 2025Verified","Turnaround time to receive my order was…Turnaround time to receive my order was fantastic especially since it was during Christmas.Date of experience: December 23, 2024",5
Pamela Leach,US,3 days agoVerified,"GreatGreat. It was delivered with three days. Hats off to you. Date of experience: December 31, 2024",5
Julie L.,US,A day agoVerified,"Great serviceGreat service. Quick delivery Date of experience: December 30, 2024",5
Teresa Fields,US,"Jan 3, 2025Verified","Have always had a positive experience…Have always had a positive experience dealing with Well Spring Meds!!Date of experience: December 24, 2024",5
Barbara ,US,"Dec 12, 2024Verified","Great price point and better than ImodiumThe product was delivered on time. I love the price point of the product. The anti-diarrhea pills are much better than Imodium which make me sick to my stomach.Date of experience: December 02, 2024",5
Stella Jones,US,"Jan 2, 2025Verified","Your prices and quality are greatYour prices and quality are great.  Shipping is always on time Date of experience: December 23, 2024",5
Susan,US,"Jan 2, 2025Verified","Easy orderingEasy ordering, products and prices.  Fast delivery.Date of experience: December 23, 2024",5
bill blatt,US,"Jan 6, 2025Verified","Delivery to wrong house & never…Delivery to wrong house & never received pills. Date of experience: December 27, 2024",1
Anynonnous,US,3 days agoVerified,"Great service Helpful prompt service Date of experience: December 31, 2024",5
Angela Boyd,US,A day agoVerified,"always greatalways a good and fair trade.Date of experience: January 02, 2025",5
James Bennett,US,"Jan 3, 2025Verified","Price and product are greatPrice and product are great. I always use the ammonium for IBD.Date of experience: December 24, 2024",5
John Newby,US,"Jan 5, 2025Verified","Good priceGood price, quick deliveryDate of experience: December 26, 2024",5
Micky Flynn,US,2 days agoVerified,"Quick and efficent service.Date of experience: December 30, 2024",5
Suzan,US,"Jan 5, 2025Verified","Works wellWorks well, got it fast and at a good price. I highly recommend.Date of experience: December 23, 2024",5
Craig Robinson,US,"Jan 4, 2025Verified","Received what I ordered in a timely…Received what I ordered in a timely manner Date of experience: December 23, 2024",5
Janice Hallahan,US,"Dec 24, 2024Verified","Great product!  What's not to like?Great product, competitively priced which was delivered quickly.  Date of experience: November 28, 2024",5
John Peshek,US,"Dec 13, 2024Verified","I have been ordering product from this…I have been ordering product from this company for years, however my last order was screwed up- Date of experience: December 13, 2024",3
Kathleen Snyder,US,"Dec 12, 2024Verified","Having the medicine I need in bottlesHaving the medicine I need in bottles, instead of blister packs, is so much better and no one else has this.Date of experience: December 02, 2024",4
Don ,US,4 days agoVerified,"Good productGood product, good price, free shipping.Date of experience: December 30, 2024",5
Janice,US,4 days agoVerified,"Service and quality!Service and quality! Date of experience: December 30, 2024",5
Roxann Barr,US,5 days agoVerified,"The product shipped out soon as possibleThe product shipped out soon as possible Date of experience: December 30, 2024",5
LAURA BROWN,US,3 days agoVerified,"Great Prices and Fast ShippingGreat Prices and Fast Shipping! Win Win! Date of experience: December 31, 2024",5
Carolyn,US,"Jan 3, 2025Verified","Great FAST deliveryGreat FAST delivery — my go to for this!Date of experience: December 24, 2024",5
Timothy Oreilly,US,"Dec 13, 2024Verified","It shouldn’t take over 9 days to get pills. Last update on my package was three days ago. Said moving through network. Was shipped 9 days ago. Texted with CS at Wellspring they said wait. Tired of waiting. Date of experience: December 03, 2024",1
Ann Moore,US,"Dec 13, 2024Verified","Wellspring meds are always delivered…Wellspring meds are always delivered fast.They have the only Antidiarrheal that comes in a bottle.I can't stand the blister packsDate of experience: December 03, 2024",4
Meagan Troy,US,5 days agoVerified,"product reviewproduct is great and shipping time is quickDate of experience: December 30, 2024",5
Sunny San Diego,US,"Dec 14, 2024Verified","Great ValueProduct is always available, easy to order, good price, and fast shipping.Date of experience: December 04, 2024",5
customer,US,4 days agoVerified,"GreatGreat, prompt service and great prices. Date of experience: December 30, 2024",5
Lydia Woods,US,5 days agoVerified,"always greatDate of experience: December 26, 2024",5
Nancy Cassick,US,"Jan 2, 2025Verified","Love themgreat prices and fast delivery!!!!Date of experience: December 23, 2024",5
Nina,US,"Jan 2, 2025Verified","Good price and fast free delivery.Date of experience: December 23, 2024",5
Diane,US,5 days agoVerified,"great product and fast shippingDate of experience: December 30, 2024",5
WG,US,"Jan 6, 2025Verified","Easy orderingEasy ordering, good prices and good communication from Wellspring.Date of experience: December 27, 2024",5
Aaron Zeller,US,5 days agoVerified,"Fast service and a good product.Fast service and a good product. Date of experience: December 30, 2024",5
Peter Lashock,US,5 days agoVerified,"Great and fast service!!Great and fast service!! Date of experience: December 30, 2024",5
Ann Wright,US,35 minutes agoVerified,"Fast deliveryFast delivery. Always accurate and affordable. Date of experience: January 03, 2025",5
Norma Kelley,US,15 hours agoVerified,"Great price and great products thanksDate of experience: January 03, 2025",5
Charles,US,15 hours agoVerified,"Got It Fast!Reasonable, competitive price and super-fast delivery.Date of experience: January 03, 2025",5
James Styczynski,US,"Dec 15, 2024Verified","Fast delivery.Fast delivery of gains products at very reasonable prices.Date of experience: December 05, 2024",5
Daniel Blomberg III,US,5 days agoVerified,"Great pricingGreat pricing, fast deliveryDate of experience: December 30, 2024",5
Ginnie Lou,US,"Jan 2, 2025Verified","free shipping and fast shippingDate of experience: December 23, 2024",5
Chris,US,"Dec 13, 2024Verified","My item can quickly and was impressed…My item can quickly and was impressed with the efficiency of the company.Date of experience: December 02, 2024",5
Eleanor Justice-Murphy,US,"Dec 12, 2024Verified","The orders always arrive quickly and…The orders always arrive quickly and they always have the items I ordered.Date of experience: December 02, 2024",5
Virginie  Ledwidge-Webster,US,"Dec 19, 2024Verified","Very easy ordering process  and quick…Very easy ordering process  and quick delivery of productsDate of experience: December 02, 2024",5
Richard Strahlem,US,"Jan 5, 2025Verified","Orderedhi and received within 4 daysOrdered and received within 4 days. Very positive experience. Date of experience: December 26, 2024",5
James Barrett,US,"Jan 5, 2025Verified","You got it to me in the 2 to 3 days…You got it to me in the 2 to 3 days like you said you wouldDate of experience: December 26, 2024",5
Marilyn  Massey,US,"Jan 3, 2025Verified","Quick serviceDate of experience: December 23, 2024",5
Geraldine Fraterrigo,US,"Jan 3, 2025Verified","Shipped quicklyShipped quickly.  Exactly what I ordered. Have used it in the past.Date of experience: December 24, 2024",5
Patricia,US,"Jan 5, 2025Verified","Always great service!!Date of experience: December 26, 2024",5
Leah Holden,US,7 days agoVerified,"Product comes quickly and prices are…Product comes quickly and prices are great. Thank youDate of experience: December 27, 2024",5
Sandy Golden,US,"Jan 2, 2025Verified","Fast serviceFast service Date of experience: December 23, 2024",5
Kathi  R,US,"Jan 2, 2025Verified","Always the best prices and ships very…Always the best prices and ships very fast. Date of experience: December 23, 2024",5
CHARLES BIBLE,US,"Jan 2, 2025Verified","Shipment speed.Date of experience: December 23, 2024",5
Anonymous - verified purchase,US,"Jan 2, 2025Verified","The product works great & free quick…The product works great & free quick shipping. Date of experience: December 23, 2024",5
Linda Lewis,US,"Dec 13, 2024Verified","Great purchase They had exactly what I needed and at a good price.   They always have fast shipping. Date of experience: December 03, 2024",5
Sharon Chase,US,"Jan 5, 2025Verified","Got order in a timelyGot order in a timely Date of experience: December 26, 2024",5
Rachel,US,"Dec 14, 2024Verified","Great price, Great ProductsGreat price. Fast shipping. Products are as good as the name brands at a much better price. Keep up the good work!Date of experience: December 04, 2024",5
Thomas,US,"Jan 5, 2025Verified","Great service and great prices!Date of experience: December 26, 2024",5
Wendy,US,"Jan 2, 2025Verified","Quick deliveryQuick delivery. no shipping,Date of experience: December 23, 2024",5
PATRICIA CLAIRE KOEHLER,US,2 days agoVerified,"Great serviceAlways quick deliveryDate of experience: January 02, 2025",5
Michael Grossman,US,"Jan 2, 2025Verified","Always good service.Date of experience: December 23, 2024",5
Vladimir Cosic,US,"Dec 14, 2024Verified","service was excelent cannot be beterDate of experience: December 04, 2024",5
Michael Gamble,US,"Jan 3, 2025Verified","Thank YouWell done. On time as promisedDate of experience: December 24, 2024",5
Donita Dierenfield,US,"Jan 2, 2025Verified","Fast shippingFast shipping, great priceDate of experience: December 23, 2024",5
Maureen  Woods,US,21 hours agoVerified,"Fast deliveryFast delivery Date of experience: January 02, 2025",5
Dawn Dixon,US,"Jan 2, 2025Verified","Quality product & timely delivery!Date of experience: December 23, 2024",5
mark sehl,US,"Jan 5, 2025Verified","The order isn’t here yetThe order isn’t here yet. 1/5/2025Date of experience: December 26, 2024",1
Bert,US,"Dec 15, 2024Verified","The pricing was goodThe pricing was good. The shipping was fast. No issues at all.Date of experience: December 05, 2024",5
Carol Ford,US,"Dec 14, 2024Verified","Easy to order and me fast to ship itEasy to order and me fast to ship it! I’ll be sticking with you guys for a long timeDate of experience: December 04, 2024",5
C Herbst,US,"Dec 12, 2024Verified","Good products at reasonable prices.Date of experience: December 02, 2024",5
Elizabeth Hedrick,US,"Jan 2, 2025Verified","Prompt shipping and deliveryPrompt shipping and delivery Date of experience: December 23, 2024",5
James Gilchriese,US,2 hours agoVerified,"Fast shippingGreat priceDate of experience: January 02, 2025",5
HJohn Fichtner lll,US,"Jan 2, 2025Verified","I get my order very fastI get my order very fast Date of experience: December 23, 2024",5
JOHN CHUCHMAN,US,"Jan 3, 2025Verified","Good pricingGood pricing, Good delivery.Date of experience: December 24, 2024",5
Sue,US,"Dec 15, 2024Verified","First-rate!Quick delivery and good price.Date of experience: December 02, 2024",5
Lorelei Conrad,US,"Dec 14, 2024Verified","Fast delivery great prices!Fast delivery great prices! Date of experience: December 04, 2024",5
Robert Beatty,US,"Dec 12, 2024Verified","Quick and accurateQuick and accurate. Never an issue. ✌🏾🐻Date of experience: December 02, 2024",5
Rosa  Drinnon,US,"Dec 14, 2024Verified","Always excellent serviceAlways excellent service, products, and prices!!! Date of experience: December 04, 2024",5
Joanne  Persandi,US,"Dec 16, 2024Verified","I love Wellspring MedsWellspring Meds always offers excellent service at a reasonable price.Date of experience: December 04, 2024",5
Dianne Haggerty,US,"Dec 15, 2024Verified","I did not receive this package.Date of experience: December 02, 2024",1
Shauna,US,"Dec 13, 2024Verified","I still have not received my order yet!Date of experience: December 03, 2024",1
Rick Stone,US,5 days agoVerified,"Fast delivery.Fast delivery.Date of experience: December 30, 2024",5
Kelly Adams,PT,6 days agoVerified,"Quick and on time!Date of experience: December 26, 2024",5
