Username,location,date,content,Rating
Jessie Jordan,US,"Sep 10, 2024","Cheaply made, not durable. Listen, they have great response and shipping time, their website is build for quick sales… it’s all well run company but their product is trash. I ordered my retainer less than a year ago and it’s already cracked twice. I thought it was off that they have a subscription for retainers on their website but now I know why. They only last a few months. They said it’s made w the same product as the orthodontic retainer but that is simply not true, or maybe it’s the same product but certainly not the same quality. I had my ortho retainer for almost ten years, no problem. Date of experience: September 10, 2024",1
Amber Allaman,US,"Jun 29, 2024","They could work on turnaround and communication but retainers are quality! Taking impressions and everything was super simple… they give clear instructions. It did take a little while for me to receive the retainers… I had to keep reaching out for updates and the final time after reaching out I was a little frustrated. But once I received them o was very pleased with the quality. I’ve had to replace my retainers many times over the years and these fit perfectly and are overall good quality. Date of experience: March 28, 2024",4
John Morales,US,"May 31, 2024","Great fit and feel! I ordered an impression kit which was relatively easy to use with the instruction provided, I would’ve preferred a scan like I had with a previous company that went out of business. The process did take longer than expected but I was able to speak to someone on the phone who gave me a pretty accurate timeframe. I was patient and received a great set of retainers that fit and feel great. Only thing I would’ve liked was a bit more communication from them. I’ll definitely order another set ahead of time and would recommend them to othersDate of experience: May 25, 2024",4
Michael Perez,US,"Jul 2, 2024","Poor QualityI bought the upper and lower retainer kit which shipped relatively quickly. After sending in my impressions I waited 3 months to receive my retainers. Once received I began wearing them all day. They did not keep my teeth aligned. My teeth noticeably shifted and I had to wear my old retainers. I threw my RD retainers away.Date of experience: July 01, 2024",1
Crocs,US,"Jul 9, 2024","Worth the wait.So I randomly decided to buy these retainers after my dog destroyed my original one. Didn’t want to spend the $200-$300 at my ortho. Was skeptical at first but honestly they are pretty legit. Quality seems high it’s been about a month since I received them and no issues. Order all the impression putty you can if you have a bad gag reflex. It took me many tries. Takes a while to receive the final product after you send your molds in but it was worth saving a couple hundred. Date of experience: June 01, 2024",5
TPARS,US,"Jan 26, 2024","Great Customer ServiceWe received our impression kit in November, and the impressions my daughter made were shallow, and had some distortion.  After receiving the retainers and trying them, they did not fit correctly.  I simply emailed Tanner and asked if I could send in molds from our Ortho office.  He instructed me how to do so.  Just received the molds and new retainers, and WOW!  are they ever good.  Thank you Drs. Haltom and Tanner for your dedication to your customers!Date of experience: January 12, 2024",5
Matthew King,US,"Mar 31, 2024","I ordered the Smile Direct Club package…I ordered the Smile Direct Club package that was supposed to include retainers direct to obtain my retainers digital mold from SDC, so I could save time and avoid redoing the molds. 😒 Instead, I received the molds. I tried calling and emailing twice, but no response. 😤 So, I sent in the molds, hoping to salvage the situation. Finally, I got an automated email saying my retainers are checked in and to wait 15 business days. 🤞 #RetainerWoesDate of experience: March 01, 2024",1
Ben Bodenmiller,US,"May 19, 2024","Slow & misleadingShipped kit quickly however they were very slow getting retainer back. The review scores on their site and Facebook are a lie & not based on live data but rather are just a picture of a 5 star.The kit needs better instructions - the putty hardens very fast and they only give you one tray. They should give multiple trays & more putty so you can take multiple impressions & select the best. Additionally they adverse a case being included but that is not true. Upon asking they said they no longer provide that - yet it's still part of the advertised kit.If you need more putty it costs a bunch whereas there competition (sportingsmiles) mails it to you complimentary, knowing you aren't wanting to use more putty but messed up and need to.Overall do not recommend, use the competition like ssportingsmiles or clearretain.Date of experience: March 15, 2024",3
Scott Wu,US,"Jul 16, 2024","The real dealI was originally worried about my order as it did take longer than usual, but I did some research and learned that they are a small business. They were overwhelmed by all the attention they got and therefore slowed down all the orders. But once I received my retainers, they were the real deal. Premium quality as well. This was worth the wait and I’m happy with the outcome.Date of experience: June 19, 2024",5
Hilda Rivera,US,"Dec 27, 2023","Tanner is grade A customer service!I haven’t even ordered my retainers yet but I needed to leave a review. Tanner is so ridiculously awesome! Not only did he answer every single question with professionalism and knowledge but he made sure I understood the whole process and exactly what to expect. Let’s clone Tanner and put him behind every customer service phone call!Date of experience: December 27, 2023",5
Rocio Torres,US,"Jul 12, 2024","Only giving 4 stars because it took 2…Only giving 4 stars because it took 2 months for me to get my retainers. Overall, they fit perfectly, brought back my teeth together since it slightly shifted from waiting. 10/10. Would recommend!! Date of experience: July 11, 2024",4
Diane Telliho,US,"Jun 18, 2024","Excellent Quality and Perfect FitI've had several retainers made by my dentist and every time I got new ones, I would have to go back to have them filed for comfort.  The Retainers Direct retainers were perfect as soon as I received them and were made of better quality materials.  It took a LONG time to get them (about 2 months from the time I shipped my trays back) but it was well worth the wait !!!!Date of experience: June 17, 2024",5
Kelly Poirier,US,"Feb 23, 2024","Great experience, perfect fit.My daughters retainers were worn out and need to be replaced. Called her orthodontist and was shocked at how much they wanted. I did a little research online and contacted Retainers Direct and to my surprise got a live person - Tanner - who was fantastic. Shipped them her dental impression from the orthodontist, made payment online, received her new retainers the next week. And saved a load of money!Date of experience: February 05, 2024",5
Brittany,US,"May 26, 2024","I have been waiting over 3 months for…I have been waiting over 3 months for my retainers after they “lost” them twice and when I ask for a refund they stop responding to me. They will have an excuse saying they have too many orders and they are taking over another company’s orders and bla bla bla. Shut up! Send me my refund so I can go order from a business that’s professional. Date of experience: May 25, 2024",1
Jen M,US,"Jan 1, 2024","Great product-impressions easy to takeGreat product-impressions easy to take. Way cheaper than getting them from our dentist. But, took forever!  When I did inquire they responded right away and said they were overwhelmed by increase in orders. So, hopefully they have caught up and speed of processing will increase.Date of experience: November 20, 2023",4
customer,US,"Jun 15, 2024","Results within 4 weeks I had some recent dental work and it was shifting my teeth so I thought I would give retainers direct a try to stop any shifting of my teeth. I have noticed it has stopped all shifting and even realigned my teeth so I’m very happy with the results and quality of the retainer. I saw results in about 4 weeks and was able to correct and prevent any future dental issues. Date of experience: May 12, 2024",5
RD,US,"Jul 19, 2024","Waste of Money and Time. Late, poor fit and non-existent customer serviceThe retainer arrived much later than promised, and customer service was unable to provide any estimated shipping date, just kept apologizing. I had ordered this retainer to get by a few business trips and till I could schedule a dentist appointment and get a new dentist retainer. Dentist retainer arrived couple of weeks earlier than Retainers Direct. When retainer finally arrived the fit was so poor I had to día at it, so it didn’t work even as a back up. Whole experience with Retainers Direct was a waste of money and time. Won’t be using them again. Date of experience: April 05, 2024",1
Cara France,GB,"Oct 16, 2023","No communications at all.First retainer I received had badly attached pontics, so I complained by email, (they never responded) but I was send out another set, which badly cut my mouth and you could see lines all over them from 3D printer. I’ve basically been wearing these for 4months now and they’ve broken, and are completely snapped at the back. I’ve emailed to see if anything can be done but received no response again. 6months between replacement retainers is way too long for me, but there are no other options if I wish to get subscription price. Please just respond to my emailsDate of experience: October 16, 2023",1
Ruben Lopez,US,"Apr 1, 2024","This process is taking more than 30…This process is taking more than 30 days, no one responds just a stupid generic email. Multiple emails no response. DONT BUY from this website. It’s a rip off out of country manufacturing and should be shut down. I’m going to the attorney general to complain about this company.Date of experience: March 05, 2024",1
Jo,US,"Jun 5, 2024","SO SLOWI ordered a retainer mold kit in mid April with expediated shipping. I received the kit two days later and set the completed mold back the next day. It is now June 5th and I still have not received my retainer. I have emailed customer service several times and they keep telling me the retainer is being fabricated. I am beginning to wonder if the entire company is a scam. Date of experience: April 16, 2024",1
Lisa Moppin Bichler,US,"Jan 26, 2024","Great communicationThe process was easy and the communication was excellent! When I had a question I’d email and a response would come within the hour normally. It did take a bit longer to receive my retainer due to it being around the holiday season but that’s nothing that deterred me. Thanks for a wonder end product that fits well and is very durable.Date of experience: January 25, 2024",5
Sonya Sandoval,US,"Dec 6, 2023","Great retainerI am very happy with my upper retainer. It did take quite a few impressions to get it correct so I do highly suggest buying some extra putty when ordering. Once I got the impression right, I shipped it off and had my retainer in about 2-3 weeks and it fit great! Very happy and saved a ton of money ordering through retainers direct.Date of experience: November 15, 2023",5
1519element,US,"Feb 14, 2024","Easy Process, Quality ProductThe process was really quite easy.  The price is pretty fair considering what an orthodontist would charge (at least half the price for these) and the product that arrived was surprisingly better quality than I had imagined.  I was previously a ""Smile Direct"" customer until they went bankrupt, and these retainer are considerably more better quality in terms of material, sturdiness and I believe what will translate into longevity.  The only star missing is they took a LOOOONG time to arrive.  After MANY weeks I gave them an email nudge and they arrive 3 days later.  Not sure what was going on there.  But overall, I would for sure recommend these to someone else.Date of experience: January 04, 2024",4
Nancy krajci,US,"Mar 8, 2024","Excellent experienceI was left high and dry with Smile direct and decided to use Retainers Direct.  My new aligners are the most comfortable I've had!! No rough edges, no digging into my cheek.  They fit better than my last aligner. I highly recommend Retainers Direct to anyone! Date of experience: February 23, 2024",5
Kaitlin,US,"Jun 27, 2024","Horrible waste of time and money It took them 2 months to ship my retainers back to me. During the waiting period I emailed them multiple times asking for an update. Each time they were slow to respond and not helpful. The retainers are painful to force on and do not fit well. The material was sharp and I cut my tongue while attempting to wear them. The process and finished product is a waste of time and money. After receiving the product I requested a refund and they would not honor that request even though their product was not delivered as promised. My advice is to go see an actual orthodontist and not waste your money here. Date of experience: May 30, 2024",1
Christine Meier,US,"Mar 11, 2024","Excellent quality and less expensive…Excellent quality and less expensive than getting retainers from the dentist. I use these for a night guard which my dentist was going to charge $500! My teeth are relatively straight so I couldn't see spending $500. Very pleased with the product and will probably get a backup set.Date of experience: March 10, 2024",5
Megan ONeal,US,"Nov 10, 2023","QualityVery easy process! They were communicative when I reached out with questions and transparent about my impression quality. When my retainers finally arrived (I dragged my feet in the impressions) they were better quality than what my ortho gave me. Feels great to have them! I’ll be returning in the future when I need to replace them again!Date of experience: October 10, 2023",5
Gemma,US,"Jun 14, 2024","Perfect Fit I was skeptical and taking a chance not sure what to expect I had a hard time at first to do my impression then I was able to do it but not quite properly done I was told however when I received my retainer it was a perfect fit also I notice since I’ve been using my retainer my little gap is closing in. I had one done from my dentist but I was not happy with it plus is more $$$ even with my insurance. Highly recommended thank you Retainer Direct. Date of experience: April 17, 2024",5
Olivia Clary,US,"May 2, 2024","Cheap and breaksI was excited at first to try out this company, but I received a cheap piece of plastic that has now broken in 2 months of use. I emailed to try to get a replacement, but they were going to charge me as much as the original cost to replace it because they only offer a 30 day fit guarantee, nothing on breakage. You get what you pay for it. Go to the orthodontist even if it’s more expensive because this is not a good solution. I am filing a report with the BBB as well. Date of experience: April 30, 2024",1
Diana Martinez,US,"Jul 8, 2024","I received my retainers a few months…I received my retainers a few months after placing the order. Whenever I had questions, customer service responded promptly. When the retainers arrived, they were perfect! The fit is excellent, and I love how clear and sturdy they are.Date of experience: May 27, 2024",5
Fabricio Ventura,US,"Jan 30, 2024","Might take a while, but worth it!I had used Retainers Direct about two years ago and it was a good experience. When I broke my retainer, I decided to get another one from them. The process took about a month to get the new retainer, one I had to make an impression of. When I had questions, responses were prompt. When I got the retainer, a card that came with it said the impression was shallow and modifications were made, but the retainer fits perfectly!! Both times the retainer was greatDate of experience: January 29, 2024",5
jessica,US,"Dec 4, 2023","Go with a different companyits been over a month and still haven’t gotten my retainers at this point my teeth have shifted and i can’t afford to get retainers anywhere else because i’ve spent $150 to get them from this company. Get your retainers somewhere else especially if you need them urgently. Lots of time and money on my ortho treatment down the drain/:Date of experience: November 04, 2023",1
Morgan Wolf,US,"Mar 4, 2024","Was really excited to try out my…Was really excited to try out my retainer, but apparently I did the imprints wrong because my teeth wouldn't fit in them! 😭 reached out to support to see if I could get another mold done but no response. Really bummed and hoping I can get the $100 back for my upper retainer. Date of experience: January 15, 2024",2
Rachel McIntosh,US,"Jan 10, 2024","Orthodontist approved.I visited an orthodontist locally to see if the lower one would fit correctly, he found no concerns. I’ll keep this one since it was cleared. Also , I called back home to see how much they charge for retainers , the plastic ones y’all use  were $1500 (lower and upper). As someone who has had bonding work done , new retainers are often a requirement . I have invested so much in my smile and I’m so thankful y’all make it affordable for me to keep my teeth looking good. Thank you.Date of experience: January 10, 2024",5
Ana Gonzalez,US,"Jan 18, 2024","Long process …My retainer process was trickier than expected. I ended up having to redo my bottom mold. When I received my finished trays they fit fine. The process was really lengthy. I recommend it to those who don’t mind having to redo and wait. Customer service was excellent.Date of experience: January 18, 2024",4
Scott,US,"Jun 6, 2024","2 month wait. Very flimsy, but comfortable fit. Just received my retainers. They came individually wrapped in plastic bags. No case as initially advertised. And I thought I was supposed to get a mold of my impressions, but didn’t get that either. It took about 2 months to receive my retainers. I will say they fit much better and no sharp edges like smile direct had. My concern is that they feel very thin and may not last long before cracking and/or stretching out. We will see how they do, but if they do break I know it will take 2 months to get replacements. Date of experience: June 03, 2024",3
Alex Calvo,US,"Dec 29, 2023","30 days and counting!!I ordered my retainer on Nov 12 and received impression materials a few day later, so no problems on that end. However, we mailed the impressions and were received for processing on Nov 27. It is now Dec 28 and the retainers have not been completed. The company states it takes up to 15 business days and been emailing ever week for last three weeks and keep getting an email apologizing and stating it will process within a couple days.  There has yet to be any rush on getting me my retainers. If you need your retainers quickly I would not recommend since company lead times are very off.Date of experience: December 28, 2023",1
Matt Pickard,GB,"Jun 27, 2024","TERRIBLE SCAMTERRIBLE, SCAM, AVOID Awful service from Noor mustafa and his father Hani. Will take your money and not reply to any emails for weeks. Ended up having to reach out on Facebook, after also using LinkedIn. Just get your retainer from the orthodontist, this is not worth it Date of experience: May 16, 2024",1
Danielle,US,"Dec 4, 2023","I had to redo impressions because my…I had to redo impressions because my first retainer arrived and was not complete. When I asked, that is when I found out my first impression wasn't great. I was able to redo the impression and about a month later my lower retainer arrived. So far so good, it does seem like it is better quality than what I had gotten from the orthodontist years ago. I hope it stay that way. :)Date of experience: December 04, 2023",4
Innika Pang,US,"Feb 4, 2024Verified","I am very happy with my retainersI am very happy with my retainers after trying them out! The material is feels sturdier than my current retainer, which makes it less likely to deteriorate quickly. The modifications also feel natural! The order had a quick turnaround and the process was simple to follow. They fit perfectly!Date of experience: January 02, 2024",5
Bernice,US,"Jan 4, 2024Verified","Horrible product and serviceFirst time I tried this company everything was perfect. The second time around the retainer didn't fit, I had to buy extra putty and pay for shipping do the impression again. And pay to ship the impression back to them. The first retainer they got wrong took over 2 months to get to me. This is unacceptable. I wish I had tried another company that offers some sort of quality guarantee.Date of experience: October 02, 2023",1
Pamela,US,"Jan 5, 2024","Beyond my expectationsI was skeptical at first to order a retainer online, but I am more than happy that I did. My retainer arrived with a very sturdy compact case, and when I put the retainer on I was amazed with the perfect fit, comfort, and quality. Last night was the first night I slept with it and it didn’t irritate the roof of my mouth or gums around my teeth so I slept well. A shout out to customer service,,, amazing team.They answered all my emails in a timely fashion, and kept me updated concerning my order. In todays world, customer service seems to be missing but not with Retainers Direct. I know now I will be ordering a back up pair.Date of experience: January 04, 2024",5
Tzejung Su,US,"Sep 26, 2023Verified","I have not received the retainers yet…I have not received the retainers yet because they said my model was not good enough.  I bought previously and did not have issue but this time the mold was not good.  Would either have to pay for more molding clay or pay to make a mold from my prior order. I understand they want to make a well fitting retainer but taking more effort than going back to the dentist.Date of experience: September 05, 2023",3
elijah ramirez,US,"May 20, 2024","Tried to buy one dental impression kit…Tried to buy one dental impression kit and they sent me three so there was a huge hold on my credit card. Had to get my credit card company involved to finally get a return which took forever. The worst part is there was nobody to call and the email correspondence was slow as well. Would not recommend.Date of experience: February 09, 2024",1
Flavio dos Santos,US,"May 16, 2024","Don’t be fooled. Run away.DEEPLY REGRET BUYING FROM THEM. I sent the impressions kit over a month ago, and since then, they haven’t provided a tracking number. Their responses have been empty promises like “I apologize, next week it will be shipped” or “I’ll look into this and get back to you.” Now they’ve stopped responding altogether. I want my money back! DON’T BE FOOLED! 😡Date of experience: March 27, 2024",1
Maddy,DE,"Oct 20, 2023Verified","Very disappointed after such high hopesI live overseas at a german military base and the product I had purchased included a prepaid packing slip which I never received. When i contacted them they were very unhelpful and completely rude. They refused to help solve the issue and I had to pay additional out of pocket to ship it back to them. They refused to acknowledge that a military base is US territory even though they give the option to ship to us. I hope they can soon improve their customer service because their product seems to be of good quality.Date of experience: October 02, 2023",1
Jewell Smith,US,"Apr 2, 2024","Fantastic Retainers Despite my skepticism, I am extremely pleased. I was able to use a 3D scan from my orthodontist and received my retainer in 2 weeks time. They also sent me a mold of my teeth to use any time I need a new retainer. The retainers are great quality and more clear than the originals I received from the orthodontist. I love them! The customer service is a little slow but that didn’t affect the timing of my delivery or the quality of my retainers. I will definitely will be using RetainersDirect again for a replacement! If you’re debating on using them, go for it! I took the gamble and couldn’t be happier. Date of experience: April 02, 2024",5
Lysa Grant,US,"Jul 16, 2024","In the end, it worked out fineWhile I was a bit anxious about the amount of time it took to make the retainers once my trays were approved, I must say I am very pleased with the quality.I did not like that I had to order more putty because none of my trays were approved and had to pay for it . Date of experience: June 12, 2024",4
Aliya Bush,US,"Dec 17, 2023","The upper retainer that I received back…The upper retainer that I received back fit like a glove. It was the shipping process I’m not too excited about. I paid $138 for shipping for a process was supposed to be done in two weeks. I order in early October, and did not receive my order until two days before ThanksgivingDate of experience: October 05, 2023",4
Abbygale Mcmurtrie,US,"Jun 15, 2024","Not great Well, I did my impressions in March and figured I’d give it two weeks for them to get my retainer start making it and stuff like that. Well, then a month goes by and then another month goes by so obviously I start complaining. Then proceeded to make my retainer tell me that it was on the way and being shipped out and then canceled it and yes, I did request a refund, but I was willing to allow them to take the money out for a second time so I could have my retainers. I got tired of waiting and got retainers through Clear Retain and I had my impressions done and the retainers sent in to me within two weeks. Date of experience: March 12, 2024",1
Jennifer Miller,US,"Oct 27, 2023","Waste of Time & MoneyI just received my retainer after almost a monthlong wait. I sent three photos of different angles of my impression to the company who told me it looked great. My retainer doesn’t fit. Apparently my impression wasn’t sufficient, even after they checked it. Disappointed that I wasted $100 and still need to see my orthodontist.Date of experience: October 27, 2023",1
Archibaldo Boyd,US,"May 19, 2024"," Very FrustratingSent my impressions in March and they were positively accepted.  After 3 weeks I checked back with this company and they stated that my retainers were going to be shipped “next week”.  After a few weeks of going back and forth with this excuse they were never shipped to me.  Very frustrating to deal with this company, they never answer their phones they go to voice mail.  To make long story short just got refunded a few days ago.  Wasted 2 months with this company for nothing.  They stated they were overwhelmed with orders, ok, but let the customer know this don’t mislead customers. Now I ended up with a waste of time and NO RETAINERS. I did get my refund.Date of experience: May 16, 2024",2
Kerry Brennan,US,"Jul 14, 2024","Very pleased with the quality of the…Very pleased with the quality of the clear plastic retainers. For some reason my top and bottom retainers were shipped separately, but the company replied quickly when I followed up. Date of experience: June 10, 2024",5
Shawnee Morgan,US,"Sep 17, 2023","Unhappy with communicationWhen my retainers arrived each one had both boxes checked that something was wrong with the impression. I reached out through email and got a response asking me to send pictures. I sent the pictures the best of my ability, and got no response. I'm wearing them, and unsure if they are going to mess up or help my bite. Unhappy with the follow-through after my purchase.Date of experience: September 17, 2023",1
Darby Earle,US,"Jan 5, 2024","Don't buy from themI bought my retainer kit after Thanksgiving.  I waited till Dec 14th to reach because I hadn't heard anything.  They said they were working on the fabrication and would anticipate it to be ready for dispatch in 5-10 days.  Then I reached out on the 19th and was told due to an incease of demand there would be a delay but the retainer was in fabrication mode so they should be out beginning of next week.  So I waited until Jan 1st and said I want a refund.  To which he said sorry for the inconvenience we issued a refund.  But they keep the $20 for there shipping and supplies even thou my item wasn't fullfilled.  So I wasted a month and a half and $20 on this company would not recommend to anybody.  Ended up going to the orthodontist made in the office same day.Date of experience: November 26, 2023",1
bileyirynayahoo.com,US,"Jul 3, 2024","scamI don't think that this is real , you guys.It must be a scam. I made an order made the payment and was promised by customer service that my order is shipping out this week. It literally took five or six weeks of the same promise ... No shipment obviously .Finally, I asked for refund which I received right away, but why lie... must be some type of fraudDate of experience: April 26, 2024",1
Patty L,US,"Jul 5, 2024","Way too long and didn’t fitAfter going through the process of doing the impression kit it took so long to receive the retainers I canceled my order. I then received the order a few days afterwards. They did not fit. I was told I would have to redo everything. This was after this taking about 2-3 months. Date of experience: March 09, 2024",1
Travis,US,"Feb 5, 2024","The process was easy and the retainers…The process was easy and the retainers fit perfect. They reached out when they had concerns my molds may not be perfect so that they could ensure I was happy with the fit.  I wish the time from returning molds and receiving retainers was faster though.Date of experience: February 05, 2024",5
"Rainbow Valley, Inc",US,"Oct 10, 2023Verified","I was told my impression looked good...Did NOT fitI was told my impression looked good so I tossed out the rest of the kit.  When my retainer arrived it didn't fit. I was told it was not a clear impression after all.  When I asked them to send back my tray with additional putty they said I would have to pay for it. Unacceptable especially since they told me the impression looked good to go.  Very disappointed.  Hopefully the new material I ordered and PAID for will arrive soon and the second retainer will fit correctly.Date of experience: August 12, 2023",3
Heather Kilpatrick,US,"Nov 14, 2023","Extremely disappointedExtremely disappointed! I have reached out to the company three times to find out why it has been a month! I still have not received my daughter’s retainers and they have given me nothing but a sorry for the inconvenience. They still have yet to shop anything and still have not reached out to let me not when I should expect them. So dissatisfied. They are false advertising with a two week term around. They received our impression a month ago!!!!!! Do not buy from them. Your teeth with shift before you get your retainers just go back to your orthodontist and pay the difference.Date of experience: October 16, 2023",1
Kaitlyn Galowitsch,US,"Jun 21, 2024","It took me over 2 months to get my…It took me over 2 months to get my retainers back after sending in my molds. And after I sent them a photo to get my molds approved which they did, I got the retainers and they said my molds were not good enough. While my retainers fit they fit fine. but I tired to email them about updates on my package because they weren't sending it I got close to no help from their customer service. Will not be using them again. Date of experience: June 21, 2024",2
Chat Everhart,US,"Mar 7, 2024","Terrible First time customer and has been a terrible experience.  First my shipment did not include everything I paid for and then the retainers bag to send back was not included as well.   I’m still waiting to be corrected and of course more delays due to this Date of experience: March 06, 2024",1
Jody Ann McKay,US,"Dec 2, 2023Verified","Don’t waste your time and money to…Don’t waste your time and money to purchase from this website if you need a retainer urgently. The wait time is over a month and their communication is poor… They don’t really update you on the status of your retainer. Choose a different companyDate of experience: November 01, 2023",1
Buffy Allen,US,"Jul 16, 2024","I was a customer of smiledirect.comI was a customer of smiledirect.com. I was happy with my treatment and my teeth were straightened, but when they closed, I was no longer able to get my retainers so I came to retainers direct. It was an easy process, but the retainers did not work. My teeth began to move back to the old position. I had to go back to my old retainers from smile direct and II suppose I will have to go to a local dentist to receive proper retainers that will keep my teeth straight. I was hoping to save some money, but it’s worth the cost to keep my teeth from moving. also, I asked retainers direct for a refund and I would even return the retainers because they did not work, but it was such a hassle. I have just given up and decided I wasted $150.Date of experience: July 15, 2024",1
Trey Ethridge,US,"May 11, 2024","We ordered the kit to create a…We ordered the kit to create a retainer. We paid for 2 day express shipping. The tracking info told us we should receive it in five days.  We never received the package. I followed up and asked for a refund. I haven’t heard anything else after that, so I have had to dispute the charge on my credit card. I recommend avoiding this company. Seems to be a bit shady. Date of experience: May 01, 2024",1
Susan B,US,"Sep 29, 2023","Excellent companyExcellent company!  The customer service responses are answered quickly, explanations about how to make an impression are thorough, and the products are well made and arrive quickly to your home.  All of the employees I dealt with with made me feel like I was a valued customer!Date of experience: September 29, 2023",5
